Unnamed: 0,Unnamed: 0.1,SN GN count,SN GN total,CN GN count,CN GN total,SN TN count,SN TN total,CN TN count,CN TN total,SN sampled,CN sampled,SN HIV+,CN HIV+,SN Susceptible,SN Out-of-care,SN Treated chronic,SN Untreated chronic,SN Treated acute,CN Out-of-care,CN Treated chronic,CN Susceptible,CN Untreated chronic,SN Untreated acute,CN Untreated acute,CN Treated acute
0,0,1,694,0,694,3,141,0,141,"[11702, 7358, 496, 1569, 11106, 12155, 11723, 14637, 9914, 8647, 13177, 322, 1937, 12589, 5542, 5908, 9114, 7011, 373, 15012, 8066, 14529, 4163, 3078, 12002, 10123, 14707, 3818, 1898, 11496, 15052, 9598, 5037, 8253, 4425, 2866, 5308, 3158, 4429, 10162, 9633, 657, 5118, 5308, 5921, 9405, 7178, 6838, 9090, 4979, 3869, 7458, 2087, 948, 3692, 13318, 11023, 14225, 8768, 8384, 1923, 8754, 12210, 15059, 12441, 15071, 6088, 14660, 14995, 12716, 15075, 10967, 12531, 12656, 12837, 14788, 14973, 13097, 2442, 14222, 14974, 14692, 8365, 15041, 13711, 14786, 4403, 5624, 7893, 12846, 15078, 14813, 14495, 14666, 13329, 12142, 5191, 15081, 9894, 15028, 14204, 6506, 12334, 15083, 14530, 10650, 14544, 10479, 9488, 10027, 14758, 14463, 12187, 14144, 14743, 14113, 15077, 15088, 15049, 15040, 15069, 11769, 13563, 9974, 6554, 5182, 12785, 14916, 14966, 7496, 15087, 14884, 12271, 15055, 13907, 12080, 12479, 14795, 13749, 10729, 14891, 13544, 6654, 3562, 5957, 10055, 12195, 13957, 12600, 12813, 14118, 14785, 9393, 10906, 14335, 7626, 15037, 8749, 13285, 15100, 2331, 14240, 14601, 14237, 14663, 15063, 11447, 8015, 13194, 12855, 14551, 14587, 13411, 10192, 12889, 14691, 13109, 13822, 13572, 13517, 13026, 13952, 15095, 12571, 5488, 14658, 12746, 13571, 12734, 10228, 11887, 13080, 6177, 12682, 14693, 15034, 14861, 7575, 13085, 10870, 14698, 1477, 14066, 14944, 8816, 7148, 1675, 6007, 15029, 13503, 9539, 13620, 13223, 15084, 1491, 9533, 13488, 2356, 14239, 14963, 14796, 10977, 5530, 11110, 11525, 15016, 13984, 2171, 13160, 14154, 14295, 14706, 14732, 10563, 14142, 14846, 14836, 14311, 6409, 8853, 13197, 10683, 10114, 13568, 13645, 14083, 13150, 14956, 14673, 10891, 14904, 9046, 14102, 13455, 15085, 14957, 9679, 14438, 11076, 14474, 14991, 12678, 14420, 9401, 13450, 13234, 10309, 10645, 14014, 14558, 13805, 6619, 13136, 14892, 12276, 14626, 15031, 14801, 15058, 5638, 15072, 14863, 12208, 7700, 3923, 14392, 14943, 7676, 13246, 8402, 15045, 12307, 12412, 7652, 14213, 14977, 4316, 14852, 5779, 15051, 3568, 6934, 14591, 12761, 9149, 9312, 14710, 13911, 13435, 14953, 3911, 10526, 15053, 15002, 7806, 14942, 14152, 14313, 12398, 4234, 8008, 12967, 11700, 6815, 14657, 14928, 14180, 14566, 13075, 14988, 6305, 13754, 15057, 4176, 12517, 12007, 7184, 15046, 9557, 14332, 14686, 13444, 3895, 12745, 8521, 8474, 7209, 14425, 10551, 14366, 13412, 14914, 14301, 13546, 12071, 15090, 15026, 14634, 14195, 15038, 14475, 13579, 13556, 12574, 11347, 14505, 10168, 15048, 10575, 10688, 14373, 14218, 15032, 14749, 10424, 12660, 1200, 6127, 6509, 12793, 14955, 15044, 7852, 14178, 10626, 14908, 14669, 7609, 13965, 13671, 8537, 14805, 14526, 14576, 13311, 13713, 14519, 13949, 14809, 11983, 9734, 14614, 5143, 12237, 8668, 14898, 13230, 13494, 13863, 9864, 12548, 14610, 12803, 15093, 9356, 14731, 11803, 11243, 8968, 14156, 15050, 5986, 13879, 14464, 10332, 15043, 11720, 11953, 14654, 13557, 14752, 14687, 14774, 10109, 10439, 14143, 6171, 13804, 14644, 9078, 14814, 14044, 10195, 13348, 6895, 13970, 13876, 14792, 15094, 15014, 13013, 13971, 13913, 13138, 14217, 14381, 5135, 14983, 12944, 9593, 14969, 14773, 13830, 13763, 2195, 14655, 13811, 14769, 11132, 11763, 12103, 10655, 13320, 6759, 12483, 13584, 10428, 13201, 14036, 14294, 14840, 10460, 10504, 1598, 1969, 15089, 9502, 12009, 13744, 12228, 14839, 9832, 1554, 14924, 12160, 15061, 4736, 12465, 5722, 14588, 14899, 9462, 11605, 14092, 14945, 13829, 15054, 14827, 14998, 9629, 6953, 13819, 13416, 6374, 13850, 5554, 14996, 11716, 12091, 8795, 13251, 11274, 10119, 12847, 14713, 14369, 14581, 8492, 11907, 5990, 13153, 14831, 12699, 15006, 12431, 13059, 12937, 13039, 5341, 14208, 11925, 14853, 4875, 1691, 12399, 10221, 11771, 15079, 7570, 14671, 13758, 14417, 12380, 12862, 1373, 9378, 10873, 7933, 8748, 2755, 14501, 14206, 14265, 13734, 14079, 8392, 8569, 14819, 11809, 12994, 12264, 8829, 10594, 6893, 13211, 14282, 7369, 8441, 774, 14422, 11332, 14708, 14376, 7724, 13361, 15070, 11181, 9579, 14190, 14456, 14931, 14487, 14259, 14712, 15066, 9797, 15091, 14427, 14436, 12920, 15086, 11449, 15009]","[6854, 3185, 10172, 1959, 9857, 2048, 13691, 15366, 1732, 11699, 7281, 14449, 6436, 12431, 15152, 8817, 7769, 4954, 5093, 12611, 10461, 8085, 10267, 12609, 1271, 14613, 2497, 5456, 4888, 6671, 6319, 12338, 8428, 3531, 6499, 10838, 17, 5250, 2689, 6648, 14371, 4717, 8596, 8134, 191, 7284, 11696, 9897, 15144, 1557, 9882, 1886, 4843, 9544, 12948, 5452, 10520, 7799, 7627, 7677, 11331, 3293, 11785, 14427, 15228, 4056, 14397, 9899, 15359, 12011, 7754, 12816, 11115, 11455, 11250, 14508, 11810, 14881, 7240, 13927, 5656, 12447, 14717, 11899, 7885, 14515]",270,68,331,134,84,45,1,32,21,18,12,0,0,0
