Unnamed: 0,Unnamed: 0.1,SN GN count,SN GN total,CN GN count,CN GN total,SN TN count,SN TN total,CN TN count,CN TN total,SN sampled,CN sampled,SN HIV+,CN HIV+,SN Susceptible,SN Out-of-care,SN Treated chronic,SN Untreated chronic,CN Out-of-care,CN Treated chronic,CN Untreated chronic,CN Susceptible,SN Untreated acute,SN Treated acute,CN Untreated acute,CN Treated acute
0,0,2,439,0,439,1,148,1,148,"[3066, 4817, 1384, 1033, 10130, 6776, 9530, 5947, 8165, 242, 7297, 12849, 9429, 15000, 13422, 2119, 10809, 7388, 12751, 7342, 14038, 9192, 7513, 13731, 3928, 117, 5952, 11960, 482, 8895, 4845, 11849, 8501, 7183, 7158, 3308, 1748, 418, 7178, 3168, 4083, 6674, 7796, 841, 4778, 11453, 4375, 5513, 5046, 10650, 2832, 11773, 2280, 9096, 7652, 14608, 13521, 6326, 9516, 11033, 3834, 11950, 15078, 8540, 2959, 13705, 13998, 10307, 14445, 6246, 9379, 14878, 14724, 14651, 14292, 14939, 8939, 14236, 15065, 13468, 14258, 15019, 14703, 13439, 14901, 15063, 12741, 14876, 14836, 3415, 7927, 14841, 13584, 14713, 10905, 14126, 15002, 4394, 14717, 10478, 12314, 14204, 15100, 13927, 8776, 12423, 9044, 3765, 14174, 14932, 10294, 11224, 14362, 11651, 13146, 14881, 14699, 14108, 8604, 13349, 11200, 14620, 14704, 14397, 9675, 11948, 15097, 14448, 14835, 14576, 14763, 14194, 14925, 11052, 15041, 10463, 15042, 13392, 14414, 14999, 12147, 15080, 14439, 10004, 12548, 1607, 10802, 8970, 8754, 12338, 15084, 14420, 14751, 13946, 14612, 11660, 6617, 14220, 14891, 15066, 13938, 10567, 13325, 14689, 12034, 11205, 9859, 14958, 14137, 11993, 12415, 13625, 15056, 13520, 11996, 14735, 13035, 10763, 14976, 15076, 13536, 13617, 13645, 14459, 12964, 13967, 14798, 12612, 14250, 15051, 12759, 10066, 11211, 14733, 14975, 11377, 15032, 15018, 14855, 1237, 15062, 5747, 8700, 12654, 13702, 14096, 14921, 13279, 13733, 13188, 12019, 15015, 14637, 11738, 6541, 15039, 13051, 13877, 10063, 13804, 14331, 15035, 8667, 13267, 8325, 13807, 14820, 15072, 14696, 15079, 14829, 4206, 13354, 14061, 14246, 12245, 13717, 13483, 14935, 14934, 14569, 12701, 14970, 9844, 11937, 14474, 10127, 14979, 15011, 14310, 11536, 11402, 15082, 13274, 3071, 13466, 12832, 8846, 13551, 7546, 13757, 14770, 10437, 13919, 13662, 14152, 14938, 15038, 8133, 14993, 13800, 13953, 14443, 13041, 14790, 8694, 9667, 14742, 15081, 13311, 14105, 14291, 6590, 14807, 8605, 13098, 13772, 15005, 12842, 13675, 11116, 3743, 14974, 12246, 7101, 11675, 14768, 15046, 11437, 10274, 4347, 14597, 14905, 12596, 14101, 5404, 10197, 14926, 10818, 10808, 10741, 6410, 9960, 12755, 15089, 15077, 10891, 15064, 13694, 14094, 14857, 3337, 12932, 13913, 12015, 15007, 12865, 10198, 13314, 7499, 11827, 14529, 14866, 14899, 14606, 14808, 13921, 11704, 14792, 14667, 4895, 14908, 14825, 12128, 12908, 15090, 7372, 14880, 14795, 4334, 12419, 10678, 15096, 14967, 15083, 4128, 15073, 15071, 14773, 15088, 14918, 2675, 14781, 13834, 14229, 14886, 11732, 13984, 1690, 10175, 13456, 13321, 14226, 11007, 14957, 14025, 13691, 14111, 14662, 12956, 12900, 14823, 13381, 11111, 14187, 14648, 15087, 9759, 6519, 15025, 14154, 6602, 14254, 1082, 12776, 14643, 12441, 14892, 11957, 5866, 8132, 11748, 14896, 14073, 14684, 13958, 4957, 4569, 15023, 14783, 13231, 14587, 14819, 14868, 13129, 14895, 10124, 14801, 11486, 5552, 10639, 13152, 11298, 12016, 10837, 11791, 15010, 15029, 15030, 14947, 10648, 14609, 13924, 12376, 14913, 15074, 2266, 14170, 889, 12075, 13784, 11781, 14771, 12150, 10052, 12689, 15020, 2224, 14666, 14488, 14380, 3040, 4784, 15376, 14940, 4613, 14870, 14776, 14205, 13547, 12595, 7442, 14564, 12312, 10252, 10803, 2193, 15061, 12380, 14887, 9561, 13016, 14782, 13818, 12288, 14657, 14162, 10949, 13955, 15101, 14142, 14912, 11440, 295, 10409, 13303, 5983, 2901, 12102, 14635, 14907, 15045, 8707, 11724, 3209, 8022, 1222, 6059, 14961, 15085, 13091, 4800, 12224, 12886, 9637, 10833, 14765, 13249, 14777, 12568, 8930, 14962, 15068, 14685, 3405, 14360, 11676, 14522, 14996, 13305, 14761, 13604, 15060, 11710, 14507, 14992, 15008, 13107, 14969, 10088, 11980, 14831, 3182, 15075, 14501, 8123, 12472, 13679, 10926, 9721, 14998, 11681, 9057, 14605, 5126, 10468, 14369, 12402, 9688, 14973, 9164, 10716, 13508, 12385, 13979, 10297, 14914, 12126, 6563, 13803, 14963, 11056, 15091, 14991, 2041, 12074, 11413, 11720, 14650, 10852, 6191, 7443, 11279, 4532, 13980, 15024, 8094, 14712, 11590, 14780, 9752, 10816, 14305, 15033, 15095, 5590, 13432, 14592, 13579, 7957, 15053, 10253, 12112, 9605, 14882, 2925, 12746, 14377, 12780, 14946, 8371, 12113]","[2515, 14180, 2975, 12548, 9302, 6166, 1841, 13127, 14316, 13479, 14246, 6374, 15051, 8165, 13867, 10301, 11981, 4887, 402, 12296, 6325, 13211, 10280, 14576, 13822, 619, 6381, 6284, 2836, 1878, 3719, 5587, 1363, 1892, 11445, 3642, 4817, 4226, 13222, 5822, 1423, 14329, 7344, 7468, 6861, 9869, 9584, 12820, 1358, 9362, 7378, 9357, 3465, 5050, 8266, 12623, 14403, 5855, 5488, 8641, 15317, 1829, 10779, 10019, 11172, 4159, 14336, 6090, 6670, 2534, 12954, 10367, 1652, 14741, 11880, 10914, 8883, 11330, 13609, 13654, 2570, 5817, 9730, 13830, 11683, 7193, 11244, 3587, 4293, 14694, 10428]",250,75,348,123,84,36,32,23,16,16,0,0,0,0
