SN GN count,SN GN total,CN GN count,CN GN total,SN TN count,SN TN total,CN TN count,CN TN total,SN sampled,CN sampled
155,77604,11,77604,2,760,2,760,603,68
190,74004,6,74004,5,833,1,833,601,83
109,52532,10,52532,3,807,2,807,601,82
218,79427,11,79427,6,814,6,814,605,77
134,49449,7,49449,2,811,2,811,601,72
121,76421,14,76421,5,787,6,787,600,83
264,122897,13,122897,4,803,1,803,604,79
82,36937,5,36937,6,815,1,815,603,83
103,44736,9,44736,2,774,1,774,604,65
438,234734,26,234734,9,840,2,840,602,67
273,102810,2,102810,9,818,3,818,604,66
73,35482,7,35482,6,804,2,804,600,73
76,41248,5,41248,2,849,0,849,602,69
376,231450,18,231450,4,812,4,812,605,72
205,84507,4,84507,4,839,1,839,602,75
100,47996,5,47996,6,821,1,821,604,81
211,127754,11,127754,8,857,2,857,600,67
138,76213,8,76213,8,790,1,790,605,71
130,58933,3,58933,5,853,3,853,605,72
138,86600,7,86600,3,856,2,856,604,82
407,230746,9,230746,11,786,1,786,601,72
232,110251,19,110251,7,815,2,815,604,75
377,208702,51,208702,4,844,2,844,601,81
128,61423,4,61423,4,809,2,809,602,77
101,55836,4,55836,7,866,3,866,605,81
506,194270,21,194270,4,833,2,833,604,73
329,135360,16,135360,3,814,1,814,604,84
68,31385,3,31385,2,787,1,787,603,76
58,33349,2,33349,9,794,1,794,603,71
333,152491,13,152491,5,796,3,796,600,69
123,70133,4,70133,1,846,1,846,601,87
83,45526,2,45526,5,754,5,754,603,74
90,49889,4,49889,4,813,3,813,602,73
172,59880,7,59880,2,774,1,774,605,77
327,140920,6,140920,3,863,5,863,605,77
91,50511,9,50511,3,852,2,852,601,76
335,118461,9,118461,3,821,3,821,600,62
157,76444,5,76444,3,837,1,837,600,81
111,51483,2,51483,4,835,4,835,600,83
277,118095,17,118095,6,793,2,793,603,78
245,122438,22,122438,7,764,5,764,603,77
75,23452,2,23452,4,717,3,717,602,70
347,159347,5,159347,6,804,2,804,601,71
416,149580,6,149580,1,807,1,807,605,72
264,135468,5,135468,4,815,2,815,601,67
115,58853,13,58853,3,842,2,842,600,74
129,50214,7,50214,5,768,2,768,604,72
223,95406,10,95406,5,800,0,800,604,78
86,62121,3,62121,3,842,3,842,601,64
240,107215,13,107215,4,772,3,772,605,76
201,82151,3,82151,4,767,3,767,603,72
254,157785,15,157785,4,828,4,828,600,82
2424,725812,50,725812,3,830,3,830,602,83
135,65951,5,65951,4,794,2,794,601,81
533,209286,17,209286,5,805,3,805,602,75
114,62463,4,62463,6,856,4,856,601,76
217,83579,7,83579,8,836,2,836,604,72
78,29836,0,29836,5,799,4,799,601,73
158,80820,5,80820,8,802,1,802,604,74
262,107634,9,107634,4,860,1,860,600,68
471,178202,11,178202,5,777,1,777,605,65
62,28821,1,28821,3,844,2,844,605,80
460,204822,28,204822,3,779,1,779,600,74
82,40357,7,40357,3,791,5,791,600,75
33,23521,3,23521,2,822,2,822,603,65
110,65407,8,65407,7,797,1,797,602,69
157,61198,2,61198,5,855,1,855,600,65
203,104081,14,104081,1,790,0,790,605,67
546,210647,17,210647,8,766,2,766,605,65
137,42935,8,42935,5,812,1,812,603,76
540,135024,24,135024,6,792,5,792,601,89
133,65180,12,65180,3,791,5,791,600,93
100,36346,2,36346,6,765,1,765,600,80
185,81031,4,81031,6,787,2,787,600,72
157,72552,8,72552,3,796,2,796,600,72
