SN GN count,SN GN total,CN GN count,CN GN total,SN TN count,SN TN total,CN TN count,CN TN total
2921,136529,2,136529,43,845,0,845
872,92893,1,92893,17,819,0,819
1564,152615,1,152615,22,818,2,818
1622,111392,0,111392,55,788,3,788
3623,167559,7,167559,26,811,0,811
2057,185757,3,185757,32,824,1,824
1061,73027,3,73027,43,860,2,860
682,36142,2,36142,31,824,1,824
3076,243479,2,243479,23,730,1,730
1151,66903,0,66903,51,774,3,774
2320,223149,4,223149,19,842,3,842
2047,131691,4,131691,37,805,1,805
897,119066,3,119066,15,829,1,829
597,48776,0,48776,20,830,1,830
672,69283,1,69283,21,853,1,853
931,57387,1,57387,38,802,2,802
689,41705,2,41705,29,785,5,785
910,65363,0,65363,26,829,1,829
572,62231,0,62231,12,771,1,771
1584,94674,1,94674,40,794,1,794
1504,67702,1,67702,37,760,0,760
1750,78658,1,78658,42,795,2,795
628,48549,1,48549,37,819,4,819
938,70314,1,70314,20,744,3,744
423,61370,2,61370,16,812,0,812
1267,83302,0,83302,22,763,0,763
485,36034,0,36034,28,847,1,847
1531,131812,0,131812,30,832,0,832
804,47038,0,47038,32,786,0,786
697,43100,0,43100,32,807,1,807
4802,381575,5,381575,35,795,1,795
913,76579,0,76579,28,805,3,805
590,102372,2,102372,13,829,0,829
1145,131288,3,131288,13,824,2,824
2006,102676,1,102676,28,785,2,785
2227,131002,2,131002,41,759,1,759
1278,90733,1,90733,31,795,1,795
1550,86424,2,86424,31,766,1,766
1078,79534,1,79534,29,777,1,777
1405,111370,0,111370,25,815,3,815
519,40844,3,40844,32,798,3,798
1458,91165,0,91165,34,778,1,778
1266,84821,8,84821,28,828,1,828
4749,334609,2,334609,31,749,1,749
612,38525,1,38525,51,825,0,825
1542,76628,2,76628,40,818,1,818
892,69479,1,69479,27,807,2,807
687,75906,1,75906,23,830,0,830
783,39657,1,39657,44,805,2,805
522,57117,0,57117,22,830,0,830
1136,102016,6,102016,32,828,3,828
2349,89952,1,89952,51,831,1,831
546,50907,1,50907,20,817,0,817
3101,196837,2,196837,33,814,1,814
801,65136,2,65136,18,799,0,799
4072,219340,4,219340,42,805,3,805
1381,75691,5,75691,32,852,2,852
3698,213398,3,213398,37,830,0,830
1432,113120,3,113120,27,868,3,868
1075,87826,0,87826,14,809,1,809
1499,100208,1,100208,27,755,0,755
694,77075,1,77075,23,779,0,779
435,35195,1,35195,21,835,1,835
633,61092,1,61092,32,785,1,785
875,49143,4,49143,28,837,2,837
2980,148447,0,148447,46,834,1,834
453,138726,1,138726,11,792,3,792
2038,124283,2,124283,41,787,1,787
3057,179378,3,179378,41,819,0,819
2649,86812,1,86812,50,816,1,816
758,39779,0,39779,30,805,1,805
510,69944,4,69944,11,799,1,799
2417,195059,0,195059,25,803,0,803
1245,135877,1,135877,19,770,2,770
552,66120,1,66120,17,817,0,817
1725,140594,3,140594,25,794,0,794
1407,64702,1,64702,26,773,1,773
1573,82794,1,82794,41,836,2,836
2158,114381,1,114381,38,760,0,760
782,55687,3,55687,31,868,4,868
3467,233332,2,233332,32,784,1,784
1698,133467,1,133467,27,745,0,745
2281,70343,3,70343,56,849,0,849
912,63273,2,63273,25,801,0,801
1935,84807,1,84807,34,790,2,790
1006,52793,1,52793,45,787,1,787
2631,145522,2,145522,28,832,2,832
3007,149062,2,149062,47,854,0,854
324,34608,2,34608,29,775,0,775
1412,74968,4,74968,28,792,3,792
447,41167,0,41167,26,828,5,828
1136,124947,0,124947,13,798,0,798
1263,87026,1,87026,22,838,0,838
2850,99126,2,99126,55,839,1,839
543,83111,0,83111,9,828,0,828
604,64536,3,64536,22,779,2,779
1841,130927,0,130927,20,832,2,832
2474,113572,4,113572,33,783,0,783
576,64491,1,64491,22,800,0,800
770,66481,0,66481,13,808,0,808
718,79032,1,79032,16,785,1,785
754,48839,0,48839,29,840,0,840
2673,228713,2,228713,25,857,2,857
1467,110820,1,110820,32,787,2,787
2399,201475,5,201475,24,835,1,835
1448,108215,2,108215,27,845,0,845
795,56533,1,56533,38,795,0,795
1199,60202,3,60202,34,836,0,836
666,29466,0,29466,36,786,1,786
933,69776,0,69776,21,782,0,782
5412,404164,12,404164,31,824,1,824
3171,111880,1,111880,58,818,2,818
548,53379,0,53379,15,832,0,832
2016,87450,2,87450,38,809,2,809
1970,133409,6,133409,31,837,2,837
969,55013,4,55013,38,781,0,781
5648,316668,9,316668,27,845,1,845
1889,115444,3,115444,26,773,3,773
971,44196,3,44196,40,808,2,808
1456,93565,0,93565,30,757,1,757
567,47147,0,47147,39,833,1,833
1449,115225,2,115225,30,824,0,824
1393,61712,1,61712,50,808,1,808
534,64163,1,64163,18,813,0,813
961,39679,3,39679,31,816,0,816
1598,86206,2,86206,24,860,1,860
1592,70891,0,70891,33,758,0,758
886,67252,1,67252,15,795,1,795
1543,67013,4,67013,42,858,3,858
2975,147866,3,147866,30,790,0,790
2307,232458,7,232458,21,805,1,805
585,38824,0,38824,29,828,1,828
1575,83324,1,83324,37,794,1,794
520,50499,0,50499,21,839,1,839
4913,278226,5,278226,44,839,0,839
2082,90473,7,90473,52,775,0,775
1839,114738,0,114738,23,785,0,785
1030,51140,1,51140,37,779,0,779
1474,97530,1,97530,36,800,0,800
811,80532,3,80532,27,809,0,809
3508,142301,2,142301,49,810,1,810
974,102791,4,102791,23,840,1,840
405,50481,0,50481,13,822,1,822
816,51498,1,51498,24,813,2,813
2191,150195,1,150195,27,786,3,786
775,32658,0,32658,55,831,1,831
2394,165083,4,165083,24,830,3,830
1214,87950,2,87950,29,824,1,824
1519,133277,2,133277,33,766,0,766
680,175583,0,175583,16,836,0,836
1916,76992,0,76992,40,820,1,820
2451,141808,5,141808,27,829,1,829
1045,50020,1,50020,35,841,1,841
619,57502,0,57502,26,834,2,834
416,36557,0,36557,13,786,0,786
1123,69893,1,69893,39,795,0,795
398,35576,1,35576,14,812,1,812
7566,273269,2,273269,44,803,1,803
934,71427,1,71427,22,795,0,795
858,59062,1,59062,30,790,0,790
2058,151350,1,151350,32,799,0,799
1073,80140,0,80140,24,807,0,807
2604,115420,1,115420,39,811,1,811
4801,494983,2,494983,13,769,0,769
659,47306,1,47306,35,771,1,771
1680,90251,2,90251,41,822,1,822
574,42305,1,42305,30,730,1,730
1993,113327,2,113327,34,845,2,845
1037,101899,3,101899,23,823,1,823
309,47979,2,47979,11,817,3,817
1301,46253,2,46253,49,775,1,775
728,50907,0,50907,23,796,0,796
994,60626,2,60626,36,839,1,839
951,63026,0,63026,31,798,0,798
1540,73295,1,73295,34,753,0,753
2809,148378,2,148378,31,855,1,855
1084,75508,0,75508,25,795,2,795
2874,158453,2,158453,40,795,2,795
646,118015,0,118015,14,845,0,845
19598,1197056,5,1197056,25,790,0,790
3895,171386,4,171386,40,821,1,821
7706,373138,10,373138,35,819,0,819
1752,153039,2,153039,20,802,2,802
568,40871,0,40871,31,792,0,792
943,55190,0,55190,24,782,1,782
836,45581,1,45581,38,743,0,743
589,49533,1,49533,23,755,4,755
711,70196,1,70196,17,827,0,827
799,40225,0,40225,41,840,2,840
1192,76745,1,76745,48,841,1,841
853,69541,2,69541,17,779,3,779
1372,84454,0,84454,34,810,2,810
1082,70948,2,70948,37,817,0,817
3467,117129,1,117129,49,832,0,832
851,66309,0,66309,25,794,1,794
360,71537,0,71537,13,799,0,799
1373,110876,3,110876,26,811,1,811
1642,108300,1,108300,31,835,0,835
9504,354758,4,354758,47,764,0,764
1001,75270,1,75270,19,772,1,772
993,61636,4,61636,32,789,2,789
2829,226529,5,226529,28,842,0,842
2514,160365,1,160365,30,790,1,790
962,52328,1,52328,23,805,1,805
974,68848,3,68848,24,795,2,795
862,43492,1,43492,52,899,1,899
819,108484,2,108484,12,777,2,777
1544,75916,1,75916,27,867,3,867
794,54527,1,54527,22,774,0,774
827,60341,0,60341,34,840,0,840
25246,1090195,14,1090195,32,842,1,842
1475,82580,0,82580,45,814,1,814
854,47443,1,47443,44,812,1,812
1150,71525,1,71525,25,812,1,812
1102,80821,3,80821,30,829,2,829
2843,126196,1,126196,40,858,1,858
631,55049,1,55049,22,834,2,834
2611,172425,3,172425,33,806,3,806
696,46536,0,46536,28,821,1,821
840,66717,3,66717,27,796,0,796
1872,139689,1,139689,25,807,0,807
828,63246,0,63246,24,812,1,812
1979,144387,2,144387,29,823,0,823
704,63943,2,63943,26,842,2,842
397,41974,1,41974,17,787,0,787
1187,60547,0,60547,43,803,0,803
3301,162643,2,162643,38,786,0,786
667,69245,0,69245,14,835,0,835
590,85525,1,85525,11,843,2,843
1152,63242,0,63242,44,831,2,831
957,42867,1,42867,44,832,2,832
1377,72167,1,72167,37,793,2,793
1940,147998,2,147998,32,868,1,868
14442,730372,5,730372,24,770,0,770
861,53320,0,53320,36,801,0,801
2500,178217,1,178217,28,838,1,838
1591,105760,1,105760,35,825,1,825
1201,113612,0,113612,17,818,0,818
1240,146358,2,146358,12,771,0,771
323,44199,0,44199,22,800,1,800
1390,101214,2,101214,28,766,1,766
1237,96118,3,96118,18,798,2,798
2211,70282,1,70282,38,842,2,842
2196,108162,4,108162,37,827,2,827
1675,72215,1,72215,41,814,2,814
1794,150573,2,150573,32,810,0,810
688,74585,1,74585,30,816,0,816
1532,84757,0,84757,37,815,0,815
815,57354,0,57354,30,816,2,816
1688,138006,6,138006,27,797,2,797
