Unnamed: 0,Unnamed: 0.1,SN GN count,SN GN total,CN GN count,CN GN total,SN TN count,SN TN total,CN TN count,CN TN total,SN sampled,CN sampled,SN HIV+,CN HIV+,SN Susceptible,SN Out-of-care,SN Treated chronic,SN Untreated chronic,SN Untreated acute,CN Out-of-care,CN Treated chronic,CN Susceptible,CN Untreated chronic,CN Untreated acute,SN Treated acute,CN Treated acute
0,0,0,608,0,608,0,138,1,138,"[10876, 15327, 11317, 13231, 576, 12561, 14968, 7827, 8235, 14058, 9923, 14663, 3204, 13808, 7233, 4850, 6764, 14065, 13763, 4142, 3762, 1825, 3575, 11348, 13211, 2304, 6187, 6807, 12144, 691, 3621, 14859, 1925, 10368, 8714, 13816, 14291, 8427, 14775, 438, 4491, 9598, 8590, 2035, 5387, 6031, 1658, 6848, 6894, 3683, 9512, 10460, 1919, 8864, 13611, 6721, 7124, 5690, 8123, 12843, 9207, 4810, 4140, 14950, 15041, 12808, 15100, 14871, 13758, 12154, 12398, 14229, 8983, 13562, 15084, 14078, 13879, 14727, 14942, 14300, 13428, 15029, 15063, 14482, 14704, 15044, 14123, 15094, 15031, 12325, 14696, 13654, 14191, 14806, 9044, 14339, 14930, 12049, 15054, 5575, 14841, 7632, 5322, 705, 2993, 15004, 13230, 13045, 12387, 11581, 14985, 2298, 9525, 15027, 8116, 12917, 14658, 14772, 14342, 13153, 4371, 14542, 10648, 14205, 15012, 7385, 14670, 1970, 14889, 10316, 10303, 15051, 10351, 5995, 14852, 13861, 2158, 10780, 14024, 13926, 15088, 2135, 14991, 13968, 15045, 15075, 15058, 15008, 14601, 11815, 7459, 14676, 12823, 6484, 13615, 14587, 14769, 14961, 2988, 13689, 12815, 13962, 13439, 14029, 15098, 11183, 14999, 14034, 14494, 9293, 14426, 13960, 5602, 12659, 6078, 7859, 14931, 14217, 15037, 10164, 11667, 12184, 14595, 14919, 12927, 13518, 14111, 6793, 15039, 13077, 15086, 12309, 8463, 13811, 15042, 12409, 14956, 14933, 13658, 7765, 14846, 4164, 8075, 14380, 14441, 9382, 14797, 8464, 14827, 2051, 15091, 12112, 9356, 15023, 14324, 9308, 14150, 14997, 14980, 15013, 12986, 11663, 15081, 2336, 14932, 13730, 9477, 14103, 12159, 13330, 14679, 14646, 14807, 12220, 8190, 14223, 14886, 15087, 15090, 15034, 9935, 14591, 6532, 15381, 14866, 13868, 13681, 13653, 4839, 13091, 14821, 15014, 11740, 12890, 13578, 15011, 11063, 9238, 15089, 14691, 8977, 15101, 12195, 13967, 15025, 14793, 12676, 14230, 13011, 14488, 13908, 15096, 3055, 14404, 12754, 14042, 14652, 12503, 12370, 14867, 13792, 14960, 14996, 12260, 6778, 8474, 6557, 4780, 8368, 13264, 13593, 14795, 14362, 14732, 9043, 11889, 15035, 11984, 14641, 8532, 6541, 8370, 1443, 14580, 14804, 13930, 11330, 14157, 12538, 15059, 11297, 9505, 6934, 12971, 14513, 5548, 10927, 12818, 14582, 6160, 15078, 12905, 14567, 11308, 15064, 14882, 12682, 11289, 14500, 9912, 14734, 13573, 13340, 6316, 15085, 14148, 12389, 506, 12556, 14949, 2448, 13266, 14893, 14688, 11700, 14674, 7680, 13582, 8777, 9448, 14982, 8480, 13099, 14754, 9936, 13982, 10252, 13818, 10747, 13877, 11928, 15073, 13533, 12689, 14417, 14708, 14672, 11147, 12175, 10553, 12666, 5832, 15082, 13760, 15055, 15067, 14666, 13545, 14974, 10999, 12076, 13762, 7200, 14249, 13630, 9778, 14002, 14791, 12150, 14979, 10054, 14832, 8192, 12671, 10905, 14405, 7393, 12436, 12486, 13584, 6550, 10090, 7014, 9793, 14723, 14794, 13112, 1185, 15009, 13947, 13938, 13623, 3964, 14126, 14237, 14978, 5609, 15083, 15046, 14694, 15076, 5789, 12859, 6717, 9867, 14294, 6735, 11047, 14551, 4616, 14172, 2964, 10008, 13086, 15033, 10702, 9314, 12281, 9358, 8195, 7684, 13275, 14366, 14248, 14393, 7006, 15069, 14099, 12569, 14786, 12165, 5401, 13697, 8188, 12623, 15020, 13981, 11323, 15049, 9689, 12907, 13909, 14906, 15062, 12836, 9971, 15097, 6330, 14894, 13164, 11844, 7634, 15095, 11321, 14228, 15038, 3708, 13173, 14954, 13139, 14645, 12926, 1368, 11576, 9573, 14801, 8342, 10537, 11739, 14987, 14764, 12532, 14382, 15006, 7264, 14697, 13774, 14749, 13874, 13436, 10588, 13187, 12515, 13805, 8213, 11401, 13664, 5014, 11023, 14149, 9015, 12701, 14240, 5149, 5775, 14358, 13501, 14908, 15056, 14869, 5911, 12529, 15060, 14630, 9596, 10710, 12723, 9822, 12817, 13676, 9747, 9900, 8220, 15001, 11672, 15074, 14549, 2689, 14847, 8754, 14005, 12105, 13080, 14162, 13610, 13652, 11393, 14977, 13828, 8349, 14705, 14474, 15066, 12897, 14507, 15030, 1112, 6233, 14261, 13596, 3775, 9664, 7675, 11606, 4232, 9401, 14958, 11885, 13842, 11051, 12882, 14995, 11481, 13161, 8847, 499, 1790, 14873, 11217, 12039, 9398, 6980, 13324, 13925, 6385, 15202, 9256, 15092, 14027, 12291, 15022, 14753, 14187, 14028, 14946, 14101, 14080, 13391, 11853, 15050]","[14721, 13264, 12827, 13390, 11935, 12899, 5145, 11131, 14066, 12121, 9079, 14620, 13407, 13628, 7341, 7663, 2895, 13625, 2614, 7801, 14934, 5957, 10465, 3277, 13079, 13298, 14689, 9070, 1892, 7946, 450, 6519, 13102, 10270, 3727, 8179, 7543, 1871, 2460, 110, 12470, 740, 2969, 1823, 11027, 11269, 2974, 15340, 10465, 2846, 2320, 8536, 396, 11207, 725, 4806, 444, 14960, 8767, 245, 13516, 10396, 15077, 8470, 8123, 8957, 14447, 11789, 7325, 10163, 8986, 10939, 14484, 13353, 9364, 12761, 13417, 1393, 11495, 2838, 9969, 2410, 11569, 3700, 5953, 14800]",261,69,337,113,91,48,2,25,22,17,13,1,0,0
