SN GN count,SN GN total,CN GN count,CN GN total,SN TN count,SN TN total,CN TN count,CN TN total,SN sampled,CN sampled
31,77604,9,77604,0,760,3,760,301,88
35,74004,9,74004,0,833,2,833,303,93
18,52532,7,52532,1,807,4,807,303,93
33,79427,18,79427,1,814,4,814,300,107
25,49449,6,49449,1,811,7,811,300,106
52,76421,10,76421,0,787,5,787,304,105
43,122897,16,122897,0,803,4,803,305,86
13,36937,5,36937,1,815,0,815,302,85
17,44736,8,44736,2,774,2,774,304,94
97,234734,40,234734,1,840,2,840,301,86
45,102810,19,102810,1,818,3,818,303,106
16,35482,3,35482,0,804,7,804,305,96
26,41248,4,41248,1,849,2,849,301,89
87,231450,32,231450,0,812,3,812,305,99
28,84507,19,84507,0,839,3,839,304,89
14,47996,3,47996,2,821,2,821,303,85
68,127754,14,127754,2,857,3,857,301,81
28,76213,10,76213,3,790,5,790,300,90
35,58933,15,58933,1,853,4,853,300,90
23,86600,13,86600,3,856,5,856,304,96
105,230746,45,230746,0,786,2,786,305,88
53,110251,13,110251,1,815,2,815,305,95
44,208702,19,208702,1,844,5,844,303,96
31,61423,9,61423,2,809,5,809,300,88
22,55836,16,55836,1,866,7,866,300,98
57,194270,39,194270,1,833,5,833,303,98
40,135360,26,135360,0,814,4,814,305,87
15,31385,7,31385,1,787,5,787,300,93
22,33349,6,33349,0,794,2,794,304,89
79,152491,15,152491,1,796,4,796,305,88
27,70133,5,70133,2,846,5,846,303,91
20,45526,7,45526,1,754,1,754,300,91
21,49889,5,49889,0,813,0,813,304,76
20,59880,3,59880,1,774,2,774,300,83
55,140920,19,140920,2,863,1,863,301,86
31,50511,5,50511,0,852,3,852,303,88
75,118461,14,118461,0,821,4,821,302,95
27,76444,13,76444,1,837,9,837,300,101
19,51483,7,51483,1,835,4,835,303,86
54,118095,12,118095,0,793,2,793,304,79
28,122438,19,122438,3,764,4,764,301,102
8,23452,5,23452,0,717,4,717,302,101
80,159347,24,159347,2,804,4,804,304,93
62,149580,21,149580,2,807,4,807,302,90
54,135468,27,135468,1,815,3,815,303,83
26,58853,8,58853,2,842,2,842,301,91
26,50214,4,50214,1,768,6,768,303,88
62,95406,13,95406,1,800,6,800,303,87
28,62121,6,62121,5,842,4,842,301,105
49,107215,8,107215,2,772,1,772,303,82
29,82151,13,82151,1,767,4,767,302,90
108,157785,12,157785,0,828,1,828,301,91
349,725812,78,725812,3,830,2,830,304,99
34,65951,15,65951,2,794,4,794,300,91
72,209286,48,209286,1,805,1,805,304,85
23,62463,13,62463,1,856,1,856,304,84
48,83579,9,83579,0,836,2,836,305,90
19,29836,9,29836,3,799,5,799,303,120
41,80820,8,80820,0,802,4,802,300,91
73,107634,16,107634,2,860,4,860,305,103
113,178202,21,178202,0,777,3,777,305,91
6,28821,2,28821,0,844,5,844,304,102
70,204822,29,204822,0,779,3,779,305,99
16,40357,8,40357,1,791,3,791,304,95
8,23521,3,23521,0,822,2,822,300,86
33,65407,16,65407,4,797,5,797,304,86
18,61198,14,61198,0,855,4,855,302,95
51,104081,17,104081,2,790,6,790,304,98
113,210647,38,210647,0,766,6,766,304,108
16,42935,5,42935,3,812,5,812,300,97
35,135024,12,135024,1,792,4,792,301,92
25,65180,8,65180,2,791,3,791,300,90
14,36346,6,36346,0,765,2,765,305,101
31,81031,11,81031,2,787,2,787,302,83
42,72552,10,72552,1,796,4,796,303,109
33,87675,6,87675,0,800,2,800,302,83
33,65216,6,65216,0,763,5,763,303,102
63,108440,23,108440,3,784,5,784,300,101
24,49630,11,49630,1,824,0,824,303,90
70,136836,27,136836,0,793,2,793,303,96
45,117466,26,117466,1,801,5,801,304,85
40,84263,14,84263,5,756,4,756,301,97
43,96508,13,96508,0,828,3,828,301,92
23,87530,8,87530,1,787,0,787,300,86
48,67451,5,67451,0,777,3,777,300,91
66,126581,15,126581,1,829,5,829,300,85
28,64174,10,64174,1,847,7,847,305,96
17,48762,11,48762,2,826,0,826,305,86
123,202130,35,202130,0,800,2,800,300,90
62,125184,15,125184,2,778,4,778,305,87
72,116766,18,116766,2,836,6,836,300,93
47,127776,19,127776,1,790,0,790,304,80
77,145497,21,145497,3,808,2,808,302,90
87,235445,20,235445,0,837,4,837,305,84
55,141985,21,141985,1,769,5,769,302,94
