Unnamed: 0,Unnamed: 0.1,SN GN count,SN GN total,CN GN count,CN GN total,SN TN count,SN TN total,CN TN count,CN TN total,SN sampled,CN sampled,SN HIV+,CN HIV+,SN Susceptible,SN Out-of-care,SN Treated chronic,SN Untreated chronic,SN Untreated acute,CN Treated chronic,CN Out-of-care,CN Susceptible,CN Untreated chronic,CN Untreated acute,SN Treated acute,CN Treated acute
0,0,1,465,0,465,0,146,1,146,"[14555, 6602, 9355, 6892, 9854, 7489, 9692, 3293, 1387, 10605, 4752, 12157, 438, 3290, 14977, 3938, 8882, 11862, 10834, 4378, 2487, 10289, 1244, 5992, 15253, 1495, 11366, 2506, 5260, 7867, 9366, 2977, 3526, 5030, 4378, 9044, 15276, 1912, 9172, 11984, 5800, 11852, 12777, 13260, 6655, 2532, 4690, 6333, 10599, 5934, 3634, 7199, 2275, 3373, 2983, 4075, 13688, 2343, 4250, 9046, 9783, 14760, 14205, 7923, 12147, 14998, 8724, 13097, 11658, 14721, 13409, 14881, 14894, 14315, 9841, 14872, 7333, 3544, 14115, 13482, 6868, 12853, 7773, 14679, 11199, 15054, 14327, 14624, 14972, 9636, 5920, 13699, 11922, 15017, 14586, 11468, 11816, 14573, 14028, 10274, 14880, 6449, 14890, 14946, 15087, 14739, 14794, 9763, 14848, 14493, 12097, 13887, 14005, 14968, 15061, 14698, 14214, 5986, 11355, 14862, 14303, 7036, 12837, 8101, 11227, 6872, 10570, 12444, 15043, 12589, 15100, 14484, 13117, 15008, 7667, 12829, 13470, 13858, 14678, 10769, 14845, 14333, 12644, 12783, 4074, 3710, 8984, 11867, 14261, 14824, 15000, 14973, 13340, 14561, 10310, 14840, 14407, 12666, 2431, 15062, 15077, 14919, 13780, 2350, 12850, 13059, 9946, 14293, 15097, 3951, 14147, 13318, 14502, 13732, 14948, 14883, 7423, 13972, 12255, 15068, 11514, 14988, 15039, 13974, 12208, 2248, 11605, 14113, 15025, 12408, 14903, 14655, 14585, 14913, 12325, 11322, 14545, 11423, 10915, 14109, 8134, 13476, 14139, 14186, 14354, 14985, 14886, 12295, 14981, 14787, 14160, 2173, 1868, 12336, 14337, 14009, 14854, 13041, 13781, 10895, 14771, 14492, 14389, 14986, 7152, 11830, 13721, 15072, 11637, 15086, 14539, 12713, 14519, 12077, 8, 12757, 15099, 14943, 13700, 6295, 15001, 15024, 15045, 5585, 12932, 15038, 11765, 10817, 236, 9233, 13701, 9973, 11378, 8043, 13025, 12675, 15023, 12019, 14741, 14130, 12170, 14039, 13922, 14622, 14126, 14667, 8917, 4280, 14747, 14617, 15034, 14788, 12424, 7190, 11646, 10294, 7511, 15042, 14799, 15083, 13694, 9108, 8644, 3008, 1101, 15092, 14748, 11617, 14063, 12862, 14426, 15091, 14958, 11440, 13397, 8351, 15036, 14976, 13398, 14175, 13900, 9008, 13577, 15082, 13619, 12066, 14305, 14764, 9467, 13544, 14215, 14757, 15080, 11992, 2228, 15098, 13109, 11840, 9899, 12324, 13406, 15031, 14728, 15041, 11873, 14687, 11550, 14731, 15090, 10538, 13810, 3669, 15063, 15066, 10713, 12534, 5674, 12909, 4896, 13958, 12923, 14448, 9435, 14670, 14855, 13882, 4336, 14278, 12897, 14858, 14709, 14549, 13825, 14964, 1007, 13768, 10376, 1189, 13524, 14951, 14891, 13785, 14904, 14289, 10398, 10403, 14210, 15074, 14275, 13345, 15101, 14143, 13991, 8892, 14680, 11848, 15037, 7896, 14589, 13457, 15078, 12110, 12648, 13279, 13100, 14792, 15070, 13002, 14980, 15056, 4711, 15012, 12963, 14045, 14649, 12665, 14593, 4380, 13880, 14918, 14442, 13645, 14052, 14453, 8655, 14957, 10932, 12499, 14797, 14479, 2843, 14869, 13819, 14394, 14657, 13054, 3130, 14150, 15044, 13408, 14445, 10140, 14834, 13829, 14805, 14513, 7368, 13997, 6499, 9517, 11809, 12453, 7014, 10655, 10692, 12712, 13878, 14398, 14996, 11501, 10765, 8418, 14352, 13868, 14003, 14268, 14239, 13360, 15251, 14823, 13841, 7317, 13898, 13098, 14212, 13632, 14073, 14916, 14965, 12036, 11197, 13487, 14953, 4136, 13536, 14592, 4153, 15015, 1738, 13148, 12039, 12510, 11130, 13306, 12550, 6784, 14645, 15053, 14350, 9184, 13319, 14310, 14856, 14879, 14873, 8731, 11875, 9111, 7193, 14076, 10841, 14767, 12928, 668, 6861, 7805, 15094, 10273, 14631, 15079, 13492, 15067, 15075, 11924, 13072, 12731, 13458, 14263, 11790, 15071, 14277, 5139, 15084, 14770, 13285, 10924, 14213, 5418, 9622, 1141, 12046, 11905, 14195, 6167, 14370, 15095, 5329, 12278, 13901, 14888, 6955, 9012, 15040, 14915, 9257, 13269, 14203, 13846, 1354, 14478, 14844, 11838, 13877, 13925, 14729, 10170, 15046, 14984, 12750, 14870, 13384, 6961, 14015, 14814, 12318, 14778, 13453, 10085, 12820, 15030, 14902, 14021, 14995, 10717, 12927, 14813, 10104, 14251, 14087, 13592, 14572, 10752, 12751, 11555, 1477, 13751, 11912, 12200, 15048, 13596, 7972, 14383, 14222, 15018, 14910, 13928, 13727, 14899, 11083, 15047, 60, 14281, 11240, 14688, 9992, 14960, 3343, 15052, 15003, 14381, 6844, 14961, 11674]","[2560, 5391, 4056, 450, 5881, 7677, 9655, 3793, 8421, 5561, 7634, 2657, 15130, 9486, 647, 1490, 15000, 3758, 12390, 2086, 1295, 9805, 851, 7691, 6470, 2637, 11044, 2200, 14239, 6530, 7777, 13250, 12153, 8359, 7060, 2120, 4409, 2770, 12502, 12150, 12244, 3689, 7279, 5117, 4449, 10060, 711, 14709, 10280, 962, 10571, 10916, 9614, 1666, 6250, 9976, 1193, 11391, 8186, 6803, 8897, 165, 4206, 10662, 13864, 4411, 12389, 14725, 14373, 14003, 14208, 15334, 1494, 6909, 12518, 9861, 11580, 6648, 14223, 13003, 14584, 4471, 12929, 9383]",271,70,326,125,92,47,1,30,25,14,6,1,0,0
