SN GN count,SN GN total,CN GN count,CN GN total,SN TN count,SN TN total,CN TN count,CN TN total,SN sampled,CN sampled
223,77604,47,77604,4,760,6,760,600,161
183,74004,58,74004,5,833,10,833,601,172
138,52532,18,52532,6,807,5,807,604,180
254,79427,44,79427,9,814,8,814,603,173
140,49449,17,49449,3,811,8,811,603,181
269,76421,35,76421,4,787,5,787,603,160
270,122897,53,122897,8,803,4,803,600,162
91,36937,28,36937,5,815,4,815,601,175
129,44736,27,44736,1,774,9,774,600,164
605,234734,124,234734,4,840,5,840,603,171
306,102810,62,102810,4,818,11,818,601,175
92,35482,21,35482,10,804,3,804,601,153
96,41248,24,41248,8,849,9,849,604,174
576,231450,90,231450,8,812,6,812,602,163
176,84507,31,84507,4,839,4,839,603,158
101,47996,25,47996,7,821,6,821,600,170
287,127754,59,127754,7,857,6,857,600,182
221,76213,36,76213,6,790,16,790,603,183
162,58933,26,58933,8,853,5,853,600,154
200,86600,28,86600,3,856,10,856,605,164
810,230746,86,230746,5,786,6,786,600,162
292,110251,34,110251,9,815,4,815,601,150
359,208702,85,208702,8,844,1,844,604,141
176,61423,31,61423,2,809,4,809,601,160
132,55836,41,55836,6,866,7,866,605,177
435,194270,80,194270,4,833,6,833,602,152
378,135360,67,135360,10,814,4,814,603,151
50,31385,23,31385,4,787,7,787,605,165
101,33349,16,33349,4,794,11,794,602,168
379,152491,60,152491,6,796,4,796,604,155
187,70133,39,70133,9,846,8,846,602,182
157,45526,26,45526,3,754,5,754,600,168
129,49889,25,49889,5,813,8,813,603,166
181,59880,39,59880,6,774,6,774,604,153
364,140920,82,140920,6,863,5,863,601,158
115,50511,29,50511,7,852,4,852,603,164
342,118461,45,118461,2,821,6,821,600,158
243,76444,46,76444,6,837,5,837,600,171
174,51483,15,51483,2,835,10,835,604,179
351,118095,37,118095,4,793,4,793,605,166
282,122438,64,122438,4,764,5,764,604,173
58,23452,7,23452,9,717,1,717,603,154
364,159347,71,159347,5,804,10,804,600,171
411,149580,55,149580,8,807,6,807,602,174
454,135468,83,135468,6,815,8,815,605,167
192,58853,44,58853,3,842,7,842,602,165
144,50214,32,50214,7,768,6,768,600,177
202,95406,66,95406,4,800,7,800,602,162
181,62121,25,62121,5,842,7,842,605,161
270,107215,67,107215,9,772,6,772,602,151
212,82151,47,82151,10,767,6,767,600,166
313,157785,67,157785,5,828,6,828,601,160
1366,725812,307,725812,4,830,5,830,605,166
200,65951,25,65951,9,794,9,794,605,178
589,209286,68,209286,5,805,8,805,601,157
167,62463,24,62463,7,856,8,856,602,171
275,83579,64,83579,4,836,3,836,601,171
87,29836,17,29836,6,799,5,799,604,165
267,80820,35,80820,6,802,5,802,603,161
384,107634,43,107634,7,860,6,860,603,158
497,178202,52,178202,4,777,3,777,603,145
90,28821,12,28821,8,844,3,844,601,160
492,204822,82,204822,8,779,7,779,602,163
99,40357,23,40357,11,791,3,791,604,156
51,23521,18,23521,8,822,6,822,602,160
138,65407,31,65407,6,797,6,797,601,155
140,61198,28,61198,4,855,5,855,601,160
268,104081,86,104081,4,790,8,790,600,160
602,210647,78,210647,9,766,6,766,603,163
104,42935,36,42935,7,812,10,812,600,178
285,135024,60,135024,3,792,1,792,604,152
215,65180,16,65180,9,791,4,791,602,151
94,36346,16,36346,5,765,10,765,600,178
270,81031,43,81031,6,787,2,787,600,145
219,72552,31,72552,9,796,4,796,603,154
276,87675,51,87675,5,800,6,800,604,170
196,65216,24,65216,8,763,6,763,602,164
262,108440,53,108440,3,784,7,784,600,161
142,49630,18,49630,7,824,3,824,603,159
452,136836,49,136836,4,793,7,793,605,173
320,117466,32,117466,7,801,8,801,603,158
319,84263,19,84263,5,756,2,756,600,173
288,96508,54,96508,2,828,4,828,601,153
273,87530,32,87530,3,787,8,787,601,185
154,67451,37,67451,6,777,6,777,602,168
388,126581,45,126581,9,829,7,829,600,177
178,64174,19,64174,1,847,11,847,605,167
131,48762,25,48762,5,826,9,826,602,169
489,202130,143,202130,5,800,6,800,602,172
417,125184,56,125184,7,778,4,778,600,175
208,116766,49,116766,5,836,1,836,603,153
407,127776,73,127776,3,790,4,790,604,158
465,145497,38,145497,8,808,9,808,605,175
640,235445,85,235445,6,837,4,837,605,176
430,141985,67,141985,6,769,9,769,603,170
169,72823,16,72823,4,780,8,780,603,156
619,180370,163,180370,8,836,6,836,602,177
270,87296,34,87296,4,813,3,813,604,167
