source,target
0,14263
1,14794
2,12255
3,15068
4,14279
5,14485
6,6945
7,12046
8,9173
9,10373
10,14554
11,13833
12,13426
13,3674
14,8911
15,13922
15,13319
16,14882
17,13088
18,14751
19,15061
20,15076
21,15080
22,4161
23,15091
24,14997
25,14314
26,14987
27,14121
27,13979
28,14627
29,13389
30,14981
31,668
32,14271
33,15075
34,8957
35,15066
35,15284
36,11156
37,14337
37,13830
38,15010
39,14617
40,10311
41,14513
42,11565
43,13463
44,3453
45,6804
46,12275
47,11575
48,13503
49,13999
50,14470
51,15050
52,15083
53,7305
54,11837
55,14150
56,15047
57,14683
58,12154
59,14493
59,15265
60,15076
61,11967
62,14340
63,14356
64,3916
65,14839
66,14877
67,13355
68,14962
69,1414
70,13776
71,13162
72,14996
73,8060
74,15040
75,14319
76,14994
77,14447
78,12508
79,14958
80,2356
81,15066
82,4457
83,14862
84,14361
85,12254
86,12203
87,5982
88,15024
88,14681
89,14780
90,13680
91,14990
92,8145
93,15048
94,11605
95,12384
96,10915
97,14352
98,15071
99,8510
100,9261
101,6427
102,14300
103,10923
104,14462
105,14160
106,14128
107,10722
108,10508
109,8642
110,14865
111,11987
112,9521
113,13734
114,14930
115,15037
116,14937
117,11775
118,5933
118,13020
119,10696
120,3792
121,14655
122,15079
123,14850
124,15075
125,14681
126,6490
127,3324
128,14779
129,12891
130,14743
131,14172
132,14927
133,11218
134,12657
135,14968
136,14692
137,10777
138,5776
139,14429
140,14768
141,10524
141,12901
142,8925
143,15080
144,11080
145,15098
145,14172
146,9258
147,14904
148,10931
149,14209
150,15087
151,14665
152,15089
153,10596
154,12264
155,13902
156,14983
157,14736
158,13449
159,14119
160,14249
161,11993
162,6509
163,8750
164,15081
164,14156
165,14283
166,7779
167,12330
168,14800
169,14838
170,5871
171,13601
171,15237
172,11875
173,15060
174,13454
175,15062
176,12450
177,14562
178,401
179,15057
180,15031
181,12996
182,12524
183,14746
184,13441
185,7428
186,15036
187,8826
188,13999
189,15044
190,10721
191,13226
192,14689
193,14123
194,14938
195,14835
195,11925
196,10266
197,9646
198,15045
198,13922
199,14857
200,13878
201,14095
202,5594
203,14464
204,2969
205,14711
206,14399
207,6672
208,14889
209,14546
210,8233
211,10308
212,1174
213,3145
214,15080
215,13014
215,15304
216,11546
217,14790
218,14793
219,2769
220,12075
221,15097
221,15329
222,14132
223,15097
224,14783
225,7661
226,15048
227,14936
228,15090
229,15096
229,12584
230,14455
231,5819
232,13426
233,15037
234,14413
235,6988
236,8539
237,11453
238,13033
239,15025
240,14142
241,14984
241,15127
242,13314
243,14171
244,14974
245,12607
246,14992
247,11588
248,15082
249,12338
250,11047
251,15075
252,13900
253,14726
254,9098
255,15055
256,11802
257,13429
258,14310
259,15084
260,15042
260,13579
261,14470
262,8675
263,14875
264,14325
265,15044
266,13043
267,14994
268,14862
269,14710
270,4420
271,15093
271,12686
272,5995
273,15096
274,11130
275,14845
276,14100
277,14732
278,15096
279,15095
280,9809
281,10832
282,9807
282,15289
283,14114
284,14695
285,14990
286,8076
287,13200
288,4567
288,14344
288,14196
289,14837
289,14649
290,14516
291,13631
292,13444
293,14875
294,14666
295,15059
296,8603
297,13330
298,14678
298,14115
299,2372
300,15100
301,15035
302,13664
303,14965
304,14466
305,13645
306,14557
307,8803
308,14440
309,14356
310,11676
311,9922
312,8583
313,9291
314,5430
315,15031
316,14481
317,10916
318,15088
319,13146
320,10750
321,9988
322,10877
323,12601
324,2311
325,11365
326,13329
327,14204
328,1960
329,14355
330,10361
331,14971
332,8979
332,12812
333,8890
333,13881
334,9912
335,14824
336,14200
337,11100
338,13441
339,10546
340,9935
341,13725
342,14696
343,13412
343,11884
344,14842
345,3178
346,10861
347,13518
348,10971
349,12943
350,15094
351,15050
351,13852
352,15031
353,11559
354,10388
355,11060
356,14768
357,14241
358,7647
359,6782
360,14719
361,10136
362,15076
363,14945
364,14535
365,15008
366,14983
367,15042
368,13055
369,13238
370,11235
371,7710
372,14960
373,15099
374,14255
375,14962
376,14538
377,3221
378,14744
379,13745
380,15068
380,15287
381,13538
382,12408
383,14724
384,14408
385,15034
386,9901
387,11806
388,14863
389,11684
390,14602
391,14539
392,14735
393,11176
394,14731
395,14778
396,11950
397,14014
398,13791
399,8324
400,13071
402,14003
402,13447
403,14976
404,15026
405,14826
406,15055
407,14978
408,7278
409,14998
410,12338
411,11603
412,15087
413,14804
414,10537
415,11432
416,14324
417,11113
418,13770
419,15069
420,9235
421,14951
421,15328
422,7075
423,13910
424,13861
425,13234
426,14205
427,14827
428,15001
429,14949
430,14059
431,9712
432,14510
433,12417
434,8310
435,2125
436,13494
437,14958
438,4017
439,15064
440,10844
441,9253
442,14566
443,12574
444,12672
445,15097
446,12459
447,14989
448,15023
449,15101
450,14650
451,14778
452,15043
453,14722
454,14996
455,13829
456,15052
457,12746
458,6902
459,12332
459,14574
460,11106
461,14730
462,10346
463,14170
464,14439
465,10094
465,13849
466,14336
467,14329
468,13109
469,15018
470,14727
471,8932
472,15000
473,14072
474,15036
475,14270
476,15055
477,14840
478,12438
479,14484
480,13718
481,3768
482,4659
483,13498
484,9851
485,15092
486,12606
487,14975
488,11866
489,15074
490,15034
491,12980
491,14340
492,15014
493,7674
494,4582
495,15099
496,14579
497,8982
498,14604
499,14994
500,14940
501,12895
502,11554
503,14375
504,14797
504,14315
505,15006
506,13690
507,12318
508,15099
509,8615
510,14636
510,14618
511,14990
512,6476
513,14945
514,14021
515,14176
516,14952
517,14383
518,15091
519,13978
520,14095
521,15075
522,12223
523,7114
524,4997
525,13411
526,14736
526,15185
527,14758
528,15055
529,14744
530,5274
531,15076
532,14042
533,13849
534,14661
535,15015
536,10034
537,12962
538,13340
539,14877
540,11941
541,15072
542,14614
543,5398
544,8251
545,1135
546,13631
547,14753
548,14336
549,13248
550,14196
551,14293
552,14617
553,9917
554,14945
555,14442
556,15069
557,10129
558,15012
559,14370
560,6540
561,15072
562,15038
563,14707
564,3761
565,14949
566,13177
566,15206
567,8569
568,11691
569,14564
570,14503
571,5477
572,5818
573,14336
574,14706
575,14498
576,10112
577,3206
578,11267
578,12732
579,14561
580,14692
581,13583
582,14503
583,2196
584,15099
585,6281
586,15057
587,3986
587,15228
588,15008
589,11690
590,14531
591,15083
592,7324
592,14400
593,15016
594,14967
595,14562
596,12838
597,11921
598,14878
599,14659
600,10339
601,10862
602,14672
603,12286
604,15101
605,10487
606,5063
607,14002
608,14963
609,15086
610,14359
610,14235
611,13354
612,13157
613,14692
614,14817
615,14617
616,15084
617,13448
618,15044
619,15079
620,14500
621,13728
622,15069
623,15037
624,15087
625,14717
626,13341
627,13048
628,14199
628,13832
629,14993
630,15065
631,15077
632,14235
633,14162
634,1057
635,8869
636,10148
637,13464
638,13292
639,7712
640,14735
641,14599
642,15041
643,14789
644,13889
645,14543
646,13940
647,14254
648,10792
649,8697
650,15052
651,14850
652,14302
653,14329
654,10798
655,15093
656,14356
656,14369
657,14962
658,2272
659,12495
660,8122
661,13010
662,13527
663,11929
664,14961
665,14990
666,15000
667,7327
669,4190
670,15072
671,2972
672,12206
673,13998
674,13194
675,12445
676,14996
677,14840
678,4130
678,12074
679,15027
680,12411
681,5197
682,11923
683,14760
684,14981
685,9873
685,13855
686,14764
687,14322
688,12266
689,13563
690,13986
691,12721
692,10178
693,14878
694,15049
695,3282
696,12586
697,14615
698,14747
699,9811
700,8188
701,11833
702,14791
703,11410
704,7682
705,13709
706,14185
707,13586
708,14591
709,15084
710,15061
711,14707
712,8626
713,14161
714,5352
715,2137
716,14753
717,6897
718,10035
719,13158
720,14624
720,13238
721,15070
721,14676
722,12305
723,8856
724,15022
725,12730
726,15065
727,14854
727,13134
728,14657
729,12266
730,13059
730,14052
731,14494
732,14908
732,14478
733,9517
734,10049
735,13515
736,13861
737,10199
738,5042
739,14234
740,12554
741,14388
742,14401
743,14996
744,14928
745,14326
745,9584
746,2823
747,13435
748,15095
749,3393
750,14483
751,13723
751,15252
752,15084
753,13326
754,7506
755,6481
756,13384
757,15081
757,14346
758,14899
759,14734
760,13869
761,14483
762,12776
763,14981
764,14749
765,14975
766,14315
767,12583
768,13548
769,14350
770,14905
771,11862
772,14712
773,14762
774,9766
775,14983
776,13912
777,14692
778,14408
779,15000
780,13535
781,13091
781,15359
782,1595
783,12853
784,14553
785,15010
786,9192
787,13678
788,14974
789,8618
790,14760
791,14560
792,15069
793,14216
794,14233
795,14829
796,13831
797,12352
798,7277
799,15040
800,12439
801,14813
802,14272
803,14849
804,12252
805,14978
806,13943
807,13298
808,14320
809,15083
810,9684
811,14999
812,9455
813,14939
814,10254
815,14891
816,9144
817,14910
818,14274
819,12160
820,12601
821,14084
822,13351
823,13334
824,10835
825,14698
826,12740
827,14657
828,12567
829,14431
830,13120
830,15332
831,9316
832,4991
833,11378
834,13281
835,11721
836,11182
837,9802
838,8687
839,12689
840,14920
841,14826
842,15058
843,11510
844,14856
845,14838
846,13372
847,5208
848,14313
849,14401
850,14264
851,13730
852,14380
853,13559
854,12294
855,13333
856,8255
857,14340
858,12899
859,14686
860,14224
861,15047
862,14958
863,14225
864,14875
865,11267
866,13363
867,15093
868,14848
869,13356
870,5948
870,13955
871,12585
872,7653
873,13312
874,15009
875,15046
876,12544
877,13712
878,14295
879,15076
880,14778
881,15005
882,14116
883,12697
884,14359
885,14247
886,13670
887,13797
888,7856
888,15213
889,14205
889,12308
890,7995
891,14190
892,10424
893,15086
894,9365
895,10621
895,13450
896,12259
896,13482
897,15046
898,15030
899,13540
900,5903
901,14620
902,15093
903,13735
904,15003
905,14587
906,12216
907,10496
908,14975
909,10269
910,14779
911,15044
912,11968
913,14170
914,13317
915,15099
915,13236
916,15008
917,11392
918,12258
919,14971
920,11102
921,14595
921,13599
922,6273
923,15052
924,14774
925,12997
926,14603
927,14074
928,15096
929,12577
930,15081
931,14861
932,14992
933,11867
934,1890
935,15099
936,5664
937,6616
938,9030
939,13089
940,4927
941,14392
942,3432
943,10385
944,13623
945,13120
946,12033
947,14413
948,14320
949,13896
950,10574
951,14271
951,15221
952,14968
953,13684
954,14818
955,13895
956,8531
957,12439
958,11785
959,14632
960,14930
961,10801
962,14588
963,14653
964,13182
965,14243
966,14776
967,11728
968,15002
