Unnamed: 0,Unnamed: 0.1,SN GN count,SN GN total,CN GN count,CN GN total,SN TN count,SN TN total,CN TN count,CN TN total,SN sampled,CN sampled,SN HIV+,CN HIV+,SN Susceptible,SN Out-of-care,SN Treated chronic,SN Untreated chronic,SN Untreated acute,CN Out-of-care,CN Treated chronic,CN Untreated chronic,CN Susceptible,SN Treated acute,CN Untreated acute,CN Treated acute
0,0,2,531,0,531,0,175,2,175,"[14251, 8485, 1236, 708, 2431, 10078, 6816, 10065, 14870, 9061, 4837, 8298, 10322, 13872, 11388, 6129, 2501, 9255, 15001, 5268, 3031, 13735, 5542, 15011, 11949, 6229, 7236, 14895, 5046, 1966, 10785, 350, 5313, 1578, 14598, 12544, 6494, 11226, 8304, 1311, 12498, 8884, 8647, 8046, 10553, 9552, 15210, 14426, 4986, 12115, 7573, 3943, 14187, 3852, 6272, 2331, 5003, 11461, 9174, 9892, 14140, 14217, 5111, 14162, 13983, 14298, 13458, 9904, 13662, 9343, 11172, 14189, 15085, 15126, 8757, 11677, 15078, 496, 7003, 13650, 14437, 12537, 14392, 14838, 6445, 15084, 14331, 11582, 7152, 14406, 12930, 14931, 13261, 14943, 13940, 13195, 11445, 13845, 15100, 12372, 7281, 9362, 12853, 14952, 10874, 14721, 7846, 14532, 14510, 10844, 14820, 14913, 14450, 14910, 13714, 15386, 15074, 15054, 11026, 14726, 10490, 1636, 14232, 15061, 10079, 14048, 13421, 15018, 12258, 14938, 11404, 14695, 14705, 13171, 12034, 8650, 14622, 14109, 14973, 14697, 14962, 14531, 15012, 1040, 9570, 14354, 13792, 12589, 12909, 14342, 14966, 14374, 10067, 10457, 11220, 6025, 15026, 13220, 8225, 15003, 5611, 5528, 14915, 14582, 4475, 5729, 15038, 14633, 13322, 12660, 13018, 2707, 15007, 13909, 13763, 10156, 12952, 13881, 15004, 13374, 4000, 13568, 13977, 14881, 14248, 14974, 12480, 7951, 13515, 10732, 11888, 15092, 12559, 15101, 12910, 8994, 14090, 13023, 13943, 11569, 13728, 14963, 9063, 11611, 14432, 14073, 15076, 14305, 13985, 14411, 11331, 14791, 9111, 7330, 14013, 14784, 15087, 4331, 14745, 14647, 14809, 12275, 14180, 11918, 14742, 11270, 14696, 12877, 13025, 13930, 12105, 14986, 14793, 15083, 14558, 13552, 13805, 10185, 15033, 15050, 14280, 15081, 13432, 14744, 11721, 12285, 3214, 14949, 14758, 14586, 9055, 13360, 3004, 15010, 14125, 9182, 14000, 13744, 14959, 13112, 4017, 13105, 12308, 15073, 13139, 12726, 14766, 14299, 15070, 4541, 11514, 14685, 9977, 13590, 14940, 15066, 14741, 14542, 9010, 13511, 13663, 15053, 13613, 14781, 12707, 13076, 14936, 13075, 15093, 10275, 3354, 14043, 14995, 10697, 15077, 15046, 15025, 14435, 14989, 14985, 14236, 7517, 14602, 10696, 14738, 14054, 12445, 3125, 14634, 12677, 15069, 6367, 6479, 2148, 14012, 14823, 3964, 14470, 14825, 14787, 13588, 3220, 15099, 14320, 9737, 4635, 14954, 12488, 10611, 13740, 14999, 14889, 13889, 15098, 5581, 12987, 15086, 9017, 13517, 13343, 8053, 14565, 10689, 14935, 14737, 9741, 11352, 6401, 14827, 13218, 14864, 14396, 4196, 14901, 10721, 11687, 14507, 14617, 13330, 13950, 14888, 12684, 15027, 11383, 10396, 13925, 8695, 9955, 1670, 4455, 6744, 13898, 6545, 14728, 13004, 14296, 14619, 14195, 14171, 12368, 14953, 14916, 14065, 13275, 14252, 14528, 14739, 15090, 13736, 15029, 12560, 7926, 12770, 13483, 9416, 13944, 12007, 8985, 11060, 13892, 11581, 14609, 14799, 11275, 14442, 13645, 14486, 15091, 12173, 13137, 5452, 11799, 13403, 8002, 2112, 11763, 7104, 15096, 14144, 13350, 13416, 11512, 13500, 14834, 14240, 13582, 13659, 13759, 13408, 13589, 14865, 14230, 14618, 14601, 15075, 14283, 14867, 14918, 15005, 999, 14922, 12164, 14815, 14409, 8502, 14391, 14389, 14517, 14656, 12565, 14167, 14965, 14897, 3131, 6358, 10260, 12734, 8945, 9041, 5680, 14339, 14729, 12073, 3676, 1959, 10842, 12682, 12650, 12675, 13903, 14840, 11670, 5418, 15082, 14176, 13042, 15062, 14478, 7072, 11873, 8807, 14457, 9092, 9291, 8158, 13979, 14773, 14921, 15058, 14754, 10588, 11466, 15043, 15079, 14762, 12865, 9421, 14591, 14563, 14713, 13566, 10678, 13003, 14215, 14016, 11187, 13540, 11904, 15002, 13963, 14890, 13632, 14816, 11379, 14780, 15065, 6485, 9058, 15094, 14193, 4918, 11854, 13572, 14911, 14367, 13811, 12811, 13743, 15024, 14209, 14683, 11645, 13097, 14184, 2935, 13637, 14205, 15057, 14763, 6293, 14242, 14029, 14350, 13460, 15067, 10786, 15095, 11490, 15040, 14104, 9118, 15016, 15037, 13675, 14060, 15071, 13880, 625, 2060, 6196, 5853, 7029, 14748, 14812, 14700, 14790, 13479, 13995, 1180, 15072, 7328, 12928, 8091, 14197, 14101, 14856, 14227, 14403, 7584, 14385, 12020, 10727, 616, 14919, 12615, 14979, 15015, 15080, 15059, 9947, 6363, 13962, 12782, 10714, 12410, 10129, 11570, 13237, 6996, 13053, 15000]","[10201, 4637, 3313, 38, 6513, 15267, 3494, 1418, 7655, 11338, 8528, 3981, 11824, 9536, 14107, 10292, 15060, 7704, 6753, 841, 2163, 10083, 1868, 10243, 2880, 12113, 2658, 14245, 12568, 11855, 9674, 3119, 10145, 9280, 15090, 10983, 3437, 10613, 6033, 9043, 1073, 9442, 8470, 4836, 12271, 957, 6309, 748, 1114, 4943, 7707, 8487, 10933, 326, 9106, 8308, 6600, 10755, 6003, 9764, 8167, 13420, 7259, 14105, 12006, 6492, 10076, 2663, 5559, 13466, 13561, 15381, 8322, 12482, 5186, 11724, 9659, 12467, 3974]",248,70,350,114,86,41,1,30,21,12,9,0,0,0
