source,target
0,11453
1,14353
2,12193
3,11892
4,11972
5,14702
6,14182
7,5732
8,9142
9,13464
10,14124
11,14888
12,15088
13,9288
14,14022
15,13942
16,15099
17,13149
18,9465
19,14174
20,13368
21,12558
22,12061
23,15013
24,13329
25,6485
26,14198
27,7846
28,9096
29,2985
30,12285
31,15041
32,14147
33,14791
34,11498
35,13836
36,12818
37,13207
38,14986
39,12605
40,13745
40,15191
41,11382
41,15193
42,13970
43,9408
44,14474
45,13058
46,14866
47,8548
48,14612
49,15002
50,3794
51,14027
52,13958
53,13313
54,14726
55,13360
56,5561
57,13526
58,4034
59,12277
60,15090
61,14788
62,14456
63,15070
64,13963
65,15062
66,15056
67,14453
68,15020
69,14429
70,12462
71,11379
72,7096
73,10963
74,14206
75,14705
76,15058
77,9405
78,11025
79,14239
80,15078
80,14056
81,15090
82,9255
83,14936
84,15079
85,6416
86,15081
87,6704
88,15041
89,15087
90,521
91,5195
92,6499
93,6765
93,15233
94,13384
95,15068
96,13035
97,10903
98,15088
99,14292
100,14437
101,15018
102,14424
103,7127
104,14637
105,14387
106,14587
107,9747
107,15262
108,13364
109,14041
110,13055
111,15045
112,6002
113,10135
114,12129
115,13029
116,11667
117,13514
117,13459
118,11662
119,14933
120,15088
120,14134
121,14753
122,11243
123,14624
124,9904
125,12440
126,10720
127,15087
128,14596
129,13783
130,14711
131,15089
132,10654
133,10130
134,12659
135,10849
136,9571
137,13983
138,12706
139,12164
140,12239
141,10666
142,12012
142,15197
143,14124
143,15258
144,14775
145,2309
146,14273
147,14459
148,12997
149,10825
150,15099
151,8183
151,12797
152,14627
153,14653
154,13983
155,14179
156,15000
157,14890
158,14214
158,8951
159,14973
159,13651
160,10789
161,9675
162,15072
163,15013
163,14001
164,12223
165,15054
166,14972
167,14905
168,14900
168,14456
169,14606
170,15034
171,12864
172,14929
173,15101
174,14711
175,11584
176,14960
177,15000
177,15148
178,13848
178,13764
179,9881
180,13778
181,11841
182,11835
183,14096
184,12185
185,13773
186,14712
187,14976
188,14199
189,14301
190,9400
191,14387
192,12825
193,14339
194,14232
195,14870
196,11826
197,13158
198,1372
199,9888
200,13312
201,4917
202,14992
203,13055
204,11164
205,13796
206,14769
207,12203
208,12051
209,11855
210,14992
211,14597
212,14350
213,15040
214,14799
215,15079
216,11296
217,12221
218,14697
219,14305
220,14511
221,13058
221,13484
222,15031
223,14252
224,4836
225,13048
226,10282
227,7727
227,14595
228,13190
229,14561
230,9505
231,12939
232,15001
233,13362
234,7089
235,13017
236,15074
237,14804
238,14735
239,14999
239,14750
240,5889
241,14958
242,11268
243,11340
244,1657
245,10126
246,15091
247,15034
248,15093
249,10542
250,9722
251,13652
252,9878
253,5997
254,14195
255,15041
256,7181
257,14380
258,14968
259,15043
260,15099
261,15081
262,12278
263,15091
264,15081
265,13297
266,14737
267,14935
268,6499
269,13412
270,13469
271,14387
272,14190
273,12526
274,15044
275,13354
276,14988
277,14325
278,6584
279,12495
280,10660
281,12523
282,14434
283,8921
284,15060
285,14833
286,14976
287,5244
288,14488
289,13436
289,15206
290,14622
291,10821
292,11352
293,11849
294,13365
295,14358
296,14903
297,15066
298,7088
299,8571
300,14945
301,12593
302,15097
303,13830
304,15035
305,14663
305,14282
306,14804
307,14808
308,14956
308,14405
309,12459
309,13554
310,11368
311,13377
312,9330
313,12532
314,6795
315,14743
316,2138
317,15101
318,14824
319,14678
320,14716
320,15289
321,14857
322,9205
323,13360
324,14329
325,12156
326,14709
326,15291
327,12987
328,13921
329,13438
330,9124
331,8125
332,8780
333,14595
334,14842
335,14984
336,14069
337,12939
338,8770
339,13961
339,15207
340,556
341,12745
342,14888
343,14363
344,12237
345,13616
345,14032
346,7390
347,15070
348,14996
349,15086
350,14151
351,15045
352,10222
353,6646
354,14974
355,15089
355,12510
356,9330
357,14725
358,14962
359,14603
360,12830
361,14897
362,10432
363,2414
364,14986
365,15087
366,14402
367,11465
368,14648
369,14223
370,14913
371,13190
372,3493
373,4947
374,14571
375,15000
376,15097
377,15014
378,9408
379,12552
380,13081
381,14941
382,14474
383,14997
384,3437
385,3078
386,14234
387,14837
388,14932
389,12619
389,14201
390,15099
391,14712
392,15082
393,15040
394,15095
395,15043
396,14835
397,7348
398,13110
399,14688
400,14642
401,14560
402,15096
403,14896
404,15071
405,10202
405,15185
406,14193
407,12949
408,14735
409,11562
410,14715
411,15101
412,9210
413,12750
414,14901
415,6140
415,13781
416,10247
417,14883
418,14426
419,14964
420,4741
421,14484
422,15099
423,12440
424,5220
425,12024
426,14856
427,14831
428,15026
429,14401
430,15036
431,9300
432,12569
433,15093
434,11793
435,14767
436,1531
437,12916
438,14847
439,13399
440,10323
441,14587
442,14136
443,14586
444,1243
445,3878
446,14328
447,14627
448,5809
449,13186
450,14179
451,13659
452,13349
453,10751
454,15016
455,12212
456,11575
457,14741
458,11539
459,13569
460,11065
461,13705
462,14332
462,15331
463,9819
464,13063
465,13573
466,14749
467,15030
468,6034
469,14549
470,12364
471,15094
472,4875
473,14046
474,8843
475,14167
476,13820
477,11541
478,11787
479,12413
480,14409
481,7521
482,15052
483,13425
484,13838
485,15064
486,12569
487,12255
488,15033
489,14116
490,14615
491,14204
492,15014
493,10018
494,9737
495,12832
496,13153
497,14789
498,14678
499,13780
499,14347
500,9684
501,10764
501,12983
502,13511
503,14847
504,15065
505,14196
506,15089
507,14310
508,14753
509,13223
510,12485
511,3370
512,3833
512,15368
513,12436
514,15045
515,6504
516,14188
517,14463
518,14414
519,13402
520,5318
522,13529
523,15095
524,15009
525,15088
526,14832
527,9526
528,14995
529,10135
530,11889
531,9789
532,15043
532,13269
533,13855
534,14514
535,14948
536,15058
537,14897
538,9073
538,13543
539,15012
539,14468
540,11667
541,7072
542,12003
543,14185
544,14746
545,2068
546,14543
547,7996
548,11921
549,14394
550,12293
551,14690
552,9683
553,12468
554,9235
555,13710
557,7742
558,9884
559,12392
560,14292
561,14832
562,13977
563,14046
564,7926
565,11237
566,14905
567,8925
568,14952
569,7406
570,14232
571,14556
572,13474
573,14980
574,14790
575,13900
576,13150
577,15091
578,15033
579,1546
580,14998
581,15081
582,12055
583,14679
584,8258
585,14708
586,14985
587,11921
587,12726
588,14997
589,14999
590,15085
591,14911
592,10102
593,7001
594,14965
595,14754
596,15097
597,14782
598,13709
599,6713
600,9690
601,8982
602,5488
603,12435
604,14983
605,11972
606,15065
607,15031
607,12863
608,15080
609,15030
610,6294
611,14365
612,12982
613,5790
614,5998
615,14999
616,15092
617,11916
618,10153
619,9249
620,13341
620,15199
620,15117
621,14901
622,14810
623,14291
624,14944
625,15048
626,12945
627,14731
628,8462
629,15090
630,12429
631,5483
632,14590
633,14971
634,9733
635,14918
636,15093
637,15072
638,10915
639,14960
640,15099
641,9081
642,6652
643,14938
644,15080
645,13817
646,14347
647,14230
648,14452
649,9420
650,9992
651,4007
652,14749
653,15095
654,14930
654,13943
655,14496
656,12463
657,13110
658,14571
659,13438
660,14988
661,14220
661,14162
662,15052
663,13423
664,14679
664,11748
665,11062
666,7224
667,12798
668,15088
669,15045
670,13084
671,12296
672,14137
673,14987
674,12886
674,11830
675,14312
676,11935
677,15092
678,14281
679,8335
680,11181
681,15063
682,9170
683,13897
684,14932
685,14976
686,15076
687,13165
688,13495
689,10085
690,14053
691,9215
692,14177
693,13755
694,13476
695,9677
696,13807
697,14539
698,13210
699,3692
700,13837
701,14138
702,5309
703,14769
704,7916
705,14417
706,14773
707,9159
708,14164
709,12477
710,14818
711,14569
712,14655
713,7104
714,14373
715,7123
716,13296
717,10253
718,15090
719,11158
720,14892
720,15146
721,12820
722,15092
723,14196
724,13302
725,14955
726,14016
727,12947
728,11139
729,9561
730,15006
731,14919
732,12385
733,6386
734,15056
735,11988
736,14694
737,11979
738,4823
739,11521
740,9470
740,14291
741,11947
742,9895
742,14319
743,15021
744,15089
745,5255
746,8411
747,15101
748,11319
748,13906
749,14246
750,15082
751,14992
752,14018
753,11917
754,13829
755,13584
756,6127
757,2055
758,12583
759,14180
760,14124
761,9476
762,13775
763,3000
764,14953
765,14512
766,15071
767,3668
768,14558
769,2322
770,11351
771,14723
772,10824
772,14630
772,15323
773,14522
774,8552
775,5632
776,10922
777,15096
778,13506
779,3494
780,14872
781,14807
782,12858
783,13612
784,13496
785,15060
786,14628
787,14649
788,9939
789,14734
790,13430
791,13983
792,11193
793,15070
794,13280
795,6369
796,5140
797,1170
798,15032
799,14073
800,13246
801,14622
802,11529
803,10087
804,14339
805,13380
806,9877
807,14984
808,3833
809,12879
810,15005
811,12935
812,14958
813,15081
814,7265
815,15093
816,15015
817,15039
818,13687
819,6153
820,14982
821,1619
822,13961
823,10170
824,14633
825,14742
826,1751
827,8562
828,13817
829,13409
830,11682
831,14512
832,15095
833,13483
834,14341
835,15061
836,14348
837,14675
837,14864
838,12633
839,10467
840,11908
841,14243
842,13809
843,14970
844,14423
845,12154
846,11222
847,6926
848,15078
849,15097
850,15082
851,2029
852,3860
853,9684
854,15016
855,13903
856,14948
857,15078
858,14651
859,6385
860,14767
861,15077
862,7222
863,9784
864,13972
865,14019
866,15065
867,14731
868,14948
869,15097
870,13963
870,12063
871,14708
872,9402
872,15340
873,10297
874,14958
875,14898
876,14257
877,14644
878,1543
879,14931
880,10624
881,14945
882,7803
883,13557
884,11379
885,13502
886,14000
887,10044
888,14388
889,11792
890,15085
891,8332
892,7624
893,14185
894,8254
895,11249
896,14489
897,14277
898,13028
899,14978
900,13853
901,15021
902,13950
903,15078
904,15075
905,11974
906,14986
907,15100
908,13879
909,10302
910,9753
911,15014
912,14251
913,11839
914,15036
915,14926
916,15016
917,12023
918,6292
919,10668
920,15049
921,15089
921,13953
922,3755
922,13545
923,14614
924,8860
925,14133
926,13479
927,12401
928,12263
929,14081
930,14483
931,15078
932,11339
933,14038
933,12935
934,15033
935,15009
936,10468
937,14934
938,13337
939,14482
940,1732
941,11384
942,13059
943,7526
944,14146
945,14810
946,13995
947,14646
948,14959
949,8396
950,14937
951,1159
952,1344
953,4066
954,14041
955,11968
956,14532
956,14167
957,14714
958,4988
959,14792
960,13578
961,13366
962,12719
963,10656
964,14641
965,13591
966,10055
967,13374
967,14452
968,10649
969,13849
970,13269
971,14046
972,15098
973,14410
974,13926
975,14085
976,7150
977,14909
978,12460
979,14870
980,6506
981,11433
982,15083
983,14610
984,7500
985,15049
986,9764
987,13306
988,14824
988,14339
989,13092
990,15071
991,15052
992,5475
993,14747
994,6519
995,14695
996,5169
997,4877
998,8923
999,14677
1000,13428
1001,11726
1002,14974
1003,11792
