SN GN count,SN GN total,CN GN count,CN GN total,SN TN count,SN TN total,CN TN count,CN TN total
3912,136529,110,136529,59,845,9,845
1819,92893,56,92893,49,819,6,819
3549,152615,69,152615,53,818,14,818
3439,111392,118,111392,56,788,12,788
4253,167559,144,167559,44,811,9,811
5351,185757,136,185757,43,824,5,824
2197,73027,59,73027,67,860,8,860
1086,36142,38,36142,65,824,10,824
7964,243479,151,243479,41,730,8,730
1905,66903,44,66903,51,774,7,774
5720,223149,244,223149,37,842,4,842
3389,131691,111,131691,55,805,7,805
4079,119066,135,119066,58,829,5,829
899,48776,42,48776,47,830,7,830
1988,69283,54,69283,64,853,9,853
1422,57387,39,57387,47,802,7,802
1497,41705,31,41705,60,785,12,785
1886,65363,47,65363,55,829,11,829
1804,62231,53,62231,51,771,9,771
2570,94674,47,94674,47,794,7,794
1590,67702,62,67702,39,760,8,760
2203,78658,70,78658,60,795,9,795
1270,48549,51,48549,41,819,9,819
2419,70314,84,70314,47,744,10,744
1795,61370,43,61370,54,812,12,812
2559,83302,76,83302,47,763,10,763
789,36034,31,36034,40,847,9,847
3121,131812,143,131812,42,832,12,832
1682,47038,37,47038,59,786,9,786
1139,43100,30,43100,56,807,8,807
12541,381575,346,381575,69,795,11,795
1879,76579,70,76579,46,805,5,805
2389,102372,95,102372,54,829,11,829
4202,131288,75,131288,60,824,11,824
2924,102676,71,102676,48,785,6,785
3333,131002,106,131002,51,759,11,759
2490,90733,72,90733,66,795,8,795
2662,86424,68,86424,58,766,10,766
1495,79534,72,79534,50,777,7,777
3141,111370,89,111370,67,815,9,815
988,40844,46,40844,51,798,6,798
2862,91165,69,91165,54,778,7,778
1860,84821,58,84821,30,828,4,828
12072,334609,255,334609,56,749,11,749
1251,38525,28,38525,72,825,10,825
1924,76628,78,76628,60,818,12,818
1998,69479,57,69479,47,807,7,807
1924,75906,60,75906,45,830,10,830
1264,39657,35,39657,71,805,9,805
1600,57117,36,57117,60,830,8,830
2626,102016,75,102016,50,828,6,828
2920,89952,70,89952,61,831,13,831
1621,50907,58,50907,66,817,7,817
5385,196837,129,196837,62,814,7,814
1610,65136,73,65136,41,799,9,799
5771,219340,201,219340,60,805,10,805
2137,75691,38,75691,48,852,8,852
