SN GN count,SN GN total,CN GN count,CN GN total,SN TN count,SN TN total,CN TN count,CN TN total,SN sampled,CN sampled
112,77604,946,77604,4,760,39,760,600,907
84,74004,926,74004,2,833,50,833,600,875
33,52532,759,52532,0,807,43,807,600,886
119,79427,915,79427,2,814,40,814,600,841
74,49449,554,49449,4,811,50,811,600,887
97,76421,898,76421,2,787,32,787,600,886
256,122897,1255,122897,1,803,36,803,600,867
56,36937,391,36937,1,815,30,815,600,854
79,44736,622,44736,0,774,49,774,600,883
317,234734,2669,234734,1,840,44,840,600,879
130,102810,1357,102810,0,818,42,818,600,841
46,35482,393,35482,1,804,30,804,600,868
43,41248,487,41248,2,849,27,849,600,867
364,231450,2842,231450,0,812,43,812,600,883
150,84507,1123,84507,1,839,47,839,600,894
84,47996,503,47996,1,821,39,821,600,916
194,127754,1804,127754,0,857,35,857,600,899
135,76213,943,76213,1,790,39,790,600,852
98,58933,686,58933,2,853,35,853,600,857
91,86600,1208,86600,1,856,38,856,600,866
351,230746,2823,230746,0,786,35,786,600,841
167,110251,1088,110251,1,815,36,815,600,857
326,208702,2801,208702,0,844,40,844,600,871
114,61423,795,61423,1,809,34,809,600,889
85,55836,701,55836,2,866,31,866,600,857
233,194270,2329,194270,4,833,37,833,600,877
167,135360,2117,135360,0,814,36,814,600,877
38,31385,437,31385,0,787,37,787,600,882
44,33349,365,33349,2,794,40,794,600,899
335,152491,1605,152491,1,796,35,796,600,858
111,70133,989,70133,3,846,38,846,600,873
60,45526,516,45526,1,754,38,754,600,857
86,49889,646,49889,1,813,40,813,600,915
71,59880,736,59880,1,774,39,774,600,883
135,140920,1745,140920,0,863,35,863,600,892
73,50511,713,50511,2,852,43,852,600,849
140,118461,1667,118461,0,821,34,821,600,905
97,76444,983,76444,0,837,38,837,600,880
70,51483,609,51483,0,835,34,835,600,843
170,118095,1283,118095,1,793,27,793,600,872
221,122438,1419,122438,0,764,31,764,600,837
20,23452,299,23452,2,717,41,717,600,880
319,159347,1821,159347,0,804,33,804,600,852
172,149580,1621,149580,0,807,38,807,600,898
239,135468,1762,135468,0,815,42,815,600,856
78,58853,761,58853,0,842,33,842,600,878
55,50214,621,50214,2,768,45,768,600,897
135,95406,1190,95406,2,800,37,800,600,874
90,62121,805,62121,1,842,43,842,600,883
161,107215,1359,107215,0,772,35,772,600,874
100,82151,994,82151,3,767,30,767,600,837
280,157785,2073,157785,1,828,35,828,600,856
1210,725812,9796,725812,1,830,33,830,600,865
68,65951,899,65951,1,794,40,794,600,844
388,209286,2922,209286,2,805,40,805,600,841
88,62463,738,62463,1,856,41,856,600,871
98,83579,882,83579,1,836,33,836,600,859
52,29836,459,29836,1,799,37,799,600,888
107,80820,1004,80820,0,802,37,802,600,890
175,107634,1214,107634,3,860,43,860,600,884
243,178202,2222,178202,1,777,22,777,600,834
31,28821,338,28821,1,844,29,844,600,874
298,204822,2084,204822,0,779,31,779,600,833
45,40357,455,40357,3,791,30,791,600,862
45,23521,339,23521,1,822,33,822,600,903
125,65407,735,65407,1,797,36,797,600,896
62,61198,670,61198,1,855,34,855,600,833
172,104081,1272,104081,2,790,37,790,600,889
326,210647,2572,210647,3,766,40,766,600,878
55,42935,447,42935,5,812,26,812,600,865
187,135024,1585,135024,0,792,31,792,600,844
157,65180,887,65180,1,791,33,791,600,842
44,36346,518,36346,1,765,41,765,600,902
126,81031,1120,81031,3,787,33,787,600,847
125,72552,844,72552,2,796,38,796,600,871
127,87675,1153,87675,0,800,43,800,600,923
62,65216,697,65216,0,763,35,763,600,892
135,108440,1132,108440,1,784,40,784,600,877
86,49630,621,49630,0,824,33,824,600,870
225,136836,1487,136836,0,793,34,793,600,842
191,117466,1339,117466,5,801,35,801,600,874
107,84263,950,84263,0,756,41,756,600,899
158,96508,1171,96508,2,828,32,828,600,876
122,87530,893,87530,1,787,36,787,600,879
80,67451,703,67451,1,777,31,777,600,852
141,126581,1685,126581,0,829,30,829,600,837
92,64174,700,64174,1,847,39,847,600,831
52,48762,549,48762,2,826,38,826,600,865
356,202130,2546,202130,1,800,36,800,600,860
121,125184,1448,125184,1,778,36,778,600,870
185,116766,1421,116766,2,836,29,836,600,846
141,127776,1386,127776,1,790,38,790,600,886
272,145497,1556,145497,1,808,42,808,600,878
227,235445,2770,235445,3,837,37,837,600,902
201,141985,1906,141985,1,769,37,769,600,872
80,72823,1010,72823,3,780,31,780,600,885
243,180370,1892,180370,1,836,39,836,600,879
105,87296,1060,87296,2,813,39,813,600,867
136,94811,978,94811,4,788,33,788,600,851
123,66295,717,66295,2,820,37,820,600,858
98,80609,934,80609,3,822,31,822,600,850
103,81801,1014,81801,0,822,34,822,600,872
276,165512,1854,165512,1,821,37,821,600,838
72,62578,707,62578,1,785,34,785,600,867
109,55330,749,55330,0,802,46,802,600,921
136,113661,1503,113661,0,829,40,829,600,878
115,97797,1083,97797,3,859,37,859,600,861
53,44905,529,44905,2,811,30,811,600,852
67,45209,519,45209,2,819,40,819,600,852
241,103551,1077,103551,1,829,28,829,600,848
119,85702,1017,85702,1,760,31,760,600,883
192,102438,1314,102438,1,833,33,833,600,882
279,123185,1415,123185,1,813,39,813,600,907
80,46222,529,46222,1,846,46,846,600,855
57,49614,577,49614,1,853,29,853,600,857
123,116149,1406,116149,0,796,22,796,600,855
179,119838,1421,119838,3,773,35,773,600,907
107,96570,960,96570,2,838,39,838,600,854
82,59050,674,59050,1,813,39,813,600,873
162,103353,1027,103353,2,755,29,755,600,866
121,76544,971,76544,1,852,41,852,600,866
84,49597,637,49597,1,834,40,834,600,888
97,85604,1244,85604,0,812,29,812,600,851
417,212737,2502,212737,2,796,37,796,600,871
192,80125,828,80125,1,786,40,786,600,862
69,33511,419,33511,1,833,36,833,600,884
82,68420,724,68420,0,829,40,829,600,866
155,99611,1132,99611,0,770,26,770,600,884
343,156568,1763,156568,1,759,36,759,600,859
62,51005,694,51005,1,812,28,812,600,853
90,62664,728,62664,0,800,40,800,600,876
165,113152,1408,113152,1,767,31,767,600,856
447,299976,3704,299976,1,789,30,789,600,845
119,88291,1035,88291,1,830,40,830,600,876
76,44979,539,44979,0,789,42,789,600,926
40,50926,516,50926,3,844,37,844,600,864
137,86568,1098,86568,0,851,49,851,600,866
151,96812,1250,96812,0,801,36,801,600,837
87,81290,1014,81290,2,781,29,781,600,849
84,52777,775,52777,1,807,44,807,600,876
119,54348,702,54348,0,821,38,821,600,880
197,111777,1233,111777,0,794,29,794,600,853
62,40277,515,40277,1,797,36,797,600,900
94,64433,843,64433,1,824,34,824,600,863
77,72154,904,72154,0,802,35,802,600,884
71,55620,572,55620,4,829,37,829,600,863
165,85762,888,85762,3,852,42,852,600,878
65,49300,610,49300,1,826,51,826,600,891
52,44098,627,44098,0,783,44,783,600,859
110,78335,743,78335,2,859,31,859,600,867
110,96125,1136,96125,0,791,31,791,600,855
186,146687,1520,146687,1,831,44,831,600,899
138,78290,1038,78290,1,816,43,816,600,876
258,163890,2351,163890,1,803,41,803,600,846
87,46584,495,46584,0,765,37,765,600,867
51,34371,484,34371,1,772,37,772,600,876
365,280854,3069,280854,0,815,51,815,600,879
97,60134,728,60134,1,882,35,882,600,864
90,55499,708,55499,0,852,40,852,600,905
95,48574,663,48574,1,799,37,799,600,878
84,81199,845,81199,0,797,32,797,600,857
117,85300,1010,85300,0,823,41,823,600,836
67,44624,491,44624,0,801,34,801,600,876
54,41725,418,41725,1,771,23,771,600,841
204,91830,1187,91830,4,813,37,813,600,876
68,50072,470,50072,1,796,37,796,600,868
236,145176,2000,145176,2,786,33,786,600,872
32,25523,347,25523,1,773,27,773,600,831
278,143622,2122,143622,0,797,39,797,600,896
97,52612,636,52612,1,772,32,772,600,904
62,43066,425,43066,0,807,26,807,600,859
119,60975,814,60975,0,803,28,803,600,837
69,60430,695,60430,0,737,44,737,600,878
71,49712,550,49712,1,842,37,842,600,893
110,96097,1282,96097,1,826,30,826,600,872
162,80084,1159,80084,1,785,36,785,600,893
263,151734,2202,151734,0,797,33,797,600,878
229,107133,1517,107133,0,754,33,754,600,864
205,129978,1657,129978,1,797,34,797,600,890
40,34701,427,34701,1,787,27,787,600,872
209,141676,2055,141676,1,782,35,782,600,885
700,514969,5025,514969,0,846,31,846,600,852
106,69865,852,69865,3,775,33,775,600,879
234,164064,1862,164064,3,782,33,782,600,874
78,42099,493,42099,2,753,33,753,600,862
131,74838,919,74838,0,822,31,822,600,884
148,134598,1393,134598,1,787,34,787,600,882
131,87151,1077,87151,1,827,51,827,600,879
170,95210,1322,95210,0,798,34,798,600,861
108,92646,1136,92646,1,811,35,811,600,860
46,39882,532,39882,2,803,35,803,600,887
215,152941,1847,152941,0,821,39,821,600,865
89,63505,702,63505,3,820,34,820,600,880
135,96045,1184,96045,0,837,30,837,600,850
68,39885,470,39885,0,880,31,880,600,867
50,32060,434,32060,5,823,35,823,600,891
82,42698,519,42698,2,854,39,854,600,881
58,52309,618,52309,2,829,45,829,600,879
204,112578,1525,112578,3,847,42,847,600,861
133,155078,1659,155078,3,810,35,810,600,898
123,89498,1105,89498,2,831,32,831,600,838
167,103344,1101,103344,4,806,35,806,600,857
166,173530,1864,173530,1,820,35,820,600,858
54,34322,396,34322,1,778,31,778,600,844
92,58194,748,58194,0,827,42,827,600,892
271,196865,1807,196865,1,835,34,835,600,865
144,84216,1404,84216,1,828,42,828,600,892
100,69000,824,69000,0,809,38,809,600,863
295,141371,1796,141371,0,846,36,846,600,897
88,70949,934,70949,3,800,38,800,600,856
92,66795,681,66795,1,857,48,857,600,854
57,41451,429,41451,0,845,46,845,600,863
193,172665,2149,172665,1,784,26,784,600,873
37,33586,449,33586,0,826,23,826,600,876
236,145519,1666,145519,2,787,38,787,600,863
116,71872,981,71872,0,838,41,838,600,878
313,194412,2258,194412,1,835,45,835,600,879
314,178183,2226,178183,2,844,40,844,600,866
85,76387,845,76387,1,821,32,821,600,847
141,79901,1178,79901,1,859,46,859,600,885
162,99201,1016,99201,4,796,42,796,600,880
86,58596,735,58596,1,817,42,817,600,875
97,107050,1187,107050,5,739,45,739,600,898
128,84373,896,84373,1,815,39,815,600,856
121,79936,1053,79936,1,794,30,794,600,886
702,437969,5422,437969,2,761,33,761,600,868
552,392599,5555,392599,1,721,34,721,600,868
296,205204,2809,205204,0,887,37,887,600,901
122,98777,1142,98777,3,811,32,811,600,858
80,53465,748,53465,2,800,38,800,600,872
132,110771,1373,110771,3,831,29,831,600,869
143,115490,1448,115490,2,833,30,833,600,851
67,58585,631,58585,0,775,25,775,600,848
147,74970,1127,74970,1,835,35,835,600,894
133,72957,957,72957,2,811,43,811,600,924
160,156096,1343,156096,4,828,41,828,600,859
117,65940,851,65940,0,878,40,878,600,882
122,73513,950,73513,0,831,37,831,600,893
53,32171,431,32171,1,810,42,810,600,886
37,30906,386,30906,0,848,37,848,600,851
158,136158,1459,136158,0,800,43,800,600,861
161,81054,820,81054,3,790,22,790,600,858
154,111990,1284,111990,0,823,38,823,600,855
100,57353,570,57353,1,825,42,825,600,910
151,94249,1245,94249,1,792,26,792,600,841
