SN GN count,SN GN total,CN GN count,CN GN total,SN TN count,SN TN total,CN TN count,CN TN total,SN sampled,CN sampled
2647,136529,1677,136529,35,845,42,845,1970,870
2057,92893,1025,92893,34,819,36,819,2050,888
3171,152615,1651,152615,38,818,49,818,2084,862
1804,111392,1255,111392,40,788,36,788,1963,865
3199,167559,1986,167559,38,811,31,811,2029,883
3789,185757,1964,185757,26,824,43,824,2060,871
1343,73027,974,73027,34,860,37,860,1986,884
789,36142,581,36142,35,824,39,824,2090,896
4973,243479,3010,243479,37,730,36,730,2051,878
1327,66903,960,66903,41,774,47,774,1984,887
5586,223149,2648,223149,29,842,34,842,2056,859
2521,131691,1899,131691,28,805,37,805,1950,873
2066,119066,1549,119066,41,829,36,829,2016,883
918,48776,658,48776,28,830,37,830,2039,855
1285,69283,796,69283,25,853,37,853,1973,866
1279,57387,681,57387,42,802,36,802,2116,863
800,41705,545,41705,29,785,37,785,2007,909
1245,65363,829,65363,22,829,25,829,1969,844
1303,62231,731,62231,39,771,34,771,2071,874
2348,94674,946,94674,34,794,32,794,2095,847
1254,67702,1032,67702,26,760,38,760,2040,882
1337,78658,1128,78658,28,795,40,795,1988,880
997,48549,564,48549,42,819,35,819,2086,862
1292,70314,818,70314,33,744,38,744,2023,870
1191,61370,772,61370,37,812,20,812,2069,851
1599,83302,1172,83302,31,763,41,763,2016,916
697,36034,465,36034,37,847,48,847,2021,874
2664,131812,1475,131812,39,832,42,832,2017,869
981,47038,688,47038,38,786,41,786,2022,868
825,43100,526,43100,36,807,37,807,2040,855
8420,381575,4448,381575,36,795,32,795,1969,849
1442,76579,999,76579,39,805,22,805,2031,887
1830,102372,1146,102372,40,829,37,829,2049,880
2629,131288,1544,131288,37,824,48,824,2002,866
2139,102676,1193,102676,35,785,44,785,1988,911
2713,131002,1525,131002,28,759,37,759,2100,871
1542,90733,1073,90733,38,795,33,795,2009,857
1855,86424,892,86424,42,766,37,766,2029,875
1582,79534,956,79534,30,777,31,777,2047,836
2087,111370,1449,111370,38,815,35,815,2055,888
761,40844,535,40844,39,798,35,798,1989,898
1649,91165,882,91165,37,778,24,778,1995,840
2079,84821,1034,84821,29,828,32,828,2059,915
4973,334609,3732,334609,32,749,38,749,1967,857
666,38525,428,38525,30,825,33,825,2036,871
1195,76628,1224,76628,25,818,42,818,1899,904
1327,69479,781,69479,32,807,18,807,2023,882
1554,75906,945,75906,35,830,37,830,1966,885
668,39657,447,39657,36,805,44,805,1992,861
1062,57117,629,57117,32,830,36,830,1986,871
1964,102016,1078,102016,39,828,42,828,1972,873
1846,89952,1218,89952,33,831,41,831,1974,878
891,50907,646,50907,38,817,28,817,2001,871
3612,196837,2587,196837,23,814,38,814,2049,871
1396,65136,1011,65136,34,799,37,799,2000,896
4117,219340,2402,219340,35,805,39,805,1943,881
1448,75691,886,75691,25,852,45,852,1985,904
3907,213398,2649,213398,47,830,48,830,1983,887
2043,113120,1475,113120,38,868,22,868,2081,849
1993,87826,930,87826,34,809,35,809,2075,857
1896,100208,962,100208,36,755,37,755,1931,876
1617,77075,889,77075,34,779,44,779,2036,872
730,35195,485,35195,33,835,46,835,1963,891
1230,61092,685,61092,29,785,26,785,1983,856
933,49143,526,49143,33,837,30,837,2018,852
2717,148447,1489,148447,37,834,38,834,2000,835
2840,138726,1474,138726,37,792,29,792,2018,841
2910,124283,1616,124283,35,787,43,787,2125,881
3318,179378,2338,179378,28,819,33,819,2006,872
2043,86812,936,86812,34,816,39,816,2050,858
732,39779,555,39779,25,805,46,805,2005,891
1449,69944,985,69944,26,799,36,799,2008,880
3841,195059,2237,195059,27,803,44,803,1903,864
2607,135877,1881,135877,16,770,29,770,1913,859
1174,66120,801,66120,37,817,39,817,1963,884
2809,140594,1569,140594,38,794,42,794,2045,858
1420,64702,692,64702,38,773,36,773,2069,861
1815,82794,983,82794,34,836,39,836,1950,859
2245,114381,1540,114381,43,760,37,760,2028,882
993,55687,606,55687,27,868,40,868,1934,861
4910,233332,3191,233332,25,784,27,784,1986,856
2595,133467,1372,133467,31,745,44,745,2036,875
1301,70343,756,70343,30,849,36,849,2025,869
1482,63273,828,63273,32,801,46,801,2094,883
1679,84807,1016,84807,30,790,38,790,1978,891
996,52793,626,52793,38,787,38,787,1998,878
2945,145522,2034,145522,31,832,33,832,1993,876
2793,149062,1760,149062,43,854,51,854,2071,919
583,34608,377,34608,37,775,39,775,2011,873
1723,74968,926,74968,32,792,42,792,2044,864
694,41167,445,41167,23,828,33,828,1906,905
2778,124947,1511,124947,41,798,42,798,2054,907
1853,87026,1087,87026,37,838,34,838,2024,878
1978,99126,1182,99126,31,839,47,839,2053,864
1478,83111,942,83111,20,828,35,828,1915,876
1356,64536,723,64536,33,779,39,779,2087,862
2656,130927,1473,130927,34,832,34,832,2007,857
2142,113572,1494,113572,26,783,41,783,1994,912
1156,64491,911,64491,31,800,38,800,2059,918
1241,66481,717,66481,42,808,32,808,1931,885
1504,79032,867,79032,33,785,31,785,2051,839
817,48839,629,48839,28,840,47,840,2001,888
4362,228713,2841,228713,32,857,32,857,2035,861
1882,110820,1448,110820,28,787,34,787,1986,888
3773,201475,2948,201475,41,835,37,835,1987,857
2042,108215,1233,108215,39,845,34,845,1966,879
