SN GN count,SN GN total,CN GN count,CN GN total,SN TN count,SN TN total,CN TN count,CN TN total
2856,136529,1587,136529,29,845,41,845
1479,92893,1353,92893,32,819,39,819
2614,152615,1640,152615,25,818,48,818
2382,111392,1402,111392,25,788,41,788
3459,167559,2171,167559,36,811,28,811
3458,185757,2694,185757,34,824,32,824
1301,73027,776,73027,30,860,42,860
737,36142,484,36142,33,824,64,824
5072,243479,2957,243479,45,730,35,730
1151,66903,717,66903,51,774,43,774
3979,223149,2766,223149,30,842,48,842
2435,131691,1507,131691,29,805,28,805
2275,119066,1367,119066,42,829,40,829
944,48776,684,48776,31,830,44,830
1656,69283,1002,69283,32,853,37,853
1152,57387,765,57387,31,802,47,802
717,41705,734,41705,30,785,34,785
1539,65363,729,65363,51,829,33,829
1388,62231,814,62231,31,771,34,771
2135,94674,1159,94674,43,794,29,794
1612,67702,825,67702,44,760,30,760
1374,78658,928,78658,24,795,37,795
799,48549,593,48549,30,819,41,819
1559,70314,910,70314,33,744,41,744
1475,61370,666,61370,25,812,31,812
1878,83302,1131,83302,28,763,42,763
628,36034,513,36034,42,847,50,847
2568,131812,1681,131812,42,832,35,832
1181,47038,517,47038,27,786,33,786
687,43100,538,43100,43,807,33,807
8172,381575,4492,381575,30,795,34,795
1438,76579,792,76579,40,805,32,805
1690,102372,1050,102372,38,829,46,829
3067,131288,1535,131288,29,824,41,824
2250,102676,1349,102676,38,785,42,785
2512,131002,1452,131002,27,759,29,759
1881,90733,813,90733,28,795,28,795
1517,86424,1047,86424,33,766,39,766
1643,79534,1030,79534,38,777,34,777
2073,111370,1414,111370,32,815,47,815
786,40844,485,40844,28,798,36,798
1843,91165,1311,91165,35,778,41,778
1592,84821,916,84821,26,828,31,828
7404,334609,3698,334609,33,749,33,749
775,38525,490,38525,45,825,38,825
1307,76628,824,76628,30,818,36,818
1032,69479,967,69479,37,807,34,807
1211,75906,941,75906,32,830,28,830
752,39657,539,39657,32,805,46,805
1144,57117,516,57117,29,830,43,830
2137,102016,1290,102016,31,828,30,828
1808,89952,935,89952,32,831,36,831
958,50907,665,50907,34,817,30,817
4220,196837,1990,196837,29,814,40,814
1575,65136,876,65136,37,799,32,799
4905,219340,2856,219340,34,805,27,805
1324,75691,824,75691,32,852,37,852
4280,213398,2397,213398,26,830,49,830
2682,113120,1283,113120,37,868,43,868
1643,87826,966,87826,26,809,26,809
2174,100208,1139,100208,30,755,30,755
1233,77075,1014,77075,24,779,36,779
807,35195,421,35195,37,835,41,835
1411,61092,626,61092,29,785,36,785
829,49143,614,49143,33,837,47,837
2800,148447,1460,148447,37,834,43,834
2718,138726,1851,138726,45,792,30,792
2268,124283,1422,124283,35,787,33,787
4137,179378,2242,179378,36,819,38,819
1790,86812,1022,86812,44,816,51,816
776,39779,438,39779,30,805,31,805
1347,69944,752,69944,40,799,30,799
4288,195059,2591,195059,32,803,38,803
2281,135877,1701,135877,27,770,28,770
1199,66120,807,66120,23,817,38,817
2767,140594,1822,140594,37,794,39,794
1031,64702,804,64702,25,773,27,773
1681,82794,1092,82794,45,836,45,836
2162,114381,1481,114381,33,760,38,760
1075,55687,593,55687,41,868,42,868
4426,233332,2695,233332,32,784,38,784
2248,133467,1748,133467,15,745,31,745
1473,70343,897,70343,40,849,40,849
1121,63273,782,63273,37,801,31,801
1667,84807,975,84807,28,790,39,790
1116,52793,579,52793,32,787,27,787
2972,145522,1691,145522,35,832,38,832
3147,149062,1574,149062,33,854,43,854
624,34608,522,34608,30,775,36,775
1444,74968,843,74968,37,792,38,792
891,41167,526,41167,39,828,35,828
2364,124947,1498,124947,31,798,26,798
1618,87026,956,87026,39,838,36,838
1617,99126,1042,99126,38,839,31,839
1520,83111,1158,83111,31,828,48,828
1426,64536,824,64536,31,779,37,779
2725,130927,1400,130927,22,832,45,832
2352,113572,1408,113572,25,783,40,783
1420,64491,733,64491,40,800,28,800
1271,66481,931,66481,26,808,34,808
1470,79032,922,79032,32,785,40,785
795,48839,503,48839,31,840,31,840
4154,228713,3086,228713,35,857,52,857
2237,110820,1414,110820,30,787,34,787
4454,201475,2284,201475,45,835,38,835
1886,108215,1459,108215,39,845,24,845
1132,56533,662,56533,34,795,28,795
1303,60202,768,60202,32,836,32,836
527,29466,343,29466,30,786,20,786
1336,69776,784,69776,34,782,43,782
7800,404164,4829,404164,34,824,32,824
1946,111880,1329,111880,38,818,33,818
1122,53379,739,53379,38,832,36,832
1854,87450,1027,87450,38,809,32,809
2549,133409,1806,133409,39,837,43,837
1167,55013,734,55013,31,781,44,781
7326,316668,3761,316668,30,845,37,845
2159,115444,1642,115444,37,773,29,773
935,44196,564,44196,36,808,29,808
1703,93565,1127,93565,33,757,32,757
857,47147,575,47147,47,833,43,833
2214,115225,1388,115225,36,824,41,824
1236,61712,731,61712,27,808,37,808
1224,64163,688,64163,37,813,52,813
983,39679,555,39679,33,816,46,816
1838,86206,1050,86206,44,860,23,860
1550,70891,922,70891,39,758,35,758
1367,67252,894,67252,34,795,33,795
1524,67013,694,67013,38,858,41,858
2885,147866,2157,147866,40,790,39,790
4255,232458,2376,232458,34,805,33,805
626,38824,451,38824,37,828,21,828
1288,83324,966,83324,33,794,39,794
1147,50499,535,50499,37,839,40,839
5688,278226,3136,278226,41,839,34,839
1496,90473,1274,90473,34,775,35,775
2531,114738,1224,114738,33,785,35,785
1108,51140,723,51140,29,779,38,779
1907,97530,1375,97530,32,800,37,800
1859,80532,869,80532,33,809,35,809
2836,142301,1583,142301,37,810,42,810
2028,102791,1278,102791,35,840,43,840
902,50481,659,50481,24,822,38,822
1229,51498,677,51498,30,813,30,813
2583,150195,1855,150195,37,786,45,786
594,32658,386,32658,28,831,41,831
2872,165083,1946,165083,30,830,32,830
1659,87950,1251,87950,29,824,33,824
2360,133277,1290,133277,28,766,38,766
2808,175583,1976,175583,27,836,41,836
1571,76992,1030,76992,27,820,35,820
2999,141808,1512,141808,27,829,34,829
1106,50020,558,50020,43,841,33,841
1073,57502,737,57502,37,834,37,834
641,36557,464,36557,17,786,34,786
1150,69893,729,69893,31,795,31,795
807,35576,425,35576,30,812,34,812
5226,273269,3354,273269,29,803,37,803
1352,71427,1036,71427,45,795,34,795
1087,59062,783,59062,27,790,42,790
2951,151350,2060,151350,27,799,44,799
1461,80140,967,80140,33,807,33,807
2130,115420,1295,115420,28,811,24,811
9709,494983,6518,494983,27,769,40,769
950,47306,589,47306,37,771,40,771
1551,90251,964,90251,39,822,50,822
902,42305,557,42305,31,730,26,730
2346,113327,1529,113327,29,845,34,845
2163,101899,1166,101899,33,823,24,823
917,47979,496,47979,27,817,40,817
924,46253,445,46253,35,775,31,775
