SN GN count,SN GN total,CN GN count,CN GN total,SN TN count,SN TN total,CN TN count,CN TN total,SN sampled,CN sampled
185,77604,18,77604,1,760,8,760,605,110
121,74004,10,74004,0,833,2,833,605,84
106,52532,3,52532,4,807,3,807,605,98
174,79427,10,79427,6,814,4,814,605,102
74,49449,11,49449,2,811,6,811,601,98
159,76421,15,76421,5,787,2,787,604,88
326,122897,25,122897,4,803,3,803,601,99
49,36937,4,36937,2,815,1,815,603,91
87,44736,7,44736,6,774,2,774,601,87
371,234734,32,234734,4,840,1,840,600,91
189,102810,8,102810,3,818,2,818,605,93
66,35482,4,35482,3,804,4,804,602,96
87,41248,15,41248,4,849,2,849,601,89
369,231450,14,231450,1,812,1,812,600,90
171,84507,7,84507,3,839,1,839,604,84
85,47996,4,47996,2,821,4,821,600,87
175,127754,17,127754,5,857,8,857,604,107
166,76213,11,76213,4,790,4,790,600,108
105,58933,11,58933,4,853,2,853,604,87
134,86600,13,86600,4,856,5,856,600,97
401,230746,14,230746,5,786,1,786,603,82
253,110251,29,110251,2,815,3,815,601,86
433,208702,25,208702,4,844,3,844,603,91
126,61423,14,61423,1,809,4,809,602,94
145,55836,12,55836,6,866,8,866,600,104
334,194270,24,194270,4,833,2,833,605,86
313,135360,12,135360,7,814,2,814,600,82
67,31385,5,31385,5,787,3,787,603,108
59,33349,5,33349,4,794,3,794,600,96
311,152491,10,152491,4,796,2,796,601,85
153,70133,9,70133,4,846,3,846,602,91
62,45526,6,45526,3,754,3,754,604,89
76,49889,7,49889,3,813,4,813,602,102
126,59880,4,59880,4,774,1,774,601,89
272,140920,16,140920,7,863,3,863,605,93
71,50511,5,50511,4,852,1,852,601,72
189,118461,7,118461,3,821,4,821,604,94
136,76444,9,76444,6,837,3,837,603,90
142,51483,5,51483,3,835,1,835,602,77
211,118095,13,118095,4,793,6,793,603,83
303,122438,10,122438,2,764,3,764,600,88
33,23452,4,23452,1,717,3,717,603,91
238,159347,21,159347,4,804,3,804,603,92
277,149580,16,149580,5,807,3,807,604,86
244,135468,19,135468,4,815,4,815,605,98
80,58853,12,58853,7,842,3,842,601,92
111,50214,19,50214,5,768,5,768,602,91
162,95406,19,95406,4,800,3,800,601,85
103,62121,4,62121,3,842,2,842,604,87
271,107215,17,107215,6,772,3,772,602,89
139,82151,9,82151,1,767,6,767,602,99
238,157785,19,157785,3,828,1,828,600,84
1104,725812,116,725812,3,830,5,830,600,100
124,65951,12,65951,8,794,2,794,605,85
355,209286,19,209286,3,805,2,805,601,90
113,62463,17,62463,4,856,1,856,600,100
141,83579,10,83579,6,836,3,836,600,89
67,29836,5,29836,7,799,9,799,600,110
116,80820,15,80820,2,802,4,802,601,91
209,107634,21,107634,3,860,5,860,600,101
294,178202,20,178202,2,777,7,777,601,95
34,28821,8,28821,7,844,3,844,601,95
332,204822,27,204822,6,779,3,779,601,92
53,40357,2,40357,4,791,2,791,604,86
42,23521,4,23521,4,822,5,822,605,85
140,65407,11,65407,8,797,5,797,600,92
103,61198,10,61198,5,855,7,855,602,103
