SN GN count,SN GN total,CN GN count,CN GN total,SN TN count,SN TN total,CN TN count,CN TN total
1616,136529,2,136529,27,845,0,845
1787,92893,0,92893,50,819,1,819
2475,152615,2,152615,38,818,1,818
1118,111392,1,111392,25,788,1,788
2539,167559,1,167559,22,811,1,811
3597,185757,4,185757,35,824,1,824
840,73027,0,73027,28,860,1,860
591,36142,1,36142,38,824,0,824
2192,243479,2,243479,14,730,1,730
1055,66903,1,66903,36,774,2,774
2296,223149,1,223149,25,842,4,842
1851,131691,2,131691,26,805,0,805
1392,119066,4,119066,27,829,0,829
335,48776,1,48776,11,830,0,830
723,69283,4,69283,25,853,1,853
873,57387,1,57387,26,802,0,802
681,41705,1,41705,16,785,1,785
1098,65363,0,65363,45,829,2,829
604,62231,0,62231,20,771,1,771
589,94674,3,94674,18,794,1,794
1421,67702,2,67702,36,760,0,760
572,78658,2,78658,10,795,2,795
841,48549,2,48549,35,819,1,819
736,70314,2,70314,21,744,3,744
989,61370,3,61370,43,812,1,812
1016,83302,2,83302,23,763,1,763
511,36034,1,36034,32,847,2,847
1737,131812,1,131812,26,832,1,832
216,47038,2,47038,10,786,2,786
623,43100,1,43100,22,807,1,807
6248,381575,7,381575,28,795,1,795
564,76579,3,76579,21,805,0,805
1422,102372,2,102372,26,829,1,829
1712,131288,4,131288,25,824,0,824
1524,102676,3,102676,25,785,2,785
2278,131002,1,131002,36,759,1,759
1642,90733,2,90733,35,795,2,795
1763,86424,0,86424,30,766,3,766
1188,79534,0,79534,29,777,0,777
1765,111370,2,111370,31,815,1,815
530,40844,2,40844,20,798,3,798
626,91165,1,91165,8,778,0,778
560,84821,0,84821,18,828,0,828
4957,334609,7,334609,27,749,1,749
473,38525,0,38525,35,825,0,825
1152,76628,0,76628,26,818,3,818
947,69479,2,69479,18,807,1,807
859,75906,1,75906,17,830,1,830
510,39657,0,39657,28,805,0,805
875,57117,3,57117,32,830,0,830
970,102016,3,102016,24,828,1,828
1692,89952,3,89952,35,831,0,831
502,50907,2,50907,21,817,2,817
2702,196837,2,196837,22,814,1,814
858,65136,2,65136,30,799,1,799
2557,219340,3,219340,20,805,1,805
797,75691,1,75691,25,852,0,852
1152,213398,2,213398,17,830,1,830
2603,113120,2,113120,38,868,1,868
870,87826,4,87826,24,809,1,809
953,100208,1,100208,32,755,2,755
975,77075,1,77075,34,779,1,779
429,35195,2,35195,28,835,3,835
506,61092,0,61092,17,785,1,785
460,49143,2,49143,20,837,0,837
2054,148447,2,148447,25,834,1,834
2833,138726,2,138726,36,792,0,792
1401,124283,2,124283,18,787,0,787
3368,179378,8,179378,34,819,1,819
2093,86812,0,86812,49,816,0,816
338,39779,2,39779,15,805,1,805
1184,69944,1,69944,37,799,1,799
3481,195059,6,195059,27,803,2,803
3110,135877,2,135877,39,770,2,770
549,66120,1,66120,14,817,0,817
2441,140594,6,140594,40,794,2,794
1158,64702,1,64702,27,773,1,773
1687,82794,5,82794,34,836,1,836
2313,114381,1,114381,45,760,1,760
652,55687,1,55687,31,868,0,868
3027,233332,6,233332,29,784,0,784
1478,133467,3,133467,20,745,1,745
845,70343,1,70343,24,849,0,849
608,63273,0,63273,19,801,0,801
703,84807,1,84807,19,790,0,790
764,52793,4,52793,34,787,2,787
2464,145522,1,145522,35,832,3,832
2727,149062,2,149062,45,854,1,854
312,34608,1,34608,28,775,1,775
1703,74968,0,74968,52,792,1,792
327,41167,0,41167,13,828,2,828
1966,124947,1,124947,31,798,2,798
1398,87026,0,87026,38,838,0,838
1459,99126,1,99126,29,839,0,839
366,83111,2,83111,7,828,1,828
392,64536,1,64536,10,779,2,779
2802,130927,5,130927,34,832,1,832
