ID1,ID2,Distance
N6190|13013|0.235426,N6188|2128|0.718395,0.00941314
N6034|2555|0.238324,N6035|6005|0.00209,0.00469197
N6190|13013|0.235426,N6189|10605|0.981581,0.0118027
N6580|1843|0.679773,N6579|4755|0.69233,0.00865211
N5928|1468|0.157023,N5905|15121|0.08198,0.0117984
N5928|1468|0.157023,N5923|7285|0.914008,0.014988
N5928|1468|0.157023,N5920|6046|0.351375,0.0142113
N5928|1468|0.157023,N5926|13321|0.997648,0.0110172
N5928|1468|0.157023,N5911|13159|0.392153,0.0141982
N5928|1468|0.157023,N5919|13645|0.955173,0.0126303
N5928|1468|0.157023,N5918|4794|0.672717,0.0142283
N6535|6448|0.765102,N6536|7814|0.086628,0.00941933
N6535|6448|0.765102,N6539|12374|0.80588,0.0102174
N6303|1965|0.663749,N6304|3602|0.22594,0.00784443
N6253|1703|0.149634,N6256|12335|0.20671,0.0141834
N6400|9319|0.289369,N6402|14043|0.810899,0.012603
N6400|9319|0.289369,N6401|5510|0.207417,0.010223
N6253|1703|0.149634,N6254|7305|0.535922,0.0117994
N6253|1703|0.149634,N6255|3022|0.699904,0.0133865
N6473|3452|0.525052,N6474|4739|0.912195,0.0133973
N6473|3452|0.525052,N6475|7905|0.006879,0.0141893
N6177|3334|0.895494,N6176|2505|0.170424,0.0141957
N6473|3452|0.525052,N6476|4320|0.511809,0.0142008
N6238|5549|0.408426,N6237|3577|0.368398,0.00156012
N6587|4572|0.22762,N6585|3174|0.116615,0.0118146
N5912|15286|0.165923,N5911|13159|0.392153,0.00785082
N5912|15286|0.165923,N5919|13645|0.955173,0.0149897
N6214|8019|0.178457,N6212|15095|0.370067,0.0054788
N5998|1536|0.334539,N5996|12601|0.90062,0.00626567
N6556|9720|0.619567,N6550|12817|0.225356,0.0149946
N6370|2627|0.890636,N6371|10725|0.177344,0.0110149
N6370|2627|0.890636,N6372|5410|0.238369,0.0110028
N6301|14855|0.254651,N6308|14219|0.362842,0.0142096
N5897|8586|0.982317,N5900|7903|0.346132,0.0126208
N5897|8586|0.982317,N5899|3244|0.710843,0.0126221
N6301|14855|0.254651,N6299|9859|0.266753,0.0134055
N6301|14855|0.254651,N6307|13239|0.637108,0.0118136
N5921|4988|0.04988,N5923|7285|0.914008,0.014975
N5921|4988|0.04988,N5920|6046|0.351375,0.014212
N6301|14855|0.254651,N6300|2268|0.378756,0.0117986
N6271|14399|0.929096,N6272|4565|0.681919,0.00627056
N6135|2939|0.061413,N6141|12755|0.528137,0.0125939
N6135|2939|0.061413,N6132|2027|0.635665,0.0141761
N6135|2939|0.061413,N6134|9377|0.214247,0.0110171
N6135|2939|0.061413,N6138|4093|0.243089,0.013375
N6476|4320|0.511809,N6477|13824|0.788717,0.0141963
N6135|2939|0.061413,N6131|2156|0.006014,0.0149874
N6247|14917|0.109935,N6246|14684|0.388804,0.00862612
N6382|10166|0.082233,N6384|12711|0.853077,0.00863161
N6382|10166|0.082233,N6383|15093|0.633281,0.0054788
N6247|14917|0.109935,N6244|7168|0.295538,0.0126035
N5990|4293|0.433137,N5989|7159|0.929921,0.00943044
N6548|14093|0.430799,N6549|8047|0.849838,0.0133796
N6471|5138|0.276002,N6472|9723|0.608214,0.0117989
N6341|10346|0.716041,N6342|8487|0.86394,0.0125951
N6457|4133|0.746841,N6459|10458|0.691322,0.00234302
N6457|4133|0.746841,N6462|14464|0.211479,0.0126685
N6457|4133|0.746841,N6464|14900|0.343303,0.0142252
N6457|4133|0.746841,N6465|7441|0.059056,0.0118433
N6341|10346|0.716041,N6339|8424|0.11328,0.0126337
N6492|13305|0.367975,N6490|6184|0.635245,0.012615
N6341|10346|0.716041,N6337|5914|0.797523,0.0126233
N6492|13305|0.367975,N6491|12510|0.593245,0.00548532
N6492|13305|0.367975,N6493|6645|0.222396,0.00785515
N6574|11724|0.901721,N6575|11933|0.059395,0.0102265
N6078|8530|0.941434,N6077|5280|0.437952,0.00547676
N6574|11724|0.901721,N6576|11843|0.848944,0.0102365
N6288|1456|0.476709,N6289|8761|0.601373,0.00547676
N6288|1456|0.476709,N6290|5021|0.616591,0.0118073
N6459|10458|0.691322,N6465|7441|0.059056,0.0142342
N6158|8461|0.701613,N6160|8526|0.620028,0.00864217
N6366|5065|0.087638,N6365|11687|0.651943,0.011038
N6073|2329|0.095074,N6072|11720|0.010819,0.00942837
N6073|2329|0.095074,N6071|10386|0.978995,0.0118152
N6188|2128|0.718395,N6191|7623|0.552504,0.0149722
