SN GN count,SN GN total,CN GN count,CN GN total,SN TN count,SN TN total,CN TN count,CN TN total
998,136529,19,136529,13,845,3,845
553,92893,16,92893,19,819,5,819
1043,152615,31,152615,14,818,4,818
584,111392,14,111392,16,788,5,788
1196,167559,36,167559,12,811,3,811
948,185757,18,185757,11,824,2,824
6124,73027,7,73027,145,860,5,860
266,36142,5,36142,14,824,3,824
1536,243479,43,243479,14,730,4,730
4907,66903,18,66903,131,774,2,774
1519,223149,29,223149,19,842,2,842
708,131691,15,131691,13,805,2,805
619,119066,18,119066,13,829,6,829
352,48776,13,48776,13,830,5,830
5320,69283,16,69283,131,853,7,853
406,57387,6,57387,16,802,2,802
304,41705,4,41705,10,785,7,785
4949,65363,14,65363,129,829,1,829
309,62231,4,62231,16,771,5,771
523,94674,24,94674,9,794,5,794
4084,67702,11,67702,108,760,3,760
361,78658,7,78658,17,795,2,795
4041,48549,2,48549,128,819,1,819
530,70314,5,70314,8,744,7,744
327,61370,16,61370,12,812,4,812
611,83302,20,83302,15,763,1,763
277,36034,7,36034,13,847,1,847
847,131812,18,131812,12,832,4,832
295,47038,9,47038,12,786,2,786
288,43100,7,43100,11,807,4,807
20152,381575,62,381575,88,795,4,795
606,76579,7,76579,5,805,3,805
670,102372,39,102372,12,829,6,829
11365,131288,15,131288,108,824,4,824
7246,102676,15,102676,112,785,4,785
868,131002,18,131002,21,759,2,759
7192,90733,21,90733,166,795,3,795
5084,86424,12,86424,130,766,2,766
521,79534,9,79534,13,777,4,777
6140,111370,9,111370,107,815,3,815
2810,40844,4,40844,127,798,5,798
7152,91165,19,91165,121,778,3,778
501,84821,8,84821,12,828,3,828
18198,334609,57,334609,102,749,6,749
229,38525,9,38525,8,825,5,825
5719,76628,9,76628,129,818,3,818
368,69479,18,69479,8,807,5,807
6107,75906,17,75906,123,830,7,830
3220,39657,13,39657,152,805,11,805
4138,57117,8,57117,153,830,2,830
7875,102016,16,102016,131,828,3,828
616,89952,12,89952,13,831,4,831
4022,50907,4,50907,139,817,4,817
1241,196837,28,196837,11,814,4,814
4972,65136,11,65136,107,799,4,799
1548,219340,29,219340,13,805,3,805
422,75691,13,75691,11,852,4,852
15291,213398,20,213398,120,830,6,830
544,113120,25,113120,15,868,1,868
545,87826,19,87826,19,809,1,809
828,100208,12,100208,11,755,1,755
