SN GN count,SN GN total,CN GN count,CN GN total,SN TN count,SN TN total,CN TN count,CN TN total,SN sampled,CN sampled
106,62463,12,62463,3,856,2,856,503,101
87,83579,16,83579,4,836,1,836,501,102
56,29836,1,29836,3,799,7,799,504,91
118,80820,12,80820,3,802,4,802,500,100
158,107634,15,107634,1,860,8,860,502,96
191,178202,12,178202,0,777,3,777,500,92
33,28821,6,28821,3,844,3,844,503,108
247,204822,21,204822,5,779,2,779,501,89
34,40357,12,40357,1,791,3,791,500,91
27,23521,3,23521,1,822,1,822,505,80
63,65407,17,65407,4,797,4,797,503,95
76,61198,10,61198,6,855,3,855,501,94
136,104081,23,104081,4,790,2,790,501,96
251,210647,36,210647,0,766,6,766,500,108
57,42935,11,42935,4,812,5,812,503,86
289,135024,13,135024,4,792,0,792,501,77
62,65180,8,65180,3,791,0,791,503,80
41,36346,7,36346,1,765,4,765,500,94
82,81031,8,81031,3,787,1,787,503,96
79,72552,8,72552,8,796,4,796,500,105
134,87675,21,87675,3,800,5,800,501,108
103,65216,12,65216,2,763,3,763,501,86
78,108440,19,108440,5,784,2,784,503,84
62,49630,7,49630,4,824,1,824,505,102
177,136836,18,136836,2,793,3,793,502,99
174,117466,22,117466,4,801,5,801,502,84
108,84263,14,84263,1,756,2,756,501,100
96,96508,19,96508,2,828,5,828,502,93
83,87530,6,87530,5,787,2,787,501,87
102,67451,7,67451,3,777,3,777,503,102
123,126581,20,126581,1,829,3,829,502,85
82,64174,14,64174,7,847,5,847,501,94
43,48762,5,48762,2,826,3,826,503,83
238,202130,31,202130,2,800,3,800,502,93
155,125184,19,125184,0,778,3,778,502,83
129,116766,14,116766,2,836,3,836,500,92
178,127776,31,127776,1,790,5,790,503,100
112,145497,18,145497,4,808,2,808,504,88
345,235445,32,235445,3,837,2,837,504,79
154,141985,16,141985,4,769,2,769,500,90
93,72823,12,72823,1,780,4,780,500,92
308,180370,31,180370,5,836,3,836,503,90
122,87296,10,87296,4,813,6,813,500,90
82,94811,11,94811,3,788,5,788,505,96
149,66295,7,66295,3,820,4,820,505,100
93,80609,4,80609,7,822,2,822,501,94
80,81801,16,81801,4,822,3,822,505,86
169,165512,16,165512,4,821,2,821,504,88
60,62578,14,62578,2,785,2,785,502,117
75,55330,13,55330,3,802,5,802,503,92
281,113661,30,113661,6,829,4,829,500,100
112,97797,15,97797,4,859,4,859,505,92
62,44905,9,44905,2,811,2,811,504,84
88,45209,7,45209,4,819,3,819,501,84
113,103551,11,103551,2,829,4,829,504,88
102,85702,21,85702,2,760,3,760,504,100
146,102438,19,102438,2,833,1,833,502,81
152,123185,16,123185,0,813,3,813,504,86
39,46222,7,46222,8,846,4,846,502,84
83,49614,15,49614,6,853,1,853,501,99
231,116149,10,116149,6,796,2,796,503,84
202,119838,15,119838,4,773,3,773,503,100
136,96570,8,96570,1,838,2,838,501,87
65,59050,11,59050,2,813,2,813,502,101
114,103353,17,103353,3,755,4,755,501,104
112,76544,16,76544,5,852,2,852,503,91
67,49597,10,49597,2,834,3,834,501,96
116,85604,5,85604,1,812,2,812,505,86
262,212737,50,212737,1,796,3,796,502,91
92,80125,6,80125,3,786,3,786,502,77
30,33511,7,33511,9,833,2,833,503,89
75,68420,34,68420,5,829,6,829,503,102
170,99611,15,99611,0,770,8,770,504,100
197,156568,15,156568,7,759,3,759,504,95
66,51005,11,51005,3,812,3,812,500,88
71,62664,6,62664,0,800,1,800,501,87
103,113152,7,113152,2,767,4,767,502,101
329,299976,80,299976,1,789,4,789,503,95
136,88291,19,88291,3,830,3,830,500,109
41,44979,8,44979,2,789,1,789,505,92
46,50926,5,50926,5,844,7,844,501,98
83,86568,6,86568,1,851,3,851,505,92
156,96812,11,96812,3,801,1,801,502,91
124,81290,9,81290,6,781,2,781,501,93
100,52777,7,52777,5,807,6,807,503,89
42,54348,9,54348,3,821,2,821,502,79
137,111777,20,111777,4,794,1,794,503,93
91,40277,4,40277,3,797,1,797,500,89
77,64433,6,64433,1,824,4,824,502,97
62,72154,6,72154,2,802,3,802,505,90
48,55620,10,55620,2,829,4,829,502,101
124,85762,8,85762,1,852,5,852,500,85
36,49300,11,49300,5,826,1,826,504,91
54,44098,7,44098,1,783,3,783,503,106
121,78335,10,78335,5,859,4,859,503,92
122,96125,9,96125,1,791,2,791,504,89
187,146687,19,146687,3,831,2,831,500,100
92,78290,11,78290,3,816,4,816,500,88
140,163890,17,163890,3,803,3,803,504,93
57,46584,12,46584,0,765,5,765,503,90
58,34371,2,34371,2,772,4,772,500,100
453,280854,16,280854,2,815,6,815,501,94
64,60134,8,60134,1,882,1,882,500,87
57,55499,9,55499,2,852,2,852,504,85
63,48574,3,48574,4,799,4,799,502,94
122,81199,10,81199,6,797,3,797,501,94
128,85300,20,85300,4,823,6,823,501,109
43,44624,9,44624,2,801,1,801,504,88
60,41725,5,41725,2,771,2,771,504,88
171,91830,19,91830,4,813,4,813,501,97
49,50072,14,50072,2,796,3,796,501,90
237,145176,35,145176,2,786,3,786,504,95
22,25523,4,25523,2,773,4,773,501,92
105,143622,22,143622,2,797,4,797,505,90
81,52612,6,52612,2,772,4,772,500,95
42,43066,5,43066,2,807,3,807,501,98
101,60975,6,60975,3,803,3,803,501,97
56,60430,7,60430,4,737,2,737,501,93
96,49712,6,49712,4,842,3,842,500,95
132,96097,5,96097,4,826,5,826,501,92
79,80084,9,80084,2,785,4,785,502,85
160,151734,13,151734,4,797,1,797,504,91
117,107133,12,107133,3,754,4,754,505,84
152,129978,26,129978,1,797,2,797,500,94
40,34701,9,34701,3,787,5,787,500,97
152,141676,19,141676,3,782,3,782,503,92
648,514969,71,514969,0,846,5,846,503,98
61,69865,4,69865,3,775,1,775,502,85
280,164064,17,164064,2,782,0,782,503,91
58,42099,1,42099,4,753,3,753,503,84
89,74838,7,74838,5,822,3,822,500,92
195,134598,18,134598,5,787,2,787,504,96
138,87151,12,87151,5,827,12,827,500,104
127,95210,20,95210,4,798,2,798,503,92
90,92646,11,92646,2,811,2,811,500,99
62,39882,3,39882,2,803,7,803,505,92
237,152941,35,152941,3,821,5,821,502,101
76,63505,13,63505,1,820,0,820,505,90
118,96045,17,96045,4,837,2,837,505,100
40,39885,8,39885,7,880,6,880,505,90
54,32060,8,32060,4,823,4,823,505,88
57,42698,4,42698,4,854,7,854,502,90
74,52309,4,52309,3,829,4,829,502,91
157,112578,5,112578,2,847,1,847,502,77
211,155078,14,155078,1,810,5,810,502,96
122,89498,18,89498,7,831,5,831,500,87
149,103344,19,103344,3,806,2,806,500,90
162,173530,12,173530,3,820,2,820,503,95
41,34322,5,34322,3,778,3,778,502,97
100,58194,6,58194,3,827,3,827,501,87
228,196865,24,196865,4,835,4,835,504,89
101,84216,10,84216,2,828,2,828,504,82
95,69000,7,69000,3,809,3,809,505,83
190,141371,20,141371,2,846,7,846,503,92
145,70949,10,70949,3,800,5,800,504,107
79,66795,14,66795,2,857,0,857,503,88
40,41451,7,41451,4,845,5,845,502,98
153,172665,15,172665,2,784,1,784,500,88
36,33586,5,33586,3,826,4,826,500,91
160,145519,23,145519,1,787,5,787,504,109
87,71872,3,71872,4,838,1,838,501,94
234,194412,20,194412,3,835,6,835,503,99
246,178183,27,178183,8,844,6,844,500,95
101,76387,5,76387,3,821,5,821,500,102
81,79901,7,79901,1,859,2,859,504,82
109,99201,9,99201,3,796,2,796,505,88
92,58596,6,58596,1,817,1,817,501,86
135,107050,16,107050,3,739,1,739,503,98
69,84373,8,84373,3,815,3,815,500,80
98,79936,11,79936,2,794,0,794,500,88
310,437969,50,437969,1,761,6,761,505,97
474,392599,55,392599,3,721,0,721,504,83
261,205204,28,205204,1,887,9,887,502,112
134,98777,11,98777,3,811,4,811,502,86
62,53465,11,53465,2,800,7,800,505,96
163,110771,19,110771,4,831,5,831,502,84
108,115490,16,115490,3,833,5,833,505,91
64,58585,15,58585,2,775,4,775,501,105
95,74970,10,74970,2,835,3,835,505,104
51,72957,15,72957,2,811,6,811,501,95
219,156096,31,156096,5,828,4,828,504,112
93,65940,10,65940,1,878,3,878,505,86
66,73513,7,73513,5,831,4,831,503,104
34,32171,9,32171,3,810,2,810,503,88
45,30906,3,30906,5,848,4,848,501,94
157,136158,19,136158,1,800,2,800,504,96
83,81054,11,81054,0,790,4,790,505,91
162,111990,20,111990,5,823,3,823,501,92
67,57353,9,57353,3,825,2,825,503,92
121,94249,18,94249,0,792,5,792,504,115
50,50070,11,50070,1,802,3,802,500,114
489,429908,54,429908,3,786,4,786,505,88
179,169135,16,169135,5,790,7,790,500,91
111,85271,14,85271,3,791,6,791,502,97
66,49386,9,49386,6,848,4,848,500,98
