ID1,ID2,Distance
N6055|2916|0.358939,N6054|5645|0.776552,0.00574686
N6603|13099|0.835581,N6605|10502|0.414744,0.0115888
N6603|13099|0.835581,N6604|4487|0.104201,0.0149306
N6259|10537|0.462192,N6260|2972|0.690779,0.00822683
N6516|4957|0.297806,N6515|7550|0.505877,0.00492639
N6516|4957|0.297806,N6511|13005|0.657199,0.0115463
N6516|4957|0.297806,N6512|6498|0.297734,0.00904987
N6516|4957|0.297806,N6513|8989|0.466807,0.0131996
N6014|12344|0.238294,N6013|7389|0.596295,0.0107265
N6305|5707|0.519802,N6306|5571|0.944159,0.00491723
N6507|6157|0.668006,N6508|1736|0.284975,0.00738931
N6507|6157|0.668006,N6506|7581|0.075684,0.0115245
N6231|11930|0.679525,N6228|9893|0.360438,0.0148973
N6231|11930|0.679525,N6230|11904|0.132676,0.0107618
N6229|7424|0.531235,N6228|9893|0.360438,0.00904972
N5950|11831|0.13061,N5949|1458|0.071922,0.00657049
N5906|1821|0.780041,N5905|2249|0.45233,0.0123777
N6479|13332|0.033426,N6478|5872|0.631975,0.014893
N6479|13332|0.033426,N6480|5808|0.58002,0.00738924
N5999|10320|0.575045,N5997|6348|0.166651,0.0140288
N5999|10320|0.575045,N6001|14928|0.350872,0.012348
N6220|4045|0.199421,N6219|5455|0.134903,0
N6220|4045|0.199421,N6218|11800|0.216695,0.00986187
N6012|4894|0.657201,N6011|6015|0.052252,0.0132384
N6220|4045|0.199421,N6217|13297|0.19141,0.00986999
N6219|5455|0.134903,N6218|11800|0.216695,0.00986187
N6290|14239|0.53978,N6286|5440|0.259068,0.0140643
N6498|11608|0.658203,N6497|2071|0.201768,0.00655641
N6219|5455|0.134903,N6217|13297|0.19141,0.00986999
N6366|1813|0.348723,N6365|11003|0.990221,0.00491523
N6053|13956|0.040033,N6055|2916|0.358939,0.00657041
N6053|13956|0.040033,N6054|5645|0.776552,0.00574363
N6095|6832|0.961566,N6093|12358|0.005407,0.0115247
N6188|3248|0.158108,N6189|4848|0.634708,0.00409973
N6188|3248|0.158108,N6187|7343|0.958955,0.00987893
N5964|11386|0.431801,N5966|9586|0.314573,0.0132016
N5964|11386|0.431801,N5968|5110|0.811261,0.0115425
N5964|11386|0.431801,N5967|4253|0.754458,0.0123528
N5964|11386|0.431801,N5965|15182|0.579433,0.0115243
N5993|12440|0.097336,N5994|12109|0.130181,0.0049138
N5993|12440|0.097336,N5995|9408|0.807883,0.0148942
N6197|13038|0.061299,N6199|4714|1.63E-4,0.0057413
N6197|13038|0.061299,N6198|4041|0.866942,0.00492004
N6075|5158|0.11992,N6074|12180|0.608517,0.00906554
N6210|2178|0.345867,N6207|6177|0.906165,0.0148772
N6075|5158|0.11992,N6073|10560|0.773471,0.00988889
N6210|2178|0.345867,N6208|7414|0.358887,0.0107039
N6075|5158|0.11992,N6076|12931|0.039197,0.0123659
N6205|3499|0.983058,N6207|6177|0.906165,0.00986171
N6205|3499|0.983058,N6206|2349|0.692458,0.00987081
N6233|1855|0.984994,N6232|2578|0.238673,0.00575595
N6233|1855|0.984994,N6228|9893|0.360438,0.0149324
N6233|1855|0.984994,N6234|1402|0.276955,0.0107174
N6276|5903|0.809364,N6275|10434|0.149697,0.012358
N6285|11027|0.189008,N6290|14239|0.53978,0.0148871
N6427|12284|0.588842,N6430|8603|0.557278,0.012395
N6427|12284|0.588842,N6428|12591|0.212469,0.0149117
N6035|4034|0.956554,N6036|12703|0.055248,0.0115292
N6427|12284|0.588842,N6429|8504|0.658917,0.0115674
N5939|12485|0.836246,N5938|7032|0.805646,0.0124129
N5939|12485|0.836246,N5940|6035|0.498769,0.0148976
N6153|9776|0.709714,N6152|10343|0.658778,0.00739969
N6032|12319|0.2905,N6029|5295|0.811246,0.0115322
N6567|3332|0.791348,N6568|12119|0.144968,0.0140534
N6567|3332|0.791348,N6569|12828|0.398171,0.0140483
N6116|2364|0.231475,N6115|6998|0.818926,0.00409404
N6380|15150|0.957459,N6377|9002|0.73698,0.00905441
N6116|2364|0.231475,N6118|6296|0.14689,0.0115961
N6116|2364|0.231475,N6119|14983|0.4978,0.0107353
N6116|2364|0.231475,N6117|1600|0.442285,0.012366
N6207|6177|0.906165,N6206|2349|0.692458,0.0066046
N6207|6177|0.906165,N6208|7414|0.358887,0.0132074
N6178|8011|0.542168,N6177|8069|0.07733,0
N6430|8603|0.557278,N6428|12591|0.212469,0.00906913
N6430|8603|0.557278,N6429|8504|0.658917,0.000817232
N6473|6442|0.538796,N6475|5466|0.753994,0.00988897
N6473|6442|0.538796,N6476|10692|0.312004,0.00656077
N6473|6442|0.538796,N6474|3696|0.003004,0.00656128
N6047|6948|0.612127,N6046|2129|0.972584,0.0140692
N6047|6948|0.612127,N6048|10324|0.530162,0.0115526
N6253|15054|0.550478,N6252|11273|0.522834,0.00245448
N6246|3812|0.875098,N6248|6308|0.777598,0.00989423
N6253|15054|0.550478,N6254|13238|0.273991,0.00245164
N6572|11142|0.090348,N6571|8780|0.848647,0.00738956
N6518|9612|0.251112,N6517|5843|0.560721,0.0106944
N6518|9612|0.251112,N6516|4957|0.297806,0.0148745
N6518|9612|0.251112,N6520|7510|0.743369,0.0148756
N6518|9612|0.251112,N6515|7550|0.505877,0.0148746
N6518|9612|0.251112,N6511|13005|0.657199,0.00987817
N6518|9612|0.251112,N6519|10073|0.922258,0.0123479
N6105|13658|0.905912,N6106|4311|0.186649,0.00408981
N6539|9833|0.588242,N6534|11952|0.177171,0.0148876
N6564|12150|0.970169,N6565|8695|0.468906,0.0140602
N6564|12150|0.970169,N6562|5135|0.516091,0.0148817
N6564|12150|0.970169,N6563|12421|0.32854,0.0132216
N5994|12109|0.130181,N5995|9408|0.807883,0.0132622
N6478|5872|0.631975,N6480|5808|0.58002,0.0140853
N6213|1868|0.919626,N6214|2049|0.279165,0.00327388
N6402|6473|0.324116,N6403|5416|0.396249,0.00988926
N6486|5012|0.065091,N6485|1956|0.606978,0.0123977
N6298|8384|0.940384,N6299|15303|0.530052,0.0049152
N6263|13085|0.394313,N6261|8477|0.178938,0.0065766
N6263|13085|0.394313,N6262|1874|0.678568,0.0115484
N6329|2997|0.236141,N6328|11542|0.98291,0.0148875
N6147|3055|0.624217,N6144|14825|0.673113,0.0115327
N6147|3055|0.624217,N6143|8919|0.632983,0.00821217
N6147|3055|0.624217,N6149|4267|0.450268,0.0148967
N6147|3055|0.624217,N6148|8763|0.084997,0.0106883
N5998|4164|0.987152,N5999|10320|0.575045,0.0140226
N6331|11721|0.516773,N6332|7113|0.898878,0.00574715
N5998|4164|0.987152,N5997|6348|0.166651,0.00656446
N5998|4164|0.987152,N6001|14928|0.350872,0.0148441
N6561|10062|0.153094,N6565|8695|0.468906,0.0140399
N6561|10062|0.153094,N6562|5135|0.516091,0.00245538
N6561|10062|0.153094,N6560|5642|0.948027,0.0115282
N6412|12518|0.765813,N6413|12513|0.221938,0.0148758
N6561|10062|0.153094,N6559|7843|0.903163,0.0115395
N6412|12518|0.765813,N6411|11482|0.537482,0.00740824
N6144|14825|0.673113,N6143|8919|0.632983,0.00823057
N6228|9893|0.360438,N6234|1402|0.276955,0.0140655
N6443|3017|0.094124,N6444|12172|0.455987,0.0123577
N6228|9893|0.360438,N6230|11904|0.132676,0.0123743
N5918|14244|0.423001,N5917|4171|0.219114,0.0090541
N5979|9671|0.37147,N5980|12249|0.691194,0.00327536
N5979|9671|0.37147,N5981|10375|0.177226,0.0123845
N5980|12249|0.691194,N5981|10375|0.177226,0.0123823
N6328|11542|0.98291,N6327|9972|0.23443,0.00988964
N6145|1960|0.0166,N6142|3806|0.574925,0.00904519
N6145|1960|0.0166,N6146|6664|0.396028,0.0106952
N6145|1960|0.0166,N6147|3055|0.624217,0.00986937
N6145|1960|0.0166,N6144|14825|0.673113,0.0049139
N6543|8573|0.634788,N6541|10264|0.31633,0.0140652
N6543|8573|0.634788,N6542|15256|0.765347,0.0149127
N6145|1960|0.0166,N6143|8919|0.632983,0.00657679
N6371|7772|0.151533,N6372|14051|0.522831,0.00990467
N6371|7772|0.151533,N6373|6171|0.645491,0.00987889
N6281|2279|0.686001,N6282|13996|0.675161,0.00822034
N6179|8549|0.369918,N6181|11770|0.594327,0.0115379
N5982|14551|0.723602,N5984|3514|0.040629,0.00327285
N5982|14551|0.723602,N5983|2434|0.618359,0.00491721
N6428|12591|0.212469,N6429|8504|0.658917,0.00823187
N6309|9013|0.046289,N6310|2911|0.619164,0.0132566
N6159|1904|0.890684,N6158|12979|0.923818,0.000817242
N6159|1904|0.890684,N6157|5021|0.312283,0
N6560|5642|0.948027,N6559|7843|0.903163,0.014892
N6359|10023|0.753254,N6357|5666|0.67719,0.0140643
N5919|7407|0.003461,N5918|14244|0.423001,0.0140348
N5919|7407|0.003461,N5917|4171|0.219114,0.0132007
N5942|3566|0.128173,N5941|12442|0.059335,0.00492012
N6027|5838|0.4614,N6026|8341|0.768695,0.0123657
N6080|3789|0.20413,N6081|8163|0.978339,0.00905456
N5971|13595|0.623744,N5973|6390|0.055691,0.010744
N6348|15380|0.023792,N6347|6530|0.264853,0.0107274
N6091|14280|0.796054,N6093|12358|0.005407,0.0148885
N6404|7463|0.12694,N6405|5964|0.067295,0.0115294
N6515|7550|0.505877,N6511|13005|0.657199,0.0115474
N6515|7550|0.505877,N6512|6498|0.297734,0.00904911
N6515|7550|0.505877,N6513|8989|0.466807,0.0132004
N6223|5429|0.521981,N6222|9449|0.671505,0.0107061
N6051|5750|0.865551,N6052|13423|0.4651,0.0107273
N6322|8569|0.073346,N6321|12484|0.129957,0.00986892
N6568|12119|0.144968,N6569|12828|0.398171,0.00408982
N6063|7680|0.608519,N6068|8275|0.319209,0.0148784
N6511|13005|0.657199,N6512|6498|0.297734,0.0140463
N6318|3876|0.703493,N6319|13663|0.571607,0.0123949
N6376|12730|0.60057,N6378|4606|0.516574,0.0148449
N6512|6498|0.297734,N6513|8989|0.466807,0.00903322
N6376|12730|0.60057,N6380|15150|0.957459,0.0148526
N6376|12730|0.60057,N6377|9002|0.73698,0.0106882
N6182|14474|0.017961,N6183|1416|0.162885,0.0140872
N6489|2594|0.09653,N6490|15273|0.053636,0.00491706
N5930|3012|0.87636,N5932|12687|0.433866,0.0140406
N6203|8899|0.362871,N6204|6884|0.42945,0.0115903
N5955|6306|0.586272,N5953|9255|0.534417,0.0073921
N5955|6306|0.586272,N5952|2305|0.72855,0.00988057
N6073|10560|0.773471,N6076|12931|0.039197,0.0140487
N6475|5466|0.753994,N6476|10692|0.312004,0.00987827
N5910|5334|0.714398,N5907|14655|0.04601,0.00904648
N6475|5466|0.753994,N6474|3696|0.003004,0.0115681
N5966|9586|0.314573,N5968|5110|0.811261,0.0148687
N5966|9586|0.314573,N5967|4253|0.754458,0.0140225
N5966|9586|0.314573,N5965|15182|0.579433,0.0148499
N5912|5864|0.782878,N5911|2452|0.319934,0.00327513
N5960|14867|0.938847,N5961|3831|0.969161,0.00738937
N5912|5864|0.782878,N5910|5334|0.714398,0.0098773
N5912|5864|0.782878,N5907|14655|0.04601,0.012358
N5985|2745|0.705518,N5987|14821|0.827292,0.00657631
N5985|2745|0.705518,N5986|13087|0.778871,0.00491383
N6605|10502|0.414744,N6604|4487|0.104201,0.0115674
N6415|10150|0.799894,N6416|12216|0.403752,0.00738942
N6368|14150|0.789006,N6367|9803|0.858158,0.00988914
N6190|4564|0.042629,N6192|4785|0.907395,0.0107168
N6190|4564|0.042629,N6191|5283|0.826105,0.0107137
N6508|1736|0.284975,N6506|7581|0.075684,0.0123786
N6030|12546|0.804542,N6029|5295|0.811246,0.009036
N5931|13593|0.143112,N5930|3012|0.87636,0.0140536
N6206|2349|0.692458,N6208|7414|0.358887,0.0148755
N5931|13593|0.143112,N5932|12687|0.433866,0.0148939
N6341|6279|0.471898,N6340|11636|0.726758,0.00820681
N5997|6348|0.166651,N6001|14928|0.350872,0.0148532
N6341|6279|0.471898,N6344|6733|0.668967,0.0148504
N6118|6296|0.14689,N6119|14983|0.4978,0.00910478
N6381|7223|0.468229,N6382|6775|0.70527,0.011524
N6143|8919|0.632983,N6148|8763|0.084997,0.0123482
N6381|7223|0.468229,N6384|3984|0.247244,0.00821975
N6381|7223|0.468229,N6383|9936|0.384812,0.00821975
N6495|8219|0.358016,N6497|2071|0.201768,0.0132005
N6394|2419|0.536422,N6393|3136|0.58162,0.0123939
N6394|2419|0.536422,N6395|5367|0.588964,0.00739755
N6317|12147|0.873545,N6318|3876|0.703493,0.00656078
N6317|12147|0.873545,N6319|13663|0.571607,0.0123657
N6440|13243|0.450795,N6441|5281|0.766494,0.0140475
N6119|14983|0.4978,N6117|1600|0.442285,0.0148952
N5968|5110|0.811261,N5967|4253|0.754458,0.0140339
N5968|5110|0.811261,N5965|15182|0.579433,0.0123976
N6505|13509|0.929527,N6506|7581|0.075684,0.0131932
N6505|13509|0.929527,N6504|6858|0.395635,0.00574632
N5953|9255|0.534417,N5952|2305|0.72855,0.00245353
N6067|8415|0.54892,N6068|8275|0.319209,0.0140692
N5967|4253|0.754458,N5965|15182|0.579433,0.0140126
N6363|5328|0.995648,N6362|3449|0.549618,0.00245352
N6001|14928|0.350872,N6000|8542|0.762115,0.0140397
N6021|5897|0.420948,N6020|3611|0.863797,0.0148765
N6296|13138|0.791807,N6297|3438|0.857421,0.00163624
N6296|13138|0.791807,N6294|11387|0.008668,0.0115709
N6506|7581|0.075684,N6504|6858|0.395635,0.0140352
N6466|2502|0.821699,N6467|7552|0.4734,0.00822212
N6541|10264|0.31633,N6542|15256|0.765347,0.000816884
N6574|13697|0.063959,N6575|3655|0.16627,0.0132211
N6168|5698|0.018553,N6167|10587|0.019345,0.0148684
N6102|11982|0.164721,N6103|13390|0.042761,0.00986331
N6382|6775|0.70527,N6384|3984|0.247244,0.00327401
N6382|6775|0.70527,N6383|9936|0.384812,0.00327401
N6372|14051|0.522831,N6373|6171|0.645491,0.00905391
N6534|11952|0.177171,N6536|13428|0.619899,0.0140594
N6534|11952|0.177171,N6532|11678|0.044284,0.0123783
N6534|11952|0.177171,N6535|5913|0.924894,0.00988403
N6534|11952|0.177171,N6533|8249|0.674217,0.00988851
N6352|4268|0.061576,N6351|4860|0.045565,0.0115381
N6023|7130|0.263839,N6024|7393|0.97178,0.0140829
N6049|11977|0.801208,N6047|6948|0.612127,0.0132077
N6049|11977|0.801208,N6048|10324|0.530162,0.0131959
N6034|12023|0.94143,N6033|3241|0.096373,0
N6034|12023|0.94143,N6031|14993|0.135225,0.0148851
N6034|12023|0.94143,N6032|12319|0.2905,0.0132123
N5909|14933|0.722209,N5908|6365|0.842809,0.00245342
N5909|14933|0.722209,N5910|5334|0.714398,0.0140281
N5909|14933|0.722209,N5907|14655|0.04601,0.00987302
N6499|4264|0.066239,N6500|3549|0.431622,0.0107346
N6499|4264|0.066239,N6501|5575|0.180005,0.0115599
N6499|4264|0.066239,N6502|9770|0.383998,0.0123734
N6499|4264|0.066239,N6503|7964|0.140757,0.0115476
N6499|4264|0.066239,N6506|7581|0.075684,0.0148963
N6033|3241|0.096373,N6031|14993|0.135225,0.0148851
N6033|3241|0.096373,N6032|12319|0.2905,0.0132123
N6245|12279|0.730068,N6247|2902|0.748606,0.0115381
N6245|12279|0.730068,N6246|3812|0.875098,0.00739724
N6245|12279|0.730068,N6248|6308|0.777598,0.012384
N6142|3806|0.574925,N6146|6664|0.396028,0.0115322
N6142|3806|0.574925,N6147|3055|0.624217,0.0107056
N6142|3806|0.574925,N6144|14825|0.673113,0.0107067
N6142|3806|0.574925,N6143|8919|0.632983,0.00574017
N6142|3806|0.574925,N6148|8763|0.084997,0.014844
N6166|5398|0.667472,N6167|10587|0.019345,0.0040957
N5911|2452|0.319934,N5910|5334|0.714398,0.0082193
N5911|2452|0.319934,N5907|14655|0.04601,0.0106939
N6409|10916|0.560367,N6408|9575|0.441829,0.00409511
N6476|10692|0.312004,N6474|3696|0.003004,0.00821441
N6289|3086|0.205704,N6290|14239|0.53978,0.00738933
N6358|12056|0.803724,N6359|10023|0.753254,0.00820664
N5936|1418|0.834255,N5939|12485|0.836246,0.0123733
N5936|1418|0.834255,N5940|6035|0.498769,0.0132226
N6369|6192|0.765645,N6368|14150|0.789006,0.0148982
N6369|6192|0.765645,N6367|9803|0.858158,0.0140477
N6597|11916|0.362697,N6596|12566|0.279175,0.00906605
N6061|4602|0.498394,N6056|8582|0.209235,0.0131902
N6061|4602|0.498394,N6057|6244|0.810053,0.014868
N6061|4602|0.498394,N6060|2666|0.298709,0.0115837
N6061|4602|0.498394,N6059|1372|0.56031,0.0131813
N6526|8785|0.845343,N6525|13655|0.582239,0.0123843
N5937|1480|0.689985,N5939|12485|0.836246,0.0123959
N5937|1480|0.689985,N5938|7032|0.805646,0.0115874
N5987|14821|0.827292,N5986|13087|0.778871,0.00491383
N6037|11045|0.712689,N6038|9410|0.408057,0.009045
N5947|13442|0.024218,N5948|10465|0.073604,0.00656759
N6550|11374|0.736492,N6552|10792|0.060735,0.0148968
N6550|11374|0.736492,N6551|5569|0.779541,0.0057436
N6094|12764|0.832385,N6092|13119|0.497758,0.00821276
N6094|12764|0.832385,N6093|12358|0.005407,0.00656144
N6579|7107|0.049462,N6577|2142|0.456457,0.0107616
N6579|7107|0.049462,N6578|6415|0.561763,0.0116065
N6384|3984|0.247244,N6383|9936|0.384812,0
N6384|3984|0.247244,N6377|9002|0.73698,0.0123478
N6209|4885|0.457282,N6210|2178|0.345867,0.0131934
N6209|4885|0.457282,N6207|6177|0.906165,0.0140289
N6209|4885|0.457282,N6206|2349|0.692458,0.0148683
N6209|4885|0.457282,N6208|7414|0.358887,0.00738938
N6252|11273|0.522834,N6254|13238|0.273991,0.00327157
N6241|13330|0.571008,N6243|7629|0.642407,0.0148658
N6241|13330|0.571008,N6242|4786|0.406801,0.00656762
N6221|5076|0.794034,N6223|5429|0.521981,0.0148966
N6549|9804|0.115906,N6545|11912|0.576606,0.0132187
N6549|9804|0.115906,N6546|2276|0.929384,0.014064
N6509|12645|0.085703,N6510|4217|0.876425,0.0115382
N6108|8471|0.613854,N6109|2011|0.518689,0.00906677
N5996|13333|0.376068,N5995|9408|0.807883,0.00491902
N6454|5998|0.875053,N6455|2873|0.482726,0.0115318
N6185|4158|0.503372,N6184|12726|0.82252,0.0115305
N6232|2578|0.238673,N6228|9893|0.360438,0.0140693
N6232|2578|0.238673,N6234|1402|0.276955,0.0115483
N6121|12563|0.240804,N6120|3675|0.231339,0.0115672
N6218|11800|0.216695,N6217|13297|0.19141,0.00245167
N6243|7629|0.642407,N6242|4786|0.406801,0.0107052
N6111|3344|0.351049,N6112|6448|0.756793,0.00491527
N6333|3237|0.228933,N6334|15007|0.656712,0.013225
N6333|3237|0.228933,N6331|11721|0.516773,0.01491
N6115|6998|0.818926,N6118|6296|0.14689,0.0107464
N6115|6998|0.818926,N6119|14983|0.4978,0.00989106
N6115|6998|0.818926,N6117|1600|0.442285,0.011529
N6236|6922|0.436536,N6237|14665|0.505079,0.00990604
N6180|13174|0.443455,N6179|8549|0.369918,0.00742149
N6536|13428|0.619899,N6535|5913|0.924894,0.0140466
N6163|7141|0.225529,N6164|8916|0.141724,0.0123935
N5990|8442|0.339536,N5989|7119|0.572092,0.00738919
N6074|12180|0.608517,N6073|10560|0.773471,0.0107173
N6074|12180|0.608517,N6076|12931|0.039197,0.0148777
N6570|7351|0.694012,N6567|3332|0.791348,0.0148881
N6570|7351|0.694012,N6568|12119|0.144968,0.00738924
N6570|7351|0.694012,N6569|12828|0.398171,0.00738345
N6087|14018|0.81355,N6086|5879|0.32235,0.00988176
N6056|8582|0.209235,N6057|6244|0.810053,0.0115206
N6156|14285|0.493535,N6155|8938|0.481397,0.00656456
N6390|13285|0.761467,N6391|5539|0.885486,0.0140839
N6297|3438|0.857421,N6294|11387|0.008668,0.0115709
N6092|13119|0.497758,N6095|6832|0.961566,0.0131843
N6092|13119|0.497758,N6093|12358|0.005407,0.00327021
N6399|11581|0.809825,N6398|12129|0.231999,0.00657077
N6529|1527|0.515405,N6530|2561|0.827041,0.00245346
N6261|8477|0.178938,N6262|1874|0.678568,0.0082223
N6006|2488|0.988836,N6007|2956|0.302516,0.00327389
N6544|6236|0.942523,N6541|10264|0.31633,0.012365
N6544|6236|0.942523,N6542|15256|0.765347,0.0132045
N6255|15338|0.809066,N6256|9578|0.555272,0.00245811
N6126|3075|0.44485,N6127|2413|0.754179,0.0049389
N6146|6664|0.396028,N6147|3055|0.624217,0.0024516
N6146|6664|0.396028,N6144|14825|0.673113,0.0123599
N6146|6664|0.396028,N6143|8919|0.632983,0.00903624
N6146|6664|0.396028,N6148|8763|0.084997,0.011515
N6257|7364|0.892572,N6258|7491|0.03009,0.000817209
N6532|11678|0.044284,N6533|8249|0.674217,0.00657914
N6595|5029|0.100813,N6594|8604|0.374396,0.00245454
N6150|13154|0.176583,N6149|4267|0.450268,0.00740815
N6577|2142|0.456457,N6578|6415|0.561763,0.000816889
N6552|10792|0.060735,N6551|5569|0.779541,0.0140597
N6135|1606|0.7609,N6134|7952|0.183726,0.00491698
N6565|8695|0.468906,N6562|5135|0.516091,0.0132123
N5908|6365|0.842809,N5910|5334|0.714398,0.0148649
N5908|6365|0.842809,N5907|14655|0.04601,0.0107049
N6064|4974|0.336301,N6063|7680|0.608519,0.00903817
N6501|5575|0.180005,N6503|7964|0.140757,0.0149319
N6171|7429|0.991328,N6170|1680|0.873579,0.00409212
N6562|5135|0.516091,N6560|5642|0.948027,0.0107021
N6562|5135|0.516091,N6559|7843|0.903163,0.0107141
N6378|4606|0.516574,N6379|9328|0.552756,0.0123658
N6378|4606|0.516574,N6380|15150|0.957459,0.0132061
N6378|4606|0.516574,N6377|9002|0.73698,0.00738631
N6386|13292|0.93566,N6385|6515|0.555433,0.00990339
N5972|7896|0.95383,N5971|13595|0.623744,0.00906556
N5972|7896|0.95383,N5973|6390|0.055691,0.00492018
N6584|14621|0.066656,N6585|4836|0.901462,0.00987395
N6522|6564|0.154938,N6523|12873|1.7E-5,0.0107126
N6125|11090|0.545897,N6123|9494|0.029211,0.0132012
N6125|11090|0.545897,N6124|2820|0.823778,0.00327531
N6192|4785|0.907395,N6191|5283|0.826105,0.00988932
N6189|4848|0.634708,N6187|7343|0.958955,0.00905868
N6250|5772|0.411839,N6251|3791|0.380938,0.00991046
N6040|9112|0.96601,N6039|6543|0.647705,0.0140533
N6295|7165|0.687239,N6294|11387|0.008668,0.0148962
N6199|4714|1.63E-4,N6198|4041|0.866942,0.00573362
N6017|10431|0.339937,N6016|8864|0.726403,0.0107294
