SN GN count,SN GN total,CN GN count,CN GN total,SN TN count,SN TN total,CN TN count,CN TN total,SN sampled,CN sampled
100,77604,7,77604,2,760,3,760,600,72
143,74004,7,74004,1,833,2,833,603,66
75,52532,2,52532,1,807,2,807,600,71
181,79427,11,79427,4,814,2,814,602,79
89,49449,5,49449,5,811,0,811,605,80
149,76421,5,76421,5,787,4,787,600,73
174,122897,11,122897,4,803,0,803,603,63
100,36937,5,36937,4,815,3,815,600,66
84,44736,3,44736,6,774,6,774,605,93
418,234734,21,234734,2,840,3,840,603,69
197,102810,16,102810,6,818,3,818,603,79
48,35482,8,35482,6,804,3,804,600,86
97,41248,2,41248,3,849,1,849,600,71
422,231450,14,231450,3,812,3,812,602,73
103,84507,8,84507,7,839,0,839,601,69
69,47996,5,47996,4,821,2,821,602,67
260,127754,17,127754,3,857,3,857,602,80
150,76213,2,76213,3,790,2,790,600,64
104,58933,6,58933,2,853,5,853,605,77
176,86600,7,86600,4,856,5,856,602,68
483,230746,11,230746,6,786,2,786,600,74
162,110251,8,110251,2,815,4,815,604,91
359,208702,10,208702,1,844,1,844,600,68
68,61423,13,61423,4,809,6,809,600,79
87,55836,7,55836,4,866,3,866,601,77
438,194270,37,194270,3,833,3,833,600,84
297,135360,19,135360,5,814,3,814,604,76
47,31385,3,31385,6,787,2,787,604,78
58,33349,7,33349,3,794,1,794,602,77
273,152491,9,152491,7,796,3,796,604,78
119,70133,6,70133,4,846,0,846,601,78
97,45526,5,45526,2,754,4,754,600,74
98,49889,4,49889,1,813,2,813,602,79
135,59880,2,59880,7,774,3,774,602,74
328,140920,16,140920,5,863,1,863,605,66
78,50511,8,50511,4,852,2,852,602,70
247,118461,13,118461,3,821,6,821,601,68
153,76444,5,76444,2,837,2,837,605,77
112,51483,3,51483,6,835,3,835,603,79
183,118095,7,118095,8,793,1,793,600,81
293,122438,13,122438,4,764,0,764,600,75
45,23452,3,23452,3,717,1,717,603,70
278,159347,17,159347,2,804,1,804,602,75
267,149580,26,149580,3,807,1,807,605,69
316,135468,14,135468,4,815,0,815,603,70
139,58853,8,58853,8,842,5,842,600,77
131,50214,4,50214,1,768,3,768,601,77
144,95406,3,95406,5,800,2,800,604,68
101,62121,8,62121,2,842,2,842,602,77
212,107215,14,107215,3,772,2,772,601,76
111,82151,8,82151,3,767,2,767,605,69
292,157785,21,157785,1,828,5,828,602,78
1426,725812,61,725812,3,830,6,830,601,83
107,65951,5,65951,4,794,7,794,602,76
426,209286,22,209286,4,805,1,805,601,62
110,62463,4,62463,4,856,5,856,600,72
197,83579,3,83579,4,836,1,836,605,69
57,29836,3,29836,2,799,4,799,601,76
172,80820,4,80820,6,802,4,802,601,78
243,107634,12,107634,4,860,3,860,602,77
338,178202,14,178202,3,777,1,777,602,65
69,28821,5,28821,3,844,3,844,600,76
540,204822,20,204822,3,779,4,779,601,81
74,40357,4,40357,2,791,6,791,602,90
40,23521,2,23521,5,822,2,822,601,72
127,65407,5,65407,3,797,1,797,604,71
99,61198,9,61198,7,855,1,855,600,79
204,104081,14,104081,4,790,3,790,600,77
435,210647,8,210647,6,766,0,766,600,65
101,42935,2,42935,7,812,1,812,605,67
285,135024,8,135024,3,792,4,792,600,72
148,65180,7,65180,4,791,2,791,600,64
87,36346,4,36346,4,765,2,765,605,79
204,81031,17,81031,3,787,5,787,601,81
124,72552,3,72552,2,796,3,796,600,68
220,87675,6,87675,1,800,0,800,602,65
119,65216,6,65216,3,763,6,763,602,81
139,108440,8,108440,2,784,6,784,603,75
100,49630,6,49630,3,824,4,824,601,84
288,136836,11,136836,6,793,1,793,601,74
198,117466,13,117466,4,801,5,801,603,82
162,84263,16,84263,2,756,3,756,602,81
188,96508,11,96508,0,828,5,828,600,94
135,87530,4,87530,3,787,7,787,600,71
122,67451,6,67451,6,777,2,777,601,76
231,126581,15,126581,3,829,5,829,601,81
136,64174,6,64174,6,847,3,847,603,76
81,48762,4,48762,5,826,1,826,601,78
380,202130,12,202130,3,800,0,800,602,67
185,125184,17,125184,4,778,1,778,602,67
199,116766,8,116766,6,836,1,836,600,70
280,127776,22,127776,3,790,6,790,604,86
182,145497,8,145497,4,808,2,808,605,75
417,235445,15,235445,0,837,1,837,604,68
318,141985,6,141985,6,769,3,769,603,74
161,72823,2,72823,4,780,3,780,605,64
219,180370,44,180370,2,836,4,836,605,80
154,87296,10,87296,3,813,3,813,600,77
154,94811,9,94811,6,788,1,788,605,72
143,66295,8,66295,8,820,0,820,602,70
120,80609,12,80609,7,822,1,822,603,71
146,81801,15,81801,7,822,4,822,602,75
258,165512,17,165512,7,821,2,821,603,72
129,62578,11,62578,2,785,4,785,602,76
132,55330,6,55330,2,802,5,802,600,74
190,113661,9,113661,4,829,1,829,600,78
115,97797,12,97797,3,859,4,859,604,81
85,44905,2,44905,3,811,3,811,600,83
60,45209,3,45209,3,819,1,819,600,68
209,103551,9,103551,5,829,0,829,603,69
182,85702,16,85702,3,760,3,760,604,78
153,102438,7,102438,4,833,4,833,601,75
183,123185,10,123185,3,813,4,813,604,80
67,46222,13,46222,4,846,2,846,601,74
83,49614,16,49614,0,853,4,853,603,81
191,116149,9,116149,3,796,1,796,601,71
189,119838,8,119838,5,773,4,773,600,67
172,96570,18,96570,8,838,6,838,603,78
103,59050,4,59050,2,813,3,813,605,72
209,103353,8,103353,5,755,2,755,605,72
195,76544,3,76544,2,852,1,852,603,67
107,49597,4,49597,4,834,2,834,601,72
171,85604,6,85604,3,812,2,812,603,73
375,212737,17,212737,3,796,3,796,604,73
141,80125,10,80125,7,786,2,786,600,69
48,33511,2,33511,2,833,3,833,605,73
144,68420,8,68420,5,829,3,829,600,82
259,99611,5,99611,3,770,1,770,602,72
287,156568,16,156568,1,759,3,759,601,75
66,51005,1,51005,3,812,2,812,601,75
143,62664,5,62664,4,800,0,800,603,71
202,113152,27,113152,1,767,3,767,601,80
702,299976,42,299976,4,789,2,789,605,79
191,88291,13,88291,8,830,2,830,600,77
88,44979,6,44979,6,789,6,789,602,72
97,50926,3,50926,2,844,3,844,603,81
177,86568,7,86568,5,851,4,851,604,80
123,96812,8,96812,8,801,4,801,600,73
137,81290,5,81290,3,781,1,781,601,77
82,52777,5,52777,2,807,3,807,602,69
117,54348,3,54348,7,821,1,821,600,66
266,111777,19,111777,2,794,4,794,601,86
61,40277,5,40277,3,797,5,797,602,77
98,64433,3,64433,4,824,3,824,602,86
155,72154,9,72154,2,802,3,802,604,74
88,55620,8,55620,4,829,3,829,601,79
142,85762,11,85762,4,852,2,852,600,74
109,49300,4,49300,9,826,2,826,604,84
54,44098,4,44098,6,783,0,783,601,76
155,78335,4,78335,10,859,5,859,604,69
289,96125,11,96125,4,791,1,791,602,79
259,146687,15,146687,2,831,0,831,603,73
188,78290,2,78290,2,816,2,816,603,70
407,163890,10,163890,5,803,2,803,603,69
103,46584,2,46584,4,765,3,765,603,75
74,34371,0,34371,6,772,3,772,603,76
516,280854,20,280854,5,815,2,815,600,87
125,60134,7,60134,5,882,3,882,601,84
75,55499,6,55499,5,852,1,852,600,73
83,48574,2,48574,1,799,5,799,604,83
120,81199,11,81199,4,797,4,797,603,72
196,85300,5,85300,4,823,5,823,602,77
79,44624,3,44624,6,801,1,801,601,69
51,41725,5,41725,4,771,4,771,604,79
135,91830,11,91830,1,813,2,813,600,77
68,50072,3,50072,6,796,1,796,603,68
317,145176,14,145176,2,786,4,786,601,88
68,25523,5,25523,3,773,4,773,600,70
185,143622,17,143622,4,797,3,797,601,80
110,52612,6,52612,3,772,2,772,604,70
101,43066,6,43066,3,807,1,807,605,79
114,60975,6,60975,2,803,4,803,602,71
92,60430,12,60430,4,737,4,737,600,79
96,49712,4,49712,5,842,1,842,602,78
178,96097,3,96097,3,826,2,826,602,71
93,80084,9,80084,1,785,4,785,601,78
288,151734,20,151734,9,797,2,797,603,70
157,107133,11,107133,1,754,1,754,601,68
216,129978,13,129978,6,797,3,797,600,75
29,34701,2,34701,5,787,1,787,605,80
179,141676,31,141676,5,782,4,782,601,88
994,514969,40,514969,5,846,3,846,601,82
151,69865,8,69865,4,775,4,775,603,82
278,164064,10,164064,6,782,2,782,601,73
74,42099,4,42099,3,753,0,753,604,61
152,74838,8,74838,7,822,3,822,603,82
310,134598,8,134598,5,787,1,787,603,75
138,87151,16,87151,5,827,4,827,601,67
150,95210,25,95210,4,798,3,798,604,79
160,92646,11,92646,4,811,2,811,600,77
