SN GN count,SN GN total,CN GN count,CN GN total,SN TN count,SN TN total,CN TN count,CN TN total,SN sampled,CN sampled
1493,136529,78,136529,26,845,7,845,1558,147
669,92893,47,92893,14,819,2,819,1286,123
1220,152615,47,152615,16,818,3,818,1307,132
1362,111392,18,111392,34,788,1,788,1644,125
1807,167559,30,167559,24,811,7,811,1432,133
1784,185757,51,185757,20,824,7,824,1458,131
813,73027,18,73027,27,860,5,860,1405,124
417,36142,17,36142,24,824,9,824,1442,156
2958,243479,106,243479,24,730,4,730,1506,150
577,66903,17,66903,14,774,6,774,1403,130
2452,223149,104,223149,23,842,6,842,1523,151
1950,131691,54,131691,27,805,11,805,1653,158
1169,119066,23,119066,30,829,2,829,1346,125
602,48776,9,48776,17,830,7,830,1446,120
875,69283,14,69283,25,853,6,853,1535,140
699,57387,25,57387,22,802,11,802,1452,136
472,41705,11,41705,16,785,3,785,1485,119
799,65363,12,65363,31,829,5,829,1567,120
832,62231,16,62231,18,771,3,771,1559,137
1468,94674,25,94674,32,794,4,794,1592,127
739,67702,13,67702,23,760,3,760,1532,134
812,78658,28,78658,28,795,1,795,1401,123
494,48549,14,48549,22,819,4,819,1481,131
678,70314,34,70314,21,744,9,744,1401,142
558,61370,14,61370,17,812,6,812,1359,152
1015,83302,28,83302,15,763,2,763,1457,135
366,36034,9,36034,30,847,6,847,1392,129
2317,131812,50,131812,28,832,8,832,1845,148
638,47038,8,47038,19,786,5,786,1364,127
436,43100,6,43100,20,807,3,807,1493,127
4323,381575,139,381575,32,795,6,795,1442,135
960,76579,43,76579,17,805,5,805,1589,128
623,102372,38,102372,25,829,9,829,1224,132
1451,131288,29,131288,18,824,5,824,1383,126
1147,102676,23,102676,22,785,8,785,1395,139
1406,131002,24,131002,21,759,6,759,1436,137
1045,90733,19,90733,18,795,3,795,1720,139
842,86424,18,86424,15,766,3,766,1377,129
820,79534,39,79534,18,777,8,777,1432,142
1593,111370,25,111370,36,815,6,815,1602,129
402,40844,23,40844,23,798,5,798,1381,145
906,91165,33,91165,25,778,7,778,1439,135
1053,84821,26,84821,19,828,6,828,1557,143
3628,334609,87,334609,20,749,5,749,1475,134
373,38525,14,38525,25,825,3,825,1628,125
829,76628,27,76628,14,818,10,818,1417,137
731,69479,22,69479,16,807,2,807,1487,129
799,75906,15,75906,21,830,4,830,1482,146
531,39657,13,39657,32,805,5,805,1664,140
832,57117,14,57117,27,830,4,830,1617,131
1348,102016,21,102016,21,828,0,828,1510,131
1064,89952,33,89952,18,831,6,831,1365,147
546,50907,16,50907,17,817,5,817,1508,124
2233,196837,64,196837,23,814,2,814,1509,136
649,65136,15,65136,23,799,4,799,1543,132
2612,219340,82,219340,22,805,6,805,1595,138
741,75691,16,75691,14,852,8,852,1380,144
1579,213398,85,213398,16,830,3,830,1242,145
1419,113120,33,113120,26,868,7,868,1647,132
722,87826,25,87826,22,809,4,809,1392,135
920,100208,38,100208,14,755,4,755,1350,146
620,77075,28,77075,17,779,7,779,1373,136
462,35195,16,35195,26,835,6,835,1636,134
557,61092,21,61092,19,785,6,785,1351,135
643,49143,19,49143,30,837,6,837,1547,136
1273,148447,66,148447,10,834,7,834,1330,143
1443,138726,40,138726,24,792,6,792,1415,145
1896,124283,36,124283,37,787,6,787,1636,133
2118,179378,82,179378,25,819,3,819,1521,133
1058,86812,19,86812,23,816,6,816,1521,144
393,39779,17,39779,21,805,3,805,1392,125
848,69944,15,69944,33,799,7,799,1599,147
2756,195059,62,195059,33,803,4,803,1615,126
1351,135877,22,135877,12,770,5,770,1353,132
1003,66120,17,66120,30,817,5,817,1682,129
1429,140594,62,140594,15,794,5,794,1444,134
647,64702,26,64702,12,773,3,773,1433,126
836,82794,26,82794,17,836,9,836,1352,152
1057,114381,46,114381,17,760,4,760,1310,139
604,55687,12,55687,29,868,9,868,1384,144
3267,233332,41,233332,33,784,2,784,1632,117
1327,133467,35,133467,19,745,7,745,1443,142
707,70343,19,70343,23,849,9,849,1475,153
703,63273,14,63273,26,801,9,801,1471,138
989,84807,17,84807,21,790,3,790,1461,125
766,52793,26,52793,39,787,3,787,1662,139
1814,145522,18,145522,23,832,4,832,1477,123
1993,149062,32,149062,27,854,6,854,1594,133
333,34608,8,34608,19,775,4,775,1388,123
871,74968,24,74968,16,792,4,792,1458,125
376,41167,15,41167,16,828,7,828,1385,141
1040,124947,26,124947,20,798,6,798,1356,137
861,87026,30,87026,18,838,2,838,1496,141
916,99126,36,99126,17,839,7,839,1424,135
748,83111,39,83111,27,828,1,828,1355,132
842,64536,27,64536,26,779,2,779,1550,133
1782,130927,33,130927,23,832,1,832,1515,118
1664,113572,26,113572,24,783,6,783,1690,127
721,64491,14,64491,19,800,5,800,1431,129
756,66481,19,66481,17,808,4,808,1400,130
642,79032,15,79032,22,785,3,785,1376,125
480,48839,11,48839,15,840,6,840,1262,133
1641,228713,65,228713,10,857,4,857,1101,129
1184,110820,23,110820,22,787,6,787,1531,139
2113,201475,57,201475,13,835,6,835,1589,133
1389,108215,39,108215,32,845,5,845,1636,132
621,56533,13,56533,29,795,1,795,1438,128
703,60202,23,60202,16,836,3,836,1468,129
321,29466,8,29466,20,786,9,786,1548,137
778,69776,25,69776,24,782,7,782,1599,140
4292,404164,196,404164,26,824,3,824,1541,146
1057,111880,47,111880,19,818,7,818,1418,132
533,53379,18,53379,21,832,7,832,1431,127
927,87450,15,87450,23,809,3,809,1432,135
1562,133409,32,133409,21,837,3,837,1451,133
813,55013,9,55013,28,781,3,781,1652,120
4641,316668,89,316668,31,845,5,845,1681,150
934,115444,46,115444,21,773,6,773,1360,145
475,44196,7,44196,16,808,7,808,1401,137
1137,93565,27,93565,24,757,6,757,1573,144
574,47147,18,47147,29,833,5,833,1554,129
859,115225,34,115225,19,824,6,824,1336,136
517,61712,18,61712,22,808,5,808,1359,132
549,64163,13,64163,14,813,4,813,1369,126
502,39679,14,39679,26,816,2,816,1511,145
866,86206,24,86206,25,860,6,860,1361,142
699,70891,24,70891,24,758,2,758,1594,130
650,67252,13,67252,18,795,6,795,1445,138
567,67013,27,67013,18,858,5,858,1312,122
1405,147866,47,147866,17,790,7,790,1428,154
2368,232458,70,232458,16,805,4,805,1461,136
308,38824,13,38824,16,828,8,828,1343,132
806,83324,38,83324,15,794,8,794,1455,146
564,50499,19,50499,20,839,3,839,1537,128
2754,278226,103,278226,14,839,6,839,1386,134
1068,90473,35,90473,18,775,5,775,1575,139
1090,114738,44,114738,16,785,2,785,1434,130
574,51140,15,51140,16,779,2,779,1560,141
1258,97530,43,97530,31,800,4,800,1577,151
1062,80532,21,80532,29,809,6,809,1586,123
1890,142301,37,142301,23,810,10,810,1528,144
1261,102791,40,102791,23,840,5,840,1553,136
566,50481,15,50481,27,822,7,822,1482,143
425,51498,14,51498,11,813,2,813,1223,128
1829,150195,28,150195,23,786,5,786,1603,139
428,32658,9,32658,38,831,9,831,1645,140
1907,165083,57,165083,20,830,4,830,1397,138
1343,87950,21,87950,26,824,3,824,1682,127
1290,133277,25,133277,18,766,5,766,1508,145
1656,175583,53,175583,16,836,2,836,1441,130
642,76992,29,76992,18,820,5,820,1357,141
1333,141808,85,141808,21,829,6,829,1442,135
567,50020,11,50020,14,841,3,841,1411,130
746,57502,18,57502,22,834,8,834,1552,140
437,36557,10,36557,24,786,9,786,1728,133
979,69893,16,69893,23,795,4,795,1534,126
449,35576,4,35576,28,812,5,812,1548,127
3882,273269,81,273269,26,803,7,803,1554,155
1429,71427,12,71427,34,795,3,795,1807,129
448,59062,18,59062,17,790,8,790,1365,139
1485,151350,49,151350,16,799,5,799,1397,126
1091,80140,11,80140,23,807,5,807,1512,129
1293,115420,21,115420,18,811,7,811,1320,129
6848,494983,227,494983,26,769,8,769,1594,137
479,47306,10,47306,25,771,5,771,1370,134
960,90251,38,90251,17,822,4,822,1391,141
563,42305,21,42305,16,730,7,730,1569,141
2223,113327,31,113327,31,845,6,845,1850,135
1413,101899,20,101899,27,823,4,823,1548,143
589,47979,14,47979,27,817,5,817,1593,141
510,46253,17,46253,24,775,8,775,1413,135
818,50907,8,50907,23,796,9,796,1530,139
877,60626,9,60626,23,839,6,839,1549,147
695,63026,26,63026,19,798,2,798,1546,133
1113,73295,19,73295,24,753,3,753,1614,137
1448,148378,17,148378,29,855,7,855,1459,146
785,75508,22,75508,18,795,5,795,1489,140
1256,158453,41,158453,13,795,4,795,1224,139
1169,118015,13,118015,19,845,6,845,1303,138
12670,1197056,432,1197056,18,790,7,790,1473,131
2063,171386,51,171386,31,821,3,821,1517,128
3408,373138,171,373138,18,819,2,819,1388,136
2447,153039,48,153039,22,802,8,802,1632,132
231,40871,9,40871,4,792,3,792,1157,118
654,55190,19,55190,23,782,5,782,1563,145
