SN GN count,SN GN total,CN GN count,CN GN total,SN TN count,SN TN total,CN TN count,CN TN total,SN sampled,CN sampled
5587,136529,242,136529,65,845,9,845,2966,309
3531,92893,151,92893,73,819,14,819,2857,319
6689,152615,216,152615,81,818,18,818,3074,302
4419,111392,180,111392,74,788,16,788,3046,307
7677,167559,211,167559,65,811,12,811,2948,292
8498,185757,318,185757,102,824,7,824,3214,290
3372,73027,112,73027,77,860,18,860,3035,305
2116,36142,54,36142,77,824,12,824,3069,292
11615,243479,419,243479,81,730,8,730,3111,295
2940,66903,75,66903,85,774,4,774,3214,268
9105,223149,295,223149,73,842,20,842,2753,304
6060,131691,205,131691,58,805,6,805,2761,276
5934,119066,218,119066,94,829,9,829,3154,291
1761,48776,102,48776,64,830,16,830,2789,296
3236,69283,92,69283,91,853,15,853,3037,300
2963,57387,113,57387,88,802,8,802,3082,303
1810,41705,114,41705,65,785,11,785,2976,296
3351,65363,93,65363,83,829,16,829,3134,298
3024,62231,66,62231,71,771,9,771,3086,275
4539,94674,166,94674,73,794,9,794,2992,291
3168,67702,117,67702,73,760,10,760,2913,299
4211,78658,132,78658,96,795,10,795,3205,306
2276,48549,68,48549,80,819,7,819,3049,282
4345,70314,96,70314,98,744,12,744,3363,298
2327,61370,87,61370,75,812,13,812,2814,301
3755,83302,115,83302,64,763,11,763,2886,301
1614,36034,60,36034,83,847,14,847,2934,317
6132,131812,181,131812,84,832,10,832,2988,283
2128,47038,59,47038,77,786,12,786,2860,313
2181,43100,67,43100,93,807,9,807,3106,291
17755,381575,377,381575,89,795,12,795,3019,300
2888,76579,95,76579,61,805,3,805,2772,286
4840,102372,206,102372,86,829,17,829,2938,293
5366,131288,194,131288,65,824,8,824,2774,308
4888,102676,140,102676,76,785,12,785,3111,278
5677,131002,167,131002,79,759,12,759,3116,291
4890,90733,139,90733,79,795,9,795,3157,304
3862,86424,96,86424,76,766,9,766,3109,288
3478,79534,144,79534,87,777,16,777,3094,302
4754,111370,153,111370,64,815,16,815,2835,301
1452,40844,57,40844,70,798,9,798,2861,277
4121,91165,160,91165,75,778,15,778,2954,296
4369,84821,147,84821,77,828,10,828,3256,303
16110,334609,645,334609,77,749,13,749,2919,325
1835,38525,76,38525,93,825,16,825,3098,326
3192,76628,134,76628,75,818,10,818,2949,282
2453,69479,112,69479,58,807,6,807,2729,300
3724,75906,111,75906,74,830,17,830,3045,305
1491,39657,66,39657,65,805,13,805,2946,303
2585,57117,54,57117,87,830,15,830,2950,301
4472,102016,164,102016,79,828,15,828,3007,311
4857,89952,124,89952,80,831,18,831,3105,307
1669,50907,74,50907,71,817,10,817,2768,302
8011,196837,222,196837,87,814,7,814,2995,272
3419,65136,60,65136,83,799,13,799,3136,307
10302,219340,387,219340,75,805,10,805,3028,287
3903,75691,148,75691,97,852,12,852,3131,302
7970,213398,245,213398,73,830,11,830,2878,281
5453,113120,201,113120,97,868,9,868,3107,299
4394,87826,109,87826,78,809,7,809,3056,276
4919,100208,148,100208,67,755,13,755,2931,311
3402,77075,141,77075,75,779,13,779,3048,286
1858,35195,60,35195,91,835,15,835,3127,294
2981,61092,100,61092,73,785,23,785,3016,325
2070,49143,48,49143,86,837,7,837,3025,294
5916,148447,186,148447,81,834,16,834,2988,305
5467,138726,142,138726,81,792,7,792,2824,270
6484,124283,209,124283,94,787,10,787,3141,324
7853,179378,256,179378,83,819,10,819,3044,317
3434,86812,104,86812,71,816,15,816,2838,295
1792,39779,59,39779,89,805,8,805,3051,298
2742,69944,116,69944,68,799,10,799,2849,288
8179,195059,401,195059,74,803,8,803,2836,292
6627,135877,177,135877,76,770,13,770,2996,308
3026,66120,114,66120,89,817,12,817,3015,300
6026,140594,215,140594,80,794,13,794,2969,322
2587,64702,101,64702,70,773,13,773,2932,307
4791,82794,108,82794,81,836,9,836,3124,281
5207,114381,160,114381,76,760,8,760,3023,294
2693,55687,81,55687,94,868,16,868,3032,311
8606,233332,343,233332,82,784,16,784,2927,305
6358,133467,182,133467,93,745,12,745,3202,299
3394,70343,128,70343,83,849,17,849,2979,293
2697,63273,103,63273,72,801,7,801,2877,279
4134,84807,141,84807,72,790,21,790,3096,317
1935,52793,68,52793,74,787,10,787,2744,294
6184,145522,178,145522,74,832,16,832,2987,277
6601,149062,206,149062,81,854,12,854,2915,291
1493,34608,79,34608,80,775,9,775,2956,284
3654,74968,182,74968,58,792,13,792,3001,325
137,41167,50,41167,5,828,20,828,800,309
362,124947,186,124947,7,798,13,798,799,294
4857,87026,170,87026,89,838,7,838,3286,314
4118,99126,131,99126,82,839,9,839,2881,295
3275,83111,177,83111,73,828,8,828,2717,311
2821,64536,116,64536,87,779,7,779,2967,289
5469,130927,214,130927,65,832,11,832,2809,310
5982,113572,209,113572,91,783,6,783,3193,279
2561,64491,93,64491,90,800,17,800,2938,310
