SN GN count,SN GN total,CN GN count,CN GN total,SN TN count,SN TN total,CN TN count,CN TN total,SN sampled,CN sampled
192,77604,4,77604,5,760,3,760,603,53
152,74004,4,74004,7,833,3,833,602,64
110,52532,5,52532,2,807,1,807,604,53
171,79427,5,79427,2,814,2,814,602,56
116,49449,3,49449,7,811,1,811,603,60
140,76421,7,76421,9,787,1,787,605,74
287,122897,4,122897,5,803,0,803,602,51
71,36937,7,36937,3,815,3,815,605,79
126,44736,5,44736,3,774,4,774,600,61
351,234734,18,234734,1,840,2,840,601,60
221,102810,4,102810,4,818,1,818,600,51
80,35482,3,35482,3,804,1,804,601,61
86,41248,8,41248,4,849,1,849,601,60
547,231450,12,231450,7,812,2,812,600,66
234,84507,6,84507,5,839,4,839,602,65
120,47996,1,47996,5,821,2,821,600,61
284,127754,10,127754,4,857,4,857,601,64
125,76213,5,76213,4,790,6,790,604,70
134,58933,0,58933,9,853,3,853,601,59
262,86600,5,86600,8,856,1,856,601,69
425,230746,10,230746,3,786,3,786,600,56
202,110251,18,110251,7,815,0,815,604,54
327,208702,5,208702,5,844,1,844,603,62
106,61423,6,61423,4,809,3,809,601,67
77,55836,0,55836,4,866,1,866,602,59
340,194270,8,194270,5,833,3,833,600,64
317,135360,2,135360,7,814,0,814,600,53
51,31385,1,31385,2,787,0,787,602,59
65,33349,5,33349,5,794,5,794,602,72
379,152491,3,152491,2,796,2,796,603,56
133,70133,11,70133,7,846,3,846,605,71
90,45526,3,45526,1,754,3,754,604,57
141,49889,3,49889,5,813,4,813,605,61
107,59880,1,59880,9,774,2,774,602,56
324,140920,5,140920,5,863,1,863,601,58
95,50511,1,50511,3,852,2,852,602,56
218,118461,8,118461,3,821,4,821,602,64
179,76444,4,76444,11,837,0,837,604,58
78,51483,4,51483,5,835,0,835,601,46
314,118095,4,118095,5,793,2,793,605,68
234,122438,9,122438,3,764,4,764,602,62
40,23452,1,23452,3,717,0,717,601,57
330,159347,11,159347,9,804,3,804,603,67
277,149580,7,149580,7,807,3,807,602,57
234,135468,11,135468,7,815,3,815,605,68
142,58853,3,58853,5,842,2,842,600,61
140,50214,2,50214,6,768,2,768,600,60
202,95406,5,95406,7,800,3,800,601,62
166,62121,1,62121,9,842,4,842,604,55
243,107215,13,107215,2,772,1,772,601,63
217,82151,8,82151,6,767,3,767,600,59
307,157785,6,157785,12,828,0,828,605,55
1583,725812,39,725812,5,830,3,830,604,71
168,65951,3,65951,7,794,4,794,605,69
484,209286,9,209286,5,805,1,805,603,55
114,62463,6,62463,7,856,2,856,601,52
218,83579,4,83579,5,836,4,836,603,62
65,29836,8,29836,1,799,6,799,603,64
161,80820,6,80820,4,802,2,802,603,61
318,107634,8,107634,2,860,1,860,604,57
354,178202,5,178202,3,777,4,777,604,59
50,28821,2,28821,10,844,4,844,604,68
470,204822,7,204822,3,779,2,779,602,59
91,40357,0,40357,5,791,4,791,602,57
53,23521,1,23521,7,822,1,822,600,56
132,65407,11,65407,4,797,1,797,600,59
151,61198,2,61198,7,855,2,855,604,67
236,104081,5,104081,5,790,1,790,600,50
436,210647,8,210647,2,766,1,766,603,49
93,42935,5,42935,7,812,3,812,601,60
313,135024,6,135024,4,792,1,792,605,54
136,65180,9,65180,3,791,3,791,600,55
73,36346,3,36346,2,765,3,765,601,53
170,81031,5,81031,5,787,3,787,605,60
157,72552,2,72552,9,796,2,796,601,53
231,87675,6,87675,2,800,1,800,602,59
147,65216,0,65216,3,763,4,763,602,65
236,108440,1,108440,10,784,4,784,601,59
154,49630,4,49630,5,824,2,824,600,65
215,136836,5,136836,7,793,2,793,605,59
223,117466,7,117466,4,801,2,801,600,63
236,84263,2,84263,6,756,3,756,604,64
181,96508,8,96508,6,828,1,828,605,61
175,87530,4,87530,4,787,4,787,603,67
181,67451,2,67451,1,777,2,777,604,50
229,126581,7,126581,6,829,3,829,603,61
123,64174,2,64174,4,847,2,847,604,59
96,48762,7,48762,4,826,3,826,604,59
397,202130,11,202130,5,800,0,800,602,57
261,125184,4,125184,3,778,0,778,605,55
254,116766,7,116766,7,836,1,836,600,58
223,127776,16,127776,5,790,3,790,604,54
477,145497,4,145497,4,808,4,808,601,60
371,235445,7,235445,5,837,3,837,604,57
253,141985,10,141985,7,769,2,769,601,62
134,72823,2,72823,4,780,3,780,601,55
408,180370,6,180370,7,836,1,836,605,50
263,87296,4,87296,5,813,0,813,600,63
176,94811,9,94811,3,788,3,788,603,63
140,66295,2,66295,4,820,3,820,603,56
120,80609,6,80609,4,822,1,822,605,61
178,81801,6,81801,5,822,1,822,602,67
332,165512,13,165512,3,821,5,821,602,68
110,62578,2,62578,7,785,0,785,600,53
140,55330,5,55330,5,802,2,802,601,62
187,113661,8,113661,7,829,5,829,601,66
255,97797,6,97797,2,859,3,859,602,63
87,44905,2,44905,4,811,7,811,600,69
104,45209,3,45209,3,819,1,819,601,56
253,103551,9,103551,5,829,5,829,600,63
196,85702,5,85702,5,760,3,760,604,64
208,102438,3,102438,2,833,0,833,604,62
295,123185,7,123185,5,813,2,813,603,60
80,46222,3,46222,8,846,2,846,604,60
169,49614,5,49614,8,853,0,853,602,55
291,116149,5,116149,5,796,0,796,601,55
215,119838,13,119838,2,773,5,773,605,71
175,96570,9,96570,3,838,2,838,605,51
109,59050,4,59050,7,813,3,813,600,61
242,103353,6,103353,0,755,1,755,600,56
157,76544,13,76544,7,852,8,852,602,69
91,49597,5,49597,8,834,3,834,605,58
174,85604,3,85604,8,812,3,812,604,60
504,212737,7,212737,10,796,1,796,601,58
215,80125,5,80125,1,786,3,786,604,64
54,33511,3,33511,4,833,3,833,601,57
149,68420,5,68420,2,829,3,829,602,68
170,99611,6,99611,2,770,2,770,605,56
283,156568,11,156568,8,759,2,759,603,77
96,51005,2,51005,6,812,1,812,600,55
166,62664,6,62664,3,800,2,800,602,70
234,113152,5,113152,7,767,2,767,600,60
578,299976,22,299976,2,789,3,789,604,65
218,88291,10,88291,8,830,7,830,603,61
76,44979,4,44979,4,789,0,789,604,63
109,50926,8,50926,3,844,2,844,604,62
168,86568,4,86568,6,851,1,851,604,59
261,96812,9,96812,2,801,0,801,605,61
250,81290,5,81290,1,781,3,781,601,57
132,52777,6,52777,7,807,2,807,601,62
88,54348,4,54348,3,821,4,821,602,73
240,111777,17,111777,6,794,3,794,605,57
67,40277,7,40277,2,797,1,797,603,56
162,64433,4,64433,4,824,4,824,600,66
167,72154,2,72154,8,802,0,802,601,57
115,55620,6,55620,3,829,1,829,600,56
166,85762,4,85762,6,852,1,852,600,59
96,49300,1,49300,4,826,2,826,601,56
105,44098,3,44098,10,783,1,783,605,55
205,78335,3,78335,8,859,0,859,600,55
265,96125,5,96125,6,791,4,791,600,76
260,146687,5,146687,2,831,2,831,601,59
193,78290,10,78290,3,816,4,816,602,62
369,163890,9,163890,10,803,3,803,601,67
60,46584,3,46584,3,765,2,765,600,56
75,34371,3,34371,3,772,1,772,605,57
549,280854,17,280854,8,815,3,815,605,59
110,60134,4,60134,1,882,4,882,602,67
106,55499,4,55499,6,852,1,852,602,56
98,48574,5,48574,8,799,0,799,603,55
160,81199,7,81199,3,797,5,797,603,64
222,85300,7,85300,5,823,2,823,602,66
95,44624,2,44624,3,801,4,801,601,60
74,41725,4,41725,4,771,3,771,602,62
172,91830,3,91830,4,813,2,813,600,68
123,50072,4,50072,7,796,2,796,600,60
403,145176,9,145176,6,786,2,786,604,55
40,25523,2,25523,7,773,1,773,602,55
279,143622,10,143622,3,797,3,797,605,66
111,52612,2,52612,3,772,1,772,602,70
106,43066,5,43066,5,807,5,807,605,59
140,60975,3,60975,6,803,0,803,605,64
110,60430,5,60430,4,737,1,737,605,62
116,49712,2,49712,3,842,3,842,600,54
205,96097,4,96097,4,826,2,826,600,60
147,80084,6,80084,6,785,1,785,603,63
379,151734,19,151734,6,797,4,797,604,58
228,107133,8,107133,7,754,1,754,604,60
258,129978,11,129978,5,797,2,797,601,55
69,34701,5,34701,5,787,1,787,605,53
269,141676,8,141676,8,782,0,782,603,48
1403,514969,31,514969,4,846,2,846,602,62
166,69865,5,69865,2,775,2,775,603,54
437,164064,14,164064,3,782,0,782,605,61
104,42099,1,42099,4,753,3,753,602,55
181,74838,3,74838,5,822,3,822,601,72
345,134598,8,134598,8,787,3,787,602,59
182,87151,2,87151,4,827,1,827,600,50
254,95210,9,95210,6,798,1,798,602,62
207,92646,8,92646,3,811,2,811,600,50
83,39882,4,39882,6,803,3,803,604,53
499,152941,13,152941,2,821,2,821,605,67
153,63505,6,63505,4,820,4,820,604,77
164,96045,14,96045,4,837,2,837,600,56
109,39885,2,39885,10,880,4,880,601,67
61,32060,3,32060,4,823,2,823,604,57
94,42698,1,42698,5,854,4,854,605,61
158,52309,4,52309,6,829,3,829,600,54
289,112578,10,112578,6,847,2,847,605,62
296,155078,14,155078,7,810,0,810,604,46
190,89498,4,89498,12,831,2,831,603,70
196,103344,7,103344,8,806,0,806,605,60
271,173530,11,173530,6,820,5,820,604,62
69,34322,2,34322,3,778,4,778,600,64
147,58194,2,58194,2,827,0,827,601,57
339,196865,12,196865,5,835,4,835,600,62
206,84216,1,84216,6,828,2,828,602,56
194,69000,3,69000,6,809,2,809,603,51
396,141371,6,141371,4,846,0,846,601,56
158,70949,5,70949,4,800,2,800,604,53
114,66795,5,66795,2,857,0,857,600,53
80,41451,5,41451,9,845,4,845,601,63
439,172665,12,172665,6,784,0,784,602,54
80,33586,2,33586,5,826,3,826,605,64
250,145519,6,145519,6,787,1,787,605,52
183,71872,4,71872,5,838,0,838,600,62
437,194412,7,194412,5,835,2,835,605,54
380,178183,6,178183,5,844,4,844,602,58
142,76387,8,76387,7,821,4,821,603,62
205,79901,3,79901,7,859,1,859,600,53
224,99201,7,99201,3,796,1,796,605,55
148,58596,8,58596,3,817,8,817,602,65
211,107050,1,107050,5,739,0,739,601,53
205,84373,4,84373,8,815,3,815,601,63
133,79936,4,79936,10,794,2,794,604,59
678,437969,10,437969,3,761,0,761,603,50
679,392599,19,392599,4,721,4,721,602,63
421,205204,8,205204,1,887,2,887,602,59
335,98777,3,98777,6,811,1,811,600,63
139,53465,2,53465,7,800,2,800,604,59
280,110771,4,110771,1,831,3,831,604,60
245,115490,2,115490,4,833,1,833,603,53
124,58585,4,58585,3,775,3,775,600,62
132,74970,9,74970,1,835,1,835,600,63
116,72957,0,72957,4,811,2,811,601,56
289,156096,14,156096,4,828,1,828,603,53
99,65940,1,65940,2,878,2,878,600,63
178,73513,8,73513,7,831,4,831,600,74
62,32171,6,32171,7,810,5,810,602,74
95,30906,0,30906,4,848,1,848,605,55
247,136158,5,136158,6,800,2,800,600,60
142,81054,6,81054,1,790,3,790,601,73
280,111990,8,111990,6,823,4,823,605,66
88,57353,6,57353,5,825,2,825,601,55
161,94249,5,94249,1,792,1,792,602,57
142,50070,5,50070,7,802,1,802,602,57
582,429908,43,429908,4,786,3,786,601,56
386,169135,17,169135,8,790,1,790,604,61
214,85271,6,85271,6,791,1,791,600,59
101,49386,4,49386,11,848,2,848,603,62
