ID1,ID2,Distance
N5931|2553|0.550338,N5929|13903|0.475201,0.00946683
N6043|9561|0.020763,N6041|14385|0.322975,0.0102632
N5931|2553|0.550338,N5930|7534|0.483268,0.00943911
N5931|2553|0.550338,N5933|11967|0.146828,0.0142268
N6306|9790|0.693626,N6305|12761|0.20114,0.00943735
N6192|4777|0.829805,N6191|15112|0.389032,0.0134559
N6192|4777|0.829805,N6193|4329|0.036734,0.00550067
N5913|8428|0.774969,N5912|13237|0.520647,0.014208
N5913|8428|0.774969,N5911|8500|0.617408,0.0142423
N6430|7076|0.852283,N6432|6886|0.142108,0.0126105
N5913|8428|0.774969,N5910|10913|0.570692,0.0126315
N5913|8428|0.774969,N5909|7796|0.341328,0.0134501
N6430|7076|0.852283,N6431|12208|0.912512,0.0142277
N6061|5633|0.510838,N6062|13765|0.237265,0.0118116
N6061|5633|0.510838,N6060|5179|0.29326,0.0110305
N6100|5966|0.348675,N6099|14133|0.54053,0.00548229
N6100|5966|0.348675,N6106|14812|0.105127,0.0141992
N6100|5966|0.348675,N6107|9844|0.056421,0.0149999
N6124|12023|0.054098,N6122|2745|0.691795,0.00785633
N6124|12023|0.054098,N6121|4616|0.368157,0.00471905
N6124|12023|0.054098,N6123|11377|0.816906,0.00626936
N5974|14642|0.46328,N5969|2285|0.72842,0.0142188
N5974|14642|0.46328,N5971|7502|0.819071,0.0142868
N5974|14642|0.46328,N5972|3629|0.38122,0.011107
N5974|14642|0.46328,N5973|13669|0.810093,0.0118758
N6154|4266|0.408194,N6149|12184|0.744875,0.011812
N6154|4266|0.408194,N6156|8882|0.408727,0.0118165
N6154|4266|0.408194,N6150|12697|0.081324,0.0126227
N6117|5020|0.820311,N6120|9979|0.525273,0.014217
N6154|4266|0.408194,N6152|10644|0.424081,0.0134144
N6154|4266|0.408194,N6155|3892|0.048599,0.013422
N6352|5127|0.894422,N6351|12411|0.516027,0.0007811
N6135|1485|0.280277,N6134|2624|0.339232,0.0110155
N6440|9516|0.219894,N6439|7121|0.170129,0.0094749
N6408|9062|0.317196,N6409|12271|0.469969,0.0134227
N6497|2980|0.831379,N6496|1402|0.272048,0.00313042
N6408|9062|0.317196,N6412|15044|0.911867,0.0142592
N6408|9062|0.317196,N6406|14775|0.274582,0.0142235
N6408|9062|0.317196,N6394|11279|0.654997,0.0134223
N6408|9062|0.317196,N6392|12847|0.543145,0.0134156
N6269|9809|0.579458,N6267|12615|0.452324,0.00469785
N6408|9062|0.317196,N6411|6490|0.437964,0.0118366
N6269|9809|0.579458,N6268|1877|0.108683,0.00548381
N6269|9809|0.579458,N6270|3927|0.56264,0.00705568
N5946|10117|0.826476,N5947|5181|0.483417,0.00156274
N5997|3458|0.355629,N5998|1893|0.659007,0.00628763
N6136|7459|0.790554,N6138|5842|0.234953,0.0118254
N6136|7459|0.790554,N6134|2624|0.339232,0.014208
