SN GN count,SN GN total,CN GN count,CN GN total,SN TN count,SN TN total,CN TN count,CN TN total,SN sampled,CN sampled
164,77604,11,77604,3,760,3,760,603,89
159,74004,12,74004,2,833,3,833,602,97
131,52532,7,52532,7,807,2,807,603,90
152,79427,7,79427,1,814,1,814,603,82
103,49449,6,49449,4,811,2,811,604,93
167,76421,13,76421,4,787,3,787,600,103
248,122897,21,122897,4,803,2,803,604,98
53,36937,0,36937,4,815,2,815,605,87
113,44736,5,44736,5,774,2,774,600,83
510,234734,43,234734,10,840,6,840,600,96
199,102810,21,102810,2,818,6,818,601,103
58,35482,4,35482,3,804,7,804,604,93
77,41248,8,41248,4,849,3,849,603,97
413,231450,15,231450,2,812,2,812,605,85
134,84507,7,84507,4,839,3,839,604,88
94,47996,12,47996,3,821,6,821,600,102
183,127754,7,127754,4,857,4,857,605,91
158,76213,14,76213,3,790,6,790,602,98
131,58933,10,58933,6,853,4,853,601,94
203,86600,11,86600,5,856,5,856,604,108
546,230746,29,230746,3,786,3,786,604,86
189,110251,15,110251,5,815,3,815,605,90
429,208702,29,208702,8,844,7,844,605,94
86,61423,10,61423,3,809,6,809,604,103
79,55836,4,55836,3,866,2,866,604,85
491,194270,21,194270,2,833,6,833,601,94
234,135360,7,135360,3,814,4,814,602,102
58,31385,5,31385,4,787,4,787,605,95
60,33349,4,33349,2,794,4,794,600,95
201,152491,12,152491,7,796,3,796,605,91
168,70133,6,70133,9,846,0,846,601,83
97,45526,6,45526,5,754,3,754,602,88
99,49889,12,49889,2,813,2,813,603,79
108,59880,16,59880,4,774,3,774,600,99
352,140920,27,140920,7,863,3,863,600,95
56,50511,13,50511,3,852,3,852,604,97
190,118461,19,118461,1,821,1,821,603,76
152,76444,9,76444,4,837,3,837,601,93
120,51483,6,51483,2,835,2,835,600,92
210,118095,15,118095,1,793,3,793,604,94
233,122438,32,122438,8,764,3,764,604,92
38,23452,5,23452,6,717,2,717,605,92
336,159347,11,159347,3,804,4,804,602,95
230,149580,34,149580,1,807,0,807,604,88
267,135468,18,135468,4,815,5,815,603,98
97,58853,11,58853,1,842,6,842,600,82
117,50214,7,50214,1,768,6,768,602,99
167,95406,15,95406,6,800,2,800,601,95
108,62121,19,62121,5,842,6,842,600,96
272,107215,10,107215,4,772,0,772,602,81
174,82151,11,82151,6,767,2,767,603,99
258,157785,15,157785,1,828,4,828,601,93
1511,725812,73,725812,7,830,4,830,601,102
90,65951,8,65951,6,794,4,794,602,94
427,209286,15,209286,6,805,3,805,600,86
133,62463,4,62463,2,856,3,856,603,100
176,83579,13,83579,5,836,3,836,600,92
51,29836,6,29836,2,799,3,799,601,91
147,80820,11,80820,4,802,6,802,602,105
263,107634,19,107634,5,860,4,860,604,92
284,178202,16,178202,4,777,5,777,604,91
53,28821,3,28821,2,844,7,844,601,93
351,204822,40,204822,5,779,0,779,601,85
81,40357,9,40357,5,791,6,791,605,96
52,23521,1,23521,5,822,3,822,600,101
160,65407,13,65407,4,797,3,797,604,110
104,61198,4,61198,5,855,5,855,601,96
171,104081,15,104081,9,790,4,790,600,89
484,210647,27,210647,5,766,1,766,604,86
73,42935,4,42935,4,812,3,812,604,95
267,135024,10,135024,3,792,3,792,600,93
96,65180,10,65180,4,791,4,791,601,106
61,36346,5,36346,3,765,3,765,601,91
125,81031,25,81031,5,787,4,787,605,88
122,72552,15,72552,4,796,1,796,601,93
149,87675,13,87675,2,800,1,800,601,91
129,65216,8,65216,3,763,4,763,602,82
168,108440,17,108440,3,784,1,784,603,82
86,49630,11,49630,3,824,3,824,603,100
275,136836,14,136836,4,793,3,793,603,91
176,117466,12,117466,2,801,1,801,601,77
176,84263,12,84263,5,756,3,756,605,96
184,96508,16,96508,4,828,1,828,602,85
140,87530,13,87530,3,787,2,787,605,98
119,67451,10,67451,6,777,2,777,604,86
188,126581,10,126581,4,829,5,829,603,93
101,64174,9,64174,6,847,6,847,600,102
65,48762,7,48762,2,826,7,826,605,107
439,202130,30,202130,5,800,4,800,604,101
226,125184,17,125184,4,778,2,778,602,83
257,116766,18,116766,6,836,2,836,602,88
223,127776,14,127776,2,790,3,790,605,99
212,145497,42,145497,5,808,4,808,602,94
300,235445,31,235445,4,837,6,837,604,102
260,141985,35,141985,4,769,3,769,602,111
142,72823,5,72823,4,780,3,780,600,91
345,180370,31,180370,3,836,1,836,600,85
166,87296,13,87296,5,813,1,813,601,91
149,94811,25,94811,3,788,5,788,600,94
185,66295,10,66295,4,820,3,820,604,95
184,80609,8,80609,5,822,4,822,602,89
236,81801,13,81801,5,822,3,822,601,100
181,165512,29,165512,4,821,6,821,600,100
173,62578,9,62578,5,785,5,785,601,87
119,55330,7,55330,4,802,4,802,601,102
175,113661,21,113661,0,829,3,829,604,89
181,97797,23,97797,7,859,2,859,603,98
90,44905,10,44905,3,811,4,811,600,93
123,45209,5,45209,5,819,1,819,601,87
132,103551,11,103551,8,829,4,829,603,94
177,85702,21,85702,6,760,3,760,603,90
167,102438,10,102438,5,833,7,833,604,88
192,123185,29,123185,3,813,2,813,604,95
53,46222,8,46222,4,846,6,846,602,94
133,49614,4,49614,0,853,5,853,603,92
256,116149,13,116149,3,796,2,796,600,88
282,119838,25,119838,4,773,2,773,601,96
167,96570,10,96570,3,838,3,838,604,100
109,59050,4,59050,3,813,8,813,605,98
200,103353,16,103353,6,755,4,755,605,95
108,76544,20,76544,5,852,6,852,601,99
90,49597,5,49597,7,834,3,834,604,93
138,85604,7,85604,6,812,6,812,601,107
463,212737,32,212737,3,796,3,796,605,88
117,80125,13,80125,1,786,4,786,604,91
38,33511,8,33511,3,833,5,833,601,95
105,68420,8,68420,5,829,4,829,603,99
118,99611,14,99611,7,770,4,770,605,84
154,156568,12,156568,3,759,3,759,601,108
87,51005,9,51005,5,812,0,812,602,82
183,62664,19,62664,2,800,3,800,600,86
223,113152,11,113152,4,767,3,767,600,99
890,299976,66,299976,3,789,0,789,600,95
169,88291,6,88291,2,830,5,830,605,95
98,44979,9,44979,5,789,7,789,601,97
99,50926,8,50926,4,844,8,844,601,106
150,86568,13,86568,14,851,5,851,603,100
192,96812,10,96812,6,801,7,801,600,100
205,81290,7,81290,7,781,4,781,602,94
104,52777,12,52777,4,807,4,807,605,97
124,54348,10,54348,5,821,5,821,600,101
210,111777,17,111777,7,794,4,794,604,88
89,40277,11,40277,5,797,4,797,601,93
108,64433,4,64433,8,824,1,824,600,85
146,72154,9,72154,5,802,2,802,600,96
69,55620,5,55620,5,829,2,829,602,98
144,85762,12,85762,4,852,3,852,604,92
69,49300,8,49300,3,826,2,826,603,97
57,44098,6,44098,0,783,5,783,603,86
141,78335,13,78335,3,859,2,859,605,82
139,96125,25,96125,6,791,3,791,604,100
294,146687,11,146687,5,831,3,831,603,95
96,78290,8,78290,2,816,4,816,601,89
515,163890,26,163890,4,803,1,803,604,88
72,46584,7,46584,1,765,5,765,602,101
88,34371,2,34371,4,772,3,772,605,90
484,280854,89,280854,5,815,7,815,604,103
119,60134,12,60134,5,882,2,882,602,88
96,55499,10,55499,9,852,5,852,601,100
95,48574,4,48574,1,799,1,799,600,90
170,81199,15,81199,4,797,5,797,605,103
163,85300,16,85300,4,823,6,823,605,102
92,44624,6,44624,6,801,9,801,605,108
81,41725,7,41725,3,771,7,771,603,103
241,91830,19,91830,4,813,3,813,603,96
98,50072,4,50072,8,796,2,796,604,92
362,145176,15,145176,2,786,3,786,600,98
41,25523,3,25523,4,773,4,773,603,94
271,143622,27,143622,5,797,5,797,603,101
74,52612,6,52612,2,772,1,772,603,78
80,43066,10,43066,4,807,6,807,601,104
111,60975,14,60975,3,803,4,803,600,102
102,60430,8,60430,2,737,0,737,601,90
119,49712,4,49712,4,842,3,842,604,92
158,96097,12,96097,5,826,4,826,605,90
103,80084,17,80084,3,785,6,785,602,98
311,151734,12,151734,2,797,4,797,605,94
130,107133,23,107133,7,754,4,754,600,98
302,129978,15,129978,3,797,1,797,600,86
50,34701,3,34701,7,787,2,787,604,83
256,141676,24,141676,3,782,5,782,605,106
1169,514969,67,514969,1,846,5,846,604,94
129,69865,12,69865,7,775,3,775,600,104
349,164064,28,164064,5,782,4,782,605,97
106,42099,10,42099,5,753,5,753,604,90
167,74838,3,74838,4,822,3,822,602,91
213,134598,15,134598,3,787,2,787,601,97
138,87151,16,87151,2,827,8,827,600,101
112,95210,18,95210,3,798,2,798,603,85
159,92646,15,92646,5,811,4,811,602,93
80,39882,6,39882,4,803,5,803,603,110
304,152941,16,152941,5,821,3,821,605,94
112,63505,5,63505,6,820,3,820,603,96
196,96045,15,96045,3,837,4,837,605,79
119,39885,5,39885,6,880,4,880,603,99
65,32060,9,32060,2,823,4,823,601,100
57,42698,4,42698,6,854,4,854,600,89
96,52309,9,52309,2,829,1,829,602,96
192,112578,16,112578,2,847,5,847,601,100
209,155078,7,155078,2,810,1,810,605,91
175,89498,10,89498,5,831,0,831,602,79
152,103344,11,103344,4,806,1,806,605,81
270,173530,54,173530,5,820,4,820,602,95
60,34322,3,34322,6,778,1,778,601,95
88,58194,2,58194,3,827,4,827,604,90
422,196865,16,196865,10,835,2,835,602,81
164,84216,11,84216,4,828,2,828,600,94
119,69000,18,69000,2,809,3,809,601,109
304,141371,22,141371,4,846,2,846,605,82
96,70949,17,70949,5,800,4,800,605,94
157,66795,7,66795,6,857,4,857,601,92
94,41451,7,41451,5,845,5,845,604,92
209,172665,22,172665,4,784,4,784,600,106
59,33586,4,33586,5,826,4,826,604,93
202,145519,23,145519,6,787,3,787,603,94
152,71872,8,71872,5,838,5,838,601,86
355,194412,36,194412,5,835,4,835,600,95
204,178183,33,178183,7,844,6,844,604,96
122,76387,5,76387,5,821,4,821,603,91
