SN GN count,SN GN total,CN GN count,CN GN total,SN TN count,SN TN total,CN TN count,CN TN total
1172,61636,43,61636,37,789,5,789
3438,226529,126,226529,37,842,7,842
3136,160365,72,160365,34,790,3,790
811,52328,21,52328,28,805,7,805
1185,68848,47,68848,20,795,11,795
566,43492,14,43492,20,899,2,899
1681,108484,34,108484,25,777,12,777
1147,75916,36,75916,28,867,5,867
980,54527,30,54527,34,774,2,774
656,60341,22,60341,16,840,6,840
16239,1090195,521,1090195,32,842,3,842
1706,82580,52,82580,39,814,5,814
844,47443,17,47443,34,812,10,812
1033,71525,31,71525,27,812,8,812
1375,80821,47,80821,24,829,7,829
2521,126196,53,126196,47,858,11,858
1022,55049,20,55049,33,834,6,834
3041,172425,124,172425,37,806,8,806
608,46536,22,46536,27,821,7,821
1343,66717,23,66717,39,796,6,796
2230,139689,65,139689,27,807,7,807
825,63246,34,63246,24,812,8,812
2307,144387,76,144387,23,823,9,823
736,63943,31,63943,15,842,4,842
603,41974,23,41974,29,787,6,787
966,60547,24,60547,23,803,8,803
2666,162643,61,162643,30,786,7,786
1012,69245,22,69245,28,835,4,835
1217,85525,32,85525,39,843,3,843
1059,63242,46,63242,38,831,11,831
602,42867,22,42867,31,832,4,832
917,72167,36,72167,23,793,13,793
2951,147998,76,147998,38,868,3,868
9565,730372,391,730372,21,770,9,770
801,53320,33,53320,45,801,5,801
3194,178217,86,178217,46,838,6,838
1824,105760,71,105760,36,825,5,825
2071,113612,28,113612,31,818,7,818
2925,146358,79,146358,42,771,10,771
678,44199,20,44199,26,800,5,800
1823,101214,79,101214,28,766,6,766
1576,96118,27,96118,40,798,8,798
1246,70282,33,70282,32,842,4,842
2296,108162,48,108162,23,827,3,827
1672,72215,45,72215,40,814,4,814
2166,150573,61,150573,25,810,5,810
1364,74585,42,74585,35,816,14,816
1676,84757,77,84757,28,815,8,815
1043,57354,21,57354,40,816,3,816
2413,138006,65,138006,25,797,6,797
