SN GN count,SN GN total,CN GN count,CN GN total,SN TN count,SN TN total,CN TN count,CN TN total
610,72685,11,72685,62,3548,19,3548
252,58045,6,58045,36,3621,11,3621
162,31066,8,31066,38,3498,11,3498
714,119653,12,119653,49,3624,9,3624
623,83541,11,83541,57,3505,14,3505
619,130600,24,130600,37,3566,13,3566
534,86644,18,86644,55,3634,15,3634
942,133291,11,133291,52,3546,14,3546
648,112918,8,112918,56,3567,10,3567
1504,282555,31,282555,59,3570,9,3570
823,134209,30,134209,46,3688,11,3688
