SN GN count,SN GN total,CN GN count,CN GN total,SN TN count,SN TN total,CN TN count,CN TN total,SN sampled,CN sampled
130,77604,5,77604,3,760,3,760,600,60
113,74004,7,74004,2,833,3,833,603,67
88,52532,3,52532,1,807,4,807,605,68
120,79427,5,79427,6,814,4,814,602,72
96,49449,5,49449,2,811,2,811,601,65
166,76421,7,76421,2,787,3,787,601,64
305,122897,9,122897,3,803,7,803,602,72
49,36937,2,36937,4,815,2,815,600,57
96,44736,2,44736,3,774,1,774,601,59
449,234734,12,234734,2,840,0,840,602,50
152,102810,5,102810,3,818,0,818,600,55
85,35482,1,35482,5,804,1,804,601,58
98,41248,2,41248,3,849,3,849,604,56
389,231450,13,231450,4,812,2,812,602,52
158,84507,3,84507,4,839,1,839,605,56
76,47996,3,47996,7,821,3,821,600,57
128,127754,11,127754,8,857,0,857,600,58
147,76213,3,76213,7,790,4,790,600,65
91,58933,6,58933,6,853,2,853,600,54
182,86600,2,86600,3,856,3,856,601,65
579,230746,12,230746,4,786,1,786,603,61
242,110251,8,110251,7,815,2,815,600,65
279,208702,12,208702,5,844,2,844,604,67
98,61423,9,61423,3,809,5,809,601,61
67,55836,2,55836,3,866,3,866,601,61
399,194270,12,194270,6,833,2,833,604,53
209,135360,4,135360,3,814,1,814,601,59
42,31385,0,31385,3,787,0,787,604,49
65,33349,1,33349,6,794,6,794,602,71
233,152491,9,152491,1,796,1,796,603,57
110,70133,15,70133,5,846,2,846,603,64
65,45526,2,45526,6,754,4,754,605,57
116,49889,1,49889,1,813,0,813,601,55
125,59880,3,59880,5,774,4,774,600,66
219,140920,5,140920,4,863,5,863,600,60
92,50511,5,50511,7,852,3,852,602,66
245,118461,4,118461,4,821,4,821,605,63
106,76444,3,76444,7,837,2,837,601,64
91,51483,6,51483,5,835,2,835,601,65
257,118095,18,118095,5,793,3,793,603,72
188,122438,13,122438,4,764,7,764,603,70
23,23452,2,23452,5,717,1,717,602,58
184,159347,5,159347,5,804,1,804,602,53
337,149580,8,149580,3,807,2,807,604,67
280,135468,7,135468,3,815,2,815,605,67
111,58853,3,58853,8,842,0,842,605,65
69,50214,2,50214,4,768,3,768,600,53
179,95406,1,95406,5,800,0,800,604,69
119,62121,4,62121,7,842,4,842,601,66
214,107215,8,107215,3,772,0,772,605,48
123,82151,6,82151,5,767,0,767,604,59
336,157785,15,157785,4,828,2,828,602,65
1532,725812,39,725812,3,830,1,830,601,57
118,65951,3,65951,4,794,2,794,600,61
304,209286,13,209286,6,805,4,805,603,60
86,62463,5,62463,2,856,1,856,600,48
196,83579,6,83579,5,836,5,836,600,63
86,29836,6,29836,7,799,3,799,600,69
178,80820,4,80820,2,802,1,802,600,59
287,107634,10,107634,3,860,1,860,600,55
311,178202,13,178202,3,777,2,777,604,58
48,28821,3,28821,2,844,3,844,603,59
295,204822,18,204822,2,779,5,779,605,84
70,40357,4,40357,4,791,3,791,604,64
34,23521,2,23521,3,822,2,822,604,50
97,65407,5,65407,5,797,4,797,601,68
139,61198,3,61198,9,855,3,855,604,60
202,104081,5,104081,5,790,4,790,602,59
470,210647,12,210647,4,766,2,766,604,64
75,42935,2,42935,6,812,4,812,603,64
250,135024,6,135024,2,792,2,792,603,70
121,65180,1,65180,4,791,2,791,604,63
63,36346,6,36346,5,765,1,765,602,52
148,81031,7,81031,7,787,3,787,605,63
106,72552,8,72552,5,796,1,796,601,60
155,87675,7,87675,2,800,1,800,601,60
135,65216,7,65216,2,763,3,763,604,70
194,108440,4,108440,3,784,4,784,602,57
113,49630,5,49630,3,824,4,824,604,66
241,136836,18,136836,5,793,2,793,602,65
228,117466,4,117466,3,801,0,801,600,56
271,84263,6,84263,2,756,3,756,604,62
140,96508,3,96508,2,828,0,828,603,47
201,87530,7,87530,3,787,4,787,600,69
125,67451,3,67451,10,777,2,777,602,62
193,126581,13,126581,4,829,5,829,602,71
108,64174,5,64174,2,847,4,847,603,66
63,48762,4,48762,6,826,3,826,605,64
278,202130,12,202130,4,800,2,800,601,64
294,125184,10,125184,4,778,1,778,604,51
200,116766,5,116766,2,836,5,836,600,57
199,127776,5,127776,5,790,3,790,601,58
373,145497,15,145497,3,808,3,808,602,71
362,235445,10,235445,4,837,2,837,600,63
296,141985,2,141985,3,769,0,769,605,50
121,72823,4,72823,4,780,2,780,604,63
324,180370,9,180370,5,836,2,836,600,61
163,87296,4,87296,6,813,2,813,601,62
177,94811,3,94811,5,788,4,788,601,64
138,66295,3,66295,9,820,3,820,603,61
104,80609,1,80609,4,822,3,822,601,64
99,81801,6,81801,8,822,1,822,602,64
276,165512,9,165512,4,821,1,821,600,49
103,62578,6,62578,5,785,0,785,600,62
126,55330,2,55330,6,802,0,802,602,62
171,113661,7,113661,8,829,4,829,601,65
192,97797,5,97797,5,859,4,859,602,60
80,44905,3,44905,4,811,2,811,604,59
79,45209,4,45209,5,819,7,819,603,74
208,103551,5,103551,5,829,2,829,600,54
135,85702,5,85702,5,760,4,760,600,63
181,102438,7,102438,2,833,1,833,605,54
264,123185,9,123185,6,813,1,813,600,64
106,46222,1,46222,4,846,0,846,604,50
92,49614,3,49614,3,853,1,853,602,59
205,116149,4,116149,7,796,0,796,602,59
179,119838,5,119838,12,773,0,773,601,51
140,96570,3,96570,2,838,1,838,601,58
111,59050,6,59050,5,813,1,813,605,58
164,103353,2,103353,2,755,1,755,603,51
148,76544,3,76544,2,852,1,852,600,61
106,49597,8,49597,4,834,2,834,601,55
164,85604,1,85604,7,812,1,812,602,57
500,212737,12,212737,6,796,1,796,605,65
163,80125,11,80125,2,786,1,786,605,59
57,33511,3,33511,4,833,2,833,604,67
142,68420,5,68420,5,829,0,829,602,53
166,99611,2,99611,7,770,1,770,605,63
259,156568,5,156568,3,759,3,759,600,61
123,51005,5,51005,3,812,4,812,605,62
168,62664,1,62664,1,800,3,800,604,59
234,113152,4,113152,6,767,1,767,605,62
545,299976,16,299976,2,789,2,789,604,55
209,88291,4,88291,6,830,3,830,605,58
73,44979,1,44979,5,789,0,789,604,49
93,50926,4,50926,6,844,2,844,601,69
182,86568,5,86568,5,851,4,851,603,62
154,96812,7,96812,10,801,1,801,604,56
204,81290,6,81290,3,781,2,781,604,59
87,52777,7,52777,6,807,1,807,603,56
109,54348,3,54348,2,821,3,821,601,63
185,111777,4,111777,2,794,3,794,605,60
81,40277,2,40277,3,797,5,797,605,69
156,64433,2,64433,6,824,2,824,605,69
213,72154,7,72154,4,802,4,802,600,62
90,55620,2,55620,3,829,5,829,603,66
103,85762,3,85762,0,852,3,852,600,62
93,49300,2,49300,7,826,5,826,604,62
59,44098,2,44098,6,783,5,783,601,67
208,78335,2,78335,5,859,3,859,601,64
233,96125,2,96125,12,791,2,791,603,56
257,146687,8,146687,4,831,0,831,600,53
121,78290,1,78290,7,816,2,816,605,57
366,163890,10,163890,4,803,4,803,604,62
96,46584,6,46584,2,765,3,765,605,63
71,34371,4,34371,1,772,6,772,601,69
458,280854,10,280854,3,815,6,815,605,60
121,60134,5,60134,4,882,4,882,603,59
89,55499,2,55499,0,852,2,852,603,56
65,48574,1,48574,4,799,0,799,601,53
140,81199,11,81199,1,797,4,797,604,77
148,85300,3,85300,2,823,0,823,601,64
102,44624,4,44624,3,801,2,801,600,62
87,41725,4,41725,5,771,5,771,602,71
229,91830,5,91830,4,813,3,813,601,67
76,50072,6,50072,6,796,3,796,601,52
313,145176,14,145176,5,786,1,786,604,64
44,25523,1,25523,7,773,3,773,603,55
217,143622,7,143622,9,797,1,797,605,56
81,52612,6,52612,7,772,2,772,601,68
64,43066,3,43066,4,807,1,807,600,55
100,60975,3,60975,6,803,0,803,602,58
56,60430,1,60430,2,737,1,737,600,69
109,49712,8,49712,3,842,2,842,605,56
176,96097,5,96097,9,826,1,826,605,53
125,80084,2,80084,3,785,5,785,605,63
252,151734,12,151734,2,797,4,797,600,57
192,107133,6,107133,3,754,4,754,601,67
273,129978,4,129978,8,797,3,797,603,58
61,34701,5,34701,5,787,2,787,604,60
177,141676,7,141676,3,782,3,782,600,54
871,514969,34,514969,9,846,3,846,605,59
