SN GN count,SN GN total,CN GN count,CN GN total,SN TN count,SN TN total,CN TN count,CN TN total
737,136529,42,136529,12,845,8,845
703,92893,18,92893,15,819,1,819
1002,152615,11,152615,15,818,1,818
513,111392,21,111392,10,788,7,788
989,167559,15,167559,9,811,2,811
825,185757,19,185757,13,824,3,824
447,73027,9,73027,18,860,3,860
260,36142,1,36142,23,824,1,824
1420,243479,40,243479,10,730,4,730
493,66903,22,66903,12,774,5,774
1250,223149,20,223149,12,842,6,842
651,131691,11,131691,7,805,5,805
826,119066,13,119066,20,829,2,829
217,48776,4,48776,12,830,3,830
395,69283,10,69283,19,853,6,853
389,57387,5,57387,12,802,3,802
217,41705,12,41705,12,785,1,785
574,65363,8,65363,15,829,1,829
460,62231,14,62231,19,771,6,771
465,94674,23,94674,15,794,2,794
262,67702,11,67702,6,760,5,760
344,78658,14,78658,9,795,2,795
198,48549,4,48549,14,819,2,819
292,70314,12,70314,10,744,7,744
506,61370,9,61370,18,812,4,812
522,83302,14,83302,14,763,6,763
144,36034,9,36034,13,847,5,847
909,131812,31,131812,15,832,5,832
372,47038,9,47038,10,786,14,786
208,43100,8,43100,10,807,1,807
2931,381575,31,381575,8,795,2,795
488,76579,13,76579,14,805,5,805
473,102372,10,102372,17,829,7,829
1041,131288,20,131288,16,824,8,824
664,102676,33,102676,11,785,6,785
753,131002,25,131002,10,759,1,759
542,90733,14,90733,15,795,5,795
435,86424,24,86424,9,766,5,766
501,79534,12,79534,10,777,1,777
678,111370,21,111370,17,815,4,815
203,40844,12,40844,17,798,3,798
436,91165,12,91165,9,778,3,778
557,84821,8,84821,12,828,5,828
1708,334609,44,334609,11,749,7,749
101,38525,6,38525,3,825,8,825
371,76628,18,76628,9,818,6,818
399,69479,19,69479,15,807,4,807
513,75906,8,75906,17,830,3,830
186,39657,2,39657,8,805,3,805
245,57117,6,57117,14,830,7,830
586,102016,16,102016,11,828,4,828
803,89952,18,89952,11,831,1,831
242,50907,18,50907,10,817,6,817
1168,196837,25,196837,15,814,1,814
239,65136,10,65136,6,799,3,799
722,219340,48,219340,7,805,4,805
425,75691,6,75691,11,852,2,852
