source,target
0,14640
1,1899
2,11670
3,1134
4,11327
5,15067
6,11315
7,12494
8,14789
9,14932
10,12966
11,13967
12,5904
13,9452
14,14956
15,15071
16,10269
17,14996
18,11042
19,9785
20,1589
21,14853
22,14733
23,12408
24,14228
25,8904
26,15083
27,9070
28,14648
29,14141
30,13793
31,5054
32,13844
33,14796
34,14128
35,14343
36,5396
37,12993
38,12280
39,14237
40,13337
41,7815
42,3341
43,15085
44,14088
45,12491
46,14976
47,14994
48,15072
49,7389
50,15052
51,8835
52,14750
53,13652
54,13622
55,15090
55,13729
56,14918
57,8974
58,15090
59,11865
60,13915
61,11405
62,13766
63,14683
64,14890
65,15060
66,9811
67,4910
67,14918
68,14987
69,15033
70,8515
71,6648
72,8303
73,13762
74,5743
75,7632
76,11522
77,13715
78,12639
79,13997
80,13086
81,5066
82,9473
83,12497
84,10214
85,8178
86,6935
87,10794
88,15075
89,13209
90,15100
91,15074
92,12248
93,13776
94,5934
95,2840
96,12200
97,12246
98,13850
99,7279
100,14931
101,3829
102,15065
103,15024
104,14423
105,15087
106,12375
107,13740
108,13389
108,14529
109,6426
110,12379
111,11051
112,9878
113,10779
114,11859
115,13627
116,14741
117,15037
118,15087
119,11040
120,5810
121,14933
122,14928
123,12714
124,12242
125,13522
126,14996
127,14947
127,15185
128,11368
129,14253
130,14955
130,15182
131,14923
132,14976
133,14865
134,11106
135,14745
136,13804
137,14413
137,15324
138,14422
139,10178
140,12716
141,12480
142,15097
143,13977
144,8393
145,10823
146,14853
147,14848
148,10440
149,2410
150,13464
151,13959
152,5519
153,12374
154,11561
154,14533
155,14583
156,11498
157,9858
158,13118
159,14813
160,14309
161,14976
162,5709
163,14438
164,12172
165,14081
166,14100
167,15027
168,9071
169,14929
170,14829
171,13324
171,14628
172,13312
173,12805
174,5255
175,14502
176,15074
177,9271
178,14974
179,10695
179,15388
180,15039
181,13547
182,3142
183,12413
183,14814
184,15093
185,12989
186,13544
187,12998
188,4394
189,13436
190,14045
191,12994
192,15088
193,15081
194,1834
195,12287
196,7154
197,11424
198,12284
199,14811
200,14389
201,11848
202,14966
203,7132
204,9255
205,14890
206,15044
207,14779
208,10842
209,10091
210,13212
210,15386
211,13462
212,1336
213,9735
214,14886
215,13763
216,12767
217,14048
217,12668
218,13203
219,6405
220,14656
221,11796
222,14716
223,12743
224,13599
225,14227
226,12474
227,14764
228,15084
229,13674
230,14920
231,3132
232,14224
232,15396
233,14800
233,15279
233,15111
234,14489
235,13123
236,15085
237,14503
237,14437
238,14917
239,6897
240,15085
241,8952
242,14722
243,2400
244,15002
245,14709
246,11802
247,13561
248,14908
249,15055
250,15018
251,12618
252,11111
253,14699
254,13914
255,14006
256,9155
257,13856
258,15057
259,15017
260,13603
261,14769
262,14889
263,9416
264,14793
265,13098
266,12161
267,621
268,14954
269,15031
270,13969
271,14091
272,11443
273,10403
274,1761
275,10979
276,11534
277,13891
278,14346
279,10536
280,10151
281,6461
282,4697
283,11655
284,11947
285,14916
286,14798
287,14229
288,14682
289,14966
290,13020
291,13646
292,14481
293,8610
294,13354
295,14373
296,14700
297,14738
298,6150
299,15097
300,15088
301,14154
302,15023
303,14865
304,15011
305,6963
306,13539
307,14686
308,7634
309,13839
310,14968
311,13129
312,15065
313,4802
314,10836
315,15043
315,13803
316,15090
317,14881
318,14797
319,15089
320,15041
321,15041
322,14795
323,14165
324,14814
325,14899
326,14098
327,14934
328,14013
329,8721
330,14988
331,15064
332,12940
333,4356
334,14974
335,12481
336,12674
337,14917
338,12402
339,14357
340,14137
341,13808
342,15099
343,14598
344,15029
345,15085
346,3512
347,10476
348,13530
349,15089
350,9984
351,14505
352,14582
353,14604
354,10180
355,14132
356,12098
357,15079
358,14173
359,14375
360,12736
361,14898
362,13643
363,12992
364,14023
365,11518
365,12740
366,3205
367,15068
368,2747
369,14158
370,7522
371,15074
372,11981
373,14547
374,3536
375,14992
376,12657
377,14987
378,14740
379,14952
380,13867
381,14522
382,4253
383,14979
384,13360
385,15068
386,7243
387,14135
388,9753
389,15050
390,14773
391,9757
392,15066
393,14764
394,14857
395,13572
396,6008
397,15095
397,12473
398,15047
399,1922
400,13626
401,10437
402,14974
403,14746
404,14999
405,14967
406,14968
407,7121
408,4572
409,15020
410,14317
411,14721
412,8636
413,14747
413,14474
414,14867
414,14657
415,11437
416,12830
417,14839
418,14676
419,12845
420,12736
421,11810
422,13936
423,15059
424,15093
425,10671
426,12422
427,12930
427,15112
428,12574
428,14558
429,15098
430,14960
431,14604
432,13488
433,14834
434,12973
435,758
436,10748
437,15101
438,13007
439,13959
440,12574
441,3648
442,14072
443,15083
444,11395
445,14975
446,11415
447,13607
448,14679
448,15350
449,12952
450,5082
451,14836
452,12131
453,14982
454,13186
455,14842
456,12566
457,15032
458,14852
458,13712
459,14876
460,14800
461,15062
462,7346
463,14936
464,15099
465,5681
466,14782
467,14625
468,14940
469,13823
470,14954
471,15101
472,14984
473,14993
474,15047
475,2401
476,14138
477,14234
478,14324
479,13362
480,12695
481,14849
482,10265
483,8726
484,14849
485,15040
486,10940
487,12802
488,4827
489,15067
490,14238
491,12571
492,12403
493,14987
494,15009
495,14111
496,14561
497,9190
498,14643
499,4929
500,14399
500,13023
501,13774
502,12302
503,15065
504,14409
505,14995
506,14597
507,13356
508,12668
508,13631
509,14315
510,15060
511,14732
512,12567
513,6544
514,15083
515,3080
516,15063
517,14296
518,10650
518,15180
519,14347
520,15006
520,13550
521,15099
522,11126
523,14359
524,13298
525,13267
526,13902
527,12706
528,15067
529,13474
530,15080
531,12097
532,585
532,14647
533,14898
534,11751
535,1715
536,14728
537,8160
538,5414
539,15020
540,15035
541,14324
542,15038
543,13588
544,15081
545,15036
545,15127
546,14810
547,12154
548,4104
549,15081
550,14869
551,12041
552,15034
553,14182
554,13533
555,14997
556,14937
557,11474
558,14161
559,14958
560,9997
561,12297
562,14728
563,3188
563,14159
564,14439
565,14334
566,12722
567,14257
567,13836
568,12360
569,14825
570,15048
571,7483
572,6752
572,12673
573,14982
574,14737
575,13546
576,15047
577,13872
578,5851
579,9111
580,14943
581,15091
582,5083
583,15055
584,9088
586,15067
587,14819
588,14872
589,14736
590,10856
591,15000
592,15083
593,11499
594,14977
595,12428
596,15099
597,15047
597,15217
598,14574
599,8547
600,14660
601,13944
602,14820
603,14118
604,14632
605,1814
606,11832
607,14528
608,15065
609,14775
610,14908
611,14969
612,8085
613,10135
614,13349
615,14130
616,15098
617,15063
618,13981
619,14504
619,15181
620,15077
622,12665
623,15069
624,15088
625,14781
626,15056
626,11596
627,12572
628,14956
629,13562
630,14271
631,14971
632,7195
633,14940
634,14970
635,14175
636,12876
637,14992
638,13666
639,11684
640,5307
641,11459
642,4870
643,14733
644,7144
644,14109
645,12264
646,15094
646,14624
647,15055
648,13273
649,15046
650,13602
651,11713
652,11193
653,14367
654,8319
655,12842
656,9455
657,13699
657,14226
658,6891
659,10504
660,828
660,14641
661,4646
662,5640
663,4390
664,14402
665,14950
666,7254
667,12563
668,3491
669,14072
670,14336
671,14178
672,3805
673,14968
674,14677
675,13120
676,11339
677,15003
677,15227
678,13555
679,13723
680,14249
681,14521
682,15048
683,14656
684,15098
685,13661
685,15260
686,11914
687,6710
688,14062
689,14175
690,12866
690,15168
691,8805
692,15034
693,14961
694,7555
695,3927
696,11069
697,14986
698,13834
699,14885
700,11305
701,15035
702,10077
703,7942
704,14923
705,14519
706,14876
707,14718
708,12685
709,12434
710,15041
711,10714
712,2945
713,13287
714,13562
715,13280
716,13895
717,11624
718,8713
719,11725
720,10110
721,15015
722,14936
723,4627
724,15095
725,9856
725,14698
726,14878
727,5276
728,13294
729,11356
730,15085
731,14941
732,9462
732,14865
733,7568
734,11469
735,14949
736,14132
737,5461
738,13148
739,14625
740,15040
741,10855
742,12618
743,14499
744,11693
745,14844
746,14728
747,6679
748,10035
749,6797
750,8482
751,3672
752,14008
753,14941
754,10551
754,15105
755,14986
756,13729
757,14869
759,6022
760,6442
761,12969
762,11797
763,9356
764,13670
765,10747
766,13185
766,15246
767,13096
768,14549
769,1767
770,14617
771,13953
772,10071
773,11483
774,12757
775,9640
775,12086
776,11048
777,10337
778,14784
779,15073
780,3873
780,15305
781,14148
782,10737
783,11892
784,11755
785,4637
786,14902
787,14635
788,14101
789,15076
790,14693
791,15021
792,15044
793,14766
794,14799
795,14469
796,12428
797,6548
798,12874
799,14510
800,2702
801,14826
802,14885
803,15098
804,12082
805,13894
806,14258
807,14115
808,15089
809,11621
810,14850
811,14871
812,14990
813,10169
814,14884
815,11150
816,14380
817,10589
818,4228
819,9976
820,15100
821,14520
822,15095
823,14095
823,14395
824,15099
825,15025
826,10328
827,15067
829,7681
830,13015
830,12322
831,13627
832,12116
833,15096
834,14730
835,4609
836,5790
837,15008
838,9483
839,14262
840,11700
841,14621
842,14834
842,1087
843,15090
844,3955
845,5567
846,15003
847,12352
848,4643
849,13397
850,14977
851,14842
852,8661
852,14649
853,15064
854,10289
855,15084
856,13322
857,5605
858,13602
859,10972
860,10942
861,14988
862,14485
863,11054
864,15090
865,15068
866,9967
867,14613
868,14710
869,6623
870,15100
871,14805
872,14049
873,14243
874,14649
875,13366
876,15047
877,14708
877,13988
878,14205
879,12295
880,14716
881,3065
882,14162
883,3393
884,7425
885,11347
886,14744
887,15083
888,14981
889,14788
890,3288
891,14279
892,13916
893,11188
894,14242
895,14517
896,14716
897,9600
898,15060
899,13379
900,13980
901,13143
902,10930
903,14058
904,2366
905,13872
906,1642
907,3700
908,12196
909,14330
910,9615
911,14652
912,9692
913,14830
914,13355
915,11610
916,14900
917,14512
918,7151
919,14853
920,14552
921,12321
922,14382
922,13351
922,13905
923,15059
924,15090
925,15007
926,15078
927,3294
928,14741
929,13514
930,14950
931,15037
932,11228
933,15055
934,15088
935,12724
936,8515
937,12615
938,8239
938,15247
939,14009
940,5573
941,11490
942,15026
943,14305
944,12768
945,12801
946,13988
947,15073
947,15103
948,13696
949,12371
950,15088
951,11382
952,14713
953,14944
954,15061
955,13350
955,14772
956,15060
957,15051
958,14252
959,6830
960,14777
961,12367
961,15169
962,14242
963,12482
964,14237
965,13599
966,15079
967,11890
967,15320
968,10166
968,13528
969,7617
970,14018
971,9626
972,14719
972,11928
973,12663
974,11761
975,12233
976,15093
977,14902
978,13617
979,13177
980,15093
981,7394
982,12562
983,14499
984,3361
985,14990
986,14799
987,14836
988,15080
989,11004
990,13470
991,7585
992,14098
992,15295
993,14831
994,14958
995,14757
996,14362
997,12988
998,15084
999,2972
1000,10883
1001,9203
1002,12028
1003,14975
1004,15038
1005,14092
1006,13653
1007,14036
1008,11233
1009,9756
1010,15061
1011,8656
1012,14698
1013,14259
1014,14356
1015,7605
1016,7454
1017,14401
1018,14215
1019,7736
1020,14232
1021,5827
1022,10728
1023,12295
1024,14761
1025,14933
1025,15014
1026,5834
1026,10346
1027,3929
1027,15061
1028,14661
1028,9911
1029,4915
1029,14897
1030,15100
1030,13955
1031,15053
1031,15061
1032,15092
1032,14763
1033,14719
1033,4495
1034,3259
1034,14898
1034,13870
1035,13763
1035,15088
1036,15038
1036,15042
1036,13809
1037,5885
1037,14316
1038,13199
1038,15065
1039,14744
1039,14243
1040,14384
1040,14995
1041,12895
1041,10376
1042,14509
1042,14642
1043,13500
1043,12775
1044,13265
1044,15095
1045,12163
1045,14811
1046,14810
1046,15078
1047,15089
1047,13986
1048,15062
1048,12240
1049,15048
1049,15082
1050,3293
1050,7688
1051,15092
1051,14864
1052,14361
1052,14062
1053,15088
1053,14917
1054,12492
1054,15081
1055,1977
1055,12640
1056,14416
1056,4816
1057,8093
1057,15081
1057,15395
1058,15064
1058,14239
1059,14931
1059,13659
1060,10129
1060,15086
1061,14110
1061,14793
1062,14974
1062,14882
1063,1398
1063,2493
1064,6643
1064,15040
1065,15066
1065,14455
1066,4076
1066,11291
1067,1795
1067,14646
1067,13518
1068,10480
1068,14303
1069,11935
1069,14830
1070,14941
1070,10946
1071,3835
1071,15078
1072,4114
1072,7974
1073,15101
1073,12658
1074,5044
1074,9471
1075,14750
1075,13752
1076,14376
1076,7430
1077,12684
1077,3016
1077,14572
1078,10949
1078,13347
1079,15092
1079,2200
1080,12153
1080,14244
1081,14400
1081,13424
1082,7024
1082,14246
1083,13367
1083,11204
1084,12404
1084,14829
1085,15079
1085,4574
1086,13871
1086,14126
1087,15082
1087,12028
1088,13134
1088,14995
1089,15013
1089,14863
1090,14785
1090,15012
1091,14243
1091,14311
1092,12015
1092,13816
1093,14741
1093,13882
1094,15058
1094,13412
1095,14168
1095,13028
1096,15101
1096,14718
1097,14921
1097,10893
1098,15084
1098,11158
1098,15114
1099,15091
1099,11832
1100,14658
1100,15086
1100,13545
1101,9352
1101,14640
1102,14031
1102,14551
1103,14063
1103,14657
1104,9021
1104,14957
1105,13823
1105,15095
1106,11184
1106,10476
1107,15032
1107,9883
1107,14744
1108,14155
1108,14850
1109,12780
1109,14746
1110,4761
1110,13526
1111,13444
1111,14935
1112,14395
1112,14420
1113,14971
1113,13413
1114,12088
1114,15072
1114,12365
1115,6833
1115,9259
1116,14998
1116,2458
1117,12692
1117,4989
1117,14804
1118,13677
1118,9377
1119,12220
1119,14698
1120,14824
1120,14194
1121,14662
1121,13553
1122,6735
1122,12147
1123,13899
1123,4915
1124,14850
1124,14968
1125,7799
1125,14962
1126,15088
1126,14985
1127,12899
1127,9151
1128,13726
1128,13356
1129,12268
1129,13774
1130,12343
1130,8348
1131,14686
1131,11550
1132,14995
1132,14679
1133,10032
1133,15046
1134,3970
1135,3168
1135,15099
1136,12693
1136,14411
1137,9110
1137,14298
1138,14750
1138,13346
1139,1956
1139,13634
1139,13397
1139,12020
1140,12418
1140,14742
1141,14977
1141,14568
1142,14829
1142,14990
1143,11862
1143,13525
1144,7986
1144,14258
1145,9106
1145,5244
1146,7888
1146,13856
1147,5449
1147,15089
1148,15002
1148,12959
1148,12625
1149,12888
1149,14786
1150,14820
1150,6968
1151,14834
1151,15100
1152,13091
1152,10954
1153,13307
1153,13430
1154,13949
1154,13515
1154,14172
1155,13372
1155,14281
1156,9206
1156,11356
1157,13902
1157,14996
1158,14669
1158,13442
1159,14991
1159,10342
1160,13420
1160,14214
1161,14561
1161,12790
1162,15083
1162,12969
1163,14718
1163,12403
1164,15086
1164,13237
1164,15328
1165,11430
1165,14805
1166,14422
1166,14722
1167,14829
1167,10487
1168,13930
1168,13488
1169,3244
1169,12395
1170,14250
1170,11789
1171,15090
1171,15096
1172,12991
1172,12401
1173,14704
1173,13740
1174,12016
1174,14669
1175,14122
1175,13917
1176,12296
1176,14119
1177,12401
1177,15088
1177,13938
1178,14970
1178,13194
1179,12584
1179,13924
1180,15057
1180,13988
1181,14716
1181,6588
1182,14818
1182,14316
1183,15084
1183,15081
1184,10452
1184,14699
1185,3456
1185,12688
1186,15074
1186,14707
1187,7677
1187,13633
1188,14966
1188,8585
1189,12078
1189,4763
1190,11069
1190,9108
1191,1803
1191,9806
1192,14511
1192,9039
1193,15074
1193,10942
1194,12384
1194,14977
1195,14758
1195,12812
1196,9267
1196,15066
1197,12211
1197,12253
1198,14941
1198,14004
1199,9069
1199,14908
1200,13816
1200,12746
1201,10548
1201,13802
1202,15094
1202,14715
1202,14470
1203,5841
1203,13112
1204,13773
1204,10972
1205,14262
1205,8047
1206,14247
1206,13674
1207,14949
1207,12847
1208,13161
1208,15069
1208,13616
1209,14197
1209,5740
1210,7324
1210,11376
1211,13113
1211,6624
1212,14575
1212,15061
1213,3707
1213,14599
1214,14806
1214,3390
1215,13568
1215,9514
1216,14970
1216,14966
1217,14868
1217,12745
1218,9075
1218,14461
1219,12729
1219,7201
1220,13980
1220,9323
1221,5939
1221,15028
1221,14483
1222,15033
1222,15099
1223,10055
1223,14407
1224,14123
1224,7222
1225,14208
1225,11664
1226,14831
1226,14723
1227,14493
1227,13814
1228,14765
1228,8300
1229,14392
1229,14162
1230,15055
1230,13345
1231,11973
1231,8133
1232,13439
1232,14112
1233,15010
1233,5716
1234,5068
1234,10281
1235,15061
1235,14913
1236,13780
1236,12308
1237,14654
1237,8025
1238,14647
1238,12040
1239,12664
1239,14831
1240,12237
1240,13413
1241,13877
1241,13130
1241,15375
1242,14661
1242,13800
1243,14938
1243,13688
1244,12970
1244,10925
1245,13559
1245,13117
1246,14930
1246,10416
1247,14680
1247,10419
1248,10388
1248,9306
1248,14472
1249,13768
1249,14418
1249,15394
1250,13777
1250,10574
1251,13369
1251,13934
1252,15027
1252,6584
1253,14351
1253,14680
1254,15019
1254,15095
1255,8744
1255,9637
1256,14908
1256,14082
1257,14382
1257,12655
1258,3112
1258,5848
1259,12777
1259,14760
1260,14959
1260,14343
1261,14868
1261,14577
1262,14013
1262,14762
1263,15042
