source,target
0,13802
1,14974
2,13677
2,15109
3,11753
4,14488
5,15059
6,12193
7,1705
8,14951
9,14945
10,13318
11,14684
11,14249
12,11279
13,14678
14,5737
14,12671
15,9278
16,10440
17,9758
18,14639
19,12659
20,5698
21,13181
21,15380
22,14886
23,13548
24,13845
25,5233
26,14273
27,10812
28,9833
29,10005
30,14121
31,8592
32,10022
33,15088
34,15024
35,14962
36,14178
37,14593
38,14998
39,15079
40,5210
41,15093
42,14785
43,13358
44,14463
45,13324
46,1191
47,11115
48,14918
49,15081
50,8758
51,15080
52,15004
53,11709
54,15089
55,14178
56,13997
57,13039
58,14510
59,7164
60,13303
61,13594
62,12008
63,11084
64,12392
65,13569
66,15033
67,15040
68,14897
69,14243
69,14061
70,14832
70,13722
71,14736
72,10128
73,13375
74,13856
75,14728
76,14339
77,14412
78,6952
79,15047
80,15024
81,15087
82,13236
83,14990
84,15097
85,15073
86,14335
87,4815
88,14134
89,13906
89,13461
90,14911
91,14160
92,14430
93,12615
94,13501
95,14462
96,9676
97,14435
98,15008
99,14751
100,14908
101,12905
102,5966
103,8614
104,13779
105,15088
106,12576
107,3205
108,10563
109,15079
110,12883
111,12070
112,13668
113,12864
114,13441
115,14773
116,13010
117,11380
118,6921
119,13473
120,13228
121,14165
122,10598
123,13647
124,13337
125,12440
126,14128
127,13107
128,7209
129,15090
130,15092
131,11619
132,14758
133,14895
134,1842
135,1775
136,14676
137,14740
137,12831
138,12193
139,14551
140,11950
141,14123
142,11116
143,9956
144,10593
145,4667
146,9438
147,14940
148,15053
149,14096
150,14317
151,14008
152,14555
153,11724
154,14113
155,13997
155,14301
156,13734
157,2873
158,13144
159,10099
160,13804
161,12976
162,12468
163,14254
164,14961
165,7344
166,10740
167,13875
168,15016
169,9912
170,9379
171,14384
172,14318
173,12376
174,8672
175,14947
176,14527
176,11844
177,13087
177,12582
177,14444
178,13081
178,15363
179,14195
180,11972
181,11319
182,9634
183,13551
184,11959
185,8719
186,15081
187,14893
188,12763
189,12716
190,15068
191,7201
192,15074
193,7572
194,15064
195,15041
196,14778
197,14428
198,14859
199,14984
200,12653
201,15101
202,14690
203,9498
204,13747
205,12113
206,14766
207,14083
208,10326
209,14712
210,14792
211,14272
212,14848
213,14426
214,7641
215,5758
216,10353
217,14941
218,14981
218,3760
219,12649
219,15271
220,14759
221,4115
222,15080
223,14889
224,9010
225,15052
226,14984
227,14910
228,12865
229,14936
230,14748
231,9549
232,13604
233,15005
234,8817
235,14791
236,14963
237,5804
238,14129
239,12619
240,9084
241,14906
242,9584
243,15073
244,11755
245,15099
246,13459
247,14664
248,14836
249,10444
250,13950
251,6536
252,12634
253,9673
254,12421
255,14103
256,15100
257,14979
258,14793
259,11931
259,13323
260,14961
261,14863
262,14130
263,7243
264,13518
265,8442
266,6169
267,12115
268,15088
269,8705
270,15087
271,14055
272,9763
273,14712
274,14877
275,14677
276,13796
277,14920
278,14788
279,13994
280,10231
281,11909
282,9202
283,15101
284,14570
285,14900
286,14850
287,15037
287,13525
288,9072
289,5617
290,14969
291,9423
292,14485
293,14952
294,9862
295,14948
296,14705
297,10607
298,14873
299,15091
300,15048
301,13410
302,11215
303,6810
304,14447
305,14932
306,15005
307,8774
308,14986
309,15037
310,15035
311,15083
312,14832
313,15006
314,14697
315,14941
316,14668
317,14685
318,14974
319,12525
320,15018
321,13336
322,15038
323,13487
324,5812
325,10059
326,10299
327,14688
328,11893
329,14736
330,10208
331,14860
332,15030
333,13418
334,13108
335,14743
336,13450
337,14060
338,14523
339,13673
340,14980
340,14639
341,9432
342,14281
343,13759
344,14586
345,14970
346,12067
347,13455
348,14260
349,11802
350,10364
351,14512
351,14159
352,15020
353,14365
354,6488
355,11310
356,14966
357,13589
358,14959
359,13703
360,14620
360,13878
361,8290
362,15050
363,15075
364,2858
365,14732
366,14076
367,13895
368,13968
369,14855
370,14844
371,12651
372,13651
373,1291
374,5528
375,14866
376,12186
377,14835
378,14080
379,13107
380,11494
380,15323
381,13623
382,13393
383,14998
384,11933
385,12908
386,14256
387,14829
388,11759
389,14827
390,12843
391,8834
392,13808
393,14929
394,14216
395,5458
396,8209
397,14859
398,12280
399,15024
400,15090
401,14827
402,14859
403,11293
404,15005
405,15076
406,14803
407,14522
407,13731
408,14852
409,9659
410,14674
411,11822
412,14924
413,14318
414,8216
415,13662
416,14713
417,12496
418,15040
419,7616
420,14812
421,13856
422,12658
423,14031
424,15083
425,14260
426,7347
427,13482
428,14661
429,15033
430,13649
431,14431
432,12140
433,13250
434,15081
435,14970
436,15071
437,14273
438,13459
439,14934
440,15084
441,15077
441,13819
442,12412
443,14020
444,14771
445,15029
446,15084
447,15080
448,14961
449,15097
450,15027
451,15073
452,9355
453,15046
454,12879
455,13294
456,14895
457,11715
457,11717
458,5126
459,14945
460,13979
461,3389
462,14461
463,8913
463,12423
464,14490
465,14409
466,15015
467,11743
468,14068
469,14758
470,12864
471,15018
472,14976
472,15325
473,15060
474,13747
475,15007
476,5543
477,13837
478,13093
479,13337
479,13910
480,14278
481,8152
482,12989
483,8983
484,14953
485,11932
486,6278
487,7097
488,13697
489,10609
490,13988
491,14461
492,8347
493,12930
494,14797
494,13765
495,13722
496,14725
497,1407
498,7283
