0.000042 2562.718000 2807 3 7 0 8928 28 1068 1613 0 25 1 2367 0 0 [2807],[],[],[],[],[],[],[],[]
0.000043 1002561.228000 2807 7 8 0 8928 28 1068 1613 0 25 0 2368 0 0 [2807],[],[],[],[],[],[],[],[]
0.000199 2562.798000 2305 2 3 0 8928 27 1069 1613 0 25 0 2368 0 0 [2305],[],[],[],[],[],[],[],[]
0.000228 2553.208000 8908 8 4 0 8928 27 1069 1614 0 25 0 2367 0 0 [8908],[],[],[],[],[],[],[],[]
0.001028 2552.864000 10534 8 4 0 8928 27 1069 1615 0 25 0 2366 0 0 [10534],[],[],[],[],[],[],[],[]
0.001672 2552.492000 6917 8 4 0 8928 27 1069 1616 0 25 0 2365 0 0 [6917],[],[],[],[],[],[],[],[]
0.002336 2552.120000 8113 8 4 0 8928 27 1069 1617 0 25 0 2364 0 0 [8113],[],[],[],[],[],[],[],[]
0.002735 2551.804000 12034 4 8 0 8928 27 1069 1616 0 25 0 2365 0 0 [12034],[],[],[],[],[],[],[],[]
0.003143 2552.176000 11918 3 7 0 8928 27 1068 1616 0 25 1 2365 0 0 [11918],[],[],[],[],[],[],[],[]
0.003145 1002550.776000 11918 7 8 0 8928 27 1068 1616 0 25 0 2366 0 0 [11918],[],[],[],[],[],[],[],[]
0.003399 2552.346000 3314 8 4 0 8928 27 1068 1617 0 25 0 2365 0 0 [3314],[],[],[],[],[],[],[],[]
0.003819 2552.058000 2936 3 7 0 8928 27 1067 1617 0 25 1 2365 0 0 [2936],[],[],[],[],[],[],[],[]
0.003820 1002550.703000 2936 7 8 0 8928 27 1067 1617 0 25 0 2366 0 0 [2936],[],[],[],[],[],[],[],[]
0.003887 2552.273000 13449 8 4 0 8928 27 1067 1618 0 25 0 2365 0 0 [13449],[],[],[],[],[],[],[],[]
0.004293 2551.929000 8110 2 3 0 8928 26 1068 1618 0 25 0 2365 0 0 [8110],[],[],[],[],[],[],[],[]
0.005205 2543.239000 10366 1 2 0 8927 27 1068 1618 0 25 0 2365 0 0 [],[],[],[270,270],[],[],[],[],[]
0.005239 2552.436000 7316 8 4 0 8927 27 1068 1619 0 25 0 2364 0 0 [7316],[],[],[],[],[],[],[],[]
0.005880 2552.120000 4219 8 4 0 8927 27 1068 1620 0 25 0 2363 0 0 [4219],[],[],[],[],[],[],[],[]
0.006457 2551.776000 6559 8 4 0 8927 27 1068 1621 0 25 0 2362 0 0 [6559],[],[],[],[],[],[],[],[]
0.006574 2551.404000 3357 8 4 0 8927 27 1068 1622 0 25 0 2361 0 0 [3357],[],[],[],[],[],[],[],[]
0.006668 2551.060000 10868 2 3 0 8927 26 1069 1622 0 25 0 2361 0 0 [10868],[],[],[],[],[],[],[],[]
0.007036 2542.190000 1817 2 3 0 8927 25 1070 1622 0 25 0 2361 0 0 [1817],[],[],[],[],[],[],[],[]
0.007454 2533.140000 2862 8 4 0 8927 25 1070 1623 0 25 0 2360 0 0 [2862],[],[],[],[],[],[],[],[]
0.008349 2532.796000 13780 6 7 0 8927 25 1070 1623 0 24 1 2360 0 0 [13780],[],[],[],[],[],[],[],[]
0.008349 1002523.762250 13780 7 8 0 8927 25 1070 1623 0 24 0 2361 0 0 [13780],[],[],[],[],[],[],[],[]
0.008844 2525.332250 2055 3 7 0 8927 25 1069 1623 0 24 1 2361 0 0 [2055],[],[],[],[],[],[],[],[]
0.008845 1002523.932250 2055 7 8 0 8927 25 1069 1623 0 24 0 2362 0 0 [2055],[],[],[],[],[],[],[],[]
0.008885 2525.502250 6235 8 4 0 8927 25 1069 1624 0 24 0 2361 0 0 [6235],[],[],[],[],[],[],[],[]
0.009127 2525.102250 2153 8 4 0 8927 25 1069 1625 0 24 0 2360 0 0 [2153],[],[],[],[],[],[],[],[]
0.009619 2524.758250 11724 8 4 0 8927 25 1069 1626 0 24 0 2359 0 0 [11724],[],[],[],[],[],[],[],[]
0.009668 2524.386250 6894 8 4 0 8927 25 1069 1627 0 24 0 2358 0 0 [6894],[],[],[],[],[],[],[],[]
0.009831 2523.986250 12511 4 8 0 8927 25 1069 1626 0 24 0 2359 0 0 [12511],[],[],[],[],[],[],[],[]
0.010401 2524.358250 8292 2 3 0 8927 24 1070 1626 0 24 0 2359 0 0 [8292],[],[],[],[],[],[],[],[]
0.010498 2515.128250 4617 8 4 0 8927 24 1070 1627 0 24 0 2358 0 0 [4617],[],[],[],[],[],[],[],[]
0.010718 2514.756250 8367 3 7 0 8927 24 1069 1627 0 24 1 2358 0 0 [8367],[],[],[],[],[],[],[],[]
0.010720 1002513.401250 8367 7 8 0 8927 24 1069 1627 0 24 0 2359 0 0 [8367],[],[],[],[],[],[],[],[]
