SN GN count,SN GN total,CN GN count,CN GN total,SN TN count,SN TN total,CN TN count,CN TN total
736,136529,15,136529,9,845,1,845
440,92893,20,92893,12,819,3,819
550,152615,9,152615,9,818,0,818
726,111392,18,111392,21,788,5,788
631,167559,19,167559,4,811,5,811
1258,185757,45,185757,16,824,3,824
261,73027,13,73027,8,860,5,860
193,36142,7,36142,11,824,4,824
1300,243479,44,243479,20,730,4,730
350,66903,5,66903,12,774,2,774
1061,223149,36,223149,8,842,4,842
884,131691,16,131691,15,805,3,805
628,119066,11,119066,8,829,2,829
314,48776,5,48776,12,830,4,830
509,69283,3,69283,13,853,1,853
174,57387,1,57387,6,802,3,802
178,41705,4,41705,11,785,4,785
323,65363,6,65363,6,829,2,829
301,62231,5,62231,12,771,2,771
513,94674,16,94674,11,794,3,794
362,67702,10,67702,12,760,2,760
415,78658,16,78658,15,795,3,795
190,48549,5,48549,12,819,5,819
310,70314,6,70314,10,744,4,744
457,61370,6,61370,14,812,2,812
425,83302,14,83302,11,763,4,763
253,36034,4,36034,21,847,3,847
912,131812,18,131812,14,832,6,832
311,47038,10,47038,8,786,3,786
257,43100,5,43100,10,807,3,807
2015,381575,63,381575,11,795,4,795
391,76579,27,76579,12,805,3,805
375,102372,9,102372,16,829,5,829
672,131288,25,131288,9,824,5,824
467,102676,11,102676,14,785,3,785
468,131002,15,131002,6,759,3,759
421,90733,8,90733,7,795,4,795
428,86424,14,86424,15,766,3,766
482,79534,10,79534,6,777,3,777
632,111370,23,111370,17,815,12,815
136,40844,10,40844,9,798,7,798
411,91165,15,91165,6,778,2,778
470,84821,18,84821,9,828,6,828
1290,334609,75,334609,12,749,3,749
251,38525,4,38525,10,825,4,825
425,76628,25,76628,13,818,4,818
242,69479,8,69479,4,807,2,807
325,75906,12,75906,10,830,2,830
184,39657,14,39657,18,805,5,805
270,57117,6,57117,11,830,6,830
386,102016,23,102016,12,828,3,828
580,89952,14,89952,11,831,2,831
281,50907,9,50907,16,817,2,817
1135,196837,24,196837,10,814,9,814
164,65136,6,65136,8,799,2,799
1087,219340,48,219340,12,805,5,805
337,75691,12,75691,10,852,6,852
1235,213398,27,213398,8,830,3,830
398,113120,17,113120,5,868,3,868
437,87826,11,87826,4,809,2,809
676,100208,17,100208,8,755,3,755
406,77075,12,77075,10,779,2,779
143,35195,6,35195,11,835,4,835
302,61092,7,61092,14,785,0,785
316,49143,3,49143,13,837,2,837
591,148447,36,148447,10,834,4,834
801,138726,16,138726,11,792,4,792
413,124283,17,124283,6,787,2,787
1066,179378,15,179378,14,819,7,819
487,86812,11,86812,9,816,1,816
215,39779,3,39779,14,805,5,805
350,69944,26,69944,15,799,6,799
715,195059,14,195059,14,803,2,803
502,135877,19,135877,11,770,2,770
265,66120,1,66120,8,817,3,817
548,140594,21,140594,10,794,5,794
251,64702,14,64702,9,773,3,773
541,82794,8,82794,8,836,2,836
460,114381,18,114381,10,760,1,760
309,55687,5,55687,12,868,1,868
1396,233332,17,233332,13,784,4,784
741,133467,11,133467,13,745,2,745
288,70343,8,70343,10,849,4,849
655,63273,18,63273,18,801,5,801
259,84807,10,84807,6,790,3,790
398,52793,7,52793,23,787,3,787
772,145522,27,145522,13,832,5,832
927,149062,30,149062,17,854,6,854
226,34608,5,34608,10,775,2,775
485,74968,6,74968,8,792,4,792
226,41167,5,41167,11,828,2,828
551,124947,9,124947,8,798,1,798
716,87026,11,87026,19,838,7,838
502,99126,26,99126,17,839,2,839
421,83111,9,83111,13,828,1,828
290,64536,6,64536,11,779,0,779
705,130927,20,130927,7,832,2,832
608,113572,23,113572,4,783,4,783
403,64491,9,64491,11,800,1,800
390,66481,9,66481,8,808,3,808
394,79032,9,79032,11,785,0,785
414,48839,7,48839,14,840,4,840
1900,228713,34,228713,12,857,7,857
667,110820,12,110820,15,787,6,787
935,201475,22,201475,9,835,0,835
763,108215,13,108215,17,845,4,845
468,56533,11,56533,15,795,6,795
356,60202,8,60202,15,836,2,836
133,29466,5,29466,7,786,3,786
400,69776,8,69776,11,782,3,782
2085,404164,23,404164,10,824,2,824
501,111880,32,111880,14,818,7,818
212,53379,3,53379,13,832,8,832
580,87450,14,87450,21,809,1,809
808,133409,11,133409,16,837,2,837
231,55013,7,55013,11,781,2,781
1825,316668,41,316668,13,845,1,845
816,115444,10,115444,9,773,2,773
280,44196,9,44196,16,808,8,808
660,93565,12,93565,14,757,1,757
227,47147,5,47147,8,833,7,833
684,115225,9,115225,9,824,3,824
431,61712,10,61712,13,808,3,808
294,64163,12,64163,9,813,1,813
207,39679,8,39679,10,816,3,816
443,86206,16,86206,18,860,3,860
460,70891,6,70891,9,758,5,758
260,67252,3,67252,7,795,4,795
311,67013,11,67013,10,858,5,858
886,147866,36,147866,11,790,6,790
923,232458,27,232458,11,805,4,805
238,38824,7,38824,10,828,7,828
545,83324,22,83324,12,794,3,794
282,50499,12,50499,18,839,5,839
1105,278226,52,278226,6,839,2,839
388,90473,20,90473,8,775,4,775
488,114738,14,114738,8,785,5,785
381,51140,2,51140,15,779,4,779
551,97530,9,97530,19,800,6,800
468,80532,9,80532,17,809,6,809
619,142301,14,142301,8,810,1,810
503,102791,17,102791,11,840,3,840
353,50481,21,50481,23,822,5,822
229,51498,8,51498,11,813,3,813
1005,150195,17,150195,24,786,7,786
123,32658,1,32658,8,831,2,831
879,165083,17,165083,11,830,4,830
286,87950,19,87950,11,824,2,824
505,133277,13,133277,9,766,0,766
1490,175583,21,175583,20,836,2,836
597,76992,9,76992,13,820,1,820
637,141808,38,141808,5,829,5,829
395,50020,3,50020,15,841,5,841
269,57502,12,57502,9,834,1,834
133,36557,9,36557,8,786,4,786
316,69893,24,69893,7,795,5,795
130,35576,2,35576,15,812,1,812
1408,273269,26,273269,12,803,1,803
337,71427,7,71427,13,795,2,795
294,59062,1,59062,15,790,3,790
889,151350,13,151350,14,799,1,799
687,80140,25,80140,14,807,3,807
539,115420,18,115420,12,811,0,811
2271,494983,72,494983,8,769,4,769
504,47306,7,47306,11,771,5,771
492,90251,11,90251,12,822,4,822
347,42305,5,42305,9,730,2,730
607,113327,23,113327,7,845,2,845
549,101899,14,101899,10,823,6,823
279,47979,8,47979,11,817,3,817
242,46253,6,46253,13,775,5,775
306,50907,3,50907,11,796,2,796
287,60626,6,60626,10,839,7,839
404,63026,10,63026,17,798,1,798
391,73295,15,73295,5,753,6,753
858,148378,23,148378,12,855,3,855
534,75508,6,75508,14,795,6,795
607,158453,46,158453,11,795,4,795
660,118015,10,118015,11,845,4,845
3756,1197056,192,1197056,9,790,6,790
707,171386,17,171386,13,821,0,821
2101,373138,44,373138,20,819,7,819
933,153039,23,153039,6,802,5,802
220,40871,6,40871,9,792,1,792
223,55190,10,55190,5,782,2,782
175,45581,13,45581,10,743,3,743
333,49533,11,49533,12,755,3,755
398,70196,12,70196,7,827,6,827
200,40225,4,40225,12,840,5,840
388,76745,8,76745,16,841,4,841
232,69541,9,69541,5,779,3,779
424,84454,8,84454,13,810,2,810
390,70948,9,70948,15,817,1,817
634,117129,7,117129,15,832,2,832
