source,target
0,13822
0,14914
1,13678
2,13622
3,14047
4,14722
5,15040
5,14050
6,13599
7,14695
8,11660
9,12356
10,13376
11,15081
12,14988
13,8120
14,14704
15,14635
16,11853
17,14760
18,15051
19,14817
20,10806
21,15088
22,8182
23,15012
24,13812
25,15038
26,14349
27,14995
28,15093
29,15064
30,6231
31,15063
32,12097
33,13770
34,13704
35,15089
36,13589
37,12914
38,14285
39,14307
40,14665
41,14979
42,15079
43,15055
44,14865
45,14826
46,304
47,8295
48,13608
49,9611
50,9299
51,14479
52,15048
53,9782
54,14851
55,13985
56,14995
57,13928
58,14902
59,14857
60,12877
61,13432
62,13620
63,9344
64,12815
65,14684
66,14087
67,11807
68,14566
69,14695
70,13638
71,8686
72,13490
73,14389
74,12602
74,13563
75,12150
76,15062
77,10979
78,14702
79,13039
80,12419
81,14167
82,14319
83,15053
84,15082
85,10732
86,8615
87,14103
88,14833
89,14769
90,14880
91,13371
92,9001
93,15046
94,14953
95,14659
96,14529
97,11019
98,11038
99,14112
100,10558
101,14728
102,15067
103,14207
104,14988
105,14096
106,14686
107,14086
108,10756
109,10354
110,14527
111,15086
112,12489
113,13180
114,6272
115,4584
116,12901
117,14518
118,12847
119,13980
120,14824
121,13483
122,12165
123,14929
124,14784
125,11951
126,8876
127,13699
128,8768
129,14941
130,14108
131,12953
132,12632
133,7559
134,14858
135,10182
135,13109
136,13965
137,12196
138,13494
139,2161
140,12405
141,5606
142,6313
143,15054
144,15096
145,13649
146,15072
147,3977
148,14977
149,8079
150,12549
151,8559
152,14798
153,14855
154,15080
155,8047
156,13218
157,14033
158,14999
159,13320
159,15144
160,14608
161,6629
162,14987
163,6155
164,11515
165,9931
166,12513
167,15030
167,15267
168,12872
169,15086
170,14965
171,12291
172,14909
173,12888
174,8482
175,15067
176,14414
177,14935
178,14835
179,2872
180,8275
181,15081
182,13584
183,11177
184,2041
185,12684
186,14987
187,15012
188,11587
189,14252
189,15227
190,3491
191,14715
192,8057
193,12586
194,12488
195,10392
196,14349
197,15050
198,8220
198,15202
199,10982
200,10520
201,12501
202,14733
202,14925
203,14958
204,14099
205,13912
206,14891
207,14250
208,13817
209,3763
210,14765
211,12558
212,15020
213,15007
214,13170
215,12908
216,13914
217,13235
218,13277
218,13905
219,9876
220,14610
221,15069
222,13770
223,13580
224,8938
225,14066
226,9761
227,13872
228,14516
229,12282
230,15009
