SN GN count,SN GN total,CN GN count,CN GN total,SN TN count,SN TN total,CN TN count,CN TN total
1534,168942,29,168942,61,3553,18,3553
606,89471,18,89471,50,3570,14,3570
658,91536,26,91536,51,3482,21,3482
318,38904,4,38904,65,3539,13,3539
878,118352,17,118352,56,3576,18,3576
479,63421,14,63421,67,3534,21,3534
384,87604,22,87604,42,3522,24,3522
1008,146844,30,146844,58,3546,26,3546
477,71713,13,71713,64,3539,19,3539
2441,392778,61,392778,55,3592,18,3592
864,213900,43,213900,37,3523,13,3523
402,67889,4,67889,43,3593,15,3593
779,93305,22,93305,61,3629,12,3629
1298,244172,29,244172,43,3540,14,3540
762,112918,23,112918,52,3567,16,3567
429,76233,13,76233,45,3587,17,3587
319,72196,6,72196,37,3631,9,3631
546,113831,17,113831,52,3609,20,3609
258,39095,6,39095,53,3538,15,3538
2170,286865,31,286865,44,3522,14,3522
558,129263,34,129263,29,3544,23,3544
2954,513133,42,513133,55,3568,22,3568
800,145931,24,145931,37,3581,21,3581
821,87341,9,87341,74,3591,15,3591
719,118976,21,118976,66,3538,19,3538
1698,177873,43,177873,72,3573,19,3573
760,130721,12,130721,49,3528,14,3528
747,116832,30,116832,44,3604,15,3604
1908,327967,49,327967,47,3525,17,3525
2092,310655,48,310655,62,3485,22,3485
521,95375,21,95375,40,3648,11,3648
5949,902181,134,902181,58,3637,17,3637
931,133291,38,133291,54,3546,23,3546
893,142728,25,142728,63,3667,21,3667
248,40870,11,40870,47,3646,13,3646
453,51983,14,51983,64,3679,15,3679
331,50182,9,50182,70,3597,22,3597
659,68291,18,68291,49,3506,21,3506
232,53719,22,53719,31,3516,22,3516
935,128180,15,128180,48,3641,13,3641
274,54727,17,54727,45,3626,16,3626
477,77669,15,77669,45,3555,16,3555
613,102371,13,102371,55,3623,23,3623
374,69067,17,69067,40,3565,27,3565
1505,232547,21,232547,52,3554,21,3554
477,60919,5,60919,59,3554,11,3554
368,78211,5,78211,41,3633,18,3633
491,105228,33,105228,43,3604,14,3604
405,75488,23,75488,50,3591,22,3591
1020,91962,21,91962,103,3637,30,3637
445,89418,27,89418,38,3576,29,3576
399,92227,14,92227,37,3572,12,3572
809,121142,14,121142,47,3551,19,3551
720,97836,38,97836,53,3542,28,3542
1837,181598,22,181598,65,3523,20,3523
199,39186,5,39186,40,3520,11,3520
1050,112072,29,112072,56,3551,25,3551
695,72685,10,72685,70,3548,22,3548
869,82676,9,82676,70,3593,8,3593
382,93457,6,93457,29,3550,11,3550
723,112387,23,112387,61,3495,23,3495
1232,215227,21,215227,60,3553,11,3553
242,42354,20,42354,47,3724,15,3724
418,92353,20,92353,37,3634,13,3634
278,64503,7,64503,34,3601,14,3601
371,90778,27,90778,34,3582,23,3582
1815,270097,25,270097,58,3577,16,3577
270,82779,15,82779,35,3508,14,3508
595,71944,16,71944,72,3595,22,3595
813,129827,14,129827,47,3563,9,3563
844,110960,27,110960,54,3529,26,3529
912,150096,13,150096,63,3577,9,3577
1155,162819,16,162819,60,3573,16,3573
1304,260570,23,260570,51,3425,14,3425
373,49357,10,49357,56,3473,9,3473
1268,180210,22,180210,49,3597,14,3597
470,59381,10,59381,59,3551,15,3551
243,31747,7,31747,38,3420,9,3420
188,47861,7,47861,36,3518,14,3518
739,162468,30,162468,43,3643,16,3643
379,55326,9,55326,39,3555,10,3555
1089,176785,33,176785,59,3602,17,3602
656,118066,31,118066,45,3570,24,3570
716,130398,21,130398,38,3557,12,3557
640,118089,8,118089,48,3478,13,3478
1091,171195,34,171195,50,3577,17,3577
645,118647,26,118647,57,3660,18,3660
772,91897,16,91897,38,3549,15,3549
763,92230,34,92230,43,3602,24,3602
327,40953,10,40953,60,3648,17,3648
378,56223,17,56223,58,3469,17,3469
1476,186728,20,186728,62,3560,24,3560
245,59354,11,59354,43,3439,16,3439
1679,247636,45,247636,72,3576,17,3576
658,115930,18,115930,52,3568,19,3568
699,139188,32,139188,38,3502,18,3502
404,82453,27,82453,32,3539,18,3539
1064,121288,33,121288,78,3560,23,3560
708,142341,40,142341,52,3497,28,3497
920,145716,25,145716,65,3588,28,3588
607,64809,17,64809,63,3628,16,3628
315,45047,13,45047,57,3561,19,3561
1003,105118,22,105118,38,3462,25,3462
712,151556,20,151556,33,3582,19,3582
956,151401,38,151401,46,3491,23,3491
383,59313,9,59313,40,3559,16,3559
457,82356,18,82356,55,3532,12,3532
560,127433,33,127433,49,3600,35,3600
10951,1695511,198,1695511,59,3507,13,3507
531,135118,18,135118,41,3634,14,3634
2188,282555,22,282555,69,3570,21,3570
384,54537,12,54537,47,3488,12,3488
282,57900,11,57900,49,3617,15,3617
1318,166023,23,166023,62,3576,23,3576
1312,214956,19,214956,44,3607,18,3607
572,102499,31,102499,48,3546,33,3546
1103,128417,14,128417,63,3596,23,3596
1458,361289,38,361289,50,3601,12,3601
442,80730,4,80730,44,3562,11,3562
318,79639,29,79639,32,3552,22,3552
927,109293,9,109293,68,3579,14,3579
610,102276,12,102276,57,3515,14,3515
962,125622,21,125622,58,3612,14,3612
1177,134849,54,134849,74,3530,24,3530
1792,360157,89,360157,31,3666,17,3666
948,135001,33,135001,63,3595,21,3595
527,78947,28,78947,50,3659,26,3659
187,31066,14,31066,32,3498,24,3498
574,89999,10,89999,42,3583,18,3583
369,93207,15,93207,30,3588,14,3588
390,85615,23,85615,43,3534,20,3534
1206,244002,37,244002,37,3523,14,3523
713,141184,20,141184,42,3529,16,3529
579,85587,9,85587,65,3612,15,3612
1590,291935,39,291935,47,3532,17,3532
577,97576,23,97576,53,3602,19,3602
617,100267,51,100267,51,3579,23,3579
939,134308,11,134308,55,3559,9,3559
293,56032,8,56032,27,3496,12,3496
2122,280674,41,280674,51,3561,12,3561
1227,196485,38,196485,40,3621,18,3621
1486,200588,50,200588,45,3588,26,3588
1840,423909,72,423909,49,3484,9,3484
516,105245,16,105245,39,3603,21,3603
636,84553,26,84553,73,3518,20,3518
1064,156054,19,156054,52,3672,18,3672
480,55594,10,55594,71,3611,17,3611
666,72697,14,72697,66,3609,17,3609
289,48170,18,48170,37,3491,20,3491
1766,260709,50,260709,51,3563,19,3563
829,115598,11,115598,57,3652,16,3652
308,59874,20,59874,38,3535,14,3535
196,53750,10,53750,29,3515,22,3515
2127,278543,71,278543,47,3623,15,3623
1475,208145,36,208145,44,3531,17,3531
966,173598,36,173598,48,3573,16,3573
715,104299,13,104299,68,3610,19,3610
1153,198836,25,198836,62,3579,19,3579
497,70940,10,70940,49,3638,20,3638
471,100702,18,100702,49,3597,17,3597
358,60780,7,60780,60,3600,14,3600
1017,159361,41,159361,42,3546,22,3546
556,83541,8,83541,64,3505,13,3505
296,50796,4,50796,48,3587,11,3587
544,109709,27,109709,44,3611,23,3611
459,90588,23,90588,42,3560,17,3560
1905,265357,20,265357,53,3556,10,3556
562,75869,9,75869,48,3458,9,3458
267,93044,10,93044,24,3544,18,3544
675,104531,9,104531,46,3642,8,3642
746,109125,23,109125,54,3568,26,3568
868,120278,29,120278,48,3511,27,3511
620,97891,16,97891,52,3518,9,3518
371,71849,21,71849,52,3560,20,3560
891,126632,27,126632,49,3526,21,3526
1034,205309,52,205309,45,3470,23,3470
1255,251804,12,251804,44,3576,15,3576
605,73454,24,73454,62,3686,21,3686
498,90626,24,90626,51,3546,29,3546
455,68850,13,68850,44,3557,26,3557
411,58797,16,58797,62,3566,21,3566
1376,246462,41,246462,43,3526,26,3526
483,97313,11,97313,49,3563,20,3563
655,111011,12,111011,49,3620,14,3620
540,94948,19,94948,38,3620,30,3620
171,43936,9,43936,45,3596,19,3596
3086,405581,59,405581,53,3525,18,3525
668,88677,18,88677,50,3573,17,3573
1587,272492,36,272492,40,3652,15,3652
719,124942,11,124942,53,3486,15,3486
784,148900,12,148900,51,3561,15,3561
365,49711,5,49711,58,3500,20,3500
812,137802,30,137802,51,3592,11,3592
1466,271842,52,271842,51,3610,18,3610
780,135094,34,135094,44,3552,26,3552
220,45070,16,45070,34,3521,19,3521
1558,264922,18,264922,60,3682,7,3682
469,91793,14,91793,49,3654,15,3654
440,63655,7,63655,68,3584,19,3584
5885,864604,147,864604,55,3506,21,3506
705,131566,20,131566,42,3566,19,3566
326,68425,12,68425,46,3581,13,3581
864,130600,21,130600,42,3566,26,3566
422,73331,24,73331,44,3543,15,3543
346,78219,16,78219,40,3506,21,3506
1261,134209,21,134209,57,3688,24,3688
752,87777,39,87777,53,3635,26,3635
747,114510,22,114510,54,3617,22,3617
704,113489,29,113489,54,3561,21,3561
560,76245,20,76245,50,3580,20,3580
568,59748,10,59748,69,3581,17,3581
1332,313211,45,313211,49,3513,14,3513
507,75296,10,75296,42,3519,19,3519
730,166215,17,166215,35,3563,10,3563
3439,517274,59,517274,67,3590,16,3590
377,57006,13,57006,56,3629,13,3629
1629,271776,60,271776,50,3646,17,3646
1060,192646,24,192646,44,3544,17,3544
191,41928,5,41928,36,3510,14,3510
1709,272992,34,272992,42,3499,17,3499
1338,206989,20,206989,42,3464,11,3464
671,118841,23,118841,54,3536,16,3536
952,146383,24,146383,47,3523,15,3523
716,85692,16,85692,48,3582,12,3582
368,56817,9,56817,34,3516,17,3516
1080,157055,26,157055,41,3542,21,3542
611,110240,19,110240,38,3560,22,3560
438,59129,12,59129,62,3614,7,3614
446,86644,18,86644,43,3634,12,3634
398,58045,14,58045,48,3621,19,3621
975,248245,34,248245,51,3482,26,3482
711,127590,19,127590,58,3554,24,3554
904,160788,26,160788,54,3568,20,3568
790,116568,14,116568,69,3525,19,3525
267,48573,7,48573,40,3614,17,3614
1009,147186,18,147186,44,3536,13,3536
888,118930,41,118930,59,3597,26,3597
536,58535,10,58535,54,3575,12,3575
