SN GN count,SN GN total,CN GN count,CN GN total,SN TN count,SN TN total,CN TN count,CN TN total
508,136529,27,136529,11,845,5,845
386,92893,10,92893,10,819,1,819
648,152615,29,152615,10,818,1,818
295,111392,23,111392,2,788,6,788
720,167559,50,167559,7,811,2,811
844,185757,36,185757,6,824,6,824
372,73027,6,73027,16,860,4,860
153,36142,2,36142,10,824,2,824
934,243479,81,243479,14,730,7,730
359,66903,16,66903,12,774,4,774
966,223149,48,223149,8,842,5,842
554,131691,13,131691,4,805,5,805
607,119066,18,119066,12,829,2,829
178,48776,7,48776,10,830,4,830
330,69283,10,69283,10,853,3,853
129,57387,7,57387,10,802,4,802
241,41705,4,41705,13,785,2,785
320,65363,14,65363,15,829,3,829
166,62231,8,62231,7,771,4,771
361,94674,18,94674,10,794,2,794
276,67702,14,67702,13,760,3,760
362,78658,8,78658,8,795,4,795
207,48549,7,48549,7,819,3,819
521,70314,9,70314,18,744,5,744
368,61370,6,61370,13,812,5,812
503,83302,8,83302,11,763,2,763
144,36034,2,36034,13,847,2,847
612,131812,29,131812,13,832,4,832
288,47038,9,47038,11,786,3,786
220,43100,13,43100,13,807,3,807
1914,381575,41,381575,11,795,3,795
375,76579,13,76579,10,805,5,805
453,102372,10,102372,8,829,2,829
551,131288,12,131288,12,824,1,824
662,102676,22,102676,10,785,5,785
482,131002,18,131002,16,759,3,759
654,90733,13,90733,15,795,3,795
406,86424,16,86424,16,766,5,766
317,79534,11,79534,7,777,2,777
327,111370,11,111370,4,815,4,815
126,40844,1,40844,6,798,2,798
454,91165,5,91165,8,778,0,778
320,84821,6,84821,8,828,4,828
2044,334609,41,334609,13,749,4,749
230,38525,6,38525,15,825,7,825
359,76628,16,76628,11,818,3,818
245,69479,6,69479,5,807,6,807
263,75906,18,75906,8,830,8,830
140,39657,5,39657,10,805,4,805
237,57117,16,57117,6,830,6,830
457,102016,20,102016,8,828,3,828
604,89952,8,89952,9,831,2,831
222,50907,11,50907,11,817,4,817
1108,196837,47,196837,12,814,2,814
317,65136,17,65136,9,799,4,799
1028,219340,15,219340,8,805,2,805
344,75691,7,75691,9,852,2,852
1122,213398,37,213398,11,830,4,830
677,113120,24,113120,5,868,5,868
430,87826,10,87826,10,809,0,809
411,100208,17,100208,6,755,4,755
396,77075,12,77075,6,779,3,779
128,35195,7,35195,10,835,2,835
243,61092,6,61092,8,785,3,785
231,49143,6,49143,9,837,7,837
774,148447,15,148447,8,834,6,834
915,138726,23,138726,16,792,4,792
427,124283,25,124283,7,787,6,787
804,179378,24,179378,6,819,4,819
616,86812,15,86812,12,816,3,816
167,39779,9,39779,6,805,4,805
396,69944,11,69944,15,799,3,799
966,195059,20,195059,9,803,6,803
690,135877,6,135877,16,770,3,770
285,66120,11,66120,15,817,0,817
939,140594,16,140594,5,794,4,794
407,64702,5,64702,12,773,6,773
266,82794,8,82794,11,836,4,836
490,114381,18,114381,9,760,4,760
364,55687,8,55687,9,868,4,868
1149,233332,36,233332,10,784,2,784
966,133467,20,133467,4,745,1,745
373,70343,7,70343,6,849,5,849
440,63273,10,63273,5,801,4,801
401,84807,9,84807,11,790,4,790
417,52793,12,52793,12,787,3,787
836,145522,15,145522,9,832,6,832
712,149062,22,149062,13,854,2,854
153,34608,5,34608,11,775,1,775
293,74968,3,74968,10,792,1,792
177,41167,4,41167,8,828,6,828
503,124947,13,124947,6,798,4,798
491,87026,18,87026,6,838,2,838
523,99126,13,99126,9,839,2,839
387,83111,8,83111,6,828,4,828
212,64536,11,64536,9,779,4,779
843,130927,16,130927,19,832,1,832
563,113572,18,113572,12,783,2,783
263,64491,16,64491,9,800,7,800
240,66481,12,66481,7,808,2,808
411,79032,6,79032,9,785,0,785
296,48839,12,48839,10,840,2,840
1085,228713,17,228713,12,857,2,857
514,110820,14,110820,6,787,3,787
921,201475,29,201475,11,835,5,835
760,108215,5,108215,14,845,2,845
252,56533,5,56533,9,795,3,795
350,60202,11,60202,10,836,4,836
111,29466,5,29466,7,786,3,786
284,69776,5,69776,10,782,1,782
2389,404164,52,404164,20,824,3,824
733,111880,17,111880,13,818,2,818
363,53379,3,53379,19,832,3,832
490,87450,22,87450,13,809,5,809
889,133409,9,133409,17,837,4,837
343,55013,8,55013,17,781,2,781
1487,316668,17,316668,12,845,5,845
432,115444,17,115444,9,773,3,773
184,44196,6,44196,11,808,2,808
554,93565,11,93565,13,757,2,757
255,47147,7,47147,11,833,1,833
532,115225,7,115225,13,824,1,824
324,61712,3,61712,15,808,1,808
218,64163,10,64163,9,813,3,813
228,39679,7,39679,18,816,4,816
505,86206,14,86206,15,860,4,860
353,70891,7,70891,8,758,7,758
220,67252,1,67252,7,795,2,795
434,67013,4,67013,14,858,2,858
873,147866,28,147866,15,790,1,790
834,232458,46,232458,9,805,3,805
205,38824,3,38824,9,828,1,828
329,83324,7,83324,11,794,4,794
275,50499,8,50499,15,839,3,839
1748,278226,31,278226,11,839,2,839
488,90473,8,90473,8,775,4,775
539,114738,11,114738,8,785,2,785
248,51140,9,51140,7,779,5,779
421,97530,11,97530,9,800,3,800
358,80532,7,80532,8,809,5,809
355,142301,31,142301,5,810,4,810
699,102791,15,102791,11,840,5,840
395,50481,6,50481,14,822,2,822
308,51498,10,51498,11,813,3,813
939,150195,32,150195,12,786,4,786
193,32658,8,32658,12,831,2,831
924,165083,17,165083,10,830,2,830
437,87950,8,87950,8,824,2,824
448,133277,30,133277,11,766,3,766
898,175583,13,175583,13,836,1,836
305,76992,12,76992,8,820,6,820
985,141808,22,141808,13,829,2,829
253,50020,11,50020,9,841,1,841
270,57502,13,57502,11,834,4,834
199,36557,4,36557,8,786,4,786
277,69893,5,69893,11,795,3,795
183,35576,5,35576,12,812,3,812
1608,273269,58,273269,10,803,6,803
241,71427,11,71427,4,795,2,795
236,59062,10,59062,12,790,3,790
602,151350,24,151350,9,799,3,799
382,80140,20,80140,12,807,0,807
372,115420,14,115420,9,811,4,811
1966,494983,70,494983,12,769,1,769
258,47306,11,47306,5,771,4,771
291,90251,13,90251,3,822,2,822
198,42305,5,42305,8,730,3,730
718,113327,15,113327,18,845,4,845
670,101899,15,101899,18,823,3,823
187,47979,8,47979,12,817,5,817
226,46253,5,46253,4,775,4,775
275,50907,9,50907,13,796,2,796
281,60626,10,60626,8,839,3,839
253,63026,5,63026,4,798,4,798
357,73295,9,73295,15,753,6,753
487,148378,19,148378,10,855,4,855
330,75508,13,75508,8,795,4,795
773,158453,23,158453,11,795,3,795
407,118015,21,118015,12,845,5,845
5487,1197056,81,1197056,10,790,3,790
720,171386,17,171386,10,821,2,821
1848,373138,21,373138,9,819,0,819
734,153039,28,153039,12,802,6,802
152,40871,3,40871,15,792,1,792
260,55190,3,55190,10,782,0,782
168,45581,11,45581,8,743,5,743
193,49533,11,49533,5,755,3,755
391,70196,10,70196,10,827,5,827
160,40225,5,40225,8,840,3,840
545,76745,7,76745,21,841,4,841
268,69541,5,69541,12,779,2,779
294,84454,9,84454,14,810,3,810
387,70948,5,70948,10,817,3,817
459,117129,18,117129,5,832,3,832
334,66309,13,66309,15,794,4,794
396,71537,8,71537,8,799,4,799
390,110876,15,110876,7,811,3,811
534,108300,19,108300,15,835,5,835
1249,354758,59,354758,4,764,5,764
439,75270,17,75270,6,772,0,772
285,61636,6,61636,8,789,2,789
1407,226529,43,226529,9,842,6,842
684,160365,17,160365,14,790,7,790
226,52328,10,52328,12,805,1,805
340,68848,5,68848,8,795,4,795
179,43492,3,43492,11,899,6,899
566,108484,13,108484,9,777,3,777
490,75916,10,75916,12,867,2,867
256,54527,7,54527,2,774,4,774
301,60341,11,60341,10,840,6,840
2906,1090195,132,1090195,5,842,0,842
424,82580,23,82580,9,814,6,814
251,47443,8,47443,5,812,9,812
291,71525,4,71525,6,812,1,812
304,80821,9,80821,3,829,4,829
641,126196,10,126196,8,858,6,858
273,55049,8,55049,15,834,0,834
816,172425,17,172425,8,806,4,806
217,46536,5,46536,9,821,7,821
292,66717,6,66717,9,796,2,796
512,139689,15,139689,7,807,6,807
367,63246,14,63246,10,812,4,812
546,144387,29,144387,7,823,4,823
418,63943,6,63943,17,842,3,842
244,41974,9,41974,6,787,3,787
366,60547,5,60547,8,803,9,803
979,162643,15,162643,16,786,2,786
402,69245,20,69245,11,835,5,835
228,85525,15,85525,8,843,2,843
513,63242,16,63242,15,831,5,831
163,42867,10,42867,10,832,7,832
435,72167,12,72167,9,793,4,793
863,147998,29,147998,18,868,10,868
2224,730372,76,730372,11,770,2,770
282,53320,8,53320,10,801,2,801
955,178217,21,178217,12,838,8,838
413,105760,24,105760,10,825,5,825
524,113612,25,113612,11,818,4,818
535,146358,35,146358,5,771,1,771
178,44199,5,44199,6,800,1,800
477,101214,42,101214,14,766,1,766
400,96118,14,96118,6,798,4,798
410,70282,18,70282,8,842,9,842
703,108162,20,108162,9,827,1,827
279,72215,6,72215,9,814,2,814
669,150573,15,150573,15,810,3,810
546,74585,12,74585,10,816,5,816
473,84757,11,84757,10,815,5,815
262,57354,3,57354,9,816,5,816
567,138006,7,138006,12,797,3,797
