SN GN count,SN GN total,CN GN count,CN GN total,SN TN count,SN TN total,CN TN count,CN TN total
801,136529,25,136529,13,845,5,845
475,92893,29,92893,9,819,7,819
861,152615,33,152615,10,818,5,818
468,111392,13,111392,11,788,3,788
829,167559,11,167559,10,811,1,811
12955,185757,34,185757,109,824,4,824
404,73027,14,73027,15,860,5,860
182,36142,3,36142,11,824,6,824
996,243479,34,243479,15,730,3,730
3544,66903,11,66903,101,774,3,774
17285,223149,27,223149,115,842,3,842
744,131691,9,131691,13,805,4,805
679,119066,17,119066,15,829,7,829
352,48776,4,48776,14,830,3,830
4098,69283,15,69283,104,853,4,853
308,57387,10,57387,12,802,3,802
2878,41705,4,41705,120,785,6,785
455,65363,12,65363,17,829,3,829
435,62231,6,62231,11,771,2,771
556,94674,20,94674,9,794,1,794
374,67702,21,67702,20,760,4,760
433,78658,5,78658,12,795,3,795
259,48549,7,48549,13,819,3,819
357,70314,12,70314,17,744,2,744
375,61370,10,61370,10,812,8,812
512,83302,13,83302,10,763,3,763
243,36034,5,36034,12,847,5,847
803,131812,21,131812,14,832,1,832
362,47038,15,47038,19,786,2,786
3380,43100,4,43100,108,807,3,807
2420,381575,42,381575,13,795,3,795
481,76579,14,76579,16,805,6,805
362,102372,14,102372,17,829,3,829
1000,131288,28,131288,15,824,7,824
7953,102676,8,102676,110,785,1,785
637,131002,28,131002,18,759,2,759
801,90733,19,90733,18,795,3,795
721,86424,10,86424,11,766,4,766
391,79534,13,79534,11,777,5,777
501,111370,13,111370,8,815,6,815
198,40844,5,40844,9,798,4,798
626,91165,21,91165,17,778,1,778
458,84821,13,84821,5,828,1,828
1570,334609,57,334609,12,749,7,749
223,38525,4,38525,18,825,2,825
456,76628,15,76628,19,818,5,818
419,69479,15,69479,11,807,1,807
460,75906,14,75906,10,830,4,830
2529,39657,4,39657,105,805,5,805
388,57117,5,57117,18,830,5,830
585,102016,27,102016,15,828,4,828
585,89952,18,89952,14,831,2,831
324,50907,9,50907,11,817,6,817
1183,196837,30,196837,5,814,4,814
550,65136,14,65136,15,799,3,799
13457,219340,18,219340,111,805,4,805
335,75691,12,75691,12,852,2,852
912,213398,24,213398,12,830,5,830
8267,113120,14,113120,120,868,5,868
502,87826,15,87826,10,809,4,809
759,100208,8,100208,16,755,4,755
550,77075,16,77075,14,779,5,779
205,35195,3,35195,13,835,1,835
4658,61092,18,61092,131,785,4,785
382,49143,3,49143,10,837,8,837
593,148447,14,148447,10,834,3,834
914,138726,22,138726,9,792,1,792
536,124283,9,124283,4,787,4,787
1023,179378,19,179378,23,819,7,819
563,86812,11,86812,11,816,3,816
173,39779,2,39779,7,805,5,805
371,69944,15,69944,14,799,4,799
1551,195059,72,195059,16,803,3,803
871,135877,27,135877,15,770,2,770
5424,66120,12,66120,126,817,4,817
931,140594,18,140594,12,794,1,794
518,64702,14,64702,11,773,3,773
455,82794,6,82794,5,836,5,836
812,114381,23,114381,14,760,2,760
293,55687,8,55687,7,868,2,868
17075,233332,40,233332,133,784,3,784
9654,133467,28,133467,115,745,3,745
431,70343,9,70343,16,849,4,849
282,63273,8,63273,12,801,0,801
425,84807,11,84807,8,790,4,790
