Unnamed: 0,Unnamed: 0.1,SN GN count,SN GN total,CN GN count,CN GN total,SN TN count,SN TN total,CN TN count,CN TN total,SN sampled,CN sampled,SN HIV+,CN HIV+,SN Susceptible,SN Out-of-care,SN Treated chronic,SN Untreated chronic,SN Untreated acute,CN Out-of-care,CN Treated chronic,CN Susceptible,CN Untreated chronic,SN Treated acute,CN Untreated acute,CN Treated acute
0,0,1,785,0,785,0,184,1,184,"[7964, 15301, 1685, 3136, 4043, 1212, 3897, 13743, 8087, 3769, 3974, 980, 8221, 9836, 5425, 4021, 2205, 14716, 13496, 6950, 11968, 5232, 9304, 8865, 7545, 12644, 5756, 12547, 10562, 11182, 3295, 225, 3847, 10057, 8592, 1898, 9743, 7865, 931, 3959, 11010, 6394, 8950, 12162, 2260, 412, 2413, 5999, 7664, 1903, 30, 5539, 6415, 1489, 12595, 13277, 9734, 9155, 560, 4836, 10679, 10089, 6611, 12933, 12913, 12962, 13227, 15098, 12274, 15080, 13143, 14741, 14925, 14553, 14191, 13703, 13127, 13425, 14917, 14746, 14628, 15069, 15009, 14979, 15037, 6984, 13981, 14802, 6016, 13934, 14843, 14907, 4134, 15016, 11824, 14549, 14244, 13539, 12956, 13830, 3703, 14955, 14649, 15096, 13018, 15072, 14962, 13115, 15090, 5135, 8021, 13331, 14166, 15053, 15070, 13921, 11487, 15054, 9447, 13279, 13837, 13877, 15031, 14328, 15091, 13644, 12418, 12902, 14305, 15074, 10941, 12393, 12173, 14696, 14393, 14827, 12640, 13518, 7340, 14848, 14996, 14356, 14318, 13568, 15099, 15076, 15018, 10267, 11701, 11002, 10335, 14068, 11578, 14879, 9726, 14662, 12760, 15032, 14346, 15087, 12140, 14794, 8269, 9205, 11953, 15077, 12230, 13526, 14932, 7404, 14362, 14964, 12411, 15041, 8558, 14806, 14129, 6306, 14604, 13900, 14685, 5169, 14986, 15071, 11702, 9867, 13315, 6806, 11615, 9619, 7927, 15004, 2513, 4293, 14941, 15062, 14983, 13188, 14890, 14814, 13553, 13862, 14127, 14324, 12034, 13763, 7026, 14037, 7558, 13848, 7466, 14709, 7726, 14606, 11179, 14889, 14838, 7371, 11577, 13949, 5620, 4840, 14686, 13055, 9233, 5600, 2058, 14651, 5857, 14913, 3249, 12906, 12786, 3007, 13804, 12880, 14768, 14468, 15052, 5915, 14339, 15025, 14989, 15043, 14015, 10893, 14302, 15059, 11594, 7886, 13864, 15079, 14472, 14385, 14717, 14515, 11417, 10794, 14760, 14235, 14891, 14732, 13256, 5334, 9772, 1336, 14572, 13789, 14459, 4176, 11325, 10071, 15101, 13135, 13909, 15097, 10233, 14883, 15100, 7113, 15057, 14337, 9151, 13688, 15040, 14148, 14275, 12441, 9742, 11640, 4142, 13090, 9020, 11833, 11326, 14032, 12990, 6899, 13386, 13107, 14832, 14748, 2148, 13382, 14237, 8280, 13970, 14206, 15013, 8753, 12395, 14753, 8894, 14792, 13297, 14991, 6416, 14265, 12475, 13834, 14119, 2247, 13869, 9679, 14937, 10498, 15085, 13872, 15033, 11155, 10607, 14656, 10725, 12860, 10639, 14347, 10371, 14812, 11349, 12680, 12641, 10816, 10766, 12685, 10292, 14820, 12017, 15084, 14493, 14190, 15060, 14464, 5213, 15092, 14498, 14928, 15026, 12356, 10646, 6744, 14648, 11273, 14801, 14767, 14921, 13847, 14531, 6007, 10811, 14411, 15034, 14371, 5995, 9105, 15002, 14403, 15000, 14779, 15056, 12196, 13278, 8932, 12670, 7660, 4175, 14019, 14839, 7336, 15038, 2910, 3362, 9986, 15065, 3400, 9871, 11752, 14509, 15050, 14616, 11604, 14994, 14985, 12697, 12094, 14622, 14681, 15019, 12434, 3258, 15081, 14398, 5798, 14863, 15022, 13859, 12794, 10651, 13800, 15078, 15036, 13951, 12618, 10792, 10604, 13942, 14375, 4178, 14658, 9678, 13850, 13866, 12368, 14892, 12113, 580, 12429, 10855, 13022, 14911, 14722, 15045, 15001, 4654, 11148, 11255, 13234, 14173, 15086, 14788, 15066, 14603, 8637, 15017, 13639, 13871, 501, 9357, 1433, 8219, 14906, 1914, 14507, 1957, 9202, 14975, 13931, 14547, 13796, 14885, 14526, 15095, 11834, 14850, 14021, 9208, 14789, 14730, 14851, 11925, 13339, 4226, 4099, 6159, 13794, 8147, 14910, 11161, 5972, 15082, 14383, 14647, 14929, 11511, 9601, 9860, 15089, 14965, 9940, 4837, 15067, 14743, 14540, 12756, 9185, 13875, 12451, 15021, 4355, 13538, 8098, 15027, 6553, 8186, 6429, 14711, 7786, 10559, 15047, 2201, 15008, 11596, 2043, 10899, 14504, 14692, 14168, 15030, 13091, 14663, 13305, 10331, 14724, 14673, 12009, 15007, 14013, 14952, 15028, 14778, 14303, 15058, 14087, 14134, 6253, 13006, 4701, 9417, 7409, 14578, 1356, 14218, 8666, 14856, 7840, 14844, 4494, 15020, 14010, 10883, 13440, 9946, 12656, 14268, 13965, 14378, 14014, 13422, 15055, 9881, 14149, 5653, 15083, 14771, 12503, 14766, 13930, 7736, 13179, 12365, 12519, 14704, 13336, 14729, 14987, 14529, 14756, 12100, 7852, 12110, 11456, 14395, 10068, 9589, 2456, 6616, 4969, 14187, 14924, 14522, 3984, 9221, 10091, 14112, 7188, 14869]","[8418, 9825, 14372, 2682, 179, 2867, 3039, 1485, 10868, 13360, 11375, 6852, 12431, 15275, 2349, 568, 14870, 7037, 3103, 4202, 8486, 4607, 13543, 9825, 11302, 2720, 13092, 4331, 9635, 3598, 3254, 9795, 1470, 4617, 6143, 2636, 12126, 3743, 9650, 11983, 5071, 5035, 6407, 6342, 7806, 15043, 692, 9844, 12361, 3109, 14528, 11577, 8446, 885, 5504, 9539, 10992, 3680, 11299, 577, 222, 13815, 14331, 14219, 14109, 14999, 9003, 10678, 10681, 2783, 15192, 10363, 13076, 8284, 13722, 14733, 13057, 12810, 13829, 3309, 5775, 9965, 13685, 11547, 15364, 6288, 14246, 10286, 15012, 4175, 6022]",265,75,336,117,89,51,1,37,24,16,7,0,0,0
