SN GN count,SN GN total,CN GN count,CN GN total,SN TN count,SN TN total,CN TN count,CN TN total
1243,136529,26,136529,14,845,7,845
807,92893,13,92893,28,819,1,819
1040,152615,31,152615,20,818,2,818
1006,111392,34,111392,24,788,4,788
1647,167559,28,167559,14,811,5,811
1254,185757,23,185757,21,824,4,824
748,73027,13,73027,22,860,3,860
251,36142,21,36142,18,824,4,824
2205,243479,52,243479,9,730,3,730
540,66903,12,66903,16,774,2,774
2222,223149,36,223149,19,842,3,842
1490,131691,17,131691,10,805,2,805
1265,119066,24,119066,35,829,6,829
541,48776,8,48776,25,830,6,830
604,69283,19,69283,19,853,6,853
492,57387,16,57387,16,802,3,802
349,41705,25,41705,21,785,6,785
389,65363,16,65363,20,829,2,829
440,62231,14,62231,16,771,2,771
869,94674,15,94674,17,794,3,794
639,67702,27,67702,13,760,2,760
601,78658,26,78658,10,795,3,795
338,48549,15,48549,15,819,7,819
675,70314,6,70314,17,744,1,744
743,61370,17,61370,20,812,0,812
540,83302,9,83302,19,763,5,763
391,36034,4,36034,16,847,4,847
943,131812,31,131812,16,832,3,832
495,47038,11,47038,23,786,11,786
440,43100,7,43100,20,807,9,807
3427,381575,90,381575,17,795,6,795
643,76579,21,76579,16,805,1,805
701,102372,39,102372,21,829,8,829
944,131288,32,131288,17,824,3,824
898,102676,41,102676,23,785,3,785
1460,131002,61,131002,16,759,3,759
774,90733,15,90733,8,795,7,795
708,86424,13,86424,17,766,3,766
461,79534,20,79534,17,777,3,777
712,111370,31,111370,13,815,6,815
252,40844,9,40844,14,798,1,798
803,91165,12,91165,20,778,2,778
799,84821,14,84821,22,828,4,828
3416,334609,78,334609,14,749,4,749
420,38525,7,38525,24,825,5,825
530,76628,8,76628,13,818,2,818
405,69479,22,69479,13,807,5,807
728,75906,16,75906,13,830,1,830
296,39657,6,39657,12,805,9,805
584,57117,14,57117,15,830,4,830
837,102016,9,102016,17,828,9,828
815,89952,11,89952,24,831,6,831
516,50907,6,50907,21,817,8,817
1683,196837,38,196837,15,814,0,814
547,65136,7,65136,19,799,6,799
2132,219340,85,219340,25,805,3,805
744,75691,18,75691,28,852,4,852
2416,213398,54,213398,19,830,6,830
734,113120,26,113120,8,868,4,868
855,87826,14,87826,15,809,2,809
791,100208,15,100208,14,755,6,755
801,77075,19,77075,12,779,1,779
320,35195,14,35195,13,835,6,835
600,61092,10,61092,17,785,1,785
484,49143,11,49143,27,837,4,837
859,148447,28,148447,19,834,3,834
2020,138726,22,138726,33,792,3,792
918,124283,28,124283,16,787,8,787
1430,179378,20,179378,19,819,4,819
678,86812,17,86812,10,816,5,816
326,39779,5,39779,23,805,5,805
680,69944,13,69944,17,799,4,799
1665,195059,50,195059,15,803,3,803
1137,135877,23,135877,14,770,3,770
583,66120,6,66120,21,817,2,817
1652,140594,22,140594,23,794,4,794
476,64702,25,64702,15,773,9,773
799,82794,32,82794,20,836,3,836
969,114381,32,114381,23,760,1,760
526,55687,7,55687,15,868,1,868
1839,233332,42,233332,12,784,4,784
1509,133467,39,133467,17,745,8,745
578,70343,25,70343,23,849,6,849
804,63273,21,63273,19,801,2,801
798,84807,12,84807,13,790,2,790
342,52793,10,52793,15,787,3,787
1317,145522,38,145522,16,832,6,832
1152,149062,23,149062,16,854,4,854
313,34608,2,34608,20,775,2,775
728,74968,10,74968,17,792,4,792
374,41167,7,41167,16,828,6,828
808,124947,20,124947,18,798,8,798
813,87026,16,87026,17,838,5,838
881,99126,24,99126,16,839,1,839
722,83111,23,83111,19,828,5,828
640,64536,11,64536,20,779,3,779
891,130927,20,130927,11,832,2,832
1128,113572,21,113572,16,783,11,783
593,64491,3,64491,18,800,3,800
356,66481,27,66481,11,808,3,808
761,79032,8,79032,16,785,3,785
533,48839,13,48839,15,840,7,840
2211,228713,27,228713,19,857,5,857
869,110820,12,110820,9,787,2,787
1585,201475,17,201475,20,835,1,835
999,108215,14,108215,24,845,1,845
630,56533,8,56533,20,795,0,795
482,60202,24,60202,19,836,5,836
290,29466,4,29466,14,786,5,786
820,69776,11,69776,10,782,2,782
2470,404164,84,404164,9,824,3,824
852,111880,13,111880,21,818,1,818
623,53379,6,53379,20,832,3,832
1160,87450,22,87450,20,809,5,809
1294,133409,24,133409,19,837,6,837
639,55013,9,55013,20,781,6,781
2847,316668,36,316668,19,845,6,845
1070,115444,19,115444,17,773,1,773
347,44196,9,44196,15,808,4,808
847,93565,16,93565,17,757,1,757
611,47147,7,47147,12,833,3,833
916,115225,19,115225,12,824,3,824
644,61712,17,61712,17,808,4,808
449,64163,16,64163,13,813,4,813
458,39679,15,39679,27,816,4,816
646,86206,22,86206,17,860,2,860
434,70891,10,70891,10,758,4,758
547,67252,10,67252,12,795,4,795
524,67013,17,67013,22,858,8,858
1655,147866,28,147866,23,790,3,790
2075,232458,40,232458,14,805,2,805
294,38824,9,38824,13,828,3,828
659,83324,7,83324,11,794,2,794
365,50499,12,50499,13,839,2,839
2694,278226,48,278226,19,839,3,839
868,90473,20,90473,8,775,4,775
1053,114738,17,114738,13,785,6,785
460,51140,8,51140,13,779,2,779
740,97530,31,97530,14,800,6,800
676,80532,27,80532,7,809,1,809
829,142301,21,142301,9,810,4,810
782,102791,10,102791,18,840,6,840
374,50481,21,50481,17,822,4,822
349,51498,11,51498,13,813,2,813
1366,150195,25,150195,22,786,3,786
291,32658,3,32658,15,831,7,831
2019,165083,18,165083,30,830,3,830
516,87950,23,87950,18,824,4,824
943,133277,30,133277,18,766,5,766
1592,175583,34,175583,19,836,5,836
694,76992,19,76992,15,820,4,820
1092,141808,24,141808,13,829,6,829
427,50020,9,50020,23,841,7,841
536,57502,16,57502,13,834,1,834
373,36557,5,36557,16,786,3,786
653,69893,11,69893,22,795,2,795
267,35576,5,35576,13,812,7,812
2839,273269,69,273269,15,803,3,803
637,71427,9,71427,15,795,5,795
568,59062,15,59062,15,790,4,790
1604,151350,51,151350,17,799,2,799
766,80140,10,80140,14,807,1,807
1315,115420,18,115420,23,811,2,811
3526,494983,60,494983,10,769,4,769
455,47306,12,47306,19,771,7,771
1070,90251,35,90251,20,822,3,822
215,42305,13,42305,14,730,6,730
1242,113327,21,113327,24,845,3,845
818,101899,16,101899,13,823,4,823
551,47979,22,47979,18,817,8,817
376,46253,17,46253,16,775,3,775
417,50907,9,50907,15,796,3,796
528,60626,11,60626,28,839,4,839
659,63026,8,63026,16,798,3,798
698,73295,8,73295,15,753,4,753
