SN GN count,SN GN total,CN GN count,CN GN total,SN TN count,SN TN total,CN TN count,CN TN total
552,136529,19,136529,12,845,4,845
387,92893,8,92893,13,819,6,819
714,152615,16,152615,10,818,5,818
533,111392,11,111392,16,788,2,788
696,167559,23,167559,11,811,4,811
860,185757,21,185757,16,824,3,824
408,73027,5,73027,13,860,3,860
188,36142,2,36142,8,824,0,824
1487,243479,12,243479,15,730,1,730
515,66903,10,66903,8,774,2,774
1098,223149,21,223149,10,842,3,842
668,131691,11,131691,15,805,4,805
534,119066,11,119066,14,829,1,829
172,48776,8,48776,11,830,5,830
309,69283,3,69283,14,853,5,853
280,57387,4,57387,11,802,1,802
201,41705,4,41705,8,785,4,785
344,65363,8,65363,7,829,3,829
302,62231,10,62231,8,771,3,771
3832,94674,9,94674,75,794,3,794
212,67702,4,67702,8,760,1,760
251,78658,9,78658,9,795,3,795
181,48549,6,48549,5,819,5,819
323,70314,5,70314,9,744,4,744
278,61370,6,61370,12,812,2,812
247,83302,7,83302,7,763,1,763
99,36034,6,36034,9,847,1,847
534,131812,5,131812,14,832,2,832
265,47038,3,47038,11,786,3,786
205,43100,3,43100,8,807,3,807
3424,381575,51,381575,9,795,3,795
562,76579,10,76579,19,805,5,805
465,102372,8,102372,13,829,7,829
847,131288,19,131288,5,824,4,824
654,102676,4,102676,6,785,4,785
608,131002,16,131002,15,759,0,759
331,90733,11,90733,5,795,3,795
201,86424,3,86424,7,766,4,766
333,79534,10,79534,16,777,3,777
419,111370,13,111370,12,815,1,815
182,40844,9,40844,11,798,5,798
323,91165,7,91165,6,778,2,778
533,84821,14,84821,9,828,4,828
1325,334609,42,334609,10,749,5,749
155,38525,9,38525,10,825,6,825
564,76628,4,76628,9,818,2,818
215,69479,7,69479,8,807,5,807
486,75906,6,75906,11,830,3,830
114,39657,2,39657,7,805,0,805
214,57117,9,57117,5,830,3,830
612,102016,10,102016,11,828,3,828
430,89952,2,89952,9,831,2,831
196,50907,4,50907,5,817,5,817
899,196837,20,196837,6,814,2,814
355,65136,4,65136,11,799,7,799
1263,219340,29,219340,10,805,3,805
316,75691,8,75691,6,852,2,852
866,213398,16,213398,3,830,3,830
421,113120,7,113120,6,868,2,868
476,87826,11,87826,16,809,2,809
707,100208,16,100208,12,755,3,755
414,77075,3,77075,12,779,4,779
114,35195,4,35195,10,835,3,835
291,61092,10,61092,9,785,5,785
235,49143,6,49143,7,837,5,837
585,148447,8,148447,11,834,2,834
662,138726,9,138726,16,792,1,792
498,124283,18,124283,9,787,1,787
1429,179378,14,179378,16,819,2,819
391,86812,16,86812,14,816,1,816
182,39779,3,39779,8,805,1,805
335,69944,9,69944,6,799,5,799
676,195059,9,195059,10,803,4,803
605,135877,13,135877,3,770,2,770
