SN GN count,SN GN total,CN GN count,CN GN total,SN TN count,SN TN total,CN TN count,CN TN total,SN sampled,CN sampled
212,77604,69,77604,7,760,5,760,601,209
217,74004,43,74004,4,833,9,833,604,217
153,52532,47,52532,10,807,13,807,601,219
271,79427,44,79427,3,814,10,814,603,187
129,49449,31,49449,4,811,7,811,603,204
170,76421,40,76421,4,787,11,787,602,210
361,122897,115,122897,7,803,7,803,603,234
133,36937,24,36937,4,815,6,815,604,205
98,44736,36,44736,5,774,7,774,603,222
639,234734,228,234734,6,840,8,840,601,209
322,102810,122,102810,7,818,10,818,601,226
96,35482,22,35482,3,804,8,804,601,219
147,41248,29,41248,7,849,10,849,602,217
799,231450,212,231450,9,812,4,812,601,210
290,84507,88,84507,4,839,16,839,604,228
209,47996,26,47996,3,821,6,821,603,215
450,127754,58,127754,9,857,9,857,600,201
232,76213,42,76213,3,790,5,790,600,207
158,58933,38,58933,10,853,7,853,600,194
265,86600,85,86600,6,856,13,856,603,221
700,230746,178,230746,5,786,11,786,603,230
344,110251,88,110251,5,815,5,815,601,209
585,208702,151,208702,6,844,4,844,601,200
189,61423,44,61423,9,809,11,809,604,219
171,55836,35,55836,7,866,10,866,601,206
575,194270,147,194270,6,833,6,833,603,207
339,135360,157,135360,8,814,5,814,604,220
98,31385,28,31385,3,787,7,787,604,211
93,33349,23,33349,4,794,5,794,603,207
452,152491,104,152491,6,796,10,796,603,206
211,70133,61,70133,7,846,14,846,603,215
87,45526,26,45526,5,754,7,754,603,213
99,49889,29,49889,2,813,6,813,601,213
135,59880,37,59880,5,774,7,774,604,203
514,140920,87,140920,5,863,6,863,605,202
153,50511,19,50511,6,852,7,852,602,210
375,118461,102,118461,4,821,7,821,601,211
224,76444,61,76444,3,837,11,837,604,221
171,51483,28,51483,7,835,5,835,604,217
327,118095,69,118095,2,793,3,793,601,201
415,122438,93,122438,4,764,3,764,601,201
106,23452,24,23452,3,717,5,717,605,195
543,159347,178,159347,6,804,7,804,600,215
342,149580,74,149580,7,807,13,807,603,210
419,135468,137,135468,6,815,10,815,602,199
180,58853,54,58853,5,842,12,842,602,227
172,50214,25,50214,8,768,5,768,604,212
255,95406,55,95406,10,800,9,800,605,216
238,62121,41,62121,13,842,9,842,604,222
477,107215,76,107215,5,772,4,772,600,212
218,82151,52,82151,7,767,10,767,603,244
423,157785,96,157785,3,828,11,828,600,214
1873,725812,556,725812,5,830,7,830,602,213
188,65951,60,65951,6,794,7,794,604,204
477,209286,202,209286,10,805,9,805,601,209
243,62463,66,62463,9,856,8,856,604,210
268,83579,54,83579,6,836,10,836,605,195
102,29836,18,29836,5,799,6,799,603,204
293,80820,67,80820,12,802,8,802,604,214
344,107634,62,107634,4,860,9,860,603,207
456,178202,137,178202,6,777,14,777,602,220
88,28821,20,28821,8,844,9,844,601,205
540,204822,156,204822,4,779,4,779,605,194
92,40357,30,40357,5,791,3,791,602,201
51,23521,15,23521,4,822,9,822,602,209
175,65407,56,65407,5,797,8,797,605,194
203,61198,38,61198,6,855,7,855,605,220
276,104081,81,104081,7,790,12,790,602,221
594,210647,173,210647,3,766,7,766,602,204
112,42935,24,42935,4,812,8,812,603,191
350,135024,120,135024,6,792,7,792,600,219
213,65180,48,65180,6,791,6,791,604,206
87,36346,29,36346,8,765,8,765,600,194
254,81031,61,81031,9,787,7,787,604,206
214,72552,38,72552,7,796,7,796,605,207
244,87675,46,87675,6,800,10,800,601,203
181,65216,36,65216,6,763,5,763,602,203
360,108440,70,108440,1,784,14,784,602,220
174,49630,35,49630,5,824,8,824,601,210
425,136836,119,136836,8,793,8,793,601,214
278,117466,107,117466,5,801,9,801,603,223
243,84263,50,84263,5,756,7,756,601,205
263,96508,81,96508,6,828,18,828,601,241
224,87530,74,87530,5,787,8,787,601,206
240,67451,51,67451,4,777,4,777,601,214
359,126581,97,126581,8,829,9,829,605,201
292,64174,39,64174,11,847,7,847,603,223
119,48762,26,48762,6,826,7,826,603,213
501,202130,126,202130,6,800,10,800,604,214
432,125184,80,125184,7,778,9,778,605,219
302,116766,75,116766,6,836,4,836,601,217
330,127776,89,127776,4,790,5,790,602,201
