SN GN count,SN GN total,CN GN count,CN GN total,SN TN count,SN TN total,CN TN count,CN TN total,SN sampled,CN sampled
122,77604,130,77604,3,760,20,760,602,310
108,74004,138,74004,4,833,11,833,603,313
73,52532,51,52532,4,807,7,807,603,284
129,79427,144,79427,4,814,13,814,600,311
85,49449,84,49449,4,811,9,811,600,290
127,76421,136,76421,1,787,6,787,603,272
131,122897,184,122897,6,803,9,803,600,300
81,36937,48,36937,5,815,9,815,601,307
73,44736,50,44736,3,774,10,774,604,281
423,234734,349,234734,1,840,12,840,600,301
218,102810,153,102810,3,818,13,818,602,307
71,35482,58,35482,2,804,10,804,601,286
71,41248,53,41248,5,849,7,849,602,298
480,231450,339,231450,3,812,18,812,603,322
118,84507,117,84507,4,839,6,839,603,294
129,47996,46,47996,4,821,9,821,600,270
160,127754,177,127754,8,857,15,857,601,321
104,76213,148,76213,6,790,17,790,600,320
96,58933,87,58933,4,853,15,853,600,291
176,86600,138,86600,3,856,10,856,601,306
503,230746,247,230746,6,786,10,786,605,280
129,110251,292,110251,5,815,12,815,600,292
335,208702,270,208702,2,844,9,844,600,283
105,61423,86,61423,4,809,8,809,604,310
79,55836,60,55836,3,866,15,866,600,280
241,194270,208,194270,4,833,11,833,603,298
297,135360,196,135360,3,814,19,814,603,320
81,31385,51,31385,0,787,9,787,601,274
47,33349,31,33349,6,794,11,794,603,293
195,152491,329,152491,2,796,19,796,601,318
83,70133,72,70133,5,846,15,846,604,298
59,45526,55,45526,5,754,9,754,603,294
107,49889,100,49889,6,813,15,813,600,305
107,59880,93,59880,3,774,8,774,604,295
244,140920,176,140920,6,863,10,863,602,288
97,50511,73,50511,4,852,13,852,604,333
185,118461,193,118461,1,821,10,821,602,304
108,76444,94,76444,1,837,20,837,601,327
74,51483,81,51483,2,835,15,835,605,304
265,118095,165,118095,8,793,12,793,600,283
186,122438,206,122438,1,764,6,764,600,302
32,23452,28,23452,3,717,10,717,602,286
324,159347,223,159347,5,804,12,804,600,311
311,149580,223,149580,2,807,11,807,602,299
220,135468,181,135468,2,815,15,815,604,297
104,58853,96,58853,4,842,11,842,603,303
79,50214,85,50214,3,768,11,768,602,296
134,95406,177,95406,7,800,14,800,600,306
88,62121,106,62121,2,842,8,842,601,283
156,107215,168,107215,1,772,8,772,604,286
176,82151,175,82151,3,767,16,767,600,331
264,157785,233,157785,1,828,9,828,602,289
1079,725812,1130,725812,5,830,20,830,600,305
116,65951,106,65951,2,794,10,794,600,297
253,209286,322,209286,3,805,8,805,600,282
96,62463,100,62463,2,856,8,856,602,322
176,83579,122,83579,3,836,6,836,603,290
51,29836,35,29836,4,799,8,799,600,305
165,80820,118,80820,4,802,11,802,604,305
217,107634,135,107634,2,860,10,860,601,295
230,178202,227,178202,2,777,12,777,600,284
36,28821,38,28821,2,844,9,844,600,300
386,204822,245,204822,3,779,8,779,600,294
65,40357,54,40357,2,791,7,791,603,311
64,23521,32,23521,6,822,12,822,602,293
99,65407,120,65407,2,797,16,797,605,292
131,61198,72,61198,5,855,8,855,603,290
179,104081,178,104081,2,790,11,790,602,300
435,210647,265,210647,1,766,5,766,602,280
91,42935,69,42935,2,812,10,812,600,301
209,135024,350,135024,0,792,15,792,601,326
119,65180,101,65180,2,791,7,791,601,297
70,36346,52,36346,3,765,12,765,600,277
163,81031,107,81031,4,787,11,787,604,296
122,72552,106,72552,4,796,5,796,602,299
180,87675,136,87675,4,800,17,800,605,325
91,65216,92,65216,2,763,13,763,600,288
216,108440,166,108440,2,784,8,784,600,314
114,49630,117,49630,3,824,8,824,604,296
147,136836,188,136836,2,793,9,793,600,305
227,117466,183,117466,3,801,14,801,600,307
140,84263,106,84263,2,756,8,756,600,302
191,96508,102,96508,5,828,7,828,601,292
135,87530,116,87530,1,787,10,787,600,279
137,67451,100,67451,5,777,11,777,602,299
299,126581,137,126581,3,829,14,829,600,293
98,64174,104,64174,6,847,11,847,602,301
87,48762,92,48762,1,826,9,826,601,284
