ID1,ID2,Distance
N6508|6632|0.267571,N6509|11884|0.193936,0.0125251
N6508|6632|0.267571,N6510|4980|0.129215,0.0108277
N6551|4082|0.108341,N6549|12745|0.448736,0.00748229
N6255|11934|0.46947,N6256|6201|0.150926,0.00497212
N6112|14523|0.117792,N6111|7709|0.262674,0.0074937
N5879|12195|0.909102,N5881|8860|0.336413,0.013376
N5879|12195|0.909102,N5880|13543|0.460822,0.000826627
N6062|5893|0.23136,N6064|2889|0.366166,0.0133538
N6091|2958|0.960033,N6089|11429|0.515466,0.00831583
N6164|7518|0.384958,N6163|12254|0.363589,0.0125035
N6091|2958|0.960033,N6087|15086|0.640037,0.00914734
N6091|2958|0.960033,N6090|12506|0.07073,0.0116579
N6167|13207|0.701405,N6168|9530|0.27517,0.0125077
N6167|13207|0.701405,N6169|10416|0.120894,0.0142337
N6306|6330|0.015542,N6308|15142|0.066725,0.0058099
N6167|13207|0.701405,N6171|12627|0.045377,0.0142193
N6525|11326|0.714951,N6524|6168|0.048278,0.0141989
N6525|11326|0.714951,N6526|5591|0.90875,0.00330991
N6162|4977|0.80952,N6163|12254|0.363589,0.0133412
N6525|11326|0.714951,N6527|11600|0.740722,0.0125157
N6035|6549|0.416944,N6032|5122|0.618519,0.00997732
N6035|6549|0.416944,N6034|11027|0.782423,0.0091354
N6035|6549|0.416944,N6033|5969|0.419612,0.00830644
N6210|5901|0.595381,N6207|2475|0.901522,0.0142301
N6210|5901|0.595381,N6212|2032|0.488033,0.00748389
N6210|5901|0.595381,N6211|4672|0.061108,0.00998391
N6097|8700|0.046365,N6098|5587|0.389504,0.00331167
N6413|7725|0.741787,N6414|4567|0.621148,0.0116765
N6097|8700|0.046365,N6099|13549|0.975549,0.0133377
N6097|8700|0.046365,N6096|2010|0.735508,0.00580206
N6536|3922|0.409132,N6537|12027|0.566755,0.00664428
N6390|7500|0.702114,N6385|2353|0.277226,0.0142002
N6195|8837|0.104339,N6196|10303|0.496499,0.00248209
N6034|11027|0.782423,N6033|5969|0.419612,0.00413708
N6138|10215|0.43165,N6139|7745|0.23214,0.00747413
N6011|13152|0.46377,N6010|12349|0.909461,0.00998449
N6011|13152|0.46377,N6008|2251|0.501043,0.0142173
N6018|3713|0.452046,N6017|6053|0.411343,0.012544
N6009|9644|0.375608,N6006|15344|0.935515,0.0108281
N6481|5600|0.104911,N6479|12406|0.508389,0.0117083
N6009|9644|0.375608,N6014|14192|0.191753,0.0116913
N6009|9644|0.375608,N6012|2723|0.045823,0.00835687
N6009|9644|0.375608,N6011|13152|0.46377,0.0074938
N6009|9644|0.375608,N6015|14703|0.28819,0.0125374
N6009|9644|0.375608,N6007|4234|0.530734,0.0133929
N6009|9644|0.375608,N6013|13378|0.409893,0.0116729
N6009|9644|0.375608,N6010|12349|0.909461,0.0066333
N6009|9644|0.375608,N6008|2251|0.501043,0.0116878
N6435|14247|0.62232,N6436|2969|0.532073,0.0141782
N6435|14247|0.62232,N6437|8225|0.737925,0.00997703
N6435|14247|0.62232,N6434|11109|0.231368,0.00747541
N6354|11830|0.712208,N6357|14224|0.82739,0.0125253
N6406|2125|0.751077,N6410|6637|0.940789,0.0133626
N6406|2125|0.751077,N6408|3540|0.046152,0.00831711
N6119|9207|0.175293,N6121|2828|0.292833,0.00747182
N6119|9207|0.175293,N6120|9328|0.658126,0.00248271
N5873|14488|0.784192,N5872|11653|0.96105,0.0125002
N6533|15018|0.393115,N6532|10062|0.946515,0.0142095
N6533|15018|0.393115,N6535|9735|0.125263,0.0133659
N6039|4575|0.307373,N6046|5900|0.793063,0.0116896
N6039|4575|0.307373,N6049|12724|0.015271,0.0142033
N6243|8779|0.955865,N6244|3695|0.10635,0.0125231
N6039|4575|0.307373,N6038|3491|0.098658,0.00414271
N6223|10879|0.062867,N6222|1694|0.582537,0.0125154
N6494|12643|0.272792,N6493|15016|0.974178,0.000826343
N6187|14494|0.609657,N6186|7828|0.934953,0.00248208
N6187|14494|0.609657,N6188|13641|0.337088,0.00748382
N6186|7828|0.934953,N6188|13641|0.337088,0.0100048
N6332|1601|0.283518,N6331|8506|0.967447,0.0142419
N5895|3243|0.792413,N5894|3831|0.475695,0.00830138
N5881|8860|0.336413,N5880|13543|0.460822,0.0125264
N6136|4676|0.437883,N6137|3891|0.886329,0.0033116
N5881|8860|0.336413,N5882|10012|0.04033,0.0133663
N5944|12695|0.997264,N5943|14394|0.696833,0.00497205
N5944|12695|0.997264,N5942|7160|0.629525,0.00663738
N6310|2787|0.591998,N6311|5166|0.760709,0.00914708
N6310|2787|0.591998,N6312|11747|0.65543,0.0142745
N6483|9380|0.057216,N6482|2562|0.354365,0.014205
N6015|14703|0.28819,N6013|13378|0.409893,0.010831
N5933|10898|0.429947,N5932|6307|0.131525,0.011684
N6487|13817|0.877364,N6488|12182|0.721672,0.00916414
N6473|2410|0.831192,N6478|7685|0.325061,0.0142082
N6473|2410|0.831192,N6474|2108|0.174966,0.0108221
N5996|9798|0.788783,N5997|10728|0.264784,0.0125405
N5868|13599|0.575619,N5867|10536|0.961583,0.00497202
N6158|13761|0.602875,N6159|7472|0.039728,0.00413993
N5905|9941|0.281719,N5903|3757|0.878845,0.0108558
N6265|10170|0.198192,N6264|12744|0.816621,0.00580613
N6074|13191|0.154857,N6075|1994|0.267529,0.0108413
N6000|14664|0.865732,N6001|7202|0.515278,0.00997716
N6000|14664|0.865732,N6002|1817|0.330503,0.00997564
N6278|13409|0.012859,N6280|7476|0.838957,0.0125251
N6121|2828|0.292833,N6120|9328|0.658126,0.00998805
N6350|14024|0.256976,N6352|10319|0.875902,0.00414308
N6350|14024|0.256976,N6351|4570|0.686916,0.00248268
N6451|9485|0.193528,N6450|3476|0.016973,0.00749479
N6432|5042|0.816609,N6431|14361|0.430377,0.00748231
N6451|9485|0.193528,N6452|2651|0.476093,0.00918668
N6451|9485|0.193528,N6454|14811|0.522482,0.00580669
N6432|5042|0.816609,N6418|12110|0.090575,0.0142421
N6444|5767|0.117894,N6443|5278|0.844773,0.0116579
N6023|6767|0.691699,N6024|2155|0.789605,0.014195
N6154|2288|0.970056,N6157|7701|0.560958,0.0141998
N6549|12745|0.448736,N6550|2054|0.930383,0.0116715
N6103|9028|0.957333,N6102|9418|0.917538,0.0024827
N6103|9028|0.957333,N6104|4022|0.803371,0.0133537
N6103|9028|0.957333,N6100|13066|0.98985,0.00664032
N6103|9028|0.957333,N6101|6191|0.938169,0.00749481
N5938|11048|0.028243,N5940|7926|0.916752,0.0124919
N5938|11048|0.028243,N5939|10017|0.775625,0.0141766
N6103|9028|0.957333,N6106|12181|0.62468,0.0133523
N6103|9028|0.957333,N6094|1533|0.327493,0.0134278
N6103|9028|0.957333,N6105|2259|0.435433,0.0116917
N6298|5337|0.237151,N6296|5952|0.496934,0.0142106
N6488|12182|0.721672,N6486|3344|0.857769,0.0124947
N6203|14465|0.157531,N6204|14198|0.256508,0.010841
N6450|3476|0.016973,N6452|2651|0.476093,0.0100366
N6450|3476|0.016973,N6454|14811|0.522482,0.00664398
N6203|14465|0.157531,N6202|6990|0.605434,0.00165526
N6540|2311|0.717514,N6542|2924|0.840709,0.00915023
N6540|2311|0.717514,N6541|5719|0.115035,0.00748383
N6540|2311|0.717514,N6549|12745|0.448736,0.0141868
N6524|6168|0.048278,N6526|5591|0.90875,0.0141988
N6524|6168|0.048278,N6527|11600|0.740722,0.0116679
N6542|2924|0.840709,N6541|5719|0.115035,0.00664027
N5930|11717|0.193429,N5929|11770|0.588406,0.000826357
N6542|2924|0.840709,N6551|4082|0.108341,0.0125039
N6542|2924|0.840709,N6549|12745|0.448736,0.00997244
N6410|6637|0.940789,N6408|3540|0.046152,0.0116674
N6410|6637|0.940789,N6411|13997|0.024071,0.0141826
N6301|10877|0.806808,N6302|14833|0.297638,0.0125129
N6334|13913|0.717656,N6333|5043|0.072573,0.00914752
N5947|7061|0.744336,N5946|10081|0.906469,0.00331046
N6526|5591|0.90875,N6527|11600|0.740722,0.0125157
N6295|10108|0.60848,N6297|15130|0.119984,0.0108314
N6295|10108|0.60848,N6296|5952|0.496934,0.00331004
N6399|4596|0.647585,N6401|12817|0.016788,0.0141777
N6324|11106|0.7652,N6325|14897|0.756063,0.0116649
N6421|3609|0.65505,N6419|8168|0.067854,0.00914726
N6421|3609|0.65505,N6420|3768|0.850683,0.00248185
N6325|14897|0.756063,N6322|4437|0.173929,0.00833941
N6352|10319|0.875902,N6351|4570|0.686916,0.00498036
N6098|5587|0.389504,N6096|2010|0.735508,0.00747402
N6007|4234|0.530734,N6008|2251|0.501043,0.00332075
N6478|7685|0.325061,N6471|9003|0.105536,0.0141987
N6478|7685|0.325061,N6474|2108|0.174966,0.0133711
N5931|7642|0.720859,N5933|10898|0.429947,0.0108321
N5931|7642|0.720859,N5932|6307|0.131525,0.0125307
N6144|11011|0.204857,N6140|13959|0.489212,0.00747525
N5877|13028|0.260293,N5878|7159|0.369432,0.0141907
N5984|7157|0.271237,N5983|6180|0.80202,0.00914292
N5984|7157|0.271237,N5985|8234|0.353317,0.00581004
N6393|14660|0.548891,N6392|14228|0.473636,0.00248661
N6495|13926|0.540104,N6496|4135|0.156171,0.00248187
N6139|7745|0.23214,N6141|11931|0.084863,0.0141842
N6416|2390|0.919569,N6415|7894|0.041213,0.00414155
N5963|10617|0.081267,N5961|12941|0.864667,0.0100197
N6384|14088|0.436479,N6385|2353|0.277226,0.00248207
N5963|10617|0.081267,N5964|6716|0.37148,0.000826355
N5963|10617|0.081267,N5965|10822|0.785648,0.00497208
N5963|10617|0.081267,N5962|14181|0.4791,0.0125177
N6250|6685|0.032794,N6251|2668|0.873624,0.0142127
N5889|8080|0.083429,N5890|14099|0.038751,0.0133727
N5940|7926|0.916752,N5939|10017|0.775625,0.00496943
N6347|13478|0.226959,N6346|6418|0.738023,0.0116726
N6160|11191|0.926725,N6163|12254|0.363589,0.0141912
N5983|6180|0.80202,N5985|8234|0.353317,0.00830709
N6271|10133|0.5193,N6272|10179|0.408878,0.00165637
N6207|2475|0.901522,N6212|2032|0.488033,0.0133934
N6207|2475|0.901522,N6208|12003|0.785044,0.00414155
N6509|11884|0.193936,N6510|4980|0.129215,0.00663706
N6279|5377|0.226413,N6280|7476|0.838957,0.00414879
N6396|12848|0.762948,N6395|9725|0.690897,0.00918657
N6396|12848|0.762948,N6398|4681|0.113696,0.0125388
N6396|12848|0.762948,N6400|11066|0.628793,0.0133614
N6396|12848|0.762948,N6399|4596|0.647585,0.0133925
N6396|12848|0.762948,N6401|12817|0.016788,0.0142122
N6345|10225|0.991602,N6346|6418|0.738023,0.0141916
N6212|2032|0.488033,N6211|4672|0.061108,0.00915015
N5970|12966|0.272263,N5971|2370|0.168019,0.00664664
N6089|11429|0.515466,N6087|15086|0.640037,0.00414308
N6089|11429|0.515466,N6090|12506|0.07073,0.0116741
N6220|14817|0.68822,N6219|6059|0.256861,0.00165525
N6204|14198|0.256508,N6202|6990|0.605434,0.010841
N6273|13115|0.084474,N6272|10179|0.408878,0.014204
N6380|13916|0.268022,N6379|1438|0.025869,0.00414417
N6001|7202|0.515278,N6002|1817|0.330503,0.00497366
N5943|14394|0.696833,N5942|7160|0.629525,0.00914267
N5902|3329|0.525975,N5900|7248|0.81495,0.0142298
N5902|3329|0.525975,N5904|6166|0.918764,0.00497622
N5902|3329|0.525975,N5906|5082|0.447856,0.00832183
N5902|3329|0.525975,N5899|13772|0.926866,0.0125569
N5902|3329|0.525975,N5908|1420|0.245918,0.0116898
