source,target
0,15019
1,12397
2,7426
3,14741
4,10793
5,11732
6,9101
7,14861
8,13557
9,14198
10,14294
11,13726
12,14117
13,2776
14,10819
15,9849
16,13631
17,13597
18,5697
19,11395
20,15092
21,15080
22,7549
23,12698
24,12652
25,15093
26,9218
27,14132
28,12195
29,13730
30,11645
31,14895
32,1761
33,12606
34,15061
35,10075
36,13109
37,15096
38,8684
39,13587
40,15089
41,8043
42,14985
43,14795
44,3382
45,10533
46,3590
47,14874
48,10907
48,15255
49,14057
50,1026
51,13061
52,14808
53,14999
54,12490
55,10561
56,14299
57,14313
58,10170
59,13523
60,14683
61,14729
62,12267
63,12096
64,14990
65,14868
66,14369
67,14848
68,14998
69,10692
70,12987
71,14172
72,14991
73,12635
74,7461
75,9932
76,10855
77,13905
77,13101
78,14994
79,125
80,11865
81,10779
82,15025
83,14891
84,14807
85,14921
86,14709
87,14461
88,13700
89,9258
90,14976
90,14173
91,12246
92,15071
93,14958
94,7134
95,13191
96,12698
97,2159
98,14475
99,15023
100,7005
101,14900
101,14005
102,14901
103,5441
104,15043
105,8455
106,8620
107,15061
108,12688
108,13913
109,13900
110,9592
111,11736
111,11763
112,13170
113,14946
114,14985
115,12562
116,13644
117,4913
118,15029
119,12356
120,8178
121,13507
122,14373
122,11865
123,11808
124,11374
126,12868
127,14622
128,14582
129,15046
130,15073
131,14425
132,11657
133,11255
134,10225
135,15045
136,8634
137,12582
138,3891
139,14710
140,11794
141,14918
142,15067
143,11517
144,14882
144,14591
145,14938
146,12804
147,14996
148,13086
149,15043
149,14404
150,13815
150,12179
151,11937
152,14784
153,11031
154,12323
155,11504
156,14235
157,14814
158,13715
159,14948
160,14747
161,11535
162,14673
163,12914
164,14658
165,12826
166,12951
167,12663
167,11757
168,14937
168,14081
169,12282
170,14126
171,12344
172,14934
173,14674
174,15032
175,15087
176,10730
177,13424
178,12427
179,15033
180,15101
181,8884
182,8991
183,9449
184,13598
185,14321
186,13221
187,14575
188,5322
189,12358
190,15089
191,15069
192,11629
193,14970
194,7199
195,8199
196,13183
197,15009
198,14119
198,9210
199,14466
200,11647
201,12837
202,8066
203,2246
204,14237
205,14717
206,7116
207,13921
208,12189
209,15032
210,11907
210,14495
211,3330
212,14007
213,14501
214,10143
215,14027
216,12015
217,14920
218,12650
218,2425
219,12386
220,15079
221,14958
221,15388
222,13037
223,14781
224,12849
225,13962
226,11356
227,15060
228,14846
229,9262
230,6977
231,13164
232,9707
233,14652
234,3625
234,14347
235,12843
236,15055
237,14945
238,7894
239,14730
240,9831
241,13347
242,13789
243,12195
244,6957
245,15060
246,14862
247,13790
248,10174
248,15112
249,14224
250,14644
251,14599
251,14188
252,15057
253,14761
254,12795
255,14530
256,14937
257,3650
258,14587
259,14188
259,14611
260,7081
261,14607
262,2634
262,11563
263,10672
264,12965
265,14710
266,14833
267,13322
268,14853
269,11107
270,13904
271,14915
272,13514
273,2886
274,11390
275,11876
276,15030
277,14401
278,12602
279,14859
280,15066
281,5681
282,10404
283,14751
284,14978
285,10839
286,15060
287,14934
288,14947
289,6230
290,12665
291,15060
292,13701
293,14950
294,13053
295,14090
296,4019
297,15070
298,15032
299,15100
300,14858
301,14938
302,14454
303,14901
304,14611
305,11256
306,14770
307,13257
308,9562
309,14972
310,15089
311,13400
312,14862
312,14556
313,14984
314,14658
315,14846
316,13926
317,13080
318,13454
319,8680
320,11801
321,14675
322,11211
323,15055
324,11243
325,15097
326,4760
327,14838
328,1737
329,4385
330,14288
331,14188
332,10024
333,13946
334,15088
335,14956
336,13283
337,15001
338,11151
339,10137
340,15009
341,14609
342,14942
343,10159
344,14233
345,14864
346,8075
347,15052
348,12014
349,14977
350,1904
351,14845
352,10571
353,8674
354,14946
355,14752
355,15178
356,10735
356,15254
357,13490
358,15068
359,15070
360,12227
361,11441
362,14648
363,15086
364,15075
365,14351
366,15056
367,7409
368,13433
369,12343
370,13815
371,12514
372,2733
373,13339
374,15094
375,14438
376,14474
377,14017
378,14750
379,15095
380,15081
381,15068
382,14854
383,14432
384,14750
385,14692
386,6287
387,14448
388,13986
389,15004
390,13677
391,15033
392,14641
392,14769
393,15074
394,12235
395,14740
396,14496
397,9472
397,14392
398,14976
399,14614
400,15082
401,15057
402,12475
403,13130
404,14082
404,9902
405,2524
406,3179
407,15032
408,13079
409,9396
410,10161
411,14876
412,15041
413,4473
414,13046
415,12232
416,12907
417,15039
418,15100
419,15047
419,15025
420,13391
421,15044
421,15391
422,13444
423,14689
424,12356
425,6468
426,14114
426,13372
427,14678
427,14888
428,15049
429,8472
430,15004
431,12941
432,5227
433,12666
434,12201
435,14959
436,10338
437,15023
438,12760
439,15097
440,8898
441,14608
442,14740
443,14817
444,9396
445,14241
446,13491
447,13075
448,12577
449,14904
450,6027
451,10003
452,12753
453,15089
454,14685
455,14176
456,15095
457,14905
458,14756
459,6389
460,2734
461,13323
462,10078
463,11563
464,12705
465,14797
466,11757
467,15012
468,10774
469,12980
470,11981
471,14540
471,13487
