SN GN count,SN GN total,CN GN count,CN GN total,SN TN count,SN TN total,CN TN count,CN TN total
205,55013,7,55013,7,781,3,781
1916,316668,36,316668,14,845,2,845
554,115444,9,115444,9,773,2,773
248,44196,13,44196,14,808,3,808
697,93565,22,93565,17,757,5,757
267,47147,14,47147,10,833,3,833
667,115225,19,115225,11,824,5,824
278,61712,8,61712,11,808,4,808
411,64163,5,64163,21,813,2,813
282,39679,2,39679,16,816,3,816
443,86206,9,86206,12,860,5,860
613,70891,5,70891,11,758,1,758
444,67252,16,67252,9,795,7,795
288,67013,8,67013,9,858,4,858
744,147866,23,147866,7,790,5,790
1003,232458,20,232458,13,805,4,805
228,38824,7,38824,16,828,3,828
643,83324,12,83324,13,794,7,794
200,50499,9,50499,7,839,3,839
1525,278226,47,278226,16,839,3,839
472,90473,7,90473,14,775,6,775
400,114738,27,114738,10,785,7,785
280,51140,7,51140,12,779,2,779
410,97530,16,97530,7,800,4,800
441,80532,13,80532,7,809,5,809
950,142301,13,142301,10,810,3,810
660,102791,11,102791,12,840,4,840
240,50481,9,50481,5,822,3,822
326,51498,7,51498,10,813,5,813
803,150195,23,150195,18,786,4,786
185,32658,4,32658,13,831,4,831
1032,165083,42,165083,12,830,3,830
577,87950,6,87950,13,824,6,824
958,133277,34,133277,14,766,4,766
904,175583,23,175583,14,836,3,836
257,76992,15,76992,3,820,1,820
603,141808,39,141808,13,829,2,829
306,50020,9,50020,12,841,2,841
248,57502,9,57502,7,834,7,834
302,36557,6,36557,11,786,5,786
304,69893,6,69893,6,795,3,795
224,35576,4,35576,10,812,0,812
1710,273269,42,273269,19,803,5,803
359,71427,11,71427,10,795,2,795
303,59062,4,59062,14,790,5,790
1026,151350,18,151350,16,799,2,799
503,80140,7,80140,14,807,5,807
687,115420,20,115420,13,811,6,811
2811,494983,63,494983,6,769,3,769
320,47306,7,47306,15,771,9,771
449,90251,11,90251,11,822,2,822
315,42305,16,42305,6,730,6,730
689,113327,21,113327,15,845,3,845
553,101899,5,101899,17,823,0,823
334,47979,12,47979,13,817,2,817
193,46253,12,46253,2,775,6,775
323,50907,7,50907,14,796,7,796
485,60626,13,60626,19,839,6,839
239,63026,12,63026,8,798,4,798
521,73295,15,73295,14,753,3,753
900,148378,21,148378,15,855,2,855
434,75508,16,75508,10,795,0,795
839,158453,20,158453,14,795,2,795
777,118015,13,118015,22,845,1,845
7901,1197056,126,1197056,11,790,3,790
789,171386,36,171386,14,821,3,821
2368,373138,48,373138,18,819,4,819
677,153039,25,153039,15,802,3,802
133,40871,7,40871,4,792,9,792
291,55190,9,55190,7,782,3,782
202,45581,7,45581,9,743,3,743
240,49533,10,49533,6,755,2,755
365,70196,15,70196,11,827,4,827
184,40225,2,40225,18,840,2,840
525,76745,9,76745,12,841,6,841
460,69541,5,69541,6,779,2,779
569,84454,10,84454,15,810,1,810
469,70948,6,70948,14,817,4,817
848,117129,16,117129,14,832,5,832
221,66309,14,66309,7,794,0,794
407,71537,12,71537,7,799,4,799
486,110876,17,110876,7,811,5,811
706,108300,26,108300,20,835,1,835
1279,354758,49,354758,7,764,1,764
479,75270,15,75270,9,772,2,772
290,61636,17,61636,13,789,7,789
1139,226529,18,226529,16,842,3,842
1374,160365,22,160365,8,790,1,790
248,52328,0,52328,4,805,2,805
385,68848,9,68848,10,795,1,795
198,43492,2,43492,11,899,0,899
760,108484,5,108484,11,777,2,777
694,75916,20,75916,15,867,5,867
462,54527,5,54527,6,774,2,774
287,60341,10,60341,10,840,3,840
4327,1090195,220,1090195,5,842,2,842
508,82580,14,82580,14,814,4,814
329,47443,11,47443,20,812,7,812
683,71525,11,71525,15,812,5,812
368,80821,12,80821,12,829,3,829
607,126196,13,126196,10,858,4,858
369,55049,15,55049,8,834,6,834
989,172425,38,172425,13,806,2,806
243,46536,5,46536,10,821,2,821
319,66717,23,66717,10,796,4,796
