SN GN count,SN GN total,CN GN count,CN GN total,SN TN count,SN TN total,CN TN count,CN TN total
3400,136529,144,136529,38,845,12,845
2080,92893,50,92893,47,819,3,819
3676,152615,165,152615,59,818,5,818
2610,111392,59,111392,38,788,6,788
3854,167559,139,167559,40,811,5,811
5320,185757,157,185757,55,824,10,824
2074,73027,41,73027,64,860,7,860
984,36142,11,36142,61,824,8,824
5973,243479,150,243479,42,730,9,730
1725,66903,49,66903,38,774,5,774
6701,223149,174,223149,57,842,10,842
2790,131691,129,131691,40,805,5,805
3055,119066,85,119066,50,829,9,829
1297,48776,33,48776,50,830,7,830
1775,69283,29,69283,50,853,6,853
1390,57387,47,57387,56,802,9,802
1109,41705,32,41705,57,785,5,785
1483,65363,59,65363,39,829,3,829
1852,62231,33,62231,47,771,7,771
2666,94674,61,94674,55,794,4,794
2104,67702,40,67702,58,760,5,760
1995,78658,60,78658,50,795,5,795
1052,48549,37,48549,46,819,11,819
1881,70314,58,70314,42,744,5,744
1678,61370,42,61370,45,812,12,812
2366,83302,87,83302,35,763,10,763
1218,36034,21,36034,59,847,10,847
4280,131812,158,131812,54,832,11,832
1532,47038,33,47038,53,786,11,786
1279,43100,18,43100,50,807,10,807
11808,381575,246,381575,45,795,7,795
2357,76579,48,76579,36,805,6,805
2310,102372,79,102372,54,829,4,829
4850,131288,38,131288,39,824,3,824
3168,102676,68,102676,45,785,8,785
3189,131002,78,131002,47,759,8,759
1978,90733,45,90733,38,795,1,795
2701,86424,29,86424,57,766,4,766
2000,79534,37,79534,44,777,11,777
4017,111370,70,111370,58,815,12,815
1074,40844,20,40844,56,798,9,798
2585,91165,43,91165,53,778,10,778
2064,84821,24,84821,54,828,6,828
8190,334609,130,334609,51,749,8,749
849,38525,27,38525,56,825,7,825
2511,76628,43,76628,62,818,10,818
1352,69479,51,69479,51,807,5,807
1711,75906,51,75906,56,830,6,830
979,39657,17,39657,57,805,12,805
1055,57117,37,57117,49,830,13,830
2814,102016,48,102016,44,828,7,828
2892,89952,68,89952,59,831,8,831
1472,50907,29,50907,56,817,11,817
5713,196837,150,196837,56,814,9,814
1744,65136,33,65136,37,799,6,799
6075,219340,164,219340,55,805,5,805
2097,75691,29,75691,41,852,8,852
6034,213398,100,213398,64,830,10,830
3167,113120,58,113120,47,868,9,868
2652,87826,76,87826,60,809,6,809
3116,100208,67,100208,59,755,15,755
2205,77075,38,77075,61,779,11,779
732,35195,21,35195,43,835,6,835
1850,61092,45,61092,51,785,6,785
1577,49143,25,49143,46,837,9,837
2975,148447,70,148447,50,834,10,834
4380,138726,69,138726,35,792,3,792
3297,124283,71,124283,43,787,6,787
4650,179378,123,179378,52,819,2,819
2316,86812,50,86812,51,816,7,816
1038,39779,23,39779,54,805,5,805
1859,69944,48,69944,51,799,5,799
5673,195059,120,195059,52,803,6,803
3005,135877,102,135877,38,770,8,770
1840,66120,42,66120,44,817,3,817
3942,140594,94,140594,57,794,6,794
2000,64702,41,64702,49,773,3,773
2217,82794,57,82794,42,836,9,836
2928,114381,64,114381,45,760,7,760
1330,55687,41,55687,50,868,8,868
6493,233332,128,233332,67,784,10,784
3870,133467,90,133467,52,745,4,745
2047,70343,25,70343,40,849,4,849
1478,63273,36,63273,36,801,4,801
2576,84807,42,84807,54,790,8,790
1043,52793,38,52793,40,787,2,787
3549,145522,85,145522,26,832,8,832
3492,149062,93,149062,40,854,9,854
909,34608,24,34608,44,775,8,775
2099,74968,44,74968,43,792,11,792
1126,41167,18,41167,45,828,5,828
3401,124947,102,124947,52,798,7,798
2720,87026,61,87026,47,838,6,838
2423,99126,47,99126,49,839,7,839
2121,83111,45,83111,50,828,3,828
1792,64536,30,64536,65,779,3,779
4200,130927,129,130927,55,832,6,832
2771,113572,88,113572,28,783,8,783
1613,64491,46,64491,34,800,9,800
1419,66481,56,66481,29,808,12,808
2369,79032,76,79032,58,785,11,785
1457,48839,36,48839,45,840,9,840
5709,228713,103,228713,41,857,11,857
3705,110820,54,110820,67,787,8,787
5733,201475,140,201475,54,835,8,835
3446,108215,47,108215,57,845,6,845
1763,56533,38,56533,58,795,5,795
1853,60202,27,60202,50,836,7,836
732,29466,14,29466,56,786,10,786
1920,69776,48,69776,42,782,5,782
8276,404164,127,404164,48,824,5,824
2879,111880,51,111880,35,818,4,818
1638,53379,45,53379,58,832,10,832
1983,87450,49,87450,43,809,12,809
3632,133409,77,133409,64,837,7,837
1410,55013,33,55013,47,781,5,781
8548,316668,219,316668,40,845,8,845
3146,115444,99,115444,50,773,9,773
951,44196,40,44196,44,808,7,808
2479,93565,66,93565,38,757,9,757
1469,47147,23,47147,54,833,10,833
3916,115225,85,115225,65,824,7,824
1458,61712,27,61712,35,808,8,808
1558,64163,47,64163,40,813,4,813
968,39679,45,39679,40,816,8,816
2747,86206,67,86206,40,860,3,860
1735,70891,43,70891,33,758,4,758
2569,67252,41,67252,53,795,9,795
1756,67013,48,67013,57,858,5,858
3823,147866,99,147866,44,790,10,790
4886,232458,250,232458,36,805,9,805
1349,38824,27,38824,63,828,13,828
2589,83324,62,83324,51,794,8,794
1469,50499,42,50499,49,839,7,839
7420,278226,159,278226,42,839,10,839
2637,90473,69,90473,59,775,8,775
3374,114738,87,114738,38,785,11,785
1635,51140,36,51140,47,779,9,779
3249,97530,52,97530,46,800,6,800
2359,80532,53,80532,50,809,5,809
4341,142301,91,142301,51,810,9,810
2369,102791,140,102791,48,840,7,840
1337,50481,37,50481,43,822,14,822
1541,51498,40,51498,45,813,15,813
3410,150195,114,150195,50,786,10,786
915,32658,22,32658,40,831,1,831
4579,165083,78,165083,52,830,7,830
2576,87950,48,87950,53,824,7,824
3424,133277,61,133277,53,766,0,766
