ID1,ID2,Distance
N6313|9611|0.780132,N6311|2792|0.244457,0.0120022
N5913|5159|0.552168,N5911|2108|0.012131,0.0102651
N5913|5159|0.552168,N5912|14904|0.076631,0.00596936
N6313|9611|0.780132,N6312|9722|0.433863,0.00853569
N5911|2108|0.012131,N5912|14904|0.076631,0.0111363
N6106|3000|0.45305,N6104|4438|0.868994,0.0137632
N5999|11691|0.762111,N5997|3332|0.706353,0.0128782
N5999|11691|0.762111,N5998|12038|0.333007,0.011144
N6458|6398|0.089689,N6455|7486|0.124709,0.0068307
N6458|6398|0.089689,N6456|5438|0.110838,0.00340474
N6458|6398|0.089689,N6457|9569|0.055691,0.00426142
N6139|6711|0.259127,N6142|14495|0.481366,0.014586
N6458|6398|0.089689,N6459|3875|0.17033,0.00511419
N6139|6711|0.259127,N6130|13548|0.221921,0.0145935
N6139|6711|0.259127,N6135|2911|0.945067,0.0128552
N6139|6711|0.259127,N6129|11216|0.741645,0.0145997
N6139|6711|0.259127,N6138|14371|0.673966,0.0119817
N6139|6711|0.259127,N6123|8233|0.498992,0.0137094
N6139|6711|0.259127,N6131|13669|0.101757,0.0111324
N6352|11299|0.91666,N6354|6343|0.549621,0.0119893
N5931|5530|0.060585,N5929|7336|0.698713,0.012004
N5931|5530|0.060585,N5930|8610|7.21E-4,0.0119994
N6170|4358|0.668622,N6172|5987|0.467338,0.0137659
N6320|5075|0.390821,N6324|6031|0.705021,0.012872
N6357|8452|0.319483,N6359|10008|0.476967,0.0128922
N6052|8947|0.957615,N6054|7125|0.459789,0.0128717
N6481|2383|0.7989,N6482|3057|0.636187,0.00942884
N6481|2383|0.7989,N6478|2776|0.52558,0.0146311
N6481|2383|0.7989,N6480|13089|0.893546,0.00340473
N6323|13434|0.478938,N6321|12018|0.715426,0.00425777
N6323|13434|0.478938,N6324|6031|0.705021,0.014632
N6406|10874|0.059949,N6409|10750|0.23997,0.0146
N6238|6883|0.174317,N6236|6486|0.71521,0.00682225
N6359|10008|0.476967,N6358|3349|0.932134,0.00683058
N6238|6883|0.174317,N6239|2871|0.885196,0.0102785
N6238|6883|0.174317,N6237|7534|0.628416,0.00254955
N6177|9736|0.124337,N6175|11786|0.355128,0.00940775
N6177|9736|0.124337,N6176|4262|0.527979,0.0120018
N6177|9736|0.124337,N6178|3340|0.583173,0.00596894
N6350|10149|0.655643,N6349|8155|0.862846,0.010279
N6350|10149|0.655643,N6347|6352|0.030848,0.00855184
N6143|2997|0.496654,N6142|14495|0.481366,0.0111439
N6289|13682|0.051573,N6290|4981|0.746241,0.0137584
N6143|2997|0.496654,N6141|2469|0.689573,0.0128615
N5920|13565|0.997052,N5921|14092|0.806393,0.0145955
N6252|12545|0.234777,N6251|2587|0.505414,0.0146301
N6252|12545|0.234777,N6253|5688|0.161197,0.00682393
N6174|3767|0.601516,N6173|1690|0.250921,0.00683374
N6494|7434|0.028806,N6492|9765|0.529722,0.00946499
N6494|7434|0.028806,N6495|5739|0.794183,0.0111754
N6142|14495|0.481366,N6141|2469|0.689573,0.0085417
N6142|14495|0.481366,N6123|8233|0.498992,0.014588
N6168|4482|0.420725,N6167|14398|0.003645,0.00425776
N5929|7336|0.698713,N5930|8610|7.21E-4,0.00340368
N6168|4482|0.420725,N6166|9107|0.539948,0.0111157
N6168|4482|0.420725,N6165|8013|0.938483,0.00854135
N6370|11628|0.724803,N6371|12256|0.764694,0.00511631
N6370|11628|0.724803,N6373|6999|0.828163,0.0111585
N6370|11628|0.724803,N6372|13529|0.862072,0.0111296
N6545|8336|0.014813,N6544|6563|0.509334,0.0120115
N6545|8336|0.014813,N6543|3086|0.37568,0.0128733
N6492|9765|0.529722,N6495|5739|0.794183,0.00683994
N6456|5438|0.110838,N6457|9569|0.055691,0.000849864
N6456|5438|0.110838,N6459|3875|0.17033,0.00340086
N6386|12568|0.950541,N6384|14868|0.72437,0.0137528
N6386|12568|0.950541,N6382|3793|0.084988,0.0145856
N6295|3367|0.677917,N6294|9749|0.923477,0.0111368
N6156|8924|0.93816,N6155|6458|0.321759,0.00340272
N5906|4257|0.85277,N5907|10083|0.024405,0.0146054
N5906|4257|0.85277,N5908|6830|0.787839,0.0146054
N6269|5733|0.233499,N6266|7465|0.485708,0.0145932
N6269|5733|0.233499,N6268|2789|0.817,0.0137362
N6246|12771|0.362419,N6247|4764|0.739169,0.0120064
N6371|12256|0.764694,N6373|6999|0.828163,0.00942919
N6371|12256|0.764694,N6372|13529|0.862072,0.0111372
N6226|14150|0.642327,N6225|11124|0.040182,0.00340472
N6376|3644|0.698132,N6379|5431|0.069563,0.0137697
N6285|3597|0.633681,N6284|7731|0.628675,0.00597359
N6285|3597|0.633681,N6281|3481|0.705823,0.0137225
N6285|3597|0.633681,N6283|3235|0.552416,0.00597694
N6285|3597|0.633681,N6279|6891|0.232243,0.0146193
N6285|3597|0.633681,N6282|4040|0.046244,0.0137251
N6023|13484|0.466047,N6026|3230|0.581791,0.0145939
N6338|9762|0.67337,N6340|9455|0.225925,0.0120041
N6338|9762|0.67337,N6339|5890|0.241366,0.0111297
N6041|11809|0.989006,N6042|1851|0.102599,0.0137527
N5946|6162|0.776769,N5945|14733|0.228278,0.00511157
N6517|8545|0.110184,N6516|11119|0.434256,0.00596939
N6409|10750|0.23997,N6408|2692|0.895214,0.00597629
N6432|9142|0.989638,N6433|7570|0.046451,0.0120023
N5991|13765|0.976063,N5989|6664|0.167614,0.0128805
N6051|12624|0.169102,N6053|12633|0.634938,0.0137695
N6051|12624|0.169102,N6049|10349|0.947751,0.0111479
N6051|12624|0.169102,N6050|1961|0.071972,0.00855175
N6051|12624|0.169102,N6052|8947|0.957615,0.0137536
N6051|12624|0.169102,N6054|7125|0.459789,0.0128716
N6533|11914|0.877519,N6530|6012|0.082263,0.0137532
N6533|11914|0.877519,N6534|12476|0.924189,0.00596998
N6147|12217|0.632505,N6144|9279|0.299005,0.0119874
N6147|12217|0.632505,N6146|14315|0.152056,0.0137238
N6147|12217|0.632505,N6148|3509|0.449785,0.00768561
N6000|9931|0.02676,N6001|1937|0.285775,0.00340475
N6147|12217|0.632505,N6149|6749|0.735468,0.0111225
N6147|12217|0.632505,N6145|3167|0.242366,0.0146131
N6089|6858|0.574511,N6088|3892|0.532591,0.00169885
N6133|14673|0.290635,N6132|2343|0.702839,0.00768818
N6133|14673|0.290635,N6131|13669|0.101757,0.012032
N5952|10728|0.496733,N5949|14423|0.692144,0.0145941
N5952|10728|0.496733,N5953|5025|0.630569,0.0128607
N6378|14259|0.599605,N6377|10389|0.493744,0.0146005
N6378|14259|0.599605,N6379|5431|0.069563,0.00340475
N6318|4606|0.970433,N6316|12861|0.117132,0.00683987
N6318|4606|0.970433,N6317|6616|0.820358,0.0137441
N6457|9569|0.055691,N6459|3875|0.17033,0.0042558
N5938|7935|0.60909,N5936|9593|0.526735,0.0102632
N5986|14638|0.510361,N5989|6664|0.167614,0.013766
N5938|7935|0.60909,N5935|15095|0.525846,0.01201
N5938|7935|0.60909,N5937|7146|2.1E-4,0.000849864
N6009|6911|0.082845,N6011|6087|0.370735,0.00939554
N6053|12633|0.634938,N6050|1961|0.071972,0.0137522
N6360|13998|0.816616,N6361|7180|0.86303,0.0120525
N6053|12633|0.634938,N6052|8947|0.957615,0.00340622
N6251|2587|0.505414,N6253|5688|0.161197,0.0077061
N6053|12633|0.634938,N6054|7125|0.459789,0.0128784
N6442|12221|0.555591,N6443|7527|0.825062,0.0102655
N6442|12221|0.555591,N6444|8626|0.06533,0.0111447
N6132|2343|0.702839,N6131|13669|0.101757,0.0146738
N6126|12797|0.888093,N6125|12581|0.716395,0.0102632
N6126|12797|0.888093,N6127|8807|0.215309,0.00511178
N6461|6178|0.344501,N6460|2471|0.636953,0.0128643
N6443|7527|0.825062,N6444|8626|0.06533,0.00425642
N5936|9593|0.526735,N5935|15095|0.525846,0.0120018
N5936|9593|0.526735,N5937|7146|2.1E-4,0.00940053
N6266|7465|0.485708,N6265|2646|0.557442,0.0111399
N6266|7465|0.485708,N6268|2789|0.817,0.0137224
N6099|14978|0.403087,N6100|8123|0.06816,0.0137908
N6184|6973|0.837534,N6185|3066|0.579634,0.00943365
N6184|6973|0.837534,N6187|13816|0.53036,0.0128701
N6281|3481|0.705823,N6283|3235|0.552416,0.0111238
N6281|3481|0.705823,N6279|6891|0.232243,0.00940961
N6281|3481|0.705823,N6282|4040|0.046244,0.0085356
N6184|6973|0.837534,N6186|6134|0.125301,0.0120097
N5989|6664|0.167614,N5990|5320|0.431399,0.0128621
N6190|1852|0.066372,N6189|11850|0.505732,0.0120128
N6275|3125|0.206575,N6274|9855|0.703718,0.00857772
N6275|3125|0.206575,N6273|8341|0.584284,0.0102874
N6275|3125|0.206575,N6277|12741|0.137536,0.0137264
N6153|12359|0.240862,N6154|4020|0.041917,0.00682399
N6377|10389|0.493744,N6379|5431|0.069563,0.0146004
N6153|12359|0.240862,N6156|8924|0.93816,0.00767552
N6045|2959|0.317454,N6042|1851|0.102599,0.00768819
N6153|12359|0.240862,N6155|6458|0.321759,0.00596528
N6045|2959|0.317454,N6043|11557|0.152904,0.0111477
N6192|14068|0.335642,N6191|3315|0.708966,0.0137328
N6192|14068|0.335642,N6193|8628|0.057715,0.0146132
N6286|4375|0.021449,N6283|3235|0.552416,0.0128763
N5914|12887|0.494476,N5913|5159|0.552168,0.0120324
N5914|12887|0.494476,N5911|2108|0.012131,0.0120328
N6502|13924|0.763827,N6507|4426|0.141621,0.00340469
N5914|12887|0.494476,N5912|14904|0.076631,0.0129113
N6502|13924|0.763827,N6503|13023|0.992331,0.00596758
N6502|13924|0.763827,N6504|14971|0.397965,0.00510918
N6502|13924|0.763827,N6505|2004|0.708638,0.0051161
N6130|13548|0.221921,N6129|11216|0.741645,0.00511434
N6065|1563|0.936981,N6066|8262|0.192946,0.0103183
N6130|13548|0.221921,N6131|13669|0.101757,0.0102862
N6240|3594|0.002687,N6242|5827|0.313592,0.00769467
N6240|3594|0.002687,N6241|9261|0.440302,0.00855061
N6400|10111|0.579523,N6401|6569|0.774481,0.0111605
N6514|12632|0.08778,N6515|2590|0.349889,0.00597712
N6171|5132|0.874022,N6172|5987|0.467338,0.0128826
N6167|14398|0.003645,N6166|9107|0.539948,0.00853524
N6216|10983|0.676782,N6217|12357|0.331826,0.00941371
N6167|14398|0.003645,N6165|8013|0.938483,0.00596756
N6265|2646|0.557442,N6268|2789|0.817,0.0145934
N6507|4426|0.141621,N6503|13023|0.992331,0.00596757
N6507|4426|0.141621,N6504|14971|0.397965,0.00510918
N6507|4426|0.141621,N6505|2004|0.708638,0.00169934
N6194|9712|0.544723,N6193|8628|0.057715,0.00340473
N6135|2911|0.945067,N6131|13669|0.101757,0.0102861
N6274|9855|0.703718,N6273|8341|0.584284,0.0102952
N6274|9855|0.703718,N6277|12741|0.137536,0.0137225
N6381|3841|0.667354,N6375|14620|0.79853,0.0128763
N6381|3841|0.667354,N6374|3554|0.789995,0.00940804
N6381|3841|0.667354,N6380|14915|0.435601,0.00170163
N6393|9041|0.064071,N6394|11269|0.827245,0.00340378
N6381|3841|0.667354,N6376|3644|0.698132,0.01377
N6381|3841|0.667354,N6378|14259|0.599605,0.00511701
N6530|6012|0.082263,N6532|14674|0.070834,0.00941817
N6381|3841|0.667354,N6377|10389|0.493744,0.014633
N6381|3841|0.667354,N6379|5431|0.069563,0.00511699
N6437|11556|0.332622,N6439|14846|0.336442,0.0137134
N6437|11556|0.332622,N6440|15328|0.483292,0.014605
N6437|11556|0.332622,N6438|7868|0.101041,0.0111315
N6236|6486|0.71521,N6239|2871|0.885196,0.00857904
N6236|6486|0.71521,N6237|7534|0.628416,0.00425577
N6383|14991|0.652066,N6382|3793|0.084988,0.00254933
N6242|5827|0.313592,N6241|9261|0.440302,0.00596995
N6158|10766|0.863972,N6157|13944|0.884405,0.00340088
N6129|11216|0.741645,N6131|13669|0.101757,0.0102786
N6503|13023|0.992331,N6504|14971|0.397965,0.00255144
