SN GN count,SN GN total,CN GN count,CN GN total,SN TN count,SN TN total,CN TN count,CN TN total,SN sampled,CN sampled
223,77604,22,77604,6,760,2,760,604,119
156,74004,19,74004,8,833,6,833,603,135
124,52532,23,52532,5,807,8,807,604,159
258,79427,34,79427,4,814,6,814,604,134
141,49449,21,49449,6,811,6,811,600,138
191,76421,16,76421,4,787,5,787,600,136
302,122897,39,122897,2,803,0,803,601,129
100,36937,8,36937,5,815,7,815,600,145
94,44736,14,44736,4,774,8,774,603,148
544,234734,71,234734,9,840,5,840,602,145
272,102810,24,102810,3,818,8,818,603,153
68,35482,9,35482,6,804,5,804,601,132
90,41248,5,41248,7,849,1,849,605,129
505,231450,51,231450,5,812,6,812,600,122
148,84507,31,84507,3,839,2,839,605,128
148,47996,7,47996,4,821,5,821,605,130
248,127754,28,127754,3,857,3,857,600,135
157,76213,23,76213,8,790,6,790,600,150
175,58933,18,58933,7,853,2,853,603,118
245,86600,18,86600,8,856,3,856,604,125
566,230746,45,230746,2,786,1,786,602,127
209,110251,67,110251,10,815,2,815,602,124
561,208702,84,208702,4,844,6,844,605,139
223,61423,35,61423,8,809,6,809,604,142
130,55836,25,55836,6,866,5,866,600,138
275,194270,45,194270,7,833,1,833,601,126
311,135360,50,135360,11,814,6,814,605,138
84,31385,7,31385,5,787,3,787,602,140
82,33349,20,33349,2,794,12,794,601,141
434,152491,54,152491,5,796,7,796,601,136
176,70133,20,70133,6,846,5,846,601,135
107,45526,16,45526,3,754,9,754,604,132
137,49889,21,49889,6,813,2,813,600,134
122,59880,17,59880,3,774,5,774,602,131
420,140920,38,140920,3,863,5,863,603,121
100,50511,24,50511,9,852,5,852,603,130
361,118461,33,118461,6,821,2,821,601,126
182,76444,26,76444,6,837,6,837,603,132
124,51483,18,51483,6,835,6,835,603,137
329,118095,24,118095,1,793,5,793,603,160
312,122438,61,122438,2,764,2,764,602,134
39,23452,10,23452,1,717,6,717,604,137
372,159347,35,159347,7,804,2,804,603,142
375,149580,28,149580,7,807,4,807,603,140
292,135468,34,135468,6,815,5,815,602,122
144,58853,17,58853,4,842,1,842,600,134
136,50214,12,50214,5,768,4,768,600,132
264,95406,32,95406,4,800,2,800,600,132
128,62121,21,62121,4,842,6,842,600,136
283,107215,31,107215,4,772,6,772,600,135
218,82151,39,82151,3,767,4,767,601,137
477,157785,41,157785,5,828,4,828,601,133
2148,725812,154,725812,6,830,4,830,601,132
183,65951,32,65951,8,794,10,794,604,151
469,209286,47,209286,3,805,1,805,604,149
196,62463,24,62463,7,856,4,856,603,138
186,83579,23,83579,9,836,7,836,604,145
80,29836,5,29836,8,799,3,799,600,135
236,80820,33,80820,5,802,5,802,600,129
248,107634,29,107634,3,860,7,860,600,137
371,178202,57,178202,2,777,7,777,603,138
48,28821,3,28821,5,844,4,844,600,127
579,204822,64,204822,8,779,4,779,604,136
139,40357,16,40357,4,791,2,791,604,129
54,23521,21,23521,7,822,6,822,602,158
197,65407,17,65407,8,797,4,797,605,146
183,61198,9,61198,3,855,2,855,602,121
224,104081,30,104081,7,790,7,790,601,143
475,210647,37,210647,5,766,7,766,605,133
100,42935,10,42935,6,812,10,812,605,149
340,135024,47,135024,6,792,3,792,601,126
145,65180,28,65180,1,791,5,791,603,147
94,36346,8,36346,9,765,4,765,605,141
192,81031,32,81031,2,787,7,787,600,138
177,72552,15,72552,4,796,5,796,601,138
226,87675,23,87675,3,800,4,800,601,132
156,65216,15,65216,8,763,3,763,602,129
260,108440,38,108440,2,784,4,784,601,136
145,49630,14,49630,4,824,7,824,600,131
488,136836,57,136836,6,793,7,793,600,140
398,117466,32,117466,6,801,4,801,600,133
202,84263,18,84263,6,756,5,756,602,135
281,96508,37,96508,5,828,8,828,600,145
194,87530,26,87530,2,787,7,787,605,138
195,67451,12,67451,5,777,6,777,600,127
290,126581,34,126581,6,829,7,829,602,151
150,64174,17,64174,7,847,5,847,600,130
117,48762,7,48762,5,826,6,826,601,132
652,202130,53,202130,9,800,4,800,601,126
398,125184,37,125184,4,778,6,778,605,139
278,116766,37,116766,7,836,5,836,605,134
282,127776,40,127776,3,790,5,790,600,140
428,145497,50,145497,6,808,3,808,605,146
471,235445,66,235445,9,837,5,837,602,142
377,141985,50,141985,3,769,4,769,600,128
140,72823,31,72823,5,780,1,780,604,126
501,180370,69,180370,8,836,2,836,605,135
224,87296,37,87296,8,813,2,813,605,122
254,94811,28,94811,4,788,2,788,601,125
148,66295,18,66295,5,820,4,820,601,132
211,80609,17,80609,6,822,7,822,602,139
229,81801,12,81801,9,822,5,822,603,126
330,165512,31,165512,7,821,4,821,600,131
184,62578,16,62578,8,785,5,785,602,132
186,55330,29,55330,2,802,5,802,600,132
345,113661,13,113661,7,829,5,829,602,129
242,97797,24,97797,2,859,5,859,603,134
128,44905,21,44905,4,811,6,811,605,146
112,45209,13,45209,5,819,5,819,603,133
256,103551,37,103551,4,829,4,829,604,127
192,85702,36,85702,2,760,6,760,601,134
329,102438,29,102438,5,833,3,833,605,133
311,123185,34,123185,11,813,2,813,601,132
108,46222,8,46222,5,846,4,846,602,126
157,49614,27,49614,7,853,2,853,600,136
384,116149,39,116149,8,796,4,796,600,146
297,119838,18,119838,5,773,8,773,601,136
247,96570,20,96570,6,838,2,838,600,130
161,59050,16,59050,5,813,4,813,603,138
296,103353,46,103353,7,755,7,755,604,141
165,76544,20,76544,6,852,5,852,605,135
157,49597,10,49597,5,834,6,834,603,144
160,85604,25,85604,4,812,2,812,603,127
581,212737,49,212737,8,796,6,796,601,122
181,80125,27,80125,3,786,4,786,603,141
79,33511,9,33511,3,833,5,833,600,140
209,68420,16,68420,3,829,4,829,600,135
290,99611,34,99611,5,770,6,770,604,148
419,156568,55,156568,4,759,11,759,604,143
111,51005,23,51005,6,812,6,812,600,137
149,62664,9,62664,1,800,4,800,602,128
371,113152,32,113152,8,767,5,767,602,132
578,299976,69,299976,2,789,4,789,605,122
266,88291,24,88291,3,830,5,830,600,125
100,44979,15,44979,5,789,5,789,600,137
160,50926,12,50926,7,844,3,844,602,136
197,86568,34,86568,8,851,4,851,604,132
311,96812,19,96812,5,801,4,801,600,147
268,81290,38,81290,1,781,4,781,605,144
132,52777,17,52777,5,807,5,807,600,129
88,54348,10,54348,7,821,5,821,602,127
262,111777,70,111777,4,794,8,794,600,146
106,40277,9,40277,4,797,3,797,604,143
202,64433,14,64433,1,824,5,824,601,123
186,72154,55,72154,4,802,3,802,600,142
115,55620,31,55620,8,829,7,829,605,145
224,85762,41,85762,5,852,14,852,600,162
115,49300,15,49300,3,826,7,826,600,140
123,44098,12,44098,9,783,3,783,601,135
185,78335,36,78335,3,859,2,859,600,139
231,96125,20,96125,5,791,7,791,603,125
287,146687,19,146687,2,831,4,831,600,124
224,78290,27,78290,6,816,3,816,601,123
372,163890,41,163890,3,803,6,803,602,142
87,46584,22,46584,5,765,4,765,600,149
69,34371,12,34371,2,772,7,772,601,131
875,280854,91,280854,4,815,10,815,601,157
170,60134,9,60134,6,882,8,882,602,144
141,55499,25,55499,4,852,11,852,601,174
117,48574,26,48574,8,799,4,799,603,137
209,81199,24,81199,7,797,4,797,604,137
169,85300,18,85300,7,823,6,823,604,146
149,44624,21,44624,8,801,6,801,600,147
102,41725,12,41725,5,771,3,771,603,137
242,91830,31,91830,5,813,2,813,600,133
118,50072,10,50072,5,796,6,796,604,136
432,145176,32,145176,4,786,4,786,602,146
73,25523,10,25523,8,773,6,773,605,135
421,143622,29,143622,4,797,1,797,603,121
162,52612,9,52612,8,772,6,772,600,133
84,43066,8,43066,4,807,2,807,605,123
116,60975,12,60975,2,803,4,803,600,138
102,60430,26,60430,5,737,5,737,604,133
125,49712,10,49712,7,842,5,842,601,138
244,96097,41,96097,6,826,3,826,603,134
156,80084,29,80084,4,785,4,785,601,149
482,151734,31,151734,2,797,2,797,601,126
259,107133,39,107133,6,754,2,754,602,138
324,129978,23,129978,3,797,5,797,600,123
66,34701,9,34701,8,787,7,787,605,140
293,141676,26,141676,6,782,2,782,602,139
1626,514969,132,514969,4,846,8,846,600,142
221,69865,32,69865,10,775,8,775,601,143
432,164064,44,164064,5,782,7,782,601,134
118,42099,11,42099,8,753,5,753,601,133
201,74838,14,74838,6,822,3,822,601,137
243,134598,39,134598,3,787,6,787,602,136
275,87151,32,87151,6,827,5,827,604,126
305,95210,20,95210,3,798,5,798,605,135
264,92646,13,92646,10,811,7,811,600,142
110,39882,16,39882,2,803,6,803,601,135
455,152941,54,152941,3,821,10,821,603,148
117,63505,24,63505,5,820,2,820,605,135
257,96045,31,96045,5,837,5,837,605,129
91,39885,12,39885,4,880,3,880,600,128
73,32060,12,32060,5,823,5,823,605,143
98,42698,19,42698,6,854,6,854,602,124
129,52309,23,52309,4,829,5,829,604,137
277,112578,31,112578,3,847,3,847,600,132
210,155078,47,155078,5,810,4,810,603,127
253,89498,22,89498,4,831,8,831,602,148
257,103344,26,103344,4,806,4,806,603,118
373,173530,58,173530,2,820,4,820,601,134
77,34322,15,34322,7,778,4,778,605,132
167,58194,18,58194,9,827,6,827,605,127
423,196865,92,196865,2,835,9,835,605,144
232,84216,27,84216,7,828,6,828,600,140
166,69000,20,69000,6,809,5,809,602,134
446,141371,39,141371,8,846,7,846,600,129
223,70949,24,70949,3,800,8,800,600,139
132,66795,13,66795,4,857,2,857,602,121
116,41451,7,41451,5,845,3,845,601,125
372,172665,35,172665,2,784,2,784,601,123
67,33586,19,33586,10,826,4,826,603,136
398,145519,59,145519,6,787,2,787,600,133
153,71872,37,71872,8,838,11,838,605,151
477,194412,58,194412,2,835,1,835,602,122
457,178183,56,178183,6,844,3,844,601,143
188,76387,23,76387,3,821,3,821,603,125
242,79901,39,79901,1,859,10,859,605,141
303,99201,45,99201,6,796,10,796,605,143
170,58596,14,58596,4,817,7,817,601,140
233,107050,21,107050,5,739,4,739,605,139
264,84373,22,84373,3,815,5,815,605,135
165,79936,22,79936,3,794,8,794,604,136
1092,437969,145,437969,4,761,2,761,603,128
746,392599,113,392599,8,721,5,721,604,129
578,205204,86,205204,10,887,7,887,605,134
315,98777,28,98777,3,811,7,811,604,142
139,53465,13,53465,4,800,4,800,602,126
