SN GN count,SN GN total,CN GN count,CN GN total,SN TN count,SN TN total,CN TN count,CN TN total,SN sampled,CN sampled
140,77604,51,77604,2,760,4,760,600,227
140,74004,49,74004,1,833,12,833,602,225
102,52532,63,52532,2,807,10,807,602,244
146,79427,70,79427,4,814,5,814,601,228
77,49449,60,49449,1,811,9,811,604,225
111,76421,49,76421,6,787,6,787,604,244
201,122897,123,122897,6,803,11,803,603,226
41,36937,31,36937,7,815,9,815,600,228
85,44736,37,44736,5,774,10,774,601,227
509,234734,166,234734,3,840,6,840,600,215
169,102810,104,102810,2,818,8,818,604,223
62,35482,29,35482,5,804,10,804,600,224
80,41248,38,41248,1,849,17,849,604,245
333,231450,144,231450,6,812,4,812,604,208
128,84507,45,84507,0,839,6,839,601,223
56,47996,40,47996,9,821,3,821,601,224
158,127754,114,127754,7,857,12,857,604,214
165,76213,84,76213,3,790,10,790,600,201
90,58933,37,58933,5,853,5,853,604,219
192,86600,54,86600,3,856,10,856,605,229
503,230746,155,230746,0,786,13,786,605,239
186,110251,80,110251,6,815,8,815,604,231
490,208702,203,208702,7,844,7,844,602,215
127,61423,34,61423,1,809,7,809,600,227
108,55836,40,55836,4,866,7,866,605,220
377,194270,146,194270,9,833,18,833,601,244
208,135360,192,135360,1,814,5,814,602,234
57,31385,21,31385,4,787,8,787,601,231
38,33349,28,33349,4,794,8,794,602,229
353,152491,190,152491,4,796,7,796,601,219
118,70133,70,70133,3,846,8,846,600,222
69,45526,27,45526,4,754,12,754,602,206
87,49889,29,49889,7,813,12,813,602,228
106,59880,48,59880,3,774,6,774,605,229
209,140920,115,140920,5,863,7,863,602,228
92,50511,42,50511,6,852,8,852,601,221
194,118461,94,118461,2,821,15,821,603,223
125,76444,66,76444,5,837,2,837,603,226
100,51483,29,51483,2,835,9,835,604,229
162,118095,110,118095,4,793,13,793,602,240
259,122438,66,122438,6,764,8,764,602,212
40,23452,18,23452,4,717,6,717,604,222
297,159347,107,159347,8,804,8,804,601,227
349,149580,101,149580,4,807,7,807,603,230
202,135468,96,135468,4,815,10,815,604,224
73,58853,52,58853,3,842,9,842,601,235
127,50214,44,50214,3,768,5,768,603,218
165,95406,67,95406,3,800,8,800,600,222
110,62121,34,62121,5,842,6,842,605,237
210,107215,67,107215,5,772,11,772,600,228
134,82151,96,82151,0,767,8,767,603,229
240,157785,134,157785,3,828,9,828,601,239
1286,725812,718,725812,2,830,8,830,602,213
137,65951,62,65951,3,794,4,794,602,241
338,209286,161,209286,5,805,6,805,605,223
128,62463,51,62463,3,856,12,856,604,227
169,83579,54,83579,4,836,10,836,601,228
71,29836,36,29836,3,799,10,799,601,235
132,80820,57,80820,9,802,15,802,600,234
199,107634,101,107634,4,860,11,860,604,227
248,178202,198,178202,6,777,8,777,605,227
68,28821,16,28821,3,844,9,844,603,230
407,204822,206,204822,8,779,6,779,601,223
83,40357,30,40357,6,791,9,791,604,220
38,23521,19,23521,1,822,12,822,602,231
112,65407,80,65407,3,797,10,797,600,223
112,61198,49,61198,6,855,6,855,601,220
203,104081,100,104081,5,790,16,790,605,247
372,210647,178,210647,4,766,4,766,600,214
71,42935,52,42935,3,812,5,812,605,233
230,135024,134,135024,3,792,7,792,602,224
129,65180,58,65180,5,791,14,791,604,228
84,36346,22,36346,5,765,9,765,604,226
149,81031,54,81031,4,787,10,787,603,241
124,72552,53,72552,3,796,6,796,600,221
154,87675,67,87675,3,800,6,800,603,221
145,65216,55,65216,2,763,6,763,603,228
233,108440,126,108440,5,784,5,784,605,213
73,49630,34,49630,5,824,5,824,602,200
277,136836,113,136836,2,793,12,793,602,225
174,117466,60,117466,5,801,6,801,601,218
126,84263,60,84263,4,756,13,756,603,232
174,96508,99,96508,5,828,5,828,600,227
100,87530,69,87530,3,787,8,787,600,213
159,67451,90,67451,5,777,7,777,603,242
270,126581,74,126581,5,829,5,829,604,210
123,64174,60,64174,4,847,5,847,601,234
71,48762,45,48762,3,826,8,826,603,230
229,202130,168,202130,5,800,7,800,605,239
198,125184,76,125184,4,778,9,778,601,230
219,116766,99,116766,1,836,7,836,601,222
283,127776,101,127776,3,790,6,790,600,218
280,145497,79,145497,6,808,10,808,602,212
373,235445,175,235445,4,837,12,837,605,243
277,141985,120,141985,2,769,6,769,605,225
94,72823,67,72823,3,780,8,780,601,238
353,180370,130,180370,3,836,7,836,605,221
161,87296,56,87296,1,813,5,813,603,227
185,94811,66,94811,4,788,7,788,601,226
152,66295,79,66295,5,820,6,820,604,224
121,80609,54,80609,5,822,5,822,601,203
157,81801,59,81801,5,822,9,822,601,212
283,165512,195,165512,5,821,7,821,600,224
119,62578,36,62578,1,785,13,785,600,219
106,55330,46,55330,2,802,15,802,602,235
256,113661,92,113661,3,829,7,829,604,222
126,97797,77,97797,1,859,8,859,604,238
94,44905,73,44905,3,811,7,811,605,228
130,45209,65,45209,8,819,12,819,601,226
126,103551,63,103551,7,829,8,829,603,233
178,85702,82,85702,2,760,10,760,601,231
245,102438,80,102438,2,833,10,833,601,221
257,123185,87,123185,3,813,5,813,603,222
62,46222,42,46222,5,846,11,846,605,224
94,49614,51,49614,4,853,6,853,601,231
245,116149,114,116149,2,796,9,796,605,249
196,119838,118,119838,2,773,8,773,604,225
187,96570,80,96570,1,838,10,838,604,233
126,59050,37,59050,3,813,4,813,600,210
232,103353,104,103353,4,755,1,755,604,234
149,76544,78,76544,5,852,5,852,603,208
94,49597,36,49597,4,834,11,834,605,233
198,85604,46,85604,2,812,8,812,603,221
428,212737,138,212737,4,796,9,796,602,216
