SN GN count,SN GN total,CN GN count,CN GN total,SN TN count,SN TN total,CN TN count,CN TN total
2560,136529,48,136529,35,845,9,845
1360,92893,27,92893,31,819,6,819
2680,152615,85,152615,27,818,7,818
1905,111392,35,111392,30,788,4,788
3350,167559,42,167559,36,811,1,811
2502,185757,74,185757,22,824,0,824
1670,73027,19,73027,43,860,6,860
632,36142,22,36142,37,824,6,824
3022,243479,60,243479,25,730,1,730
1014,66903,31,66903,38,774,5,774
3859,223149,71,223149,26,842,5,842
2256,131691,46,131691,30,805,4,805
1844,119066,49,119066,38,829,6,829
924,48776,11,48776,30,830,4,830
1133,69283,32,69283,29,853,3,853
855,57387,15,57387,31,802,8,802
748,41705,17,41705,32,785,2,785
883,65363,79,65363,24,829,11,829
1079,62231,12,62231,29,771,3,771
2229,94674,51,94674,37,794,4,794
1278,67702,29,67702,36,760,11,760
1055,78658,43,78658,27,795,4,795
832,48549,26,48549,24,819,6,819
1394,70314,38,70314,36,744,4,744
990,61370,18,61370,31,812,6,812
1273,83302,27,83302,23,763,8,763
714,36034,12,36034,50,847,4,847
2232,131812,62,131812,42,832,6,832
650,47038,21,47038,20,786,2,786
593,43100,16,43100,32,807,11,807
6339,381575,150,381575,30,795,8,795
1293,76579,17,76579,31,805,2,805
1287,102372,52,102372,29,829,8,829
2117,131288,56,131288,29,824,3,824
1595,102676,33,102676,32,785,9,785
2519,131002,38,131002,42,759,4,759
1610,90733,40,90733,38,795,7,795
1472,86424,23,86424,31,766,4,766
1415,79534,24,79534,24,777,6,777
2341,111370,26,111370,40,815,4,815
688,40844,17,40844,28,798,4,798
1958,91165,33,91165,45,778,8,778
1546,84821,28,84821,30,828,4,828
5339,334609,134,334609,26,749,3,749
497,38525,8,38525,33,825,4,825
1195,76628,39,76628,39,818,8,818
1101,69479,16,69479,37,807,5,807
1351,75906,21,75906,44,830,6,830
462,39657,13,39657,27,805,7,805
756,57117,19,57117,19,830,5,830
1481,102016,19,102016,32,828,6,828
2409,89952,29,89952,50,831,6,831
801,50907,13,50907,26,817,1,817
2895,196837,70,196837,30,814,8,814
971,65136,22,65136,41,799,3,799
2597,219340,71,219340,22,805,5,805
1459,75691,18,75691,37,852,6,852
3096,213398,96,213398,26,830,6,830
2652,113120,45,113120,34,868,3,868
1080,87826,24,87826,31,809,5,809
1809,100208,26,100208,25,755,3,755
1054,77075,30,77075,30,779,3,779
476,35195,9,35195,28,835,6,835
1397,61092,11,61092,23,785,2,785
795,49143,16,49143,26,837,9,837
1945,148447,46,148447,30,834,5,834
2240,138726,65,138726,29,792,7,792
2363,124283,55,124283,40,787,11,787
2600,179378,78,179378,44,819,4,819
1518,86812,29,86812,26,816,4,816
638,39779,14,39779,26,805,9,805
1188,69944,27,69944,29,799,9,799
4428,195059,67,195059,30,803,4,803
2556,135877,56,135877,26,770,6,770
1273,66120,23,66120,28,817,14,817
2252,140594,47,140594,33,794,3,794
1061,64702,30,64702,23,773,6,773
1625,82794,34,82794,32,836,4,836
2135,114381,25,114381,33,760,4,760
895,55687,32,55687,33,868,7,868
3305,233332,76,233332,32,784,5,784
2313,133467,48,133467,37,745,8,745
1718,70343,33,70343,32,849,7,849
887,63273,27,63273,24,801,8,801
1560,84807,38,84807,30,790,6,790
883,52793,17,52793,35,787,7,787
2718,145522,37,145522,28,832,4,832
2453,149062,76,149062,30,854,7,854
438,34608,11,34608,26,775,3,775
1533,74968,35,74968,19,792,6,792
573,41167,38,41167,22,828,3,828
2852,124947,69,124947,47,798,6,798
1428,87026,27,87026,21,838,9,838
1581,99126,29,99126,42,839,5,839
1438,83111,53,83111,48,828,5,828
1069,64536,26,64536,30,779,7,779
1995,130927,41,130927,37,832,5,832
1873,113572,37,113572,29,783,5,783
900,64491,26,64491,30,800,7,800
1179,66481,29,66481,35,808,6,808
1331,79032,41,79032,46,785,8,785
894,48839,15,48839,21,840,3,840
3775,228713,98,228713,22,857,6,857
1782,110820,45,110820,19,787,5,787
2963,201475,71,201475,36,835,5,835
1692,108215,48,108215,40,845,13,845
1068,56533,26,56533,22,795,9,795
976,60202,26,60202,31,836,4,836
545,29466,15,29466,37,786,7,786
1105,69776,23,69776,39,782,5,782
4347,404164,167,404164,17,824,6,824
2360,111880,49,111880,34,818,8,818
1038,53379,12,53379,41,832,8,832
1447,87450,64,87450,32,809,10,809
2311,133409,82,133409,28,837,9,837
846,55013,20,55013,23,781,9,781
5163,316668,85,316668,35,845,3,845
1952,115444,63,115444,28,773,4,773
586,44196,23,44196,24,808,5,808
1608,93565,34,93565,32,757,4,757
933,47147,15,47147,47,833,4,833
2382,115225,34,115225,39,824,3,824
1076,61712,24,61712,32,808,9,808
852,64163,26,64163,29,813,3,813
742,39679,15,39679,27,816,7,816
1875,86206,16,86206,33,860,7,860
1175,70891,31,70891,25,758,6,758
926,67252,32,67252,28,795,3,795
1070,67013,24,67013,28,858,6,858
3485,147866,64,147866,59,790,6,790
3034,232458,72,232458,31,805,2,805
738,38824,10,38824,34,828,6,828
1201,83324,23,83324,40,794,4,794
823,50499,27,50499,24,839,11,839
4834,278226,180,278226,32,839,12,839
1077,90473,38,90473,22,775,4,775
1574,114738,34,114738,25,785,6,785
1005,51140,23,51140,36,779,6,779
1234,97530,35,97530,20,800,7,800
1173,80532,33,80532,21,809,7,809
2576,142301,62,142301,35,810,6,810
1977,102791,43,102791,44,840,4,840
908,50481,14,50481,36,822,4,822
903,51498,14,51498,39,813,5,813
2663,150195,67,150195,29,786,4,786
699,32658,19,32658,35,831,4,831
3039,165083,61,165083,32,830,4,830
1392,87950,25,87950,28,824,7,824
2352,133277,52,133277,43,766,5,766
2376,175583,95,175583,29,836,2,836
1286,76992,16,76992,21,820,2,820
2245,141808,48,141808,22,829,9,829
856,50020,23,50020,33,841,6,841
1014,57502,23,57502,38,834,4,834
714,36557,14,36557,23,786,1,786
816,69893,25,69893,28,795,4,795
564,35576,15,35576,24,812,7,812
6137,273269,140,273269,36,803,10,803
1279,71427,22,71427,34,795,7,795
831,59062,15,59062,15,790,4,790
2859,151350,53,151350,32,799,8,799
1726,80140,50,80140,40,807,9,807
1772,115420,61,115420,32,811,7,811
8460,494983,171,494983,27,769,8,769
834,47306,11,47306,40,771,2,771
1181,90251,25,90251,23,822,8,822
549,42305,19,42305,28,730,3,730
1904,113327,26,113327,27,845,4,845
2015,101899,49,101899,38,823,7,823
813,47979,27,47979,33,817,9,817
914,46253,21,46253,38,775,3,775
865,50907,16,50907,36,796,9,796
1005,60626,21,60626,37,839,8,839
1376,63026,36,63026,41,798,7,798
1252,73295,25,73295,25,753,9,753
2568,148378,63,148378,37,855,4,855
1198,75508,22,75508,27,795,5,795
3099,158453,53,158453,39,795,6,795
2150,118015,39,118015,40,845,6,845
17443,1197056,258,1197056,33,790,9,790
3095,171386,61,171386,35,821,4,821
5718,373138,113,373138,33,819,3,819
3254,153039,107,153039,36,802,11,802
792,40871,17,40871,17,792,5,792
735,55190,48,55190,32,782,11,782
1131,45581,24,45581,46,743,9,743
978,49533,12,49533,20,755,2,755
1200,70196,42,70196,30,827,5,827
851,40225,12,40225,48,840,5,840
1429,76745,22,76745,38,841,3,841
1599,69541,18,69541,41,779,5,779
1528,84454,26,84454,41,810,6,810
1021,70948,28,70948,32,817,8,817
2609,117129,37,117129,53,832,6,832
974,66309,31,66309,26,794,3,794
1029,71537,39,71537,33,799,4,799
2467,110876,63,110876,30,811,11,811
2384,108300,37,108300,44,835,6,835
6824,354758,139,354758,30,764,6,764
991,75270,21,75270,22,772,4,772
1048,61636,25,61636,24,789,5,789
3895,226529,118,226529,29,842,3,842
2334,160365,56,160365,27,790,8,790
853,52328,10,52328,42,805,5,805
1252,68848,38,68848,27,795,3,795
588,43492,12,43492,32,899,6,899
1452,108484,54,108484,23,777,7,777
1424,75916,26,75916,44,867,6,867
963,54527,33,54527,29,774,5,774
976,60341,41,60341,36,840,7,840
22634,1090195,483,1090195,31,842,10,842
1438,82580,31,82580,36,814,5,814
740,47443,12,47443,29,812,5,812
1245,71525,29,71525,28,812,4,812
1207,80821,27,80821,30,829,4,829
2184,126196,29,126196,33,858,5,858
1218,55049,30,55049,28,834,6,834
2835,172425,76,172425,23,806,3,806
999,46536,22,46536,41,821,8,821
1507,66717,30,66717,55,796,11,796
2600,139689,52,139689,28,807,8,807
875,63246,21,63246,33,812,4,812
2242,144387,81,144387,31,823,6,823
1040,63943,20,63943,26,842,7,842
737,41974,20,41974,39,787,5,787
912,60547,14,60547,34,803,4,803
3394,162643,69,162643,38,786,7,786
1251,69245,31,69245,39,835,5,835
1309,85525,28,85525,43,843,6,843
1173,63242,25,63242,41,831,4,831
817,42867,19,42867,33,832,3,832
1001,72167,20,72167,22,793,4,793
3083,147998,35,147998,40,868,9,868
13426,730372,193,730372,26,770,8,770
718,53320,27,53320,33,801,10,801
3427,178217,70,178217,45,838,6,838
1764,105760,45,105760,24,825,6,825
2071,113612,33,113612,39,818,4,818
3080,146358,61,146358,27,771,3,771
862,44199,21,44199,36,800,5,800
1618,101214,39,101214,35,766,8,766
1400,96118,60,96118,34,798,8,798
1128,70282,36,70282,34,842,3,842
1745,108162,46,108162,29,827,9,827
1187,72215,41,72215,32,814,9,814
2829,150573,70,150573,28,810,3,810
1815,74585,18,74585,44,816,4,816
1523,84757,23,84757,44,815,6,815
944,57354,15,57354,25,816,2,816
1979,138006,34,138006,26,797,3,797
