SN GN count,SN GN total,CN GN count,CN GN total,SN TN count,SN TN total,CN TN count,CN TN total
544,168942,10,168942,36,3553,7,3553
523,89471,15,89471,49,3570,14,3570
252,91536,12,91536,26,3482,14,3482
103,38904,7,38904,19,3539,16,3539
381,118352,32,118352,41,3576,14,3576
250,63421,16,63421,31,3534,17,3534
415,87604,10,87604,26,3522,12,3522
684,146844,5,146844,31,3546,7,3546
271,71713,9,71713,42,3539,16,3539
1340,392778,41,392778,26,3592,11,3592
660,213900,26,213900,17,3523,7,3523
295,67889,9,67889,42,3593,17,3593
367,93305,12,93305,29,3629,21,3629
1278,244172,19,244172,52,3540,9,3540
481,112918,12,112918,47,3567,18,3567
257,76233,11,76233,26,3587,16,3587
226,72196,6,72196,34,3631,9,3631
475,113831,10,113831,35,3609,9,3609
148,39095,8,39095,39,3538,14,3538
690,286865,17,286865,34,3522,15,3522
631,129263,8,129263,35,3544,13,3544
2655,513133,29,513133,45,3568,19,3568
477,145931,11,145931,18,3581,9,3581
284,87341,11,87341,24,3591,7,3591
391,118976,13,118976,29,3538,12,3538
566,177873,18,177873,25,3573,15,3573
877,130721,14,130721,60,3528,11,3528
310,116832,17,116832,23,3604,16,3604
1693,327967,33,327967,48,3525,17,3525
1531,310655,57,310655,32,3485,10,3485
581,95375,11,95375,45,3648,11,3648
2717,902181,104,902181,22,3637,12,3637
889,133291,13,133291,40,3546,5,3546
785,142728,5,142728,45,3667,11,3667
137,40870,10,40870,41,3646,9,3646
295,51983,7,51983,41,3679,16,3679
189,50182,9,50182,39,3597,16,3597
383,68291,9,68291,38,3506,11,3506
229,53719,8,53719,38,3516,9,3516
551,128180,11,128180,38,3641,13,3641
194,54727,9,54727,32,3626,18,3626
258,77669,8,77669,32,3555,14,3555
261,102371,11,102371,32,3623,11,3623
242,69067,17,69067,29,3565,9,3565
956,232547,53,232547,19,3554,13,3554
399,60919,13,60919,34,3554,15,3554
438,78211,16,78211,30,3633,14,3633
463,105228,27,105228,37,3604,7,3604
276,75488,9,75488,27,3591,12,3591
329,91962,15,91962,36,3637,9,3637
404,89418,7,89418,33,3576,14,3576
510,92227,16,92227,36,3572,20,3572
607,121142,9,121142,31,3551,10,3551
409,97836,11,97836,19,3542,13,3542
987,181598,33,181598,35,3523,13,3523
130,39186,3,39186,27,3520,10,3520
512,112072,18,112072,41,3551,24,3551
269,72685,8,72685,24,3548,4,3548
337,82676,4,82676,37,3593,8,3593
420,93457,11,93457,38,3550,12,3550
453,112387,19,112387,23,3495,11,3495
1021,215227,38,215227,43,3553,19,3553
181,42354,13,42354,35,3724,13,3724
517,92353,21,92353,37,3634,18,3634
232,64503,10,64503,42,3601,16,3601
264,90778,18,90778,22,3582,9,3582
1034,270097,10,270097,28,3577,10,3577
234,82779,11,82779,28,3508,12,3508
376,71944,7,71944,30,3595,14,3595
775,129827,16,129827,56,3563,14,3563
710,110960,5,110960,43,3529,7,3529
479,150096,18,150096,37,3577,20,3577
538,162819,32,162819,34,3573,22,3573
1645,260570,26,260570,51,3425,10,3425
262,49357,3,49357,46,3473,11,3473
791,180210,20,180210,48,3597,9,3597
189,59381,10,59381,36,3551,12,3551
139,31747,8,31747,35,3420,10,3420
208,47861,12,47861,35,3518,12,3518
466,162468,7,162468,20,3643,7,3643
300,55326,11,55326,38,3555,8,3555
892,176785,21,176785,38,3602,14,3602
461,118066,19,118066,30,3570,9,3570
357,130398,13,130398,18,3557,10,3557
378,118089,8,118089,21,3478,10,3478
665,171195,18,171195,33,3577,16,3577
471,118647,9,118647,28,3660,13,3660
413,91897,9,91897,46,3549,8,3549
348,92230,23,92230,38,3602,16,3602
181,40953,4,40953,40,3648,13,3648
211,56223,9,56223,36,3469,9,3469
1093,186728,29,186728,51,3560,14,3560
217,59354,17,59354,37,3439,18,3439
874,247636,40,247636,32,3576,17,3576
492,115930,11,115930,35,3568,4,3568
354,139188,16,139188,33,3502,13,3502
487,82453,13,82453,48,3539,15,3539
642,121288,16,121288,49,3560,7,3560
537,142341,13,142341,30,3497,10,3497
549,145716,17,145716,29,3588,6,3588
352,64809,18,64809,39,3628,11,3628
163,45047,13,45047,35,3561,20,3561
404,105118,18,105118,34,3462,18,3462
971,151556,17,151556,51,3582,15,3582
823,151401,17,151401,39,3491,10,3491
400,59313,17,59313,52,3559,14,3559
350,82356,8,82356,42,3532,10,3532
999,127433,10,127433,38,3600,11,3600
9541,1695511,179,1695511,51,3507,10,3507
486,135118,11,135118,32,3634,17,3634
1033,282555,21,282555,38,3570,7,3570
271,54537,6,54537,36,3488,20,3488
276,57900,15,57900,42,3617,10,3617
588,166023,37,166023,35,3576,15,3576
1322,214956,24,214956,38,3607,15,3607
516,102499,12,102499,42,3546,14,3546
816,128417,9,128417,42,3596,6,3596
1487,361289,88,361289,34,3601,23,3601
480,80730,26,80730,41,3562,20,3562
278,79639,6,79639,37,3552,5,3552
406,109293,20,109293,40,3579,14,3579
394,102276,12,102276,35,3515,13,3515
453,125622,14,125622,40,3612,13,3612
504,134849,11,134849,32,3530,14,3530
1607,360157,31,360157,33,3666,9,3666
631,135001,16,135001,50,3595,13,3595
188,78947,9,78947,23,3659,12,3659
147,31066,5,31066,42,3498,8,3498
319,89999,17,89999,29,3583,8,3583
438,93207,11,93207,39,3588,17,3588
384,85615,8,85615,39,3534,6,3534
1690,244002,11,244002,50,3523,8,3523
648,141184,27,141184,37,3529,11,3529
346,85587,12,85587,36,3612,11,3612
1706,291935,23,291935,44,3532,8,3532
282,97576,19,97576,23,3602,5,3602
630,100267,12,100267,54,3579,10,3579
643,134308,13,134308,44,3559,11,3559
234,56032,9,56032,40,3496,19,3496
1708,280674,41,280674,40,3561,11,3561
738,196485,36,196485,34,3621,14,3621
1020,200588,17,200588,51,3588,19,3588
1452,423909,47,423909,32,3484,20,3484
451,105245,20,105245,33,3603,14,3603
333,84553,12,84553,24,3518,9,3518
761,156054,20,156054,41,3672,10,3672
193,55594,9,55594,30,3611,13,3611
276,72697,13,72697,32,3609,13,3609
249,48170,11,48170,41,3491,14,3491
1759,260709,30,260709,48,3563,10,3563
692,115598,13,115598,44,3652,10,3652
198,59874,11,59874,30,3535,15,3535
235,53750,8,53750,32,3515,17,3515
1518,278543,54,278543,42,3623,15,3623
935,208145,36,208145,37,3531,12,3531
615,173598,34,173598,22,3573,15,3573
462,104299,10,104299,45,3610,13,3610
850,198836,18,198836,39,3579,10,3579
272,70940,8,70940,26,3638,19,3638
306,100702,19,100702,36,3597,18,3597
270,60780,15,60780,25,3600,17,3600
983,159361,14,159361,50,3546,7,3546
458,83541,10,83541,41,3505,11,3505
212,50796,14,50796,43,3587,13,3587
492,109709,17,109709,42,3611,12,3611
401,90588,22,90588,42,3560,23,3560
1253,265357,32,265357,28,3556,15,3556
235,75869,10,75869,35,3458,8,3458
491,93044,9,93044,41,3544,9,3544
464,104531,16,104531,41,3642,16,3642
621,109125,30,109125,58,3568,16,3568
692,120278,26,120278,48,3511,9,3511
427,97891,11,97891,37,3518,12,3518
356,71849,15,71849,50,3560,16,3560
538,126632,20,126632,42,3526,11,3526
1388,205309,25,205309,41,3470,9,3470
881,251804,26,251804,34,3576,7,3576
552,73454,8,73454,47,3686,13,3686
503,90626,19,90626,57,3546,15,3546
369,68850,13,68850,36,3557,12,3557
174,58797,7,58797,26,3566,8,3566
1051,246462,32,246462,41,3526,14,3526
418,97313,14,97313,33,3563,15,3563
530,111011,4,111011,41,3620,5,3620
410,94948,9,94948,34,3620,7,3620
131,43936,7,43936,29,3596,8,3596
2039,405581,49,405581,46,3525,10,3525
540,88677,19,88677,46,3573,9,3573
1223,272492,18,272492,33,3652,12,3652
718,124942,11,124942,35,3486,15,3486
958,148900,20,148900,39,3561,14,3561
185,49711,6,49711,32,3500,12,3500
628,137802,35,137802,26,3592,14,3592
1387,271842,28,271842,47,3610,6,3610
495,135094,18,135094,29,3552,11,3552
229,45070,10,45070,40,3521,12,3521
1138,264922,20,264922,30,3682,8,3682
493,91793,8,91793,49,3654,11,3654
235,63655,12,63655,33,3584,12,3584
3748,864604,93,864604,37,3506,8,3506
643,131566,38,131566,41,3566,5,3566
342,68425,5,68425,41,3581,9,3581
579,130600,18,130600,40,3566,13,3566
260,73331,15,73331,40,3543,11,3543
177,78219,9,78219,29,3506,12,3506
497,134209,13,134209,28,3688,11,3688
350,87777,12,87777,43,3635,15,3635
348,114510,20,114510,24,3617,14,3617
532,113489,27,113489,18,3561,12,3561
408,76245,11,76245,38,3580,9,3580
178,59748,15,59748,23,3581,12,3581
821,313211,42,313211,26,3513,13,3513
308,75296,5,75296,30,3519,11,3519
903,166215,14,166215,61,3563,12,3563
2234,517274,76,517274,43,3590,19,3590
262,57006,7,57006,33,3629,8,3629
961,271776,7,271776,19,3646,7,3646
986,192646,22,192646,39,3544,13,3544
182,41928,6,41928,34,3510,7,3510
640,272992,25,272992,32,3499,9,3499
953,206989,18,206989,42,3464,8,3464
691,118841,14,118841,38,3536,16,3536
713,146383,37,146383,47,3523,15,3523
305,85692,9,85692,36,3582,13,3582
270,56817,7,56817,40,3516,8,3516
596,157055,31,157055,30,3542,5,3542
375,110240,18,110240,25,3560,9,3560
221,59129,10,59129,39,3614,16,3614
299,86644,18,86644,35,3634,14,3634
326,58045,10,58045,38,3621,16,3621
1581,248245,27,248245,34,3482,11,3482
749,127590,10,127590,32,3554,10,3554
851,160788,32,160788,40,3568,11,3568
342,116568,16,116568,23,3525,9,3525
154,48573,7,48573,25,3614,15,3614
488,147186,15,147186,31,3536,15,3536
421,118930,15,118930,30,3597,11,3597
345,58535,9,58535,48,3575,16,3575
130,37801,10,37801,31,3550,14,3550
810,128746,5,128746,48,3547,6,3547
472,107548,23,107548,44,3462,14,3462
283,59207,14,59207,27,3444,20,3444
771,159897,25,159897,40,3561,18,3561
880,200164,15,200164,39,3597,9,3597
4085,695603,102,695603,47,3528,10,3528
2224,435098,43,435098,37,3613,13,3613
438,100444,7,100444,43,3580,9,3580
377,119653,11,119653,15,3624,12,3624
1547,387025,28,387025,38,3647,6,3647
532,102462,19,102462,44,3509,11,3509
