SN GN count,SN GN total,CN GN count,CN GN total,SN TN count,SN TN total,CN TN count,CN TN total,SN sampled,CN sampled,SN HIV+,CN HIV+
2,508,0,508,1,146,0,146,"[13898, 10258, 2629, 1909, 4496, 2752, 11007, 6617, 6730, 11693, 12348, 14350, 5293, 57, 2956, 9673, 15060, 9134, 661, 8446, 15197, 4270, 6570, 2428, 8781, 665, 7702, 11900, 13891, 7290, 10556, 9187, 7300, 3402, 9838, 1686, 5882, 10484, 9320, 6382, 8766, 12773, 10951, 14000, 12126, 2853, 4237, 3488, 8800, 591, 11555, 7413, 1896, 4356, 13662, 5275, 1186, 2394, 1656, 9553, 5417, 13641, 7930, 15099, 15084, 10541, 14378, 14003, 14677, 13959, 8334, 8727, 15078, 1351, 9505, 15026, 15091, 14755, 12304, 14007, 12398, 14340, 14384, 13414, 3316, 14932, 15097, 13696, 14398, 14829, 13703, 15094, 14377, 15072, 11964, 11494, 14005, 11045, 14981, 14625, 14914, 12239, 15064, 14054, 14968, 10150, 15014, 15096, 7246, 14960, 4927, 6995, 10710, 14870, 11251, 13500, 7329, 14231, 14239, 7279, 8295, 2140, 13759, 10004, 12589, 14893, 12578, 8179, 14294, 10315, 14694, 14322, 15045, 11246, 4361, 6758, 10253, 14764, 14207, 10021, 8698, 14866, 2099, 15067, 14584, 14791, 12990, 14781, 14222, 13910, 5155, 8237, 11937, 12471, 10664, 14862, 13974, 14232, 14518, 13180, 15066, 10998, 12993, 10786, 15086, 14572, 11786, 13104, 10307, 11902, 12368, 13610, 15030, 15021, 14760, 12123, 12882, 12930, 14804, 11132, 14717, 13972, 11459, 12711, 13985, 13946, 13992, 14949, 14840, 10706, 15089, 13723, 14993, 12149, 14973, 15012, 13552, 15051, 6738, 15092, 8348, 5801, 11065, 10067, 15055, 14803, 13037, 10569, 9661, 14195, 14771, 14301, 14853, 10340, 5864, 15032, 14429, 15087, 14638, 12118, 12602, 15088, 14955, 13257, 6166, 13422, 4514, 14647, 13368, 14905, 13299, 14976, 14059, 1902, 14248, 11844, 15043, 13127, 9809, 14992, 8385, 12917, 13807, 14709, 14492, 15093, 14859, 14451, 2105, 13580, 14681, 10529, 12737, 13069, 13483, 11853, 14269, 12043, 14980, 11868, 14183, 14925, 9899, 14020, 565, 13578, 14714, 14204, 12371, 14822, 5425, 13851, 14738, 12320, 14253, 9385, 14707, 14926, 13235, 8191, 7076, 11767, 14167, 13458, 14972, 13614, 14272, 13715, 14127, 15001, 14449, 6600, 14858, 1842, 14418, 1801, 10707, 6454, 14228, 13873, 12131, 12839, 12666, 12646, 8612, 11589, 14987, 13916, 13427, 14959, 8647, 14890, 14684, 14897, 8843, 15100, 13093, 15017, 13815, 9756, 14344, 14307, 7100, 2350, 14534, 14506, 10088, 11854, 15080, 13770, 9930, 12841, 14742, 14574, 9361, 12434, 14434, 8989, 13245, 11635, 14473, 12692, 14072, 10236, 14917, 10318, 14821, 14701, 14912, 14678, 2305, 15005, 15085, 13435, 13635, 14777, 13156, 14705, 13938, 13080, 1976, 6561, 8269, 14091, 7185, 14810, 3041, 14928, 13149, 13332, 13286, 11592, 10109, 14628, 13292, 14242, 13741, 14626, 12121, 15068, 11201, 13882, 11660, 14279, 14188, 7017, 14490, 14234, 10346, 9171, 9680, 14934, 8359, 7361, 15037, 13474, 14855, 12687, 15004, 12720, 6410, 8453, 12420, 9844, 13371, 13113, 9783, 4350, 8378, 15101, 14355, 14368, 4690, 13228, 13857, 14354, 14136, 13092, 14546, 14430, 14689, 7031, 15010, 8700, 9980, 14497, 14474, 14750, 15006, 15008, 14772, 12797, 12082, 11040, 11115, 14142, 14706, 14805, 14874, 11758, 12663, 3613, 9410, 4250, 14392, 9339, 12524, 14094, 14999, 14337, 8023, 13465, 14342, 7146, 14704, 14957, 14542, 8596, 12110, 9457, 13766, 13773, 3691, 7118, 9248, 14101, 12635, 12347, 14754, 15054, 13653, 14655, 7435, 12468, 14461, 14762, 10862, 11741, 13452, 11769, 14259, 14753, 14956, 14812, 13195, 14364, 13209, 6214, 11835, 13981, 10584, 5321, 7972, 13110, 14997, 11331, 14554, 12719, 12253, 14991, 11013, 13519, 13736, 9345, 14058, 15063, 11855, 6072, 13712, 7641, 10654, 9751, 11872, 14865, 13554, 12462, 1330, 12062, 7975, 5052, 8758, 14198, 12425, 9744, 14899, 12816, 14826, 14695, 14631, 13312, 14591, 9871, 14861, 13233, 15079, 13993, 14383, 14978, 14484, 15098, 15083, 7655, 14586, 8452, 14634, 11869, 6664, 14942, 15070, 10036, 13183, 14838, 14500, 14281, 14758, 9903, 14774, 12460, 7198, 13905, 14581, 13995, 14988, 15018, 13801, 14165, 14425, 14757, 15013, 13193, 14696, 11114, 14690, 12929, 12747, 12617, 4886, 13515, 13470, 14491, 14205, 14594, 7353, 12169, 6650, 12721, 14627, 15050, 9252, 14998, 14166, 13412, 12412, 14008, 11170, 12705, 14913, 11227, 13042, 13505, 14929]","[820, 8349, 8476, 806, 11592, 10264, 9499, 1414, 13314, 7983, 6534, 5389, 13605, 5372, 9560, 8154, 9408, 2980, 1902, 8732, 4413, 4590, 12169, 7488, 1226, 12521, 2792, 8820, 14264, 11757, 2037, 13613, 4757, 5228, 13605, 13334, 1963, 5701, 7931, 1232, 12995, 13888, 10091, 3566, 10677, 14223, 12177, 8276, 6085, 9257, 10494, 9437, 5742, 3428, 9521, 10248, 4506, 22, 7946, 10198, 2299, 7029, 8554, 10308, 14493, 10258, 3034, 12097, 13873, 6716, 12377, 15263, 14237, 11983, 9464, 7660, 13596, 11485, 13304, 14317, 7432, 7138, 8090, 9741, 10884, 9967, 10791, 12022, 11966, 3151, 4493, 1648]",268,74
1,623,0,623,2,160,1,160,"[13190, 4558, 4001, 463, 656, 6914, 13151, 10457, 11552, 10294, 7625, 12925, 1139, 5197, 7979, 14121, 7163, 2018, 5177, 12325, 279, 1890, 4843, 9940, 3338, 8369, 10720, 6091, 1171, 7594, 12600, 11308, 4627, 7479, 6512, 10142, 12182, 4813, 6486, 10727, 8766, 2258, 4034, 3636, 13417, 13157, 9312, 2310, 13861, 8741, 10770, 6563, 8945, 1614, 1839, 5469, 7186, 4834, 5364, 206, 4572, 12336, 9754, 14686, 15076, 13367, 13614, 14855, 8961, 15087, 10938, 15037, 12129, 15079, 13401, 15077, 14911, 14987, 9546, 13219, 13902, 13855, 15067, 12329, 12735, 14499, 13177, 13771, 5229, 14510, 8622, 14960, 15057, 14240, 13575, 14917, 14638, 12223, 9488, 4348, 5789, 15088, 15045, 14039, 12354, 14904, 14600, 12872, 14145, 7525, 15092, 14372, 15083, 14533, 12128, 14430, 15071, 12339, 5135, 14828, 13291, 15056, 13138, 8440, 14265, 13701, 12449, 8624, 14899, 13474, 14676, 7449, 12659, 15082, 5441, 14883, 4391, 9863, 12589, 9059, 12023, 15061, 14923, 8294, 14069, 14845, 5954, 12920, 13839, 14886, 13962, 14836, 12303, 15058, 15070, 12454, 14738, 12898, 12768, 9651, 14199, 5073, 12676, 10706, 14601, 12935, 10526, 14674, 15090, 5009, 10673, 3356, 14693, 8074, 12823, 12632, 13679, 14215, 3942, 14961, 14161, 12088, 14988, 14745, 14767, 12162, 14334, 14398, 13030, 14844, 15097, 14452, 12701, 15047, 13553, 15063, 15022, 14834, 14370, 11958, 14936, 5407, 14740, 7435, 15084, 1954, 15093, 1383, 15034, 14253, 15089, 11066, 3124, 2087, 13380, 13381, 15094, 15081, 14706, 14806, 14839, 14956, 14575, 14227, 13671, 14396, 11929, 14888, 14717, 10253, 8138, 14023, 8252, 12982, 14412, 14500, 8321, 14959, 5048, 15019, 12888, 12932, 6150, 8435, 14736, 13903, 12191, 5703, 11040, 4316, 13457, 11669, 15004, 14958, 12265, 14559, 12352, 13103, 14450, 15035, 13327, 13934, 13828, 8737, 13768, 7714, 14140, 14712, 13067, 14438, 10319, 14257, 7205, 12234, 14873, 14558, 8891, 12350, 14830, 12878, 14014, 14293, 10158, 13038, 13832, 13481, 13572, 15005, 15054, 12141, 8990, 15059, 7054, 12229, 13465, 10322, 12474, 6702, 14865, 14729, 5467, 15080, 8092, 15091, 13182, 13242, 10434, 8853, 14737, 14342, 13215, 15066, 14925, 5404, 14415, 14982, 14621, 14321, 11220, 14758, 14662, 4079, 14656, 4435, 13473, 8691, 14732, 13882, 15101, 14721, 13923, 12295, 15069, 14635, 11855, 6811, 9262, 14284, 11189, 12065, 13459, 6697, 14607, 11526, 14634, 14962, 10048, 14957, 5104, 13773, 14572, 6854, 15055, 13997, 11082, 11696, 14856, 5655, 14074, 1695, 14070, 14843, 14877, 14909, 14832, 13442, 10550, 15075, 14981, 9460, 14993, 7671, 14598, 14016, 15031, 14142, 14840, 14348, 13710, 9101, 12038, 8114, 8365, 14625, 14696, 8999, 14661, 14300, 14735, 15033, 2711, 5588, 2768, 10859, 14080, 9266, 6876, 12183, 14548, 14765, 14700, 12355, 12551, 14095, 14937, 7215, 14379, 13351, 14867, 7102, 8191, 15015, 14182, 12937, 14301, 15000, 14569, 13392, 14212, 14746, 9305, 14759, 13909, 15038, 14146, 9702, 14362, 9621, 14999, 13847, 13752, 12485, 12930, 12599, 7635, 11050, 14308, 8595, 12466, 14905, 14985, 13353, 4983, 14996, 12542, 9454, 15100, 7016, 15060, 8100, 13817, 14210, 13869, 13893, 14914, 14789, 765, 8790, 14584, 14436, 13552, 13612, 13690, 10971, 5668, 7915, 15049, 12790, 11428, 13943, 11126, 13233, 4588, 14977, 14667, 14980, 12715, 14649, 8233, 13873, 15041, 13897, 15062, 3939, 14896, 14303, 10976, 14792, 3890, 13397, 13127, 14791, 11238, 11956, 11328, 14610, 6305, 14724, 12579, 13905, 8872, 14807, 14643, 14950, 14604, 14793, 12680, 13472, 13321, 14872, 14120, 14941, 14200, 8523, 12363, 11463, 12721, 15007, 10278, 14153, 5654, 14551, 12160, 15053, 11757, 13638, 14868, 7408, 13604, 8231, 25, 14620, 10542, 13035, 12879, 6601, 13165, 13718, 11028, 11985, 14748, 13425, 9267, 1991, 14495, 13896, 14183, 15042, 14797, 10296, 14692, 9759, 15012, 1865, 6022, 5384, 14900, 2063, 5212, 6202, 15072, 13068, 14238, 13700, 8760, 14618, 14969, 13064, 13040, 14679, 11744, 14691, 14580, 12627, 13197, 9246, 15029, 11026, 14821, 8949, 7652, 6805, 1706, 14286, 4288, 9946, 14366, 13892, 12868, 14118, 15036, 12437, 14547, 10272, 1019, 14561, 11388, 14752, 8090, 14928, 13750, 1850, 13658]","[4960, 2297, 5941, 14640, 15335, 12304, 9046, 99, 6208, 3859, 425, 13823, 4795, 8141, 3336, 9521, 808, 959, 2261, 13160, 5522, 10599, 11023, 4869, 11616, 1245, 7714, 4040, 13859, 4575, 14366, 10442, 4414, 149, 6252, 12168, 6512, 12155, 14907, 4604, 9218, 12586, 11373, 9806, 8671, 6308, 10365, 7059, 5275, 2841, 6127, 966, 10867, 13588, 4095, 4273, 10245, 6838, 8341, 1050, 6666, 3100, 10434, 7742, 13990, 4078, 8140, 10841, 14565, 1479, 9836, 7985, 12243, 11515, 11286, 13504, 8572, 14958, 15229, 14410, 12251, 8040, 14689, 11593, 3565]",271,73
1,420,0,420,1,158,1,158,"[13605, 11514, 4565, 1415, 9068, 6857, 7810, 15307, 3715, 3469, 11852, 5784, 10965, 14680, 13275, 6976, 2682, 6177, 2593, 14346, 12172, 7710, 12841, 14591, 9433, 7491, 3378, 9681, 11651, 10609, 8966, 10376, 1130, 11263, 11836, 8700, 10342, 13451, 5852, 8994, 10630, 549, 12524, 11331, 10066, 3520, 14685, 6080, 5884, 8273, 7101, 2294, 3110, 1317, 7844, 2314, 9347, 4433, 11968, 4504, 11415, 9478, 14686, 14916, 15001, 15049, 13506, 12158, 15039, 14530, 15097, 14605, 11232, 4146, 4021, 14172, 10628, 12508, 12520, 14720, 15073, 15093, 5458, 10307, 14671, 14886, 15069, 15085, 14045, 14991, 14825, 13464, 15010, 14966, 14995, 13319, 15094, 11783, 5809, 11701, 13687, 15099, 14893, 14567, 10415, 8727, 13369, 2001, 14376, 9929, 13231, 14774, 7697, 13091, 15279, 14709, 14217, 11759, 12078, 14986, 14306, 14900, 14939, 14222, 14761, 15092, 14396, 13883, 14984, 14753, 13969, 12181, 14763, 14449, 15078, 14584, 8904, 14326, 11620, 8565, 9858, 14998, 15064, 15101, 12781, 14776, 12045, 13497, 12720, 13593, 10764, 13827, 10337, 11550, 10742, 14502, 9602, 13950, 13764, 14248, 14975, 9549, 13898, 1211, 14466, 14758, 15098, 14650, 10682, 14791, 12770, 7488, 12913, 3119, 13641, 12564, 14730, 15082, 14133, 14684, 11833, 14770, 10508, 11850, 12255, 14945, 13446, 12057, 14918, 14787, 12034, 14536, 9790, 13599, 14349, 15074, 15095, 7354, 15062, 14988, 14329, 15060, 11326, 13365, 15083, 11958, 14841, 14977, 15068, 13678, 6651, 10788, 13376, 6788, 14123, 13460, 14415, 15070, 8993, 14965, 2458, 14652, 15257, 8274, 14890, 10167, 11126, 13927, 13402, 10209, 14360, 14097, 7554, 11107, 15032, 15005, 15003, 11519, 14737, 15071, 15067, 12827, 11767, 11688, 12530, 6716, 11754, 14801, 14846, 14516, 14596, 15081, 12454, 13918, 15057, 11784, 12399, 4044, 6999, 9731, 6801, 14765, 11066, 5344, 12686, 5069, 10548, 10615, 15086, 931, 11099, 10941, 4629, 14299, 13069, 14606, 14748, 15100, 14383, 5332, 6820, 14824, 14879, 15058, 13465, 14241, 11383, 15088, 12300, 13397, 15065, 12081, 978, 4534, 14135, 6116, 14445, 10190, 13879, 7137, 14008, 14145, 14883, 15042, 6571, 14799, 7268, 12997, 8886, 12632, 14619, 12701, 10983, 14901, 14855, 14937, 1868, 7740, 6902, 12072, 14811, 14911, 8855, 14254, 15048, 7963, 14985, 12710, 9677, 12614, 14996, 14182, 13433, 15045, 15026, 7283, 8238, 14171, 12601, 10477, 13181, 13284, 13520, 8165, 11857, 14628, 14673, 11741, 3902, 8452, 11948, 15028, 13894, 12735, 14275, 12731, 12659, 13001, 10691, 5626, 5465, 14719, 14016, 14828, 14286, 12829, 13961, 5668, 12597, 10985, 14602, 13164, 14563, 13531, 14574, 14969, 12054, 11018, 14903, 14566, 15051, 10316, 15059, 14920, 14419, 14697, 5853, 9064, 8765, 12648, 14141, 14926, 13674, 13056, 13555, 13567, 13116, 13696, 11641, 13290, 7150, 11284, 14813, 14819, 12991, 11283, 14857, 12170, 14743, 13533, 3322, 10113, 14642, 13289, 14797, 8387, 2883, 14084, 11642, 7611, 14696, 14935, 15018, 4018, 12611, 14713, 12716, 14832, 14478, 2226, 14285, 5913, 6664, 10865, 11926, 14864, 13684, 15007, 11696, 6515, 14231, 9564, 2210, 15008, 12441, 7434, 9178, 12164, 9970, 14979, 9308, 14993, 9742, 15072, 2508, 14437, 14242, 8361, 15009, 8439, 13663, 9871, 9810, 12285, 14303, 3846, 14343, 1976, 14746, 13286, 13907, 14728, 14706, 13939, 1732, 14967, 15077, 14820, 12850, 11899, 13601, 15041, 10616, 12419, 14525, 6311, 13570, 10783, 11337, 15150, 13422, 13426, 14323, 14766, 5477, 14645, 10673, 10547, 14968, 14912, 14590, 13160, 13093, 14034, 15012, 6642, 12823, 14795, 13363, 14655, 14301, 15091, 12595, 14711, 14557, 11661, 13347, 7783, 13995, 14941, 13675, 10431, 12981, 14325, 12042, 14960, 14924, 7430, 14723, 13900, 12482, 13903, 12191, 3197, 14359, 12561, 12003, 13162, 14104, 8743, 14818, 13383, 6306, 12822, 11697, 9272, 14458, 14834, 13537, 12084, 14972, 15052, 5278, 9730, 5255, 12741, 15031, 13792, 15080, 15055, 4463, 14589, 14111, 12871, 6179, 11456, 15000, 10672, 15021, 12515, 4147, 14389, 13922, 14128, 13737, 13554, 10676, 11479, 13589, 12740, 14572, 11787, 14052, 14647, 14515, 13870, 12641, 200, 14780, 14777, 14086, 11290, 13980, 14208, 13562, 14738, 13036, 14028, 3897, 15034]","[7472, 10977, 14834, 3699, 14516, 2120, 14812, 8156, 1057, 5940, 2647, 9869, 14303, 15250, 955, 11832, 7823, 13966, 6225, 10809, 14167, 396, 5555, 12437, 9646, 4224, 11143, 9201, 3074, 6954, 15308, 3916, 7449, 1210, 10177, 6285, 4589, 8899, 8991, 1893, 5105, 4139, 4107, 14269, 3634, 8412, 15178, 3871, 3822, 12828, 5819, 7185, 7295, 14577, 8789, 6144, 7608, 7007, 14154, 1410, 13313, 8038, 11062, 14464, 8439, 8510, 11610, 10982, 14181, 11755, 14739, 15156, 4323, 8065, 11028, 4299, 4639, 8835, 12399, 12775, 12866, 12523, 7880, 9704, 13191, 7241, 4899, 8266, 13875, 11999, 13746, 12302, 13117, 9802, 8235, 12637, 3296, 7904, 10631, 2951, 15218]",266,73
0,393,0,393,2,171,1,171,"[11911, 11640, 2112, 6479, 1054, 13824, 12668, 11514, 5250, 14999, 14306, 5661, 14604, 13767, 1945, 5054, 11587, 10733, 1521, 4240, 7115, 2167, 4973, 12600, 6561, 10361, 6478, 12148, 4198, 974, 4725, 4922, 10912, 5373, 1310, 8995, 12215, 6790, 6746, 13283, 12983, 6808, 6035, 11731, 7618, 14416, 4268, 9575, 12050, 9727, 1313, 4778, 4405, 3548, 9231, 3392, 4788, 9818, 9656, 1286, 13209, 4839, 14848, 5683, 14900, 12302, 13667, 10630, 14824, 10687, 11374, 15008, 10825, 14823, 13877, 4545, 10941, 13848, 11922, 14979, 14694, 14563, 14845, 14752, 15090, 14590, 14945, 15022, 15053, 13743, 14220, 13869, 10770, 14578, 14761, 15084, 6962, 15098, 5835, 14078, 12505, 13950, 12482, 11334, 14009, 8083, 13878, 14716, 14573, 9865, 3621, 15044, 13942, 3974, 13845, 7341, 2863, 14844, 15035, 15080, 14994, 14955, 15003, 11244, 14471, 14931, 14024, 6796, 13062, 9973, 4705, 11597, 14520, 13689, 14144, 13694, 14583, 5760, 12400, 15079, 14948, 14956, 14630, 11031, 11023, 3526, 14098, 15058, 11424, 14696, 13750, 14663, 14464, 2520, 12353, 14990, 13620, 13879, 14942, 15023, 7011, 14804, 2372, 10170, 10781, 8889, 14697, 15045, 7708, 13810, 15083, 6979, 15063, 14741, 14783, 12944, 14825, 1507, 5069, 13553, 14911, 14601, 14128, 12843, 1188, 8961, 12956, 9971, 11764, 12628, 11370, 15065, 8200, 15066, 12000, 14878, 13887, 15092, 14699, 15101, 13053, 7781, 12042, 14998, 14654, 320, 14858, 2929, 14966, 14147, 15100, 14705, 14417, 9654, 14472, 7040, 10478, 9310, 11643, 15073, 11603, 11786, 2360, 13825, 15097, 4342, 14329, 14547, 12024, 7239, 11873, 10409, 14735, 14851, 5374, 15095, 8089, 11684, 14787, 14415, 12622, 6318, 9304, 4584, 15094, 14151, 13100, 14137, 5280, 14944, 14424, 12625, 6536, 12288, 12176, 13413, 11659, 14782, 12364, 7382, 2799, 13606, 14734, 8663, 11715, 13774, 5769, 4197, 14281, 10389, 14871, 9814, 14616, 9850, 14644, 14709, 14938, 4484, 9982, 13754, 13017, 13929, 11820, 5201, 14245, 15086, 11558, 14682, 14217, 15075, 11942, 10084, 13501, 11230, 14790, 3762, 10967, 14993, 12193, 15082, 14940, 11540, 3722, 12689, 11575, 12161, 13537, 14890, 13615, 12990, 12698, 10785, 13139, 14388, 8490, 14920, 14866, 15011, 14540, 14039, 14541, 12459, 14727, 14530, 11717, 12395, 15085, 14429, 11556, 11398, 14834, 14396, 13232, 14445, 15001, 14475, 10437, 13720, 14763, 12559, 3093, 11565, 14522, 14968, 7295, 5226, 10299, 7920, 14981, 14602, 14700, 13475, 14995, 11515, 14909, 10298, 14152, 13666, 6571, 14250, 11872, 14717, 15032, 15061, 14959, 14339, 12271, 5256, 2908, 14446, 14753, 14736, 13542, 14268, 13818, 6898, 13063, 8383, 14239, 4145, 13873, 14743, 6973, 10241, 14063, 12202, 13602, 381, 5455, 12930, 3272, 15087, 14423, 13147, 14392, 14953, 6647, 11856, 7641, 12068, 14156, 14332, 10739, 2377, 10536, 4943, 6396, 10523, 2019, 12885, 15060, 15068, 12958, 14974, 13238, 7291, 14084, 10057, 14140, 14829, 11758, 5129, 6537, 14928, 15072, 11276, 10721, 15029, 15049, 14285, 14105, 6965, 10333, 14055, 6889, 14857, 12104, 7380, 10758, 587, 14162, 12924, 11232, 14885, 14545, 15034, 15081, 14276, 13448, 13588, 14189, 14832, 11817, 14898, 5800, 11049, 7459, 12380, 13847, 15043, 13133, 13595, 11718, 9312, 9224, 10938, 15099, 15040, 13531, 14360, 5338, 13405, 14500, 15015, 13509, 14102, 9102, 9394, 12506, 14975, 8885, 14996, 11202, 4975, 9374, 8191, 13707, 14014, 6929, 15077, 10796, 14551, 12758, 15054, 13540, 14842, 15332, 13272, 14260, 11855, 9917, 11675, 12917, 9294, 13409, 3532, 11984, 13189, 14963, 7184, 14983, 10427, 14193, 14195, 11220, 14892, 8608, 13264, 12675, 13941, 835, 14349, 14266, 12496, 13548, 12464, 14774, 14862, 15055, 14886, 11365, 14384, 13142, 14238, 11371, 10254, 2761, 9388, 13776, 6893, 14442, 9761, 10047, 15096, 13358, 14572, 12440, 6665, 9081, 15070, 11823, 5570, 11576, 15078, 13088, 11995, 14001, 12476, 9709, 13893, 14970, 11803, 14677, 12127, 7004, 11022, 14516, 14950, 11190, 13570, 8267, 12491, 14290, 15025, 12071, 14992, 13562, 14869, 13742, 12950, 14650, 14707, 12396, 13126, 14863, 11996, 5812, 14930, 14625, 12953, 14712, 14255, 14631, 13740, 13047, 12908, 13182, 14792, 14187, 12547, 14596, 14786, 9901, 15064]","[3759, 5937, 5641, 13359, 7331, 11030, 3248, 15252, 10926, 11513, 4767, 11860, 6723, 13060, 12528, 12956, 2844, 6619, 6782, 10024, 2365, 4248, 12717, 4143, 15266, 0, 11356, 1290, 2254, 2791, 3483, 15081, 2898, 6686, 4823, 9954, 13595, 2238, 8580, 758, 4021, 2790, 13991, 1767, 3050, 13076, 8240, 13886, 3644, 11268, 9101, 2827, 3805, 10170, 8434, 8536, 4897, 10163, 14521, 13264, 13391, 8434, 10649, 13989, 12796, 10317, 6296, 5361, 7982, 13336, 12866, 11495, 2479, 10952, 4234, 9599, 9274, 6338, 5923, 14361, 15259, 10727, 11262, 6472, 8866, 2341, 5296, 14841, 12530]",282,77
