ID1,ID2,Distance
N6233|3638|0.503735,N6232|9741|0.720972,0.0129824
N6538|7839|0.135098,N6537|7162|0.641998,0.00484005
N6538|7839|0.135098,N6536|5321|0.630587,0.00969121
N6233|3638|0.503735,N6234|7224|0.651706,0.0146396
N6419|3499|0.353686,N6418|6453|0.280947,0.00806542
N6542|13118|0.621408,N6543|4009|0.842776,0.00971114
N6118|4631|0.803311,N6120|6564|0.913537,0.00970763
N6232|9741|0.720972,N6234|7224|0.651706,0.0121462
N6232|9741|0.720972,N6231|1651|0.70948,0.0146149
N6118|4631|0.803311,N6119|10208|0.51454,0.0129871
N5949|3833|0.261421,N5950|3885|0.260643,0.00970036
N6367|7163|0.128995,N6366|9850|0.246172,0.00160873
N6323|10380|0.510559,N6322|9776|0.294652,0.00566654
N6569|10028|0.468346,N6568|6787|0.886469,0.00807247
N6569|10028|0.468346,N6570|2723|0.438353,0.011325
N6272|14294|0.678917,N6273|2407|0.723742,0.00806048
N5928|7884|0.841465,N5927|6979|0.284274,0.00484034
N5977|1685|0.146423,N5976|8940|0.044921,0.00888997
N6255|15337|0.094789,N6256|4156|0.429085,0.00565498
N6286|9572|0.067352,N6289|13944|0.503293,0.0146119
N6286|9572|0.067352,N6287|13174|0.641028,0.00971461
N6504|6810|0.353231,N6505|12918|0.746734,0.00402769
N6318|14620|0.172789,N6317|9682|0.122638,0.0129691
N6498|1666|0.492696,N6501|13202|0.122487,0.0137805
N6259|13371|0.07934,N6258|4343|0.799731,0.00809552
N6498|1666|0.492696,N6499|9816|0.398916,0.00971055
N6498|1666|0.492696,N6497|8006|0.436812,0.0097109
N6187|2346|0.775162,N6185|11313|0.019029,0.000801777
N6301|11677|0.770054,N6300|13868|0.712738,0.00808197
N6092|5704|0.53982,N6091|2413|0.006878,0.00726472
N6092|5704|0.53982,N6093|3954|0.289911,0.0121224
N6219|2614|0.087441,N6220|5976|0.207475,0.0137769
N6101|5554|0.093371,N6100|13737|0.898172,0.0113428
N6425|3056|0.115398,N6427|8157|0.183376,0.00888128
N6425|3056|0.115398,N6424|8721|0.05701,0.00806538
N5971|9385|0.278581,N5972|13086|0.059298,0.0121367
N6375|14187|0.090771,N6376|10677|0.379425,0.0137861
N6122|8893|0.483869,N6123|6142|0.338533,0.0105342
N6503|3949|0.416516,N6502|9847|0.987957,0.00645821
N6427|8157|0.183376,N6424|8721|0.05701,0.00887459
N6312|13985|0.032183,N6314|13464|0.838964,0.0129807
N6312|13985|0.032183,N6313|11894|0.35212,0.0056412
N5990|5597|0.57044,N5989|14829|0.615912,0.00888121
N5990|5597|0.57044,N5985|13248|0.697718,0.0129578
N5990|5597|0.57044,N5992|3925|0.419573,0.0137977
N5990|5597|0.57044,N5988|9395|0.392771,0.0096909
N5990|5597|0.57044,N5987|12183|0.072909,0.0121363
N6460|5464|0.686236,N6459|14214|0.006304,0.00565256
N6052|7061|0.523623,N6053|7455|0.24354,0.00563059
N6025|7139|0.810528,N6026|12219|0.771302,0.00646042
N6091|2413|0.006878,N6093|3954|0.289911,0.0129469
N6084|13620|0.491536,N6085|9285|0.730149,0.00402636
N6401|8065|0.208441,N6400|12889|0.958166,0.0137867
N6552|9678|0.362839,N6553|10258|0.94643,0.00969494
N6459|14214|0.006304,N6461|2969|0.449451,0.0137994
N5905|4468|0.893472,N5904|9355|0.972731,0.00889098
N5905|4468|0.893472,N5906|10995|0.456879,0.0105018
N6051|15262|0.438668,N6052|7061|0.523623,0.011331
N6051|15262|0.438668,N6053|7455|0.24354,0.00969923
N6483|8773|0.836786,N6488|8196|0.13346,0.0146381
N6072|4041|0.445042,N6073|2092|0.821532,0.00322352
N6483|8773|0.836786,N6482|4189|0.445548,0.0138049
N6520|6934|0.229507,N6521|9127|0.029403,0.00240834
N6431|1965|0.804192,N6432|11575|0.744715,0.0138163
N6431|1965|0.804192,N6433|14137|0.775417,0.0113333
N6344|1415|0.525049,N6345|6993|0.401699,0.012143
N6197|14491|0.567633,N6198|15365|0.462849,0.0121859
N5967|2198|0.282076,N5966|8271|0.466124,0.0105325
N6453|12427|0.793805,N6452|8545|0.408793,0.0113402
N6453|12427|0.793805,N6450|7434|0.006596,0.0146102
N6283|14451|0.819241,N6284|13823|0.315259,0.00646862
N5956|5169|0.58895,N5953|11014|0.729357,0.0146592
N5956|5169|0.58895,N5952|4729|0.352929,0.013
N5956|5169|0.58895,N5954|14118|0.797152,0.0137977
N6416|7932|0.098045,N6418|6453|0.280947,0.0146216
N6014|7923|0.221807,N6015|14360|0.926289,0.0105105
N6327|10626|0.736805,N6328|5331|0.622288,0.00321488
N6180|5056|0.917163,N6179|2518|0.69173,0.00888752
N6180|5056|0.917163,N6176|9015|0.735174,0.0121452
N6180|5056|0.917163,N6178|6733|0.156787,0.0072604
N6180|5056|0.917163,N6177|2465|0.230567,0.00807635
N6384|12483|0.410502,N6383|6466|0.504724,0.000802806
N6540|1436|0.822804,N6541|10936|0.416565,0.012981
N6275|5496|0.356241,N6274|1992|0.132992,0.000802801
N6314|13464|0.838964,N6313|11894|0.35212,0.0105328
N6077|14304|0.574169,N6078|9319|0.269669,0.0088951
N6568|6787|0.886469,N6570|2723|0.438353,0.00806891
N6568|6787|0.886469,N6566|10633|0.665207,0.012126
N6265|12182|0.703932,N6267|1546|0.941619,0.00483175
N5898|7049|0.832605,N5897|13656|0.949752,0.0113426
N6278|10254|0.900552,N6277|9709|0.639764,0.013783
N6325|15364|0.0436,N6324|1984|0.767515,0.0056339
N6501|13202|0.122487,N6499|9816|0.398916,0.0137693
N6501|13202|0.122487,N6497|8006|0.436812,0.0145976
N5901|2462|0.482443,N5900|2294|0.685741,0.000802811
N6012|7092|0.120322,N6010|9260|0.614875,0.0105108
N6097|5699|0.38782,N6096|7458|0.896404,0.0130138
N6097|5699|0.38782,N6094|11283|0.694343,0.0146214
N6153|12106|0.25947,N6154|10135|0.542643,0.00240833
N5926|13477|0.44368,N5922|4016|0.128003,0.0072548
N5938|13430|0.343508,N5939|9907|0.030107,0.0113775
N5926|13477|0.44368,N5923|3993|0.539545,0.0105028
N5938|13430|0.343508,N5937|9230|0.040165,0.01466
N5908|8435|0.067836,N5907|4339|0.326468,0.00483131
N6179|2518|0.69173,N6176|9015|0.735174,0.0113334
N6179|2518|0.69173,N6178|6733|0.156787,0.00160719
N6179|2518|0.69173,N6177|2465|0.230567,0.00240999
N6414|6000|0.1554,N6415|4006|0.192762,0.00890821
N6462|10987|0.719302,N6463|8258|0.013997,0.0105018
N6462|10987|0.719302,N6465|5421|0.074133,0.0145944
N6462|10987|0.719302,N6464|5293|0.091256,0.00807325
N6310|8153|0.580468,N6309|9541|0.640776,0.00729041
N6020|14413|0.008284,N6021|10579|0.021888,0.00160525
N6434|5883|0.385868,N6433|14137|0.775417,0.00727759
N6039|9352|0.789319,N6040|8902|0.683512,0.00321584
N6421|4172|0.58907,N6420|3660|0.748601,0.0145858
N6385|4964|0.749204,N6386|8617|0.053751,0.00971017
N6385|4964|0.749204,N6382|11943|0.337616,0.0146077
N6385|4964|0.749204,N6384|12483|0.410502,0.0145867
N6385|4964|0.749204,N6383|6466|0.504724,0.0137637
N6114|11338|0.177914,N6113|11640|0.448819,0.00726619
N6488|8196|0.13346,N6487|4601|0.674054,0.00322351
N6114|11338|0.177914,N6115|6784|0.95406,0.00160523
N6114|11338|0.177914,N6112|14969|0.500699,0.00563754
N5953|11014|0.729357,N5952|4729|0.352929,0.00971236
N6528|6425|0.871459,N6530|13297|0.673606,0.0114029
N6528|6425|0.871459,N6527|2208|0.629985,0.00889111
N6470|15203|0.412349,N6471|6750|0.307623,0.0105015
N5922|4016|0.128003,N5923|3993|0.539545,0.00483257
N6470|15203|0.412349,N6472|13182|0.367121,0.00968655
N6391|1741|0.632254,N6392|3428|0.51193,0.00970439
N6113|11640|0.448819,N6115|6784|0.95406,0.00726027
N6113|11640|0.448819,N6112|14969|0.500699,0.00160863
N6004|3019|0.80168,N6005|12853|0.586852,0.012187
N6237|13456|0.123861,N6236|14696|0.382953,0.0121573
N6089|15231|0.941998,N6090|9177|0.014021,0.00563263
