SN GN count,SN GN total,CN GN count,CN GN total,SN TN count,SN TN total,CN TN count,CN TN total
2902,136529,109,136529,42,845,1,845
2384,92893,62,92893,62,819,8,819
3212,152615,96,152615,54,818,5,818
3168,111392,114,111392,55,788,7,788
3789,167559,137,167559,46,811,10,811
4366,185757,104,185757,42,824,10,824
1796,73027,62,73027,57,860,8,860
1236,36142,10,36142,58,824,8,824
6263,243479,120,243479,41,730,10,730
1714,66903,58,66903,38,774,5,774
5866,223149,153,223149,38,842,11,842
3604,131691,65,131691,45,805,11,805
2650,119066,69,119066,49,829,7,829
1125,48776,43,48776,47,830,8,830
2192,69283,48,69283,63,853,10,853
1027,57387,34,57387,39,802,4,802
985,41705,69,41705,35,785,12,785
1782,65363,46,65363,48,829,3,829
1546,62231,62,62231,51,771,10,771
2370,94674,82,94674,38,794,10,794
1900,67702,61,67702,50,760,9,760
1715,78658,37,78658,45,795,8,795
1393,48549,40,48549,57,819,13,819
1533,70314,63,70314,31,744,11,744
1748,61370,34,61370,51,812,7,812
2486,83302,69,83302,44,763,6,763
1035,36034,26,36034,56,847,7,847
2668,131812,98,131812,36,832,5,832
1010,47038,43,47038,38,786,8,786
1172,43100,27,43100,45,807,10,807
10257,381575,238,381575,37,795,8,795
1744,76579,67,76579,42,805,10,805
2280,102372,61,102372,47,829,16,829
2984,131288,74,131288,43,824,13,824
2406,102676,68,102676,33,785,8,785
2514,131002,138,131002,44,759,10,759
1905,90733,61,90733,36,795,12,795
2235,86424,82,86424,45,766,10,766
1659,79534,61,79534,35,777,9,777
3146,111370,87,111370,58,815,6,815
902,40844,39,40844,40,798,6,798
1926,91165,64,91165,37,778,5,778
1850,84821,49,84821,43,828,7,828
9851,334609,189,334609,44,749,2,749
773,38525,24,38525,58,825,7,825
1537,76628,59,76628,41,818,5,818
1599,69479,29,69479,49,807,6,807
1855,75906,47,75906,45,830,10,830
1095,39657,28,39657,58,805,11,805
1431,57117,41,57117,69,830,11,830
2521,102016,68,102016,50,828,6,828
2460,89952,57,89952,37,831,6,831
1342,50907,24,50907,43,817,5,817
3807,196837,228,196837,38,814,13,814
1180,65136,48,65136,55,799,6,799
5822,219340,134,219340,44,805,6,805
2083,75691,58,75691,52,852,8,852
4748,213398,135,213398,57,830,6,830
2769,113120,82,113120,46,868,5,868
2437,87826,53,87826,45,809,5,809
2828,100208,49,100208,41,755,10,755
1769,77075,45,77075,47,779,12,779
687,35195,22,35195,40,835,9,835
1812,61092,43,61092,60,785,12,785
1267,49143,46,49143,44,837,7,837
2326,148447,105,148447,29,834,7,834
2786,138726,87,138726,45,792,6,792
3496,124283,92,124283,55,787,7,787
3431,179378,112,179378,40,819,3,819
2435,86812,72,86812,44,816,8,816
919,39779,30,39779,41,805,7,805
1612,69944,42,69944,50,799,8,799
4485,195059,111,195059,39,803,6,803
4058,135877,86,135877,45,770,4,770
1674,66120,51,66120,41,817,6,817
3560,140594,113,140594,43,794,11,794
1537,64702,62,64702,52,773,9,773
1809,82794,59,82794,36,836,5,836
2672,114381,91,114381,46,760,4,760
1205,55687,49,55687,61,868,3,868
5137,233332,181,233332,36,784,5,784
3511,133467,131,133467,39,745,5,745
1770,70343,53,70343,50,849,10,849
1512,63273,69,63273,39,801,10,801
1946,84807,72,84807,35,790,6,790
1397,52793,40,52793,65,787,4,787
3517,145522,148,145522,33,832,5,832
4432,149062,112,149062,54,854,6,854
809,34608,30,34608,38,775,13,775
1649,74968,48,74968,30,792,7,792
972,41167,41,41167,34,828,8,828
4212,124947,142,124947,54,798,7,798
2049,87026,87,87026,49,838,9,838
2355,99126,94,99126,42,839,15,839
2073,83111,60,83111,48,828,11,828
1735,64536,39,64536,58,779,7,779
3840,130927,109,130927,60,832,8,832
2383,113572,91,113572,38,783,15,783
1690,64491,34,64491,42,800,3,800
1202,66481,81,66481,49,808,9,808
1827,79032,55,79032,49,785,4,785
1272,48839,42,48839,48,840,10,840
5599,228713,159,228713,43,857,7,857
2544,110820,92,110820,41,787,10,787
5253,201475,142,201475,70,835,8,835
2247,108215,66,108215,30,845,6,845
1237,56533,62,56533,54,795,8,795
1840,60202,46,60202,61,836,11,836
787,29466,21,29466,59,786,5,786
1678,69776,51,69776,62,782,9,782
6511,404164,246,404164,43,824,10,824
3058,111880,106,111880,42,818,11,818
1257,53379,32,53379,52,832,9,832
2044,87450,98,87450,46,809,7,809
4331,133409,119,133409,59,837,9,837
1252,55013,42,55013,36,781,8,781
10536,316668,204,316668,58,845,13,845
3216,115444,86,115444,56,773,9,773
801,44196,34,44196,37,808,12,808
2379,93565,67,93565,46,757,6,757
997,47147,41,47147,46,833,5,833
3385,115225,108,115225,37,824,6,824
1329,61712,30,61712,39,808,11,808
1510,64163,38,64163,42,813,11,813
773,39679,22,39679,26,816,10,816
2733,86206,109,86206,58,860,5,860
1454,70891,60,70891,46,758,8,758
1751,67252,66,67252,45,795,10,795
1908,67013,62,67013,53,858,13,858
3618,147866,132,147866,42,790,12,790
6133,232458,125,232458,65,805,4,805
1071,38824,30,38824,54,828,7,828
1819,83324,45,83324,49,794,10,794
1369,50499,34,50499,51,839,8,839
6404,278226,219,278226,43,839,8,839
2435,90473,79,90473,55,775,6,775
2912,114738,62,114738,45,785,4,785
1128,51140,44,51140,43,779,7,779
2324,97530,76,97530,40,800,10,800
1871,80532,47,80532,49,809,6,809
3187,142301,109,142301,46,810,5,810
2577,102791,93,102791,51,840,8,840
1391,50481,28,50481,66,822,6,822
1713,51498,48,51498,43,813,7,813
3498,150195,127,150195,48,786,4,786
787,32658,27,32658,41,831,10,831
4213,165083,143,165083,55,830,8,830
2173,87950,69,87950,55,824,11,824
3226,133277,88,133277,40,766,7,766
4500,175583,104,175583,51,836,9,836
2449,76992,31,76992,53,820,12,820
3327,141808,104,141808,39,829,8,829
1721,50020,58,50020,47,841,7,841
1002,57502,41,57502,30,834,15,834
954,36557,30,36557,36,786,5,786
1689,69893,51,69893,57,795,14,795
777,35576,32,35576,33,812,11,812
7692,273269,250,273269,48,803,7,803
1342,71427,58,71427,28,795,12,795
1218,59062,42,59062,32,790,10,790
3267,151350,88,151350,57,799,8,799
1752,80140,45,80140,46,807,9,807
3597,115420,84,115420,56,811,7,811
13381,494983,462,494983,43,769,11,769
1216,47306,29,47306,51,771,6,771
2020,90251,58,90251,48,822,12,822
929,42305,37,42305,35,730,4,730
2906,113327,71,113327,50,845,10,845
3171,101899,49,101899,45,823,4,823
1109,47979,25,47979,27,817,8,817
1157,46253,21,46253,40,775,6,775
1172,50907,41,50907,54,796,11,796
1952,60626,41,60626,66,839,5,839
1471,63026,49,63026,41,798,8,798
1885,73295,47,73295,40,753,13,753
2728,148378,92,148378,36,855,11,855
1714,75508,47,75508,44,795,9,795
3541,158453,147,158453,42,795,9,795
2630,118015,48,118015,44,845,8,845
26514,1197056,715,1197056,35,790,5,790
5234,171386,130,171386,69,821,10,821
8857,373138,293,373138,40,819,3,819
5226,153039,117,153039,59,802,10,802
1009,40871,31,40871,50,792,6,792
1470,55190,54,55190,36,782,9,782
883,45581,37,45581,35,743,8,743
1603,49533,30,49533,55,755,6,755
1656,70196,53,70196,44,827,4,827
819,40225,29,40225,37,840,15,840
1729,76745,56,76745,41,841,7,841
1720,69541,49,69541,36,779,5,779
1907,84454,60,84454,34,810,13,810
1446,70948,104,70948,38,817,9,817
3238,117129,78,117129,44,832,3,832
1151,66309,36,66309,44,794,4,794
1875,71537,43,71537,40,799,8,799
3696,110876,81,110876,59,811,10,811
1830,108300,53,108300,42,835,10,835
11716,354758,244,354758,42,764,5,764
1557,75270,47,75270,42,772,7,772
1534,61636,31,61636,42,789,5,789
6572,226529,178,226529,48,842,7,842
4287,160365,115,160365,47,790,12,790
1116,52328,57,52328,39,805,8,805
1722,68848,53,68848,36,795,10,795
1036,43492,22,43492,50,899,6,899
2943,108484,69,108484,56,777,13,777
2135,75916,41,75916,54,867,10,867
1429,54527,32,54527,38,774,6,774
1529,60341,44,60341,55,840,7,840
25794,1090195,910,1090195,45,842,3,842
2240,82580,59,82580,47,814,10,814
1222,47443,41,47443,52,812,12,812
2227,71525,62,71525,52,812,8,812
1892,80821,49,80821,40,829,8,829
3140,126196,88,126196,46,858,9,858
1264,55049,42,55049,50,834,4,834
2625,172425,85,172425,28,806,9,806
1102,46536,25,46536,49,821,2,821
1885,66717,57,66717,52,796,5,796
3084,139689,127,139689,46,807,8,807
1572,63246,61,63246,44,812,8,812
3639,144387,139,144387,47,823,7,823
1199,63943,43,63943,41,842,10,842
1098,41974,41,41974,54,787,10,787
1720,60547,51,60547,54,803,6,803
3155,162643,146,162643,35,786,8,786
1791,69245,33,69245,52,835,12,835
2071,85525,43,85525,55,843,6,843
1794,63242,38,63242,45,831,8,831
940,42867,36,42867,50,832,13,832
2018,72167,50,72167,64,793,18,793
3350,147998,50,147998,48,868,8,868
16011,730372,375,730372,43,770,8,770
1488,53320,54,53320,44,801,6,801
4891,178217,107,178217,54,838,8,838
2184,105760,70,105760,42,825,4,825
3583,113612,102,113612,57,818,4,818
2718,146358,98,146358,27,771,3,771
1137,44199,43,44199,47,800,9,800
2187,101214,99,101214,26,766,13,766
2719,96118,79,96118,64,798,9,798
1598,70282,81,70282,41,842,7,842
2253,108162,81,108162,28,827,15,827
1743,72215,67,72215,36,814,8,814
3542,150573,129,150573,39,810,7,810
1987,74585,88,74585,60,816,14,816
1914,84757,57,84757,35,815,10,815
1439,57354,51,57354,41,816,7,816
3123,138006,94,138006,47,797,7,797
