SN GN count,SN GN total,CN GN count,CN GN total,SN TN count,SN TN total,CN TN count,CN TN total
356,136529,1,136529,6,845,1,845
606,92893,0,92893,7,819,0,819
1315,152615,0,152615,21,818,0,818
381,111392,1,111392,7,788,2,788
1054,167559,1,167559,12,811,0,811
620,185757,1,185757,10,824,2,824
261,73027,0,73027,10,860,0,860
198,36142,0,36142,13,824,1,824
1500,243479,0,243479,5,730,0,730
144,66903,0,66903,8,774,0,774
1812,223149,1,223149,15,842,0,842
398,131691,0,131691,1,805,1,805
292,119066,4,119066,11,829,2,829
1138,48776,0,48776,43,830,0,830
218,69283,0,69283,8,853,1,853
331,57387,3,57387,16,802,1,802
55,41705,0,41705,4,785,0,785
161,65363,0,65363,5,829,2,829
232,62231,1,62231,8,771,1,771
284,94674,0,94674,7,794,0,794
276,67702,1,67702,2,760,0,760
285,78658,1,78658,14,795,0,795
94,48549,0,48549,5,819,0,819
253,70314,0,70314,9,744,0,744
208,61370,0,61370,5,812,0,812
463,83302,0,83302,12,763,0,763
98,36034,1,36034,7,847,1,847
456,131812,1,131812,4,832,0,832
113,47038,0,47038,1,786,1,786
141,43100,0,43100,3,807,1,807
2670,381575,2,381575,19,795,1,795
280,76579,0,76579,8,805,0,805
2433,102372,0,102372,47,829,0,829
619,131288,1,131288,14,824,0,824
435,102676,1,102676,10,785,0,785
1727,131002,1,131002,25,759,0,759
629,90733,0,90733,14,795,0,795
446,86424,1,86424,12,766,1,766
520,79534,0,79534,8,777,0,777
601,111370,0,111370,16,815,0,815
182,40844,0,40844,12,798,1,798
385,91165,1,91165,8,778,1,778
639,84821,0,84821,14,828,0,828
1042,334609,0,334609,10,749,0,749
116,38525,0,38525,12,825,1,825
398,76628,0,76628,16,818,0,818
309,69479,0,69479,12,807,1,807
362,75906,0,75906,11,830,1,830
358,39657,0,39657,15,805,1,805
1980,57117,0,57117,70,830,0,830
380,102016,1,102016,13,828,0,828
258,89952,0,89952,11,831,1,831
156,50907,1,50907,9,817,1,817
651,196837,0,196837,14,814,0,814
437,65136,0,65136,15,799,0,799
1081,219340,1,219340,13,805,1,805
544,75691,1,75691,22,852,1,852
1228,213398,0,213398,18,830,1,830
385,113120,0,113120,13,868,0,868
357,87826,0,87826,14,809,0,809
3371,100208,1,100208,55,755,0,755
2552,77075,0,77075,60,779,0,779
977,35195,0,35195,42,835,0,835
1755,61092,0,61092,53,785,2,785
146,49143,1,49143,5,837,0,837
278,148447,1,148447,4,834,0,834
616,138726,1,138726,5,792,0,792
584,124283,0,124283,15,787,0,787
1396,179378,0,179378,20,819,0,819
2737,86812,0,86812,52,816,1,816
186,39779,1,39779,11,805,1,805
259,69944,1,69944,9,799,1,799
845,195059,1,195059,8,803,0,803
1053,135877,0,135877,14,770,1,770
1959,66120,0,66120,55,817,1,817
247,140594,0,140594,2,794,0,794
302,64702,0,64702,4,773,0,773
369,82794,0,82794,9,836,0,836
714,114381,0,114381,15,760,0,760
129,55687,0,55687,10,868,0,868
1305,233332,0,233332,12,784,0,784
775,133467,0,133467,15,745,2,745
203,70343,1,70343,2,849,1,849
198,63273,0,63273,7,801,0,801
2301,84807,0,84807,54,790,0,790
109,52793,0,52793,1,787,1,787
1148,145522,2,145522,15,832,1,832
331,149062,0,149062,7,854,0,854
135,34608,0,34608,13,775,1,775
451,74968,0,74968,13,792,1,792
216,41167,0,41167,13,828,2,828
576,124947,0,124947,7,798,0,798
1707,87026,1,87026,42,838,0,838
266,99126,1,99126,3,839,0,839
607,83111,0,83111,10,828,0,828
198,64536,0,64536,9,779,1,779
347,130927,0,130927,4,832,2,832
388,113572,0,113572,5,783,0,783
155,64491,0,64491,0,800,0,800
1950,66481,0,66481,53,808,1,808
196,79032,0,79032,2,785,0,785
1557,48839,0,48839,52,840,3,840
6830,228713,6,228713,46,857,1,857
624,110820,0,110820,13,787,0,787
370,201475,0,201475,6,835,0,835
245,108215,0,108215,7,845,1,845
173,56533,1,56533,9,795,1,795
1780,60202,0,60202,48,836,0,836
205,29466,0,29466,12,786,0,786
1395,69776,0,69776,41,782,0,782
780,404164,3,404164,8,824,0,824
301,111880,1,111880,4,818,0,818
383,53379,0,53379,9,832,0,832
540,87450,1,87450,9,809,1,809
1660,133409,0,133409,28,837,0,837
112,55013,1,55013,6,781,0,781
1175,316668,0,316668,10,845,0,845
533,115444,1,115444,7,773,2,773
232,44196,0,44196,12,808,0,808
200,93565,0,93565,6,757,1,757
312,47147,0,47147,19,833,0,833
3394,115225,0,115225,56,824,0,824
332,61712,0,61712,10,808,0,808
132,64163,1,64163,9,813,1,813
134,39679,0,39679,2,816,0,816
383,86206,0,86206,5,860,0,860
176,70891,0,70891,4,758,1,758
2639,67252,1,67252,55,795,0,795
2733,67013,1,67013,65,858,1,858
258,147866,0,147866,3,790,1,790
586,232458,3,232458,12,805,3,805
81,38824,0,38824,2,828,1,828
488,83324,0,83324,15,794,0,794
295,50499,2,50499,9,839,1,839
1203,278226,0,278226,8,839,1,839
277,90473,1,90473,5,775,2,775
566,114738,2,114738,9,785,1,785
290,51140,1,51140,11,779,0,779
188,97530,1,97530,6,800,0,800
351,80532,0,80532,3,809,0,809
369,142301,0,142301,8,810,1,810
272,102791,0,102791,2,840,0,840
221,50481,0,50481,13,822,0,822
249,51498,1,51498,8,813,1,813
4349,150195,0,150195,58,786,0,786
103,32658,1,32658,11,831,1,831
1053,165083,3,165083,11,830,0,830
417,87950,0,87950,12,824,1,824
595,133277,0,133277,13,766,1,766
401,175583,2,175583,9,836,1,836
3204,76992,0,76992,62,820,0,820
405,141808,1,141808,8,829,0,829
89,50020,0,50020,5,841,0,841
308,57502,1,57502,7,834,1,834
146,36557,0,36557,12,786,1,786
531,69893,1,69893,15,795,2,795
708,35576,0,35576,41,812,0,812
1632,273269,3,273269,10,803,0,803
139,71427,0,71427,7,795,0,795
237,59062,1,59062,16,790,2,790
452,151350,2,151350,5,799,0,799
427,80140,0,80140,6,807,0,807
222,115420,1,115420,10,811,1,811
1480,494983,3,494983,4,769,0,769
287,47306,0,47306,15,771,0,771
2688,90251,3,90251,52,822,0,822
123,42305,0,42305,6,730,1,730
442,113327,0,113327,4,845,0,845
439,101899,2,101899,14,823,0,823
166,47979,0,47979,7,817,1,817
235,46253,0,46253,11,775,2,775
264,50907,0,50907,6,796,0,796
116,60626,0,60626,9,839,0,839
210,63026,1,63026,6,798,1,798
579,73295,0,73295,11,753,0,753
334,148378,0,148378,4,855,1,855
276,75508,1,75508,8,795,1,795
399,158453,1,158453,5,795,2,795
604,118015,0,118015,13,845,0,845
3862,1197056,2,1197056,10,790,0,790
526,171386,0,171386,7,821,0,821
1923,373138,1,373138,18,819,1,819
1557,153039,1,153039,20,802,1,802
102,40871,0,40871,0,792,0,792
162,55190,0,55190,4,782,0,782
227,45581,0,45581,8,743,0,743
107,49533,1,49533,3,755,1,755
278,70196,1,70196,7,827,0,827
523,40225,0,40225,35,840,0,840
2490,76745,1,76745,58,841,2,841
164,69541,0,69541,3,779,0,779
476,84454,0,84454,15,810,0,810
241,70948,0,70948,6,817,0,817
629,117129,0,117129,17,832,0,832
142,66309,1,66309,4,794,1,794
431,71537,1,71537,11,799,2,799
424,110876,1,110876,7,811,1,811
226,108300,1,108300,7,835,0,835
1698,354758,0,354758,13,764,0,764
213,75270,0,75270,6,772,1,772
230,61636,0,61636,9,789,0,789
806,226529,1,226529,7,842,0,842
355,160365,0,160365,8,790,0,790
417,52328,1,52328,18,805,0,805
252,68848,0,68848,9,795,1,795
1021,43492,1,43492,47,899,2,899
214,108484,1,108484,5,777,2,777
214,75916,1,75916,3,867,0,867
313,54527,0,54527,11,774,0,774
208,60341,1,60341,9,840,1,840
3080,1090195,0,1090195,6,842,0,842
266,82580,1,82580,11,814,2,814
403,47443,0,47443,12,812,1,812
137,71525,1,71525,5,812,1,812
347,80821,0,80821,8,829,0,829
420,126196,1,126196,13,858,3,858
109,55049,1,55049,4,834,2,834
605,172425,0,172425,9,806,1,806
1326,46536,0,46536,40,821,0,821
281,66717,0,66717,15,796,1,796
411,139689,1,139689,4,807,1,807
302,63246,2,63246,12,812,4,812
439,144387,3,144387,9,823,1,823
152,63943,0,63943,10,842,0,842
158,41974,0,41974,8,787,0,787
280,60547,0,60547,9,803,0,803
708,162643,1,162643,11,786,0,786
372,69245,1,69245,6,835,0,835
327,85525,0,85525,14,843,0,843
1394,63242,0,63242,38,831,0,831
125,42867,0,42867,9,832,0,832
340,72167,0,72167,9,793,1,793
725,147998,0,147998,12,868,1,868
2703,730372,7,730372,8,770,0,770
110,53320,0,53320,11,801,1,801
646,178217,1,178217,5,838,2,838
547,105760,0,105760,11,825,1,825
1025,113612,1,113612,20,818,0,818
265,146358,1,146358,1,771,0,771
261,44199,0,44199,8,800,0,800
1016,101214,1,101214,20,766,1,766
270,96118,0,96118,8,798,0,798
762,70282,0,70282,13,842,1,842
370,108162,0,108162,8,827,0,827
175,72215,0,72215,12,814,0,814
714,150573,0,150573,11,810,0,810
266,74585,0,74585,7,816,0,816
556,84757,0,84757,16,815,1,815
194,57354,0,57354,8,816,1,816
1110,138006,1,138006,19,797,5,797
