SN GN count,SN GN total,CN GN count,CN GN total,SN TN count,SN TN total,CN TN count,CN TN total
3472,44196,7,44196,134,808,3,808
7850,93565,16,93565,121,757,7,757
3475,47147,8,47147,138,833,1,833
683,115225,18,115225,17,824,3,824
6019,61712,8,61712,153,808,2,808
5239,64163,7,64163,133,813,3,813
3275,39679,5,39679,131,816,5,816
533,86206,5,86206,5,860,2,860
5640,70891,8,70891,135,758,1,758
5588,67252,16,67252,138,795,2,795
431,67013,22,67013,13,858,4,858
11986,147866,15,147866,140,790,3,790
13732,232458,18,232458,112,805,4,805
220,38824,1,38824,9,828,3,828
7915,83324,5,83324,152,794,2,794
4033,50499,6,50499,142,839,3,839
19658,278226,28,278226,139,839,2,839
513,90473,28,90473,13,775,3,775
9946,114738,27,114738,108,785,6,785
323,51140,7,51140,13,779,3,779
8128,97530,21,97530,138,800,2,800
6178,80532,13,80532,138,809,7,809
893,142301,17,142301,13,810,1,810
626,102791,14,102791,14,840,7,840
253,50481,10,50481,13,822,2,822
393,51498,4,51498,14,813,4,813
878,150195,24,150195,13,786,5,786
192,32658,9,32658,12,831,5,831
15623,165083,26,165083,131,830,5,830
514,87950,9,87950,9,824,2,824
715,133277,14,133277,19,766,2,766
12119,175583,16,175583,139,836,2,836
6972,76992,9,76992,130,820,3,820
957,141808,28,141808,15,829,4,829
4735,50020,15,50020,134,841,4,841
4316,57502,12,57502,111,834,1,834
2055,36557,9,36557,95,786,3,786
5470,69893,9,69893,141,795,6,795
266,35576,12,35576,15,812,4,812
25045,273269,34,273269,160,803,7,803
6002,71427,11,71427,139,795,1,795
376,59062,8,59062,13,790,1,790
11939,151350,17,151350,131,799,1,799
587,80140,5,80140,12,807,3,807
887,115420,17,115420,17,811,3,811
2875,494983,95,494983,9,769,5,769
4336,47306,10,47306,128,771,5,771
568,90251,6,90251,19,822,4,822
231,42305,6,42305,10,730,3,730
709,113327,19,113327,18,845,4,845
919,101899,15,101899,15,823,3,823
279,47979,6,47979,15,817,2,817
2574,46253,9,46253,114,775,3,775
4008,50907,5,50907,115,796,1,796
471,60626,14,60626,9,839,2,839
339,63026,10,63026,12,798,4,798
501,73295,5,73295,6,753,6,753
1042,148378,29,148378,13,855,1,855
5892,75508,18,75508,156,795,3,795
13272,158453,30,158453,145,795,3,795
6481,118015,25,118015,104,845,8,845
101097,1197056,148,1197056,113,790,5,790
13422,171386,16,171386,151,821,5,821
32536,373138,67,373138,149,819,5,819
979,153039,20,153039,19,802,2,802
227,40871,5,40871,13,792,4,792
3863,55190,8,55190,112,782,9,782
3382,45581,3,45581,126,743,2,743
4260,49533,21,49533,140,755,3,755
5635,70196,9,70196,138,827,0,827
201,40225,5,40225,14,840,4,840
6296,76745,13,76745,145,841,1,841
415,69541,9,69541,16,779,5,779
6433,84454,8,84454,149,810,5,810
5295,70948,15,70948,134,817,3,817
621,117129,34,117129,17,832,4,832
4771,66309,11,66309,119,794,7,794
430,71537,9,71537,14,799,2,799
9697,110876,9,110876,135,811,2,811
7709,108300,13,108300,138,835,4,835
2563,354758,57,354758,12,764,3,764
475,75270,11,75270,13,772,0,772
5225,61636,6,61636,144,789,6,789
20098,226529,33,226529,145,842,2,842
953,160365,14,160365,14,790,2,790
4222,52328,3,52328,118,805,4,805
473,68848,10,68848,15,795,4,795
206,43492,8,43492,18,899,1,899
8087,108484,22,108484,137,777,0,777
405,75916,8,75916,15,867,8,867
4766,54527,14,54527,142,774,1,774
4492,60341,13,60341,123,840,5,840
7424,1090195,159,1090195,27,842,3,842
7360,82580,6,82580,153,814,5,814
3532,47443,8,47443,140,812,3,812
5998,71525,8,71525,144,812,0,812
494,80821,18,80821,19,829,5,829
818,126196,13,126196,14,858,4,858
369,55049,4,55049,16,834,0,834
12033,172425,10,172425,114,806,5,806
376,46536,13,46536,22,821,3,821
456,66717,12,66717,10,796,4,796
8431,139689,5,139689,127,807,2,807
4811,63246,26,63246,132,812,0,812
10652,144387,33,144387,125,823,4,823
5401,63943,13,63943,138,842,4,842
3390,41974,4,41974,122,787,6,787
3862,60547,9,60547,98,803,3,803
14667,162643,31,162643,149,786,1,786
353,69245,9,69245,14,835,3,835
554,85525,8,85525,13,843,6,843
4262,63242,13,63242,108,831,3,831
3514,42867,7,42867,132,832,3,832
6749,72167,18,72167,165,793,3,793
966,147998,10,147998,10,868,2,868
47545,730372,63,730372,92,770,6,770
389,53320,9,53320,12,801,4,801
1678,178217,27,178217,20,838,4,838
8523,105760,29,105760,139,825,0,825
7404,113612,19,113612,110,818,10,818
1399,146358,28,146358,7,771,3,771
265,44199,4,44199,10,800,3,800
574,101214,24,101214,14,766,1,766
490,96118,13,96118,14,798,4,798
5864,70282,6,70282,123,842,3,842
7145,108162,15,108162,130,827,3,827
521,72215,9,72215,8,814,5,814
13201,150573,31,150573,132,810,1,810
419,74585,10,74585,12,816,5,816
7175,84757,8,84757,142,815,3,815
4499,57354,9,57354,126,816,4,816
1332,138006,21,138006,9,797,5,797
