SN GN count,SN GN total,CN GN count,CN GN total,SN TN count,SN TN total,CN TN count,CN TN total
584,136529,26,136529,11,845,4,845
374,92893,18,92893,12,819,1,819
696,152615,24,152615,12,818,3,818
564,111392,7,111392,8,788,5,788
825,167559,24,167559,9,811,3,811
785,185757,20,185757,11,824,0,824
547,73027,10,73027,15,860,2,860
229,36142,5,36142,20,824,3,824
14193,243479,36,243479,94,730,4,730
390,66903,19,66903,10,774,2,774
1406,223149,24,223149,7,842,3,842
985,131691,8,131691,12,805,4,805
541,119066,10,119066,7,829,4,829
203,48776,7,48776,12,830,4,830
556,69283,7,69283,26,853,4,853
2888,57387,11,57387,90,802,1,802
162,41705,4,41705,5,785,2,785
319,65363,17,65363,16,829,3,829
375,62231,9,62231,8,771,7,771
514,94674,7,94674,13,794,3,794
410,67702,9,67702,6,760,4,760
288,78658,17,78658,14,795,3,795
178,48549,8,48549,8,819,8,819
338,70314,6,70314,11,744,3,744
378,61370,8,61370,8,812,2,812
554,83302,17,83302,15,763,0,763
244,36034,5,36034,20,847,2,847
581,131812,19,131812,13,832,4,832
219,47038,10,47038,9,786,6,786
262,43100,17,43100,8,807,6,807
2367,381575,50,381575,10,795,1,795
384,76579,10,76579,5,805,3,805
585,102372,7,102372,11,829,2,829
524,131288,20,131288,12,824,3,824
912,102676,15,102676,15,785,4,785
1023,131002,19,131002,18,759,1,759
444,90733,14,90733,10,795,7,795
726,86424,10,86424,20,766,4,766
510,79534,18,79534,18,777,6,777
557,111370,19,111370,15,815,4,815
186,40844,7,40844,7,798,6,798
898,91165,14,91165,11,778,2,778
427,84821,9,84821,14,828,3,828
1881,334609,51,334609,12,749,4,749
223,38525,8,38525,18,825,3,825
452,76628,8,76628,11,818,2,818
462,69479,6,69479,9,807,1,807
451,75906,23,75906,12,830,3,830
160,39657,10,39657,15,805,7,805
263,57117,19,57117,8,830,6,830
762,102016,18,102016,9,828,2,828
771,89952,8,89952,15,831,4,831
300,50907,6,50907,12,817,3,817
890,196837,19,196837,14,814,6,814
370,65136,13,65136,11,799,3,799
1743,219340,20,219340,18,805,4,805
500,75691,5,75691,9,852,5,852
1557,213398,25,213398,14,830,2,830
622,113120,18,113120,10,868,3,868
472,87826,9,87826,12,809,0,809
474,100208,10,100208,5,755,5,755
381,77075,5,77075,7,779,1,779
203,35195,4,35195,16,835,6,835
517,61092,17,61092,14,785,6,785
414,49143,7,49143,10,837,6,837
969,148447,10,148447,12,834,3,834
815,138726,21,138726,12,792,4,792
732,124283,19,124283,14,787,3,787
1269,179378,15,179378,14,819,5,819
406,86812,15,86812,8,816,9,816
203,39779,7,39779,13,805,2,805
307,69944,9,69944,10,799,4,799
653,195059,16,195059,6,803,5,803
821,135877,11,135877,15,770,6,770
373,66120,10,66120,9,817,5,817
764,140594,10,140594,10,794,2,794
373,64702,12,64702,13,773,5,773
390,82794,13,82794,14,836,4,836
861,114381,11,114381,17,760,1,760
360,55687,10,55687,17,868,2,868
2007,233332,37,233332,13,784,2,784
666,133467,34,133467,5,745,2,745
351,70343,9,70343,13,849,5,849
407,63273,15,63273,11,801,3,801
646,84807,16,84807,14,790,0,790
297,52793,4,52793,13,787,2,787
864,145522,15,145522,15,832,4,832
1070,149062,35,149062,21,854,5,854
165,34608,13,34608,9,775,4,775
381,74968,10,74968,14,792,4,792
239,41167,4,41167,9,828,3,828
791,124947,23,124947,17,798,3,798
566,87026,8,87026,16,838,3,838
520,99126,11,99126,13,839,5,839
510,83111,7,83111,19,828,0,828
295,64536,19,64536,10,779,2,779
506,130927,31,130927,9,832,2,832
461,113572,19,113572,8,783,2,783
335,64491,6,64491,11,800,4,800
210,66481,18,66481,2,808,8,808
513,79032,10,79032,16,785,3,785
212,48839,8,48839,11,840,3,840
1433,228713,51,228713,12,857,3,857
563,110820,16,110820,11,787,5,787
928,201475,46,201475,14,835,4,835
636,108215,14,108215,16,845,3,845
361,56533,8,56533,11,795,2,795
256,60202,8,60202,8,836,5,836
159,29466,5,29466,15,786,1,786
437,69776,25,69776,21,782,4,782
1491,404164,87,404164,5,824,3,824
503,111880,8,111880,10,818,4,818
327,53379,3,53379,16,832,3,832
440,87450,20,87450,10,809,4,809
1091,133409,13,133409,7,837,5,837
397,55013,10,55013,17,781,7,781
1810,316668,13,316668,18,845,2,845
601,115444,24,115444,10,773,4,773
251,44196,8,44196,15,808,3,808
582,93565,15,93565,11,757,4,757
259,47147,7,47147,14,833,0,833
454,115225,17,115225,8,824,7,824
3733,61712,6,61712,100,808,0,808
484,64163,9,64163,9,813,7,813
121,39679,8,39679,12,816,5,816
333,86206,11,86206,6,860,4,860
509,70891,9,70891,20,758,2,758
376,67252,17,67252,15,795,4,795
425,67013,6,67013,12,858,4,858
696,147866,14,147866,10,790,5,790
760,232458,31,232458,7,805,3,805
227,38824,10,38824,10,828,2,828
526,83324,11,83324,12,794,1,794
205,50499,6,50499,13,839,5,839
1978,278226,34,278226,13,839,1,839
556,90473,18,90473,12,775,3,775
720,114738,11,114738,14,785,5,785
225,51140,14,51140,4,779,6,779
525,97530,18,97530,14,800,3,800
451,80532,10,80532,19,809,5,809
680,142301,20,142301,8,810,4,810
705,102791,11,102791,12,840,8,840
308,50481,14,50481,17,822,2,822
340,51498,6,51498,14,813,5,813
949,150195,17,150195,10,786,2,786
142,32658,5,32658,11,831,4,831
1240,165083,29,165083,8,830,2,830
318,87950,10,87950,16,824,0,824
862,133277,35,133277,16,766,1,766
1011,175583,28,175583,9,836,5,836
310,76992,15,76992,11,820,8,820
775,141808,7,141808,13,829,3,829
386,50020,12,50020,14,841,5,841
336,57502,25,57502,9,834,4,834
205,36557,9,36557,5,786,3,786
328,69893,9,69893,7,795,4,795
194,35576,5,35576,10,812,5,812
898,273269,25,273269,10,803,4,803
364,71427,12,71427,14,795,3,795
192,59062,16,59062,10,790,3,790
630,151350,11,151350,10,799,3,799
420,80140,11,80140,12,807,4,807
994,115420,17,115420,13,811,5,811
2128,494983,90,494983,12,769,2,769
355,47306,9,47306,19,771,3,771
506,90251,12,90251,15,822,3,822
303,42305,6,42305,12,730,5,730
824,113327,26,113327,13,845,7,845
490,101899,8,101899,16,823,6,823
244,47979,13,47979,3,817,2,817
242,46253,8,46253,5,775,7,775
441,50907,9,50907,13,796,4,796
332,60626,19,60626,16,839,7,839
445,63026,20,63026,9,798,3,798
402,73295,6,73295,5,753,4,753
636,148378,17,148378,8,855,2,855
512,75508,19,75508,18,795,4,795
1068,158453,17,158453,13,795,3,795
701,118015,16,118015,9,845,3,845
7851,1197056,179,1197056,10,790,5,790
947,171386,12,171386,12,821,0,821
2167,373138,58,373138,11,819,3,819
1101,153039,29,153039,12,802,1,802
249,40871,3,40871,5,792,1,792
282,55190,3,55190,3,782,1,782
232,45581,6,45581,11,743,8,743
2322,49533,13,49533,76,755,2,755
436,70196,14,70196,16,827,4,827
2127,40225,7,40225,84,840,0,840
413,76745,4,76745,6,841,0,841
358,69541,6,69541,9,779,2,779
420,84454,9,84454,7,810,5,810
332,70948,9,70948,8,817,2,817
704,117129,14,117129,15,832,2,832
368,66309,15,66309,16,794,6,794
355,71537,12,71537,8,799,1,799
597,110876,19,110876,17,811,4,811
575,108300,16,108300,11,835,3,835
2704,354758,81,354758,10,764,1,764
408,75270,3,75270,10,772,2,772
233,61636,14,61636,12,789,4,789
1593,226529,39,226529,15,842,1,842
753,160365,13,160365,12,790,4,790
253,52328,3,52328,7,805,1,805
278,68848,14,68848,10,795,5,795
242,43492,1,43492,13,899,6,899
455,108484,7,108484,10,777,1,777
488,75916,8,75916,10,867,4,867
258,54527,12,54527,13,774,10,774
268,60341,7,60341,7,840,3,840
6365,1090195,187,1090195,12,842,2,842
613,82580,17,82580,18,814,3,814
210,47443,6,47443,10,812,5,812
456,71525,5,71525,9,812,0,812
506,80821,8,80821,11,829,3,829
994,126196,17,126196,13,858,5,858
354,55049,7,55049,15,834,4,834
899,172425,16,172425,6,806,4,806
299,46536,9,46536,17,821,4,821
348,66717,3,66717,11,796,4,796
6252,139689,18,139689,92,807,4,807
336,63246,4,63246,13,812,2,812
642,144387,27,144387,12,823,5,823
214,63943,12,63943,6,842,4,842
212,41974,9,41974,15,787,4,787
466,60547,6,60547,10,803,6,803
1152,162643,18,162643,14,786,2,786
611,69245,15,69245,11,835,6,835
472,85525,16,85525,15,843,4,843
3337,63242,8,63242,112,831,3,831
170,42867,3,42867,12,832,3,832
403,72167,9,72167,11,793,1,793
874,147998,15,147998,7,868,3,868
5105,730372,147,730372,12,770,2,770
258,53320,18,53320,9,801,4,801
783,178217,28,178217,14,838,2,838
499,105760,17,105760,12,825,5,825
673,113612,21,113612,10,818,4,818
1081,146358,11,146358,10,771,1,771
221,44199,9,44199,11,800,4,800
627,101214,20,101214,17,766,6,766
492,96118,9,96118,8,798,2,798
561,70282,2,70282,17,842,4,842
572,108162,11,108162,11,827,3,827
555,72215,3,72215,10,814,0,814
1147,150573,20,150573,13,810,6,810
594,74585,10,74585,22,816,1,816
478,84757,5,84757,3,815,3,815
412,57354,4,57354,4,816,3,816
791,138006,20,138006,12,797,5,797
