source,target
0,7486
1,14677
2,14705
3,12239
4,11705
5,15082
6,14378
7,12690
8,14774
9,10063
10,14258
11,15070
12,14475
12,13666
13,9004
14,8036
15,12439
16,12799
17,15040
18,13680
19,13959
20,13774
21,13915
22,14105
23,14072
24,5692
25,12439
26,13543
27,14355
28,5481
29,14888
30,15094
31,14902
32,11975
33,13274
34,12536
35,13450
36,15078
37,12270
38,14382
39,1084
40,4662
41,9785
42,7108
43,15003
44,12530
45,12874
46,11473
47,13820
48,14976
49,14854
49,14554
50,10077
51,15069
52,10728
53,11422
54,15044
55,14668
56,15043
57,14888
58,14341
58,14122
59,15085
60,7259
61,1125
62,15092
63,5136
64,14970
65,10109
66,13814
66,15116
67,14579
68,12128
69,14775
70,14500
71,11882
72,12282
73,12981
74,14837
75,15023
76,10890
77,9751
78,4478
79,14290
80,10142
81,4089
82,14264
83,13436
84,14461
85,13801
86,14806
87,12604
88,15051
89,13292
90,15076
91,10448
92,15083
93,14073
94,8523
95,13244
96,1474
97,14703
98,14639
99,15096
100,5945
101,4004
102,13879
103,12004
104,14525
105,11626
106,14045
107,14520
108,1347
109,5713
110,14994
111,9579
112,3442
113,13618
114,9922
115,13950
116,1059
117,14261
118,12426
119,12287
120,14102
121,15076
122,13247
123,14919
124,14009
125,13290
126,14261
127,11326
128,13044
129,14755
130,12097
131,14023
132,10414
133,14772
134,11064
135,7241
136,14730
137,8622
138,14435
139,14020
140,13332
141,14497
142,12290
143,15098
144,15086
145,8872
146,13915
147,2075
148,13492
149,10390
150,12202
151,15064
152,3955
153,14375
154,14870
155,11820
156,15040
157,14949
158,14091
159,13758
160,15080
161,12271
162,13914
163,13849
164,12034
165,9017
165,12833
166,14530
167,15096
168,14410
169,13435
170,15025
171,14361
172,7289
173,14995
174,14617
175,14786
175,14434
176,15093
177,12453
178,15095
179,14690
180,14356
181,14951
182,15017
183,14586
184,12283
185,15078
186,15097
187,8209
188,15073
189,14888
190,14962
191,6255
192,6976
193,13927
194,15083
195,14934
196,9755
197,10691
198,3324
198,15103
199,14883
200,11280
201,9021
202,14883
203,14552
204,14830
205,15063
206,13876
207,14631
208,14071
209,1902
210,14560
211,13621
212,14674
213,10198
214,13564
215,13865
216,13698
217,2423
218,14983
219,12889
220,9612
221,14636
222,9163
223,14676
224,15082
225,14645
226,15096
227,14773
228,15090
229,13233
230,14612
231,5431
232,15083
233,15024
234,8551
235,11737
236,14065
237,14349
238,14728
239,6628
240,10418
241,15084
242,13529
243,15098
244,13533
245,14854
246,14989
247,15093
248,11873
249,9179
250,8550
251,15098
252,12281
253,14980
254,14675
255,15010
256,14896
257,12367
258,9384
259,15048
260,13010
261,13865
262,15091
263,15047
264,4139
265,13630
266,15049
267,13440
268,14826
269,13800
270,13735
271,14248
272,15074
273,3973
274,14989
275,12022
276,12164
277,9308
278,15021
279,15054
280,7866
281,14830
282,15028
283,11123
284,14787
285,13929
286,14879
287,11688
288,3869
289,15041
290,9669
291,14138
292,13333
293,12656
294,10572
295,5036
296,15085
297,12351
298,15097
299,11164
300,11254
301,13509
301,15304
302,14689
303,14901
304,14765
305,11503
306,12168
306,13899
306,15208
307,14657
308,3147
309,5971
310,14478
311,13710
311,14236
312,15062
313,14445
314,15019
315,15043
316,12605
317,15006
318,13784
319,5893
320,15099
321,10367
322,13988
323,13887
324,14657
325,14365
326,10558
326,15111
327,14777
328,14860
329,15046
330,15080
330,15152
331,14774
332,15093
333,13516
334,5445
335,14910
336,10117
337,14000
338,14491
339,14589
340,8496
341,14928
342,8416
343,15068
344,14981
345,14499
346,14906
347,11467
348,3514
349,10775
350,13671
351,13600
352,14113
353,4572
354,8170
355,15099
356,9410
357,12165
358,3572
359,14983
360,14418
361,15039
362,9955
363,14880
363,6165
364,15069
365,14885
366,13684
367,14393
368,14081
369,15092
370,14359
371,8685
371,15180
372,15027
373,12350
374,14577
375,11524
376,10698
377,15056
378,6251
379,14964
380,14639
381,6238
382,1666
383,14235
384,11231
385,13498
386,7114
387,9716
388,3361
389,11483
390,14420
391,14999
392,15033
393,14504
394,14783
395,14851
396,15009
397,14628
398,13617
399,13295
400,13958
401,12637
402,12510
403,12689
404,12679
405,12327
406,13730
407,15094
408,14139
409,15050
410,14811
411,7032
412,11616
413,15090
414,14339
415,15094
416,12914
417,15039
418,13715
419,14615
420,15034
421,10466
422,13910
423,13829
424,9594
425,15060
426,12377
427,15086
428,14201
429,15069
430,14567
431,13382
432,13928
433,15065
434,14797
435,14023
436,11707
437,14250
438,7805
439,13616
440,11604
441,12284
442,11548
443,15006
444,11224
445,10073
446,6467
447,11058
448,6385
449,14427
450,14779
451,9503
452,13134
452,14406
453,10035
454,14947
455,14924
456,13555
457,15062
457,14379
458,14512
459,12047
460,14992
461,15046
462,14948
463,8785
464,12371
465,12947
466,15038
467,1361
468,12057
469,14120
470,14712
471,14999
472,7306
473,14284
474,11142
475,10934
476,10392
477,13265
477,14219
478,15046
479,15025
480,14529
481,13552
482,5385
483,13695
484,13223
485,14449
486,13566
487,12735
488,10650
489,12173
490,5793
491,14626
492,14416
493,5969
494,12665
495,13190
496,14815
497,14696
498,10431
499,14021
500,14944
501,10942
502,14669
503,3035
504,11892
505,14082
506,14816
507,13019
508,14459
509,14971
510,15093
511,13370
511,14485
512,14521
513,14876
514,15092
515,14404
516,9546
517,3706
518,14788
519,15070
520,14774
521,12613
522,12669
523,14602
524,15090
525,10641
526,14048
527,12760
528,14763
529,10039
530,5622
531,3582
532,13395
533,14845
534,10720
535,10070
536,13371
537,14863
538,3670
539,14852
540,15021
541,9328
542,14846
543,8694
544,12165
545,11819
546,1164
547,14428
548,14100
549,14389
550,15096
551,14824
552,14901
553,14724
554,12400
555,15098
556,2072
557,14743
558,10921
559,14788
560,15099
561,15097
562,14983
563,12450
564,14052
565,15076
566,12774
567,15009
568,10235
569,11367
570,14229
571,14936
572,14321
573,14527
574,14908
575,15049
576,7531
577,15088
578,11344
579,10427
580,12279
581,14245
582,8062
583,11278
584,14997
585,8311
586,14755
587,15098
587,13436
588,15003
589,10585
590,14422
591,13846
592,14918
593,14501
594,14324
595,11939
596,12704
597,14961
598,15010
599,14497
600,14455
601,12367
602,13174
603,7168
604,8614
604,15115
605,15033
606,8092
607,11056
608,14676
609,13756
610,4821
611,13796
612,8734
613,14929
614,3920
615,15006
615,15211
616,11526
617,11617
618,9798
619,11537
620,4323
621,13324
622,15026
623,14381
624,6620
625,10274
626,15079
627,8683
627,14499
628,14708
629,14743
630,9750
631,11477
632,14951
633,15068
634,15011
634,14337
635,15009
636,8700
637,13723
638,13790
639,13388
640,14982
641,14417
642,14970
643,15084
644,14162
645,12903
646,12125
646,15199
647,15001
648,8777
649,12804
650,12428
651,14998
652,14929
653,9375
654,7866
655,12752
656,13777
657,13529
658,12990
659,14785
660,15024
661,8979
662,5494
663,8088
664,15040
665,14359
666,8616
667,14935
668,14841
669,3858
670,13491
670,14804
671,1146
672,13867
672,15088
673,14928
674,14742
675,11450
676,6800
676,13840
677,15047
678,15065
679,14759
679,14066
680,15091
681,13638
682,12223
683,15078
684,11684
685,15014
686,13823
687,12278
688,14995
689,13789
690,13589
691,12188
692,14723
692,14461
693,13667
694,13409
695,10976
696,1131
697,14504
698,13124
699,14488
700,8599
701,14177
702,12601
703,2371
704,12416
705,15098
706,12173
707,14996
708,12848
708,15312
709,14196
710,13217
711,13883
712,13015
713,7327
714,15038
715,13474
716,14621
717,13998
718,14039
719,13938
720,12352
721,14779
722,12170
723,14581
724,14416
725,13386
726,14965
726,14054
727,6956
728,14113
729,15006
729,15179
730,5148
731,8913
732,13600
733,14897
734,14968
735,6276
736,11957
737,8293
738,15095
739,12613
740,14329
740,11485
741,11859
741,12004
742,15067
743,10886
744,14801
745,8128
746,7587
747,10101
748,11955
749,11752
750,8087
751,14979
752,12687
753,12869
754,7017
755,14990
756,14912
757,14937
758,13184
759,12222
760,14019
761,14878
762,14634
763,13066
764,13921
765,12804
766,14687
766,15378
767,12341
768,15015
769,11783
770,3219
771,13204
772,12905
773,14957
774,8989
775,15082
776,15055
777,8733
778,15089
779,15074
780,13205
781,15083
782,14794
783,12382
784,14238
785,10579
786,12077
787,12489
788,13996
789,15094
790,12268
791,8704
792,10541
793,13503
794,14235
795,13342
796,6179
797,6176
798,14798
799,13817
800,14879
801,14659
802,6255
802,13625
803,4047
804,14343
804,14263
805,11486
806,12598
807,13245
808,14833
809,13855
810,14887
811,14811
812,12607
813,13617
814,14225
815,15080
816,14772
817,14421
818,15093
819,14591
820,14440
821,13022
822,9330
823,13786
824,13642
825,15066
826,12588
827,13744
828,15059
829,14856
830,15084
831,13373
832,10023
833,15096
834,12160
835,6921
836,9157
837,10850
838,14286
839,14446
840,13934
841,13993
842,11212
843,14843
844,14792
845,15092
845,13875
846,15059
846,11495
847,14209
848,10666
849,12372
850,14629
851,14727
851,13639
852,8091
853,1237
854,12437
855,15047
856,14492
857,12400
858,14951
859,14601
860,15082
861,15084
862,13144
863,14710
864,13800
865,14961
866,15074
867,13563
868,9200
869,10889
870,13874
871,14016
872,15084
873,15073
874,2808
875,7796
876,10930
877,11433
