SN GN count,SN GN total,CN GN count,CN GN total,SN TN count,SN TN total,CN TN count,CN TN total,SN sampled,CN sampled
89,77604,38,77604,3,760,8,760,600,173
225,74004,21,74004,4,833,5,833,602,169
75,52532,24,52532,4,807,4,807,602,180
175,79427,27,79427,5,814,6,814,601,163
107,49449,20,49449,4,811,2,811,602,156
114,76421,39,76421,6,787,4,787,604,165
144,122897,71,122897,3,803,8,803,605,194
65,36937,13,36937,3,815,5,815,605,174
96,44736,32,44736,4,774,5,774,600,177
439,234734,166,234734,6,840,15,840,605,199
200,102810,61,102810,2,818,8,818,603,177
71,35482,22,35482,2,804,5,804,600,168
94,41248,17,41248,4,849,7,849,604,184
314,231450,126,231450,3,812,9,812,605,184
123,84507,35,84507,5,839,6,839,601,179
90,47996,36,47996,2,821,8,821,604,180
264,127754,55,127754,4,857,4,857,601,178
198,76213,65,76213,9,790,9,790,605,187
83,58933,35,58933,6,853,7,853,603,169
136,86600,43,86600,3,856,4,856,600,172
621,230746,79,230746,3,786,5,786,603,172
252,110251,85,110251,9,815,6,815,602,183
283,208702,114,208702,5,844,11,844,604,169
125,61423,23,61423,5,809,9,809,605,190
99,55836,18,55836,2,866,6,866,605,190
339,194270,131,194270,4,833,5,833,602,183
258,135360,82,135360,5,814,9,814,602,167
63,31385,24,31385,2,787,4,787,605,178
40,33349,23,33349,8,794,6,794,604,173
217,152491,248,152491,6,796,7,796,603,165
164,70133,26,70133,5,846,7,846,600,183
84,45526,15,45526,4,754,6,754,600,189
74,49889,21,49889,3,813,3,813,604,169
113,59880,29,59880,2,774,3,774,602,184
308,140920,68,140920,6,863,6,863,604,179
66,50511,27,50511,3,852,7,852,602,187
281,118461,55,118461,2,821,12,821,601,168
157,76444,27,76444,3,837,6,837,600,179
66,51483,20,51483,3,835,8,835,604,190
208,118095,55,118095,7,793,6,793,602,166
179,122438,65,122438,7,764,5,764,603,184
26,23452,21,23452,3,717,2,717,601,173
230,159347,75,159347,3,804,1,804,602,177
351,149580,49,149580,10,807,7,807,603,182
295,135468,50,135468,2,815,5,815,605,176
113,58853,35,58853,6,842,4,842,603,176
63,50214,26,50214,1,768,6,768,605,168
222,95406,51,95406,5,800,7,800,603,182
106,62121,37,62121,2,842,5,842,605,175
237,107215,96,107215,1,772,6,772,600,188
143,82151,40,82151,3,767,12,767,600,205
248,157785,66,157785,3,828,7,828,605,188
1514,725812,380,725812,4,830,7,830,600,169
163,65951,39,65951,4,794,4,794,600,188
361,209286,118,209286,2,805,5,805,603,184
72,62463,34,62463,8,856,7,856,601,175
146,83579,35,83579,2,836,10,836,603,176
63,29836,19,29836,3,799,5,799,601,176
123,80820,47,80820,2,802,6,802,603,175
171,107634,55,107634,6,860,6,860,600,172
356,178202,121,178202,4,777,5,777,600,180
41,28821,14,28821,5,844,8,844,600,167
337,204822,119,204822,3,779,4,779,605,169
119,40357,19,40357,6,791,5,791,601,176
30,23521,22,23521,2,822,5,822,601,186
91,65407,22,65407,3,797,6,797,604,162
113,61198,34,61198,3,855,8,855,605,183
230,104081,29,104081,5,790,6,790,605,174
289,210647,85,210647,4,766,7,766,603,183
70,42935,33,42935,4,812,7,812,602,186
243,135024,74,135024,4,792,6,792,602,176
77,65180,43,65180,3,791,12,791,601,192
63,36346,25,36346,3,765,9,765,601,198
104,81031,57,81031,5,787,8,787,600,180
122,72552,28,72552,5,796,9,796,602,171
219,87675,51,87675,4,800,9,800,603,186
124,65216,34,65216,0,763,9,763,602,169
178,108440,62,108440,2,784,8,784,605,167
98,49630,38,49630,3,824,6,824,602,172
310,136836,61,136836,7,793,6,793,600,185
189,117466,106,117466,2,801,9,801,600,192
175,84263,53,84263,6,756,5,756,602,189
187,96508,93,96508,4,828,7,828,600,193
90,87530,31,87530,3,787,7,787,604,185
147,67451,48,67451,2,777,7,777,605,183
224,126581,61,126581,3,829,4,829,600,169
131,64174,44,64174,8,847,10,847,604,177
139,48762,16,48762,7,826,3,826,600,182
415,202130,150,202130,3,800,9,800,603,186
183,125184,45,125184,4,778,3,778,605,180
247,116766,61,116766,5,836,9,836,605,179
227,127776,68,127776,4,790,5,790,600,173
240,145497,71,145497,3,808,8,808,602,170
407,235445,146,235445,7,837,5,837,604,187
