SN GN count,SN GN total,CN GN count,CN GN total,SN TN count,SN TN total,CN TN count,CN TN total
2468,136529,77,136529,40,845,12,845
2067,92893,101,92893,38,819,5,819
3119,152615,118,152615,44,818,7,818
1752,111392,44,111392,51,788,5,788
3137,167559,115,167559,26,811,8,811
2982,185757,125,185757,39,824,4,824
1184,73027,39,73027,40,860,2,860
614,36142,14,36142,22,824,12,824
4561,243479,147,243479,38,730,8,730
1101,66903,51,66903,29,774,8,774
4538,223149,90,223149,32,842,5,842
2765,131691,146,131691,35,805,10,805
2218,119066,69,119066,50,829,10,829
796,48776,37,48776,33,830,4,830
1640,69283,35,69283,40,853,7,853
1423,57387,47,57387,56,802,7,802
831,41705,25,41705,35,785,4,785
1480,65363,29,65363,38,829,5,829
805,62231,26,62231,31,771,7,771
1497,94674,60,94674,33,794,2,794
1059,67702,46,67702,33,760,9,760
1425,78658,39,78658,37,795,9,795
806,48549,33,48549,33,819,14,819
1013,70314,50,70314,26,744,10,744
1081,61370,61,61370,44,812,9,812
1509,83302,42,83302,27,763,5,763
798,36034,24,36034,33,847,11,847
2769,131812,64,131812,49,832,6,832
1138,47038,22,47038,46,786,15,786
732,43100,33,43100,30,807,5,807
6818,381575,184,381575,46,795,10,795
1688,76579,50,76579,44,805,7,805
1457,102372,46,102372,42,829,8,829
2425,131288,106,131288,32,824,12,824
2148,102676,66,102676,38,785,7,785
3124,131002,52,131002,39,759,3,759
1484,90733,65,90733,31,795,11,795
1407,86424,51,86424,27,766,6,766
1126,79534,43,79534,32,777,5,777
3334,111370,41,111370,65,815,6,815
641,40844,26,40844,36,798,5,798
1987,91165,31,91165,38,778,3,778
2044,84821,40,84821,37,828,4,828
4326,334609,208,334609,28,749,5,749
619,38525,15,38525,38,825,3,825
1413,76628,50,76628,36,818,11,818
1360,69479,46,69479,38,807,8,807
1401,75906,50,75906,36,830,11,830
654,39657,18,39657,35,805,10,805
1003,57117,28,57117,40,830,11,830
2062,102016,57,102016,30,828,4,828
1959,89952,68,89952,29,831,6,831
745,50907,30,50907,31,817,6,817
3479,196837,95,196837,34,814,8,814
1343,65136,27,65136,30,799,7,799
2850,219340,184,219340,27,805,4,805
1551,75691,20,75691,34,852,7,852
4175,213398,134,213398,35,830,7,830
2534,113120,69,113120,39,868,10,868
1410,87826,61,87826,37,809,3,809
1842,100208,53,100208,36,755,6,755
1165,77075,40,77075,30,779,4,779
725,35195,26,35195,33,835,7,835
1329,61092,29,61092,31,785,8,785
1078,49143,16,49143,34,837,7,837
2028,148447,48,148447,24,834,8,834
2625,138726,77,138726,31,792,8,792
2313,124283,86,124283,28,787,8,787
4657,179378,79,179378,53,819,7,819
2294,86812,36,86812,39,816,6,816
