SN GN count,SN GN total,CN GN count,CN GN total,SN TN count,SN TN total,CN TN count,CN TN total,SN sampled,CN sampled
21,77604,25,77604,0,760,2,760,202,98
13,74004,17,74004,0,833,5,833,203,99
23,52532,5,52532,0,807,9,807,205,98
13,79427,21,79427,1,814,6,814,204,103
16,49449,2,49449,1,811,7,811,204,99
14,76421,8,76421,2,787,3,787,205,81
11,122897,19,122897,0,803,7,803,201,106
8,36937,3,36937,2,815,4,815,201,97
7,44736,6,44736,1,774,5,774,200,82
60,234734,31,234734,0,840,1,840,203,94
17,102810,20,102810,0,818,3,818,200,99
6,35482,3,35482,0,804,2,804,200,85
6,41248,9,41248,1,849,6,849,200,98
37,231450,30,231450,0,812,3,812,200,88
11,84507,17,84507,0,839,5,839,201,94
10,47996,6,47996,0,821,3,821,201,89
23,127754,18,127754,1,857,3,857,203,92
12,76213,15,76213,0,790,3,790,202,99
12,58933,8,58933,0,853,3,853,203,91
12,86600,14,86600,0,856,5,856,200,98
42,230746,49,230746,1,786,1,786,204,93
14,110251,13,110251,1,815,5,815,204,92
53,208702,34,208702,0,844,2,844,203,76
10,61423,7,61423,0,809,0,809,201,86
6,55836,10,55836,0,866,3,866,202,86
35,194270,43,194270,2,833,4,833,201,97
24,135360,7,135360,0,814,3,814,205,95
3,31385,4,31385,1,787,3,787,203,89
15,33349,2,33349,0,794,9,794,200,97
36,152491,20,152491,0,796,4,796,200,101
16,70133,12,70133,0,846,6,846,203,108
6,45526,13,45526,0,754,6,754,202,103
9,49889,7,49889,0,813,5,813,202,94
12,59880,16,59880,0,774,5,774,202,87
31,140920,24,140920,1,863,1,863,202,90
16,50511,13,50511,3,852,6,852,204,90
41,118461,13,118461,0,821,3,821,205,96
19,76444,9,76444,0,837,1,837,201,85
12,51483,6,51483,3,835,1,835,205,87
36,118095,10,118095,0,793,4,793,203,94
22,122438,16,122438,0,764,1,764,201,83
3,23452,6,23452,1,717,6,717,200,99
38,159347,33,159347,0,804,4,804,201,91
19,149580,16,149580,0,807,3,807,200,87
35,135468,21,135468,1,815,3,815,204,86
7,58853,15,58853,1,842,5,842,200,99
16,50214,6,50214,1,768,3,768,200,83
18,95406,12,95406,1,800,5,800,205,108
20,62121,13,62121,0,842,2,842,201,92
26,107215,31,107215,0,772,2,772,200,99
26,82151,9,82151,0,767,8,767,203,89
33,157785,40,157785,0,828,3,828,201,82
99,725812,108,725812,1,830,4,830,205,90
9,65951,20,65951,0,794,7,794,201,111
27,209286,32,209286,0,805,6,805,200,100
10,62463,6,62463,0,856,2,856,202,97
22,83579,11,83579,3,836,3,836,202,95
7,29836,5,29836,0,799,3,799,203,77
6,80820,21,80820,1,802,2,802,202,86
12,107634,5,107634,0,860,3,860,204,86
30,178202,21,178202,1,777,1,777,201,96
4,28821,1,28821,2,844,3,844,201,98
32,204822,32,204822,0,779,1,779,201,89
11,40357,6,40357,0,791,4,791,201,112
6,23521,2,23521,0,822,2,822,200,83
28,65407,16,65407,0,797,4,797,205,98
9,61198,26,61198,1,855,5,855,201,101
29,104081,7,104081,0,790,2,790,200,85
26,210647,23,210647,0,766,3,766,201,92
9,42935,16,42935,0,812,5,812,202,105
16,135024,21,135024,1,792,4,792,200,90
9,65180,7,65180,0,791,4,791,204,92
4,36346,6,36346,1,765,2,765,200,87
16,81031,9,81031,0,787,3,787,201,107
11,72552,7,72552,0,796,2,796,200,92
2,87675,7,87675,0,800,3,800,203,100
9,65216,9,65216,1,763,6,763,202,113
25,108440,15,108440,0,784,4,784,205,88
12,49630,6,49630,2,824,8,824,200,104
22,136836,35,136836,0,793,3,793,203,111
10,117466,27,117466,0,801,3,801,200,82
23,84263,11,84263,1,756,2,756,202,93
17,96508,9,96508,1,828,1,828,200,86
16,87530,12,87530,0,787,4,787,203,98
10,67451,14,67451,0,777,2,777,204,99
28,126581,23,126581,3,829,4,829,200,94
16,64174,11,64174,0,847,4,847,202,96
11,48762,6,48762,1,826,7,826,202,94
40,202130,53,202130,2,800,3,800,201,99
16,125184,29,125184,0,778,1,778,203,98
17,116766,21,116766,0,836,4,836,201,106
31,127776,20,127776,1,790,3,790,201,88
29,145497,53,145497,1,808,6,808,200,98
21,235445,17,235445,0,837,2,837,202,90
43,141985,25,141985,0,769,6,769,201,115
13,72823,13,72823,0,780,3,780,202,97
26,180370,16,180370,1,836,4,836,200,96
20,87296,18,87296,0,813,2,813,200,87
18,94811,10,94811,0,788,3,788,204,89
13,66295,5,66295,0,820,0,820,200,85
10,80609,11,80609,0,822,1,822,200,118
10,81801,7,81801,2,822,4,822,202,90
12,165512,14,165512,1,821,4,821,201,104
18,62578,8,62578,0,785,1,785,203,98
12,55330,5,55330,1,802,1,802,200,87
23,113661,23,113661,0,829,6,829,201,95
14,97797,28,97797,1,859,3,859,204,93
5,44905,6,44905,1,811,1,811,200,94
5,45209,2,45209,0,819,4,819,200,94
18,103551,21,103551,2,829,3,829,200,92
16,85702,6,85702,1,760,4,760,204,87
19,102438,16,102438,0,833,3,833,200,90
26,123185,29,123185,0,813,5,813,200,107
10,46222,7,46222,0,846,0,846,202,82
14,49614,4,49614,0,853,3,853,201,98
14,116149,18,116149,4,796,4,796,200,90
48,119838,11,119838,0,773,4,773,204,97
19,96570,15,96570,2,838,4,838,201,87
13,59050,4,59050,0,813,1,813,203,78
15,103353,10,103353,2,755,6,755,204,94
23,76544,9,76544,1,852,5,852,200,91
14,49597,5,49597,1,834,1,834,200,90
18,85604,9,85604,1,812,3,812,201,90
50,212737,30,212737,0,796,2,796,201,94
15,80125,8,80125,0,786,2,786,201,97
8,33511,3,33511,1,833,3,833,200,78
10,68420,10,68420,2,829,3,829,201,84
16,99611,20,99611,1,770,4,770,201,92
54,156568,20,156568,0,759,2,759,200,95
19,51005,3,51005,1,812,1,812,202,79
6,62664,19,62664,0,800,2,800,201,91
18,113152,18,113152,0,767,2,767,200,98
82,299976,41,299976,0,789,6,789,200,91
10,88291,17,88291,1,830,3,830,200,98
5,44979,6,44979,0,789,3,789,205,98
10,50926,7,50926,1,844,2,844,200,89
15,86568,22,86568,1,851,2,851,202,106
9,96812,8,96812,0,801,3,801,204,88
20,81290,13,81290,0,781,4,781,201,92
8,52777,10,52777,1,807,7,807,205,98
7,54348,16,54348,1,821,3,821,200,101
14,111777,16,111777,0,794,7,794,202,95
5,40277,3,40277,0,797,5,797,201,85
11,64433,9,64433,1,824,6,824,205,96
9,72154,13,72154,1,802,2,802,200,96
9,55620,5,55620,1,829,2,829,200,86
10,85762,21,85762,0,852,9,852,200,94
11,49300,3,49300,1,826,3,826,201,103
2,44098,9,44098,0,783,6,783,200,102
22,78335,17,78335,1,859,2,859,202,99
20,96125,18,96125,1,791,5,791,201,91
25,146687,17,146687,1,831,4,831,200,88
15,78290,11,78290,0,816,1,816,205,94
30,163890,23,163890,1,803,4,803,200,102
9,46584,4,46584,1,765,2,765,200,92
9,34371,1,34371,0,772,5,772,200,98
33,280854,19,280854,0,815,2,815,200,89
12,60134,6,60134,0,882,5,882,205,96
9,55499,20,55499,0,852,6,852,200,100
9,48574,19,48574,0,799,3,799,201,94
13,81199,6,81199,0,797,1,797,203,88
17,85300,7,85300,0,823,5,823,200,92
12,44624,1,44624,0,801,0,801,200,93
11,41725,10,41725,0,771,4,771,201,104
7,91830,30,91830,0,813,5,813,203,86
14,50072,10,50072,1,796,5,796,201,97
48,145176,10,145176,2,786,1,786,200,95
4,25523,3,25523,1,773,2,773,201,91
28,143622,14,143622,2,797,3,797,203,87
17,52612,9,52612,1,772,1,772,200,92
9,43066,3,43066,1,807,5,807,205,92
11,60975,15,60975,0,803,3,803,200,87
35,60430,16,60430,0,737,2,737,201,89
7,49712,3,49712,1,842,3,842,200,92
17,96097,5,96097,2,826,1,826,205,97
16,80084,7,80084,0,785,1,785,204,83
17,151734,20,151734,0,797,4,797,205,89
19,107133,20,107133,0,754,6,754,201,100
18,129978,45,129978,3,797,5,797,203,109
8,34701,3,34701,1,787,6,787,202,95
29,141676,30,141676,1,782,3,782,203,102
82,514969,80,514969,1,846,5,846,205,96
13,69865,15,69865,0,775,3,775,201,96
23,164064,14,164064,0,782,6,782,201,95
5,42099,6,42099,1,753,5,753,201,104
19,74838,10,74838,0,822,4,822,202,97
42,134598,18,134598,1,787,3,787,204,86
11,87151,18,87151,1,827,2,827,202,93
14,95210,23,95210,2,798,2,798,204,95
16,92646,7,92646,1,811,4,811,200,95
10,39882,6,39882,0,803,7,803,202,94
31,152941,53,152941,0,821,1,821,202,76
4,63505,11,63505,1,820,3,820,203,95
13,96045,9,96045,1,837,2,837,204,92
7,39885,4,39885,0,880,5,880,202,99
5,32060,5,32060,0,823,5,823,201,94
5,42698,9,42698,0,854,2,854,200,87
6,52309,5,52309,0,829,3,829,201,91
22,112578,14,112578,0,847,3,847,202,95
12,155078,29,155078,0,810,5,810,200,96
23,89498,14,89498,1,831,6,831,203,89
20,103344,52,103344,0,806,1,806,200,96
42,173530,14,173530,1,820,2,820,201,79
8,34322,3,34322,0,778,3,778,205,99
18,58194,9,58194,0,827,7,827,205,90
40,196865,13,196865,0,835,3,835,203,95
15,84216,22,84216,1,828,4,828,201,95
12,69000,16,69000,0,809,6,809,201,109
70,141371,15,141371,0,846,4,846,203,104
11,70949,14,70949,0,800,2,800,200,105
12,66795,16,66795,1,857,1,857,201,88
5,41451,8,41451,1,845,9,845,200,96
52,172665,25,172665,1,784,4,784,200,98
2,33586,5,33586,1,826,5,826,201,100
31,145519,16,145519,2,787,2,787,205,97
14,71872,9,71872,0,838,2,838,201,94
50,194412,45,194412,1,835,5,835,203,101
29,178183,22,178183,1,844,1,844,200,81
21,76387,8,76387,0,821,0,821,200,81
9,79901,5,79901,0,859,2,859,202,95
4,99201,16,99201,1,796,1,796,201,74
11,58596,14,58596,0,817,1,817,201,83
11,107050,17,107050,1,739,3,739,201,95
20,84373,11,84373,1,815,4,815,205,89
18,79936,10,79936,0,794,6,794,202,108
66,437969,54,437969,0,761,4,761,200,112
112,392599,47,392599,1,721,3,721,201,94
50,205204,47,205204,2,887,4,887,203,93
20,98777,16,98777,1,811,3,811,202,100
13,53465,5,53465,0,800,4,800,204,92
10,110771,23,110771,3,831,1,831,203,102
32,115490,20,115490,0,833,1,833,205,86
5,58585,14,58585,0,775,8,775,201,119
11,74970,13,74970,1,835,5,835,205,102
28,72957,11,72957,2,811,5,811,202,102
17,156096,29,156096,1,828,6,828,201,104
7,65940,21,65940,2,878,1,878,202,101
17,73513,8,73513,1,831,0,831,201,97
8,32171,2,32171,0,810,5,810,204,108
11,30906,5,30906,0,848,2,848,200,100
16,136158,16,136158,1,800,4,800,203,95
19,81054,13,81054,2,790,1,790,201,78
21,111990,15,111990,1,823,5,823,201,94
9,57353,8,57353,1,825,3,825,201,87
11,94249,11,94249,0,792,6,792,200,99
8,50070,7,50070,0,802,0,802,202,91
128,429908,91,429908,0,786,2,786,203,86
22,169135,14,169135,0,790,3,790,201,88
13,85271,21,85271,0,791,4,791,205,98
11,49386,5,49386,0,848,5,848,202,99
