None	1983	0.000000
None	1732	0.000000
None	1700	0.000000
None	10304	0.000000
None	13147	0.000000
None	3067	0.000000
None	10334	0.000000
None	10461	0.000000
None	5078	0.000000
None	312	0.000000
None	7637	0.000000
None	13961	0.000000
None	2978	0.000000
None	3790	0.000000
None	5705	0.000000
None	9137	0.000000
None	13268	0.000000
None	3034	0.000000
None	2093	0.000000
None	3591	0.000000
None	5264	0.000000
None	5822	0.000000
None	13154	0.000000
None	8417	0.000000
None	4344	0.000000
None	6901	0.000000
None	1036	0.000000
None	12100	0.000000
None	12784	0.000000
None	10754	0.000000
None	8307	0.000000
None	7368	0.000000
None	9457	0.000000
None	7990	0.000000
None	12564	0.000000
None	12504	0.000000
None	9271	0.000000
None	392	0.000000
None	15089	0.000000
None	6928	0.000000
None	3660	0.000000
None	14320	0.000000
None	12780	0.000000
None	9392	0.000000
None	9050	0.000000
None	4957	0.000000
None	3256	0.000000
None	9297	0.000000
None	13908	0.000000
None	2351	0.000000
None	13376	0.000000
None	15315	0.000000
None	6257	0.000000
None	13558	0.000000
None	11336	0.000000
None	4674	0.000000
None	10495	0.000000
None	153	0.000000
None	8388	0.000000
None	3527	0.000000
None	10184	0.000000
None	12999	0.000000
None	8013	0.000000
None	5663	0.000000
None	7878	0.000000
None	6775	0.000000
None	14071	0.000000
None	1922	0.000000
None	7943	0.000000
None	10885	0.000000
None	13720	0.000000
None	14109	0.000000
None	10296	0.000000
None	14554	0.000000
None	902	0.000000
None	4588	0.000000
None	15097	0.000000
None	5469	0.000000
None	12731	0.000000
None	4962	0.000000
None	14353	0.000000
None	9532	0.000000
None	13625	0.000000
None	15304	0.000000
None	10295	0.000000
None	7337	0.000000
None	1275	0.000000
None	6181	0.000000
None	9251	0.000000
None	4841	0.000000
None	5310	0.000000
None	4161	0.000000
None	7234	0.000000
None	12008	0.000000
None	12190	0.000000
None	9027	0.000000
None	11451	0.000000
None	12724	0.000000
None	3579	0.000000
None	6916	0.000000
None	13909	0.000000
None	4102	0.000000
None	11677	0.000000
None	14684	0.000000
None	9716	0.000000
None	12098	0.000000
None	1045	0.000000
None	13209	0.000000
None	2002	0.000000
None	5132	0.000000
None	15377	0.000000
None	627	0.000000
None	11742	0.000000
None	4421	0.000000
None	9136	0.000000
None	2438	0.000000
None	14047	0.000000
None	3542	0.000000
None	14935	0.000000
None	13144	0.000000
None	5764	0.000000
None	5012	0.000000
None	7512	0.000000
None	15136	0.000000
None	14074	0.000000
None	4640	0.000000
None	12617	0.000000
None	13759	0.000000
None	3984	0.000000
None	4387	0.000000
None	4257	0.000000
None	5449	0.000000
None	12895	0.000000
None	6591	0.000000
None	489	0.000000
None	10556	0.000000
None	12954	0.000000
None	2054	0.000000
None	861	0.000000
None	2830	0.000000
None	12614	0.000000
None	2325	0.000000
None	4388	0.000000
None	13414	0.000000
None	3439	0.000000
None	10277	0.000000
None	13135	0.000000
None	6046	0.000000
None	12498	0.000000
None	2227	0.000000
None	13365	0.000000
None	5009	0.000000
None	9272	0.000000
None	14582	0.000000
None	6952	0.000000
None	2764	0.000000
None	11812	0.000000
None	14104	0.000000
None	2597	0.000000
None	570	0.000000
None	5431	0.000000
None	2290	0.000000
None	6451	0.000000
None	12509	0.000000
None	6778	0.000000
None	10374	0.000000
None	356	0.000000
None	11808	0.000000
None	5580	0.000000
None	15113	0.000000
None	2731	0.000000
None	11030	0.000000
None	10784	0.000000
None	7901	0.000000
None	8651	0.000000
None	12613	0.000000
None	2976	0.000000
None	7517	0.000000
None	5100	0.000000
None	8079	0.000000
None	12340	0.000000
None	6625	0.000000
None	4172	0.000000
None	74	0.000000
None	13907	0.000000
None	3249	0.000000
None	3895	0.000000
None	4419	0.000000
None	756	0.000000
None	10508	0.000000
None	4252	0.000000
None	7220	0.000000
None	10047	0.000000
None	12653	0.000000
None	1797	0.000000
None	4453	0.000000
None	13921	0.000000
None	12122	0.000000
None	1807	0.000000
None	13211	0.000000
None	8945	0.000000
None	9432	0.000000
None	10863	0.000000
None	13661	0.000000
None	2052	0.000000
None	4578	0.000000
None	5775	0.000000
None	375	0.000000
None	11294	0.000000
None	2892	0.000000
None	5685	0.000000
None	14102	0.000000
None	9005	0.000000
None	14087	0.000000
None	6301	0.000000
None	3636	0.000000
None	9358	0.000000
None	14392	0.000000
None	6959	0.000000
None	8134	0.000000
None	9468	0.000000
None	5230	0.000000
None	4532	0.000000
None	584	0.000000
None	6357	0.000000
None	5834	0.000000
None	3055	0.000000
None	596	0.000000
None	12570	0.000000
None	9903	0.000000
None	4514	0.000000
None	13923	0.000000
None	6997	0.000000
None	14705	0.000000
None	6671	0.000000
None	396	0.000000
None	5235	0.000000
None	727	0.000000
None	9032	0.000000
None	1187	0.000000
None	13610	0.000000
None	14802	0.000000
None	2305	0.000000
None	260	0.000000
None	6139	0.000000
None	5271	0.000000
None	15047	0.000000
None	11268	0.000000
None	2070	0.000000
None	5153	0.000000
None	7885	0.000000
None	10553	0.000000
None	2321	0.000000
None	7214	0.000000
None	6652	0.000000
None	15330	0.000000
None	3394	0.000000
None	14689	0.000000
None	13962	0.000000
None	9737	0.000000
None	12397	0.000000
None	3549	0.000000
None	2617	0.000000
None	7899	0.000000
None	11436	0.000000
None	6432	0.000000
None	11787	0.000000
None	13681	0.000000
None	14833	0.000000
None	5672	0.000000
None	7808	0.000000
None	6449	0.000000
None	186	0.000000
None	10326	0.000000
None	9645	0.000000
None	10311	0.000000
None	12948	0.000000
None	6721	0.000000
None	4613	0.000000
None	258	0.000000
None	12730	0.000000
None	14119	0.000000
None	2295	0.000000
None	14925	0.000000
None	3511	0.000000
None	12068	0.000000
None	12812	0.000000
None	9092	0.000000
None	11242	0.000000
None	503	0.000000
None	537	0.000000
None	14315	0.000000
None	14735	0.000000
None	13416	0.000000
None	10890	0.000000
None	6859	0.000000
None	5341	0.000000
None	989	0.000000
None	963	0.000000
None	3483	0.000000
None	5067	0.000000
None	2907	0.000000
None	3126	0.000000
None	10110	0.000000
None	8011	0.000000
None	4990	0.000000
None	12062	0.000000
None	6053	0.000000
None	10249	0.000000
None	1786	0.000000
None	10456	0.000000
None	8914	0.000000
None	956	0.000000
None	9812	0.000000
None	11467	0.000000
None	3490	0.000000
None	7218	0.000000
None	4773	0.000000
None	9324	0.000000
None	1723	0.000000
None	11701	0.000000
None	784	0.000000
None	11184	0.000000
None	13344	0.000000
None	2035	0.000000
None	2786	0.000000
None	3020	0.000000
None	4190	0.000000
None	10052	0.000000
None	11492	0.000000
None	15173	0.000000
None	8440	0.000000
None	1649	0.000000
None	12961	0.000000
None	13047	0.000000
None	11782	0.000000
None	9461	0.000000
None	3665	0.000000
None	6544	0.000000
None	3870	0.000000
None	3321	0.000000
None	13561	0.000000
None	5686	0.000000
None	7728	0.000000
None	5352	0.000000
None	11727	0.000000
None	13196	0.000000
None	8770	0.000000
None	3489	0.000000
None	10574	0.000000
None	1912	0.000000
None	12547	0.000000
None	13357	0.000000
None	7617	0.000000
None	11757	0.000000
None	5245	0.000000
None	12699	0.000000
None	11180	0.000000
None	15233	0.000000
None	3509	0.000000
None	4860	0.000000
None	14576	0.000000
None	9239	0.000000
None	3019	0.000000
None	11922	0.000000
None	15238	0.000000
None	6100	0.000000
None	8486	0.000000
None	3718	0.000000
None	788	0.000000
None	8507	0.000000
None	7622	0.000000
None	14958	0.000000
None	7394	0.000000
None	9131	0.000000
None	6527	0.000000
None	8186	0.000000
None	13790	0.000000
None	3005	0.000000
None	5753	0.000000
None	5086	0.000000
None	14990	0.000000
None	1631	0.000000
None	15017	0.000000
None	9879	0.000000
None	3973	0.000000
None	4231	0.000000
None	13851	0.000000
None	4395	0.000000
None	4438	0.000000
None	3887	0.000000
None	9208	0.000000
None	10598	0.000000
None	3526	0.000000
None	5351	0.000000
None	15071	0.000000
None	8351	0.000000
None	13237	0.000000
None	11888	0.000000
None	10726	0.000000
None	14591	0.000000
None	5996	0.000000
None	777	0.000000
None	14951	0.000000
None	4656	0.000000
None	8643	0.000000
None	3996	0.000000
None	4278	0.000000
None	1311	0.000000
None	7998	0.000000
None	10034	0.000000
None	10294	0.000000
None	3877	0.000000
None	9451	0.000000
None	14029	0.000000
None	10919	0.000000
None	9612	0.000000
None	3558	0.000000
None	8155	0.000000
None	1102	0.000000
None	14515	0.000000
None	746	0.000000
None	4399	0.000000
None	8949	0.000000
None	2042	0.000000
None	353	0.000000
None	9528	0.000000
None	9296	0.000000
None	9983	0.000000
None	1217	0.000000
None	9831	0.000000
None	13132	0.000000
None	383	0.000000
None	15098	0.000000
None	704	0.000000
None	9539	0.000000
None	2228	0.000000
None	3423	0.000000
None	1839	0.000000
None	3425	0.000000
None	7409	0.000000
None	4082	0.000000
None	995	0.000000
None	10451	0.000000
None	12134	0.000000
None	1412	0.000000
None	488	0.000000
None	4814	0.000000
None	2256	0.000000
None	2537	0.000000
None	7295	0.000000
None	7860	0.000000
None	14445	0.000000
None	2357	0.000000
None	5563	0.000000
None	1054	0.000000
None	8506	0.000000
None	6797	0.000000
None	11954	0.000000
None	5367	0.000000
None	3662	0.000000
None	184	0.000000
None	15024	0.000000
None	13129	0.000000
None	6066	0.000000
None	8089	0.000000
None	13598	0.000000
None	4723	0.000000
None	3265	0.000000
None	4881	0.000000
None	3908	0.000000
None	14351	0.000000
None	10111	0.000000
None	11121	0.000000
None	1704	0.000000
None	13912	0.000000
None	13455	0.000000
None	11448	0.000000
None	147	0.000000
None	5221	0.000000
None	12268	0.000000
None	6146	0.000000
None	408	0.000000
None	7317	0.000000
None	4142	0.000000
None	786	0.000000
None	6685	0.000000
None	5641	0.000000
None	14720	0.000000
None	13940	0.000000
None	438	0.000000
None	13088	0.000000
None	5578	0.000000
None	6404	0.000000
None	1346	0.000000
None	6989	0.000000
None	11483	0.000000
None	6094	0.000000
None	9675	0.000000
None	2834	0.000000
None	8761	0.000000
None	1900	0.000000
None	4104	0.000000
None	4900	0.000000
None	7737	0.000000
None	12946	0.000000
None	3607	0.000000
None	1169	0.000000
None	4004	0.000000
None	11569	0.000000
None	5255	0.000000
None	2385	0.000000
None	12321	0.000000
None	14278	0.000000
None	9086	0.000000
None	9447	0.000000
None	12810	0.000000
None	9990	0.000000
None	9730	0.000000
None	11770	0.000000
None	12074	0.000000
None	4385	0.000000
None	13173	0.000000
None	11054	0.000000
None	9099	0.000000
None	818	0.000000
None	6090	0.000000
None	7564	0.000000
None	9665	0.000000
None	8808	0.000000
None	7907	0.000000
None	3099	0.000000
None	12876	0.000000
None	10826	0.000000
None	4494	0.000000
None	14549	0.000000
None	9306	0.000000
None	14563	0.000000
None	661	0.000000
None	935	0.000000
